Derivatives: Call Options - Weekly,,,,,,,,,,,,
XAO 4480.9 at 16:36 13/8/2010  Report at 19:06 Friday 13/8/2010. Processed 20:15 Saturday 14/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
Jan,11,5.25,0.38,-,-,-,25.20,0.63,12.23,,,
Jan,11,5.50,0.28,-,-,-,25.20,0.52,11.21,,,
Jan,11,5.75,0.20,0.16,1,6,25.40,0.42,7.95,,,
Jan,11,6.00,0.11,-,-,-,23.50,0.31,4.48,,,
Mar,11,0.01,5.17,-,-,-,-,-,-,,,
Mar,11,4.75,0.74,-,-,-,28.20,0.79,4.89,,,
Mar,11,5.00,0.58,0.63,-,41,27.60,0.72,7.64,,,
Mar,11,5.25,0.44,-,-,-,26.70,0.64,10.85,,,
Mar,11,5.50,0.32,0.59,-,120,25.80,0.55,9.63,,,
Mar,11,5.75,0.22,0.23,-,96,25.30,0.46,6.73,,,
Mar,11,6.00,0.15,0.40,-,51,24.70,0.37,4.59,,,
Mar,11,6.25,0.10,0.15,5,51,24.50,0.29,3.06,,,
Mar,11,6.50,0.07,0.07,-,343,24.50,0.23,2.14,,,
Mar,11,7.50,0.01,-,-,100,24.50,0.07,0.31,,,
Mar,11,9.00,0.00,-,-,4,24.50,-,-,,,
Jun,11,0.01,5.23,-,-,-,-,-,-,,,
Jun,11,4.50,0.97,1.05,-,5,30.30,0.82,3.04,,,
Jun,11,4.75,0.81,-,-,-,30.20,0.77,4.89,,,
Jun,11,5.00,0.65,-,-,-,29.40,0.71,6.96,,,
Jun,11,5.25,0.51,-,-,-,27.90,0.65,9.24,,,
Jun,11,5.50,0.39,-,-,-,27.30,0.58,8.48,,,
Jun,11,5.75,0.29,-,-,-,26.60,0.51,6.41,,,
Jun,11,6.00,0.22,0.22,-,20,26.00,0.44,4.67,,,
Sep,11,5.75,0.38,0.39,-,1,27.70,0.59,6.22,,,
Sep,11,6.00,0.29,-,-,-,27.30,0.48,4.89,,,
Dec,11,5.00,0.78,1.00,-,68,30.70,0.71,6.13,,,
Dec,11,6.00,0.34,0.42,-,111,27.40,0.49,4.75,,,
Dec,11,6.50,0.22,0.25,4,20,26.50,0.38,2.96,,,
Dec,11,7.00,0.14,1.21,-,131,26.50,0.28,2.00,,,
Dec,11,7.50,0.10,0.65,-,109,26.50,0.28,1.31,,,
Dec,11,8.00,0.07,0.61,-,11,26.50,0.19,0.90,,,
Dec,11,8.50,0.04,0.27,-,84,26.50,0.13,0.55,,,
Dec,11,10.00,0.01,0.19,-,46,26.50,0.04,0.14,,,
Dec,11,10.50,0.01,0.14,-,11,26.50,0.04,-,,,
Dec,11,11.00,0.01,0.10,-,1,26.50,0.02,-,,,
Dec,11,11.50,0.00,0.08,-,1,26.50,0.02,-,,,
Dec,11,12.00,0.00,0.07,-,141,26.50,0.01,-,,,
Dec,11,12.50,0.00,0.06,-,1,26.50,0.01,-,,,
Dec,12,4.50,1.21,1.91,-,51,32.20,0.83,2.98,,,
Dec,12,5.00,0.93,1.70,-,219,30.50,0.75,4.77,,,
Dec,12,5.50,0.70,1.12,-,134,29.10,0.65,5.57,,,
Dec,12,8.00,0.22,0.82,-,1,29.40,0.32,1.71,,,
Dec,12,8.50,0.17,0.66,-,5,29.40,0.32,1.35,,,
Mar,13,6.00,0.56,-,-,-,28.10,0.66,4.00,,,
Mar,13,6.25,0.49,0.60,-,10,27.80,0.56,3.50,,,
Dec,13,3.00,2.34,3.47,-,5,19.60,0.99,-,,,
Dec,13,4.00,1.69,1.68,-,247,37.10,0.85,2.01,,,
Jun,14,5.75,0.79,-,-,10,28.80,0.71,3.80,,,
Jun,14,6.00,0.72,1.37,-,13,28.80,0.71,3.49,,,
Sep,14,7.50,0.42,1.23,-,1,27.90,0.50,1.93,,,
Sep,14,7.75,0.38,1.14,-,1,27.60,0.50,1.73,,,
Dec,14,5.00,1.23,1.25,-,2,33.00,0.80,3.88,,,
ANZ Banking Grp Last Sale Price $22.18,,,,,,,,,,,,
Aug,10,0.01,22.20,22.15,60,60,-,-,4.11,,,
Aug,10,18.00,4.21,-,-,3,38.50,1.00,3.53,,,
Aug,10,19.00,3.21,-,-,-,37.50,0.99,4.11,,,
Aug,10,19.50,2.73,-,-,-,37.00,0.97,5.88,,,
Aug,10,20.00,2.25,2.55,-,25,36.50,0.94,8.23,,,
Aug,10,20.50,1.79,-,-,29,36.00,0.89,13.52,,,
Aug,10,21.00,1.33,1.25,32,109,30.80,0.84,17.04,,,
Aug,10,21.50,0.91,0.77,98,166,28.50,0.74,27.04,,,
Aug,10,22.00,0.54,0.48,416,317,25.20,0.59,41.73,,,
Aug,10,22.50,0.29,0.26,437,690,25.10,0.41,34.68,,,
Aug,10,23.00,0.12,0.10,383,1651,23.10,0.22,14.11,,,
Aug,10,23.50,0.04,0.04,422,1284,22.90,0.10,5.29,,,
Aug,10,24.00,0.01,0.02,149,1169,22.90,0.04,1.76,,,
Aug,10,24.50,0.00,0.01,155,548,22.90,0.01,0.47,,,
Aug,10,25.00,0.00,0.04,-,688,22.90,-,0.12,,,
Aug,10,25.50,-,0.06,-,126,22.90,-,7.05,,,
Aug,10,26.00,-,0.02,-,83,22.90,-,2.35,,,
Aug,10,26.50,-,0.12,-,64,22.90,-,13.52,,,
Aug,10,27.50,-,0.05,-,15,22.90,-,5.88,,,
Sep,10,0.01,22.29,-,-,459,-,-,4.51,,,
Sep,10,17.00,5.28,6.25,-,5,36.20,0.99,3.92,,,
Sep,10,18.00,4.31,5.07,-,2,36.00,0.97,5.09,,,
Sep,10,19.00,3.38,-,-,-,35.50,0.92,7.84,,,
Sep,10,19.50,2.94,-,-,9,35.20,0.89,10.19,,,
Sep,10,20.00,2.52,2.53,15,33,34.90,0.84,13.32,,,
Sep,10,20.50,2.08,3.02,-,39,32.40,0.80,15.67,,,
Sep,10,21.00,1.64,2.26,-,142,29.30,0.75,18.02,,,
Sep,10,21.50,1.28,1.23,6,400,28.40,0.67,23.70,,,
Sep,10,22.00,0.94,0.91,35,668,26.80,0.58,29.97,,,
Sep,10,22.50,0.66,0.58,138,274,25.40,0.48,25.86,,,
Sep,10,23.00,0.44,0.41,287,875,24.40,0.37,17.24,,,
Sep,10,23.50,0.26,0.25,108,641,23.00,0.27,10.19,,,
Sep,10,24.00,0.16,0.16,203,1241,22.90,0.18,6.27,,,
Sep,10,24.50,0.10,0.09,32,1318,23.20,0.12,3.92,,,
Sep,10,25.00,0.06,0.13,34,892,23.30,0.08,2.15,,,
Sep,10,25.50,0.03,0.03,4,302,23.30,0.05,1.18,,,
Sep,10,26.00,0.01,0.10,10,762,23.30,0.03,0.59,,,
Sep,10,26.50,0.01,0.03,-,161,23.30,0.02,0.35,,,
Sep,10,27.00,0.00,0.05,-,129,23.40,-,0.16,,,
Sep,10,27.50,0.00,0.13,-,100,23.40,-,-,,,
Oct,10,0.01,22.39,-,-,-,-,-,4.70,,,
Oct,10,18.01,4.37,-,-,10,24.80,0.98,4.27,,,
Oct,10,18.51,4.04,5.27,-,39,35.70,0.90,8.01,,,
Oct,10,19.00,3.50,-,-,-,28.90,0.91,6.84,,,
Oct,10,19.01,3.52,3.75,-,4,30.60,0.90,7.59,,,
Oct,10,19.50,3.08,-,-,2,28.80,0.87,8.44,,,
Oct,10,19.51,2.89,-,-,-,17.70,0.96,4.70,,,
Oct,10,20.00,2.67,-,-,-,28.70,0.83,10.37,,,
Oct,10,20.01,2.45,-,-,3,19.20,0.91,5.98,,,
Oct,10,20.50,2.29,-,-,-,28.50,0.78,12.93,,,
Oct,10,20.51,1.99,-,-,-,17.70,0.88,6.84,,,
Oct,10,21.00,1.94,2.41,-,58,28.40,0.72,16.14,,,
Oct,10,21.50,1.62,1.55,17,35,28.30,0.66,20.09,,,
