Derivatives: Call Options - Weekly,,,,,,,,,,,,
XAO 4890.1 at 16:38 19/3/2010  Report at 19:06 Friday 19/3/2010. Processed 20:17 Friday 19/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
Jun,10,14.50,0.94,0.42,-,210,15.50,0.77,8.64,,,
Jun,10,15.00,0.55,0.47,5,183,13.10,0.64,11.35,,,
Jun,10,15.50,0.30,0.31,18,93,13.30,0.45,7.53,,,
Jun,10,16.00,0.16,0.17,35,30,13.40,0.28,3.95,,,
Jul,10,0.01,15.32,-,-,-,-,-,4.36,,,
Jul,10,13.00,2.31,-,-,-,15.10,0.97,4.00,,,
Jul,10,13.50,1.85,-,-,-,15.10,0.93,4.73,,,
Jul,10,14.00,1.42,-,-,1,15.10,0.87,6.00,,,
Jul,10,14.50,1.06,0.54,-,1,16.10,0.75,8.64,,,
Jul,10,15.00,0.70,0.73,4,4,14.70,0.64,11.18,,,
Jul,10,15.50,0.46,-,-,-,14.80,0.49,8.37,,,
Jul,10,16.00,0.27,-,-,-,14.40,0.35,4.91,,,
Aug,10,13.00,2.37,-,-,-,15.10,0.96,4.21,,,
Aug,10,13.50,1.92,-,-,-,15.10,0.92,4.88,,,
Aug,10,14.00,1.50,-,-,-,15.10,0.85,6.08,,,
Aug,10,14.50,1.12,-,-,-,15.10,0.76,7.96,,,
Aug,10,15.00,0.81,0.48,-,10,15.10,0.64,10.74,,,
Aug,10,15.50,0.58,-,-,-,16.00,0.52,8.79,,,
Aug,10,16.00,0.38,-,-,20,15.70,0.40,5.71,,,
Sep,10,0.01,15.15,-,-,-,-,-,0.90,,,
Sep,10,13.00,2.41,-,-,-,16.90,0.94,4.10,,,
Sep,10,13.50,1.96,-,-,7,16.10,0.90,4.67,,,
Sep,10,14.00,1.51,1.11,-,43,14.90,0.85,5.44,,,
Sep,10,14.50,1.17,0.61,-,190,15.70,0.75,7.42,,,
Sep,10,15.00,0.85,0.50,-,11,15.60,0.65,9.73,,,
Sep,10,15.50,0.59,0.55,-,103,15.50,0.53,7.61,,,
Sep,10,16.00,0.40,0.38,-,10,15.50,0.42,5.12,,,
Dec,10,0.01,15.34,-,-,-,-,-,2.20,,,
Dec,10,13.00,2.50,-,-,-,19.20,0.89,3.59,,,
Dec,10,13.50,2.10,-,-,-,18.90,0.85,4.36,,,
Dec,10,14.00,1.71,-,-,-,18.40,0.79,5.36,,,
Dec,10,14.50,1.37,-,-,-,18.00,0.73,6.69,,,
Dec,10,15.00,1.07,1.01,-,31,17.70,0.66,8.47,,,
Dec,10,15.50,0.81,0.53,-,4,17.40,0.58,7.04,,,
Dec,10,16.00,0.60,0.62,16,16,17.10,0.49,5.23,,,
Jun,11,14.00,2.03,1.33,-,13,19.00,0.81,4.92,,,
Dec,12,13.00,3.40,-,-,-,17.80,0.87,3.16,,,
Dec,12,17.00,1.63,1.15,-,1,19.70,0.59,3.91,,,
Dec,12,18.00,1.36,0.95,-,8,20.10,0.59,3.26,,,
Jun,14,16.00,3.35,-,-,-,24.90,0.73,5.18,,,
Jun,14,16.50,3.13,-,-,-,24.60,0.73,4.85,,,
Asciano Grp Last Sale Price $1.87,,,,,,,,,,,,
Mar,10,0.01,1.86,-,-,-,-,1.00,-,,,
Mar,10,1.13,0.74,-,-,10,109.70,1.00,-,,,
Mar,10,1.22,0.65,0.67,-,40,106.90,1.00,-,,,
Mar,10,1.31,0.56,-,-,20,104.20,1.00,-,,,
Mar,10,1.40,0.47,0.47,-,238,101.40,0.99,-,,,
Mar,10,1.48,0.40,0.39,-,69,98.70,0.97,13.94,,,
Mar,10,1.57,0.31,0.37,-,57,95.90,0.93,27.88,,,
Mar,10,1.66,0.22,0.20,50,2482,69.30,0.92,27.88,,,
Mar,10,1.75,0.13,0.17,30,734,44.90,0.88,13.94,,,
Mar,10,1.85,0.04,0.06,35,587,26.60,0.64,41.83,,,
Mar,10,1.96,0.01,0.01,-,314,31.90,0.13,13.94,,,
Mar,10,2.40,-,0.03,-,40,67.30,-,69.71,,,
Apr,10,0.01,1.87,-,-,-,-,-,4.65,,,
Apr,10,1.60,0.28,-,-,45,31.70,0.94,6.97,,,
Apr,10,1.70,0.20,0.16,-,295,31.70,0.84,11.62,,,
Apr,10,1.80,0.12,0.14,15,433,31.50,0.68,23.24,,,
Apr,10,1.90,0.06,0.09,98,2195,24.90,0.47,25.56,,,
Apr,10,2.00,0.02,0.04,312,403,24.80,0.25,9.29,,,
May,10,0.01,1.88,-,-,-,-,-,4.18,,,
May,10,1.60,0.29,-,-,-,31.90,0.90,6.97,,,
May,10,1.70,0.22,0.27,-,15,31.40,0.80,12.55,,,
May,10,1.80,0.14,0.14,-,420,26.40,0.69,18.12,,,
May,10,1.90,0.07,0.12,30,6047,25.90,0.51,20.91,,,
May,10,2.00,0.04,0.06,99,147,23.50,0.31,9.76,,,
Jun,10,0.01,1.88,-,-,-,-,-,3.98,,,
Jun,10,1.40,0.49,0.34,-,85,31.80,0.97,3.98,,,
Jun,10,1.50,0.40,0.34,-,122,31.80,0.94,4.98,,,
Jun,10,1.60,0.31,0.30,-,43,31.80,0.87,7.97,,,
Jun,10,1.70,0.23,0.27,25,1273,32.20,0.77,12.95,,,
Jun,10,1.80,0.16,0.11,-,263,27.10,0.68,16.93,,,
Jun,10,1.90,0.11,0.07,-,716,29.20,0.53,21.91,,,
Jun,10,2.00,0.06,0.07,20,147,26.20,0.38,11.95,,,
Jun,10,2.25,0.01,0.04,-,6,27.50,0.13,2.99,,,
Jul,10,0.01,1.89,-,-,-,-,-,4.40,,,
Jul,10,1.60,0.30,-,-,-,20.80,0.93,5.14,,,
Jul,10,1.70,0.28,-,-,-,37.70,0.73,15.41,,,
Jul,10,1.80,0.18,-,-,-,28.30,0.67,16.14,,,
Jul,10,1.90,0.12,-,-,-,27.20,0.55,17.61,,,
Jul,10,2.00,0.09,-,-,6,29.10,0.43,13.21,,,
Aug,10,1.60,0.32,-,-,-,22.90,0.90,5.46,,,
Aug,10,1.70,0.24,-,-,-,22.90,0.81,8.49,,,
Aug,10,1.80,0.20,-,-,-,29.70,0.66,15.76,,,
Aug,10,1.90,0.12,-,-,-,22.90,0.56,13.94,,,
Aug,10,2.00,0.11,0.12,-,5,29.10,0.45,12.73,,,
Sep,10,0.01,1.91,-,-,-,-,-,4.65,,,
Sep,10,1.60,0.35,-,-,10,30.40,0.83,8.26,,,
Sep,10,1.70,0.27,0.26,-,30,26.60,0.77,9.81,,,
Sep,10,1.80,0.20,0.30,-,702,25.70,0.68,12.91,,,
Sep,10,1.90,0.16,-,-,150,27.40,0.57,16.01,,,
Sep,10,2.00,0.12,0.17,-,15,29.10,0.47,12.39,,,
Sep,10,2.25,0.06,0.04,-,380,28.90,0.26,5.68,,,
Dec,10,0.01,1.93,-,-,-,-,-,4.88,,,
Dec,10,1.48,0.47,0.54,-,26,27.10,0.90,5.23,,,
Dec,10,1.66,0.33,0.26,-,7,27.10,0.79,8.37,,,
Dec,10,1.75,0.28,0.32,-,62,27.00,0.72,10.81,,,
Dec,10,1.96,0.17,0.22,-,169,27.30,0.54,11.85,,,
Dec,10,2.18,0.10,-,-,500,27.20,0.37,6.62,,,
Dec,12,1.13,0.90,-,-,10,20.90,0.99,3.00,,,
Dec,12,1.31,0.75,0.70,-,25,20.90,0.95,3.68,,,
Dec,12,1.66,0.51,0.06,-,-,20.90,0.86,5.71,,,
Dec,12,1.75,0.46,-,-,-,22.00,0.78,6.58,,,
Dec,12,1.96,0.38,-,-,-,23.80,0.68,7.26,,,
Sep,14,1.70,0.90,-,-,-,44.70,0.82,8.57,,,
Sep,14,1.80,0.86,-,-,-,44.70,0.82,9.33,,,
Amcor Ltd Last Sale Price $6.11,,,,,,,,,,,,
Mar,10,0.01,6.11,-,-,-,-,1.00,4.27,,,
Mar,10,4.12,2.00,2.00,-,-,61.90,1.00,4.27,,,
Mar,10,4.81,1.30,1.32,-,-,56.90,1.00,4.27,,,
Mar,10,5.03,1.09,0.85,-,-,55.20,1.00,4.27,,,
Mar,10,5.26,0.85,-,-,-,53.50,0.99,4.27,,,
Mar,10,5.49,0.63,0.50,-,20,51.80,0.95,8.53,,,
Mar,10,5.71,0.41,-,-,-,29.10,0.97,4.27,,,
Mar,10,5.72,0.40,0.25,-,140,35.10,0.93,8.53,,,
Mar,10,5.94,0.19,0.07,-,54,22.50,0.85,17.07,,,
Mar,10,5.95,0.19,0.16,11,556,24.10,0.82,21.34,,,
Mar,10,6.17,0.03,-,-,-,17.80,0.35,25.60,,,
Mar,10,6.18,0.04,0.08,-,292,21.90,0.36,34.14,,,
Mar,10,6.41,0.00,0.06,-,157,21.90,0.05,2.56,,,
Mar,10,6.64,-,-,-,-,21.90,-,-,,,
Mar,10,6.87,-,-,-,-,21.90,-,-,,,
Apr,10,0.01,6.13,-,-,-,-,-,4.27,,,
Apr,10,5.26,0.88,-,-,-,26.30,0.97,4.27,,,
Apr,10,5.49,0.66,0.55,-,-,23.70,0.93,5.69,,,
Apr,10,5.72,0.45,0.32,1,64,21.00,0.86,8.53,,,
Apr,10,5.95,0.27,0.29,3,298,20.10,0.70,15.65,,,
Apr,10,6.18,0.14,0.15,283,428,19.50,0.48,19.91,,,
Apr,10,6.41,0.07,0.04,150,156,20.30,0.28,9.96,,,
Apr,10,6.64,0.03,-,-,-,20.60,0.14,4.27,,,
Apr,10,6.87,0.01,-,-,-,20.70,0.06,1.42,,,
May,10,0.01,6.15,-,-,-,-,-,4.27,,,
May,10,5.26,0.90,-,-,-,21.50,0.96,4.27,,,
May,10,5.49,0.69,-,-,-,21.40,0.91,5.97,,,
May,10,5.72,0.50,0.45,6,89,20.50,0.82,8.96,,,
May,10,5.95,0.33,0.27,105,186,19.60,0.69,14.08,,,
May,10,6.18,0.20,0.17,7,42,19.10,0.51,16.64,,,
May,10,6.41,0.11,0.12,-,123,19.10,0.34,8.96,,,
May,10,6.64,0.05,0.15,-,5,19.10,0.20,4.27,,,
May,10,6.87,0.03,-,-,-,19.10,0.11,2.13,,,
Jun,10,0.01,6.17,-,-,3162,-,-,4.27,,,
Jun,10,3.89,2.27,2.02,-,-,19.10,1.00,2.74,,,
Jun,10,4.12,2.04,1.96,-,9,19.10,1.00,2.74,,,
Jun,10,4.58,1.58,1.55,-,-,19.00,1.00,3.05,,,
Jun,10,4.81,1.36,1.30,-,40,19.00,1.00,3.35,,,
Jun,10,5.03,1.14,0.43,-,-,19.00,0.99,3.66,,,
Jun,10,5.26,0.92,0.82,-,2,18.90,0.96,4.27,,,
Jun,10,5.49,0.71,0.54,-,52,18.90,0.90,5.79,,,
Jun,10,5.72,0.53,0.45,-,64,18.90,0.81,8.23,,,
Jun,10,5.95,0.36,-,-,441,18.60,0.69,12.19,,,
Jun,10,6.18,0.23,0.22,15,93,18.20,0.54,14.02,,,
Jun,10,6.41,0.14,0.13,6,155,18.40,0.38,8.53,,,
Jun,10,6.64,0.08,-,-,45,18.60,0.26,4.88,,,
Jun,10,6.87,0.04,-,-,-,19.20,0.16,2.74,,,
Jul,10,0.01,6.20,-,-,-,-,-,4.49,,,
Jul,10,5.25,0.97,-,-,-,21.40,0.92,5.17,,,
Jul,10,5.50,0.77,-,-,-,21.40,0.85,6.96,,,
Jul,10,5.75,0.60,-,-,-,23.00,0.75,10.78,,,
Jul,10,6.00,0.39,0.37,-,5,19.30,0.65,12.58,,,
Jul,10,6.25,0.26,0.21,-,48,18.70,0.52,11.45,,,
Jul,10,6.50,0.20,-,-,-,21.40,0.40,8.76,,,
Jul,10,6.75,0.13,-,-,-,21.40,0.29,5.61,,,
Aug,10,0.01,6.04,-,-,-,-,-,-,,,
Aug,10,5.25,0.99,-,-,-,20.20,0.92,4.82,,,
Aug,10,5.50,0.78,-,-,-,20.20,0.85,6.31,,,
Aug,10,5.75,0.59,-,-,-,20.20,0.76,8.72,,,
Aug,10,6.00,0.45,-,-,-,20.90,0.65,12.43,,,
Aug,10,6.25,0.33,-,-,-,21.80,0.54,12.24,,,
Aug,10,6.50,0.23,-,-,-,22.00,0.43,8.53,,,
Sep,10,0.01,6.07,-,-,-,-,-,-,,,
Sep,10,4.75,1.46,1.29,-,35,20.10,0.98,3.16,,,
Sep,10,5.00,1.22,1.10,-,13,20.10,0.95,3.48,,,
Sep,10,5.25,1.00,-,-,-,20.00,0.91,4.27,,,
Sep,10,5.50,0.79,0.73,-,1,20.00,0.84,5.53,,,
Sep,10,5.75,0.60,0.47,-,12,20.00,0.76,7.59,,,
Sep,10,6.00,0.44,0.32,-,107,19.70,0.66,10.27,,,
Sep,10,6.25,0.31,0.29,2,30,19.80,0.55,9.80,,,
Sep,10,6.50,0.21,0.20,48,65,19.80,0.44,6.64,,,
Sep,10,6.75,0.14,-,-,-,19.80,0.34,4.43,,,
Dec,10,0.01,6.14,-,-,-,-,-,0.96,,,
Dec,10,5.25,1.04,-,-,-,22.00,0.87,3.84,,,
Dec,10,5.50,0.85,0.70,-,2,21.90,0.81,5.12,,,
Dec,10,5.75,0.68,0.86,-,20,21.80,0.74,6.83,,,
Dec,10,6.00,0.53,0.44,1,11,21.10,0.67,8.85,,,
Dec,10,6.25,0.41,-,-,8,21.00,0.58,8.64,,,
Dec,10,6.50,0.30,0.27,-,23,20.90,0.50,6.51,,,
Dec,10,6.75,0.23,0.40,-,4,20.80,0.42,4.80,,,
AMP Ltd Last Sale Price $6.31,,,,,,,,,,,,
Mar,10,0.01,6.30,6.51,-,50,-,1.00,4.13,,,
Mar,10,4.00,2.31,1.32,-,-,54.20,1.00,4.13,,,
Mar,10,4.50,1.81,1.80,-,-,48.10,1.00,4.13,,,
Mar,10,4.75,1.56,1.60,-,-,45.00,1.00,4.13,,,
Mar,10,5.00,1.31,1.31,3,53,41.90,1.00,4.13,,,
Mar,10,5.25,1.06,1.07,-,-,38.90,1.00,4.13,,,
Mar,10,5.50,0.81,0.54,-,264,35.80,1.00,4.13,,,
Mar,10,5.75,0.56,0.37,20,23,32.70,0.99,4.13,,,
Mar,10,6.00,0.32,0.30,70,556,2.00,1.00,4.13,,,
Mar,10,6.25,0.09,0.07,282,1089,16.70,0.69,24.79,,,
Mar,10,6.50,0.01,0.03,84,1051,21.30,0.15,12.40,,,
Mar,10,6.75,0.00,0.01,122,726,29.70,0.04,3.31,,,
Mar,10,7.00,-,0.02,221,1208,30.50,-,16.53,,,
Mar,10,7.25,-,0.05,-,266,31.40,-,41.32,,,
Mar,10,7.50,-,0.10,-,255,32.20,-,78.50,,,
Mar,10,7.75,-,0.10,-,881,33.00,-,78.50,,,
Mar,10,8.25,-,0.06,-,102,33.90,-,45.45,,,
Mar,10,8.50,-,0.07,-,332,34.70,-,57.84,,,
Apr,10,0.01,6.33,6.29,5,20,-,-,4.13,,,
Apr,10,5.25,1.09,-,-,3,12.90,1.00,3.44,,,
Apr,10,5.50,0.83,0.56,-,21,12.90,1.00,3.44,,,
Apr,10,5.75,0.58,0.39,-,122,12.90,0.99,3.44,,,
Apr,10,6.00,0.38,0.36,160,674,18.40,0.83,8.95,,,
Apr,10,6.25,0.20,0.20,736,1718,17.30,0.62,18.59,,,
Apr,10,6.50,0.09,0.10,281,835,17.90,0.36,11.71,,,
Apr,10,6.75,0.03,0.03,-,500,18.20,0.17,4.13,,,
Apr,10,7.00,0.03,0.03,-,562,22.70,0.11,3.44,,,
Apr,10,7.25,0.01,0.03,200,627,23.10,0.05,1.24,,,
May,10,0.01,6.35,-,-,-,-,-,4.13,,,
May,10,5.50,0.86,-,-,-,18.90,0.97,4.13,,,
May,10,5.75,0.63,0.43,-,42,18.90,0.90,5.78,,,
May,10,6.00,0.44,0.30,-,20,20.60,0.77,10.74,,,
May,10,6.25,0.28,0.27,74,116,19.90,0.61,17.77,,,
May,10,6.50,0.15,0.14,113,242,19.10,0.43,12.40,,,
May,10,6.75,0.10,0.14,-,56,21.40,0.29,7.85,,,
May,10,7.00,0.05,0.06,-,37,21.60,0.17,4.13,,,
May,10,7.25,0.03,0.16,-,82,21.90,0.10,2.07,,,
Jun,10,0.01,6.37,-,-,-,-,-,4.13,,,
Jun,10,4.09,2.27,-,-,1,22.20,1.00,2.66,,,
Jun,10,5.53,0.88,0.75,-,34,21.90,0.91,5.61,,,
Jun,10,5.77,0.68,0.55,2,88,21.90,0.84,7.97,,,
Jun,10,6.02,0.49,0.44,-,37,21.80,0.73,11.81,,,
Jun,10,6.26,0.34,0.34,32,267,21.30,0.61,17.12,,,
Jun,10,6.50,0.22,0.23,16,581,20.90,0.47,12.99,,,
Jun,10,6.74,0.14,0.12,-,265,20.90,0.34,7.97,,,
Jun,10,6.98,0.08,0.15,-,358,20.90,0.23,4.72,,,
Jun,10,7.22,0.04,0.22,-,258,20.90,0.15,2.66,,,
Jun,10,7.46,0.03,0.12,-,124,20.90,0.09,1.48,,,
Jun,10,7.70,0.01,0.03,45,88,20.90,0.05,0.59,,,
Jun,10,7.94,0.01,0.14,-,52,20.90,0.03,0.35,,,
Jun,10,8.18,0.00,0.11,-,131,20.90,0.01,0.18,,,
Jun,10,8.42,0.00,0.09,-,374,20.90,-,-,,,
Jun,10,8.66,-,0.05,-,131,20.90,-,2.95,,,
Jun,10,8.90,-,0.04,-,283,20.90,-,2.66,,,
Jun,10,9.14,-,0.58,-,18,20.90,-,34.23,,,
Jun,10,9.38,-,0.24,-,15,20.90,-,14.17,,,
Jun,10,9.62,-,0.13,-,458,20.90,-,7.38,,,
Jun,10,10.11,-,0.73,-,406,20.90,-,43.09,,,
Jun,10,10.59,-,0.21,-,158,20.90,-,12.40,,,
Jun,10,11.55,-,0.01,-,800,20.90,-,0.89,,,
Jun,10,12.51,-,0.91,-,6,20.90,-,53.71,,,
Jun,10,13.47,-,0.75,-,40,20.90,-,44.27,,,
Jun,10,13.96,-,0.71,-,20,20.90,-,41.91,,,
Jun,10,14.44,-,0.63,-,40,20.90,-,37.19,,,
Jun,10,14.92,-,0.07,-,95,20.90,-,4.13,,,
Jun,10,15.40,-,0.39,-,115,20.90,-,22.72,,,
Jul,10,0.01,6.40,-,-,-,-,-,4.35,,,
Jul,10,5.50,0.95,-,-,31,23.60,0.88,6.31,,,
Jul,10,5.75,0.76,-,-,15,23.40,0.81,8.48,,,
Jul,10,6.00,0.58,-,-,16,23.50,0.72,11.96,,,
Jul,10,6.25,0.44,0.40,2,4,23.80,0.61,16.53,,,
Jul,10,6.50,0.32,0.32,-,31,23.60,0.50,13.70,,,
Jul,10,6.75,0.23,0.16,-,16,23.60,0.40,9.79,,,
Jul,10,7.00,0.14,0.13,8,14,22.20,0.29,5.87,,,
Aug,10,0.01,6.42,-,-,-,-,-,4.49,,,
Aug,10,5.50,0.98,-,-,-,22.90,0.88,6.29,,,
Aug,10,5.75,0.79,-,-,-,22.90,0.80,8.26,,,
Aug,10,6.00,0.62,-,-,-,22.90,0.72,11.14,,,
Aug,10,6.25,0.47,0.40,30,30,22.90,0.62,14.91,,,
Aug,10,6.50,0.34,-,-,20,22.50,0.52,12.40,,,
Aug,10,6.75,0.26,-,-,-,22.80,0.42,9.16,,,
Sep,10,0.01,6.30,-,-,-,-,-,0.15,,,
Sep,10,4.50,1.91,0.96,-,1,24.10,0.99,3.06,,,
Sep,10,5.00,1.44,1.43,10,342,24.00,0.95,3.98,,,
Sep,10,5.50,1.00,-,-,562,23.80,0.86,5.97,,,
Sep,10,5.75,0.81,-,-,3,23.70,0.79,7.80,,,
Sep,10,6.00,0.64,0.75,-,54,22.70,0.72,9.95,,,
Sep,10,6.25,0.56,0.41,-,260,27.10,0.62,15.30,,,
Sep,10,6.50,0.40,0.29,25,161,24.70,0.54,12.24,,,
Sep,10,6.75,0.26,0.64,-,51,22.20,0.44,7.96,,,
Sep,10,7.00,0.19,0.40,-,211,22.30,0.35,5.66,,,
Sep,10,7.25,0.13,0.35,-,20,22.30,0.27,3.98,,,
Sep,10,7.50,0.09,0.11,-,13,22.70,0.21,2.75,,,
Sep,10,8.00,0.04,0.19,-,41,23.40,0.12,1.38,,,
Sep,10,8.50,0.02,0.14,-,24,23.50,0.07,0.61,,,
Sep,10,9.00,0.01,0.09,-,10,23.50,0.03,0.28,,,
Dec,10,0.01,6.38,-,-,-,-,-,1.65,,,
Dec,10,4.00,2.40,2.24,-,40,24.70,0.99,1.86,,,
Dec,10,4.25,2.15,1.86,-,92,24.60,0.98,1.96,,,
Dec,10,5.25,1.25,1.20,-,2,24.50,0.88,4.03,,,
Dec,10,5.50,1.06,1.44,-,57,24.40,0.83,5.16,,,
Dec,10,5.75,0.89,0.79,-,27,24.30,0.77,6.71,,,
Dec,10,6.00,0.71,0.92,80,143,23.50,0.71,8.37,,,
Dec,10,6.25,0.57,-,-,10,22.90,0.64,10.54,,,
Dec,10,6.50,0.45,0.37,-,71,22.60,0.57,9.19,,,
Dec,10,6.75,0.34,-,-,-,22.30,0.49,7.13,,,
Dec,10,7.00,0.27,0.26,-,10,22.30,0.42,5.47,,,
Dec,10,7.25,0.20,-,-,-,22.40,0.35,4.24,,,
Dec,10,7.75,0.12,0.32,-,40,22.50,0.24,2.38,,,
Dec,10,8.25,0.07,0.28,-,1,22.70,0.15,1.34,,,
Mar,11,5.50,1.12,-,-,-,24.80,0.78,4.76,,,
Mar,11,6.00,0.81,-,-,-,24.70,0.69,7.72,,,
Mar,11,6.25,0.66,-,-,-,24.10,0.69,9.35,,,
Mar,11,6.50,0.55,0.42,-,340,23.80,0.59,8.50,,,
Mar,11,6.75,0.44,-,-,-,23.60,0.52,6.86,,,
Mar,11,7.00,0.35,-,-,-,23.40,0.48,5.46,,,
Mar,11,7.25,0.28,-,-,-,23.40,0.37,4.44,,,
Mar,11,7.50,0.23,-,-,100,23.40,0.37,3.51,,,
Sep,11,7.00,0.51,-,-,-,25.30,0.51,5.22,,,
Dec,11,6.00,0.99,0.92,10,79,26.90,0.73,6.11,,,
Dec,11,7.00,0.56,1.21,20,120,25.50,0.52,5.03,,,
Dec,11,7.50,0.41,0.65,-,34,25.30,0.52,3.73,,,
Dec,11,8.00,0.31,0.61,-,11,25.20,0.41,2.78,,,
Dec,11,8.50,0.23,0.27,-,84,25.20,0.30,2.07,,,
Dec,11,10.00,0.10,0.19,-,46,25.20,0.21,0.85,,,
Dec,11,10.50,0.07,0.14,-,11,25.20,0.14,0.63,,,
Dec,11,11.00,0.05,0.10,-,1,25.20,0.14,0.45,,,
Dec,11,11.50,0.04,0.08,-,1,25.20,0.08,0.31,,,
Dec,11,12.00,0.03,0.07,-,141,25.20,0.08,0.22,,,
Dec,11,12.50,0.02,0.06,-,1,25.20,0.05,0.18,,,
Dec,12,4.50,2.09,1.91,-,51,29.70,0.90,1.61,,,
Dec,12,5.00,1.76,1.70,-,200,29.60,0.84,2.61,,,
Dec,12,5.50,1.45,1.60,-,33,28.30,0.84,3.67,,,
Dec,12,8.00,0.51,0.82,-,1,26.00,0.57,2.93,,,
Dec,12,8.50,0.42,0.66,-,5,26.10,0.45,2.41,,,
Mar,13,6.00,1.01,-,-,-,21.40,0.79,3.69,,,
Mar,13,6.25,0.91,-,-,-,21.40,0.79,4.42,,,
Dec,13,3.00,3.38,3.22,-,5,19.60,1.00,0.30,,,
Dec,13,4.00,2.56,2.75,-,218,32.00,0.92,1.05,,,
Jun,14,5.75,1.57,-,-,10,29.10,0.81,3.74,,,
Jun,14,6.00,1.46,1.37,-,13,28.80,0.81,4.24,,,
Sep,14,7.50,0.98,1.23,-,1,27.90,0.63,3.43,,,
Sep,14,7.75,0.90,1.14,-,1,27.60,0.63,3.15,,,
Ansell Ltd Last Sale Price $12.18,,,,,,,,,,,,
Mar,10,0.01,12.18,-,-,-,-,1.00,4.28,,,
Jun,10,0.01,12.31,-,-,-,-,-,4.28,,,
ANZ Banking Grp Last Sale Price $25.11,,,,,,,,,,,,
Mar,10,0.01,25.10,25.02,523,1014,-,1.00,-,,,
Mar,10,12.00,13.12,8.08,-,-,104.60,1.00,2.08,,,
Mar,10,13.00,12.12,2.10,-,-,103.00,1.00,2.08,,,
Mar,10,15.50,9.62,4.45,-,3,99.00,1.00,2.08,,,
Mar,10,16.00,9.12,1.95,-,-,98.20,1.00,2.08,,,
Mar,10,16.50,8.62,-,-,5,97.40,1.00,2.08,,,
Mar,10,17.00,8.12,5.63,-,35,96.60,1.00,2.08,,,
Mar,10,17.50,7.63,5.20,-,45,95.80,1.00,3.11,,,
Mar,10,18.00,7.13,7.01,4,37,95.00,1.00,3.11,,,
Mar,10,18.01,7.11,-,-,49,53.90,1.00,2.08,,,
Mar,10,18.50,6.63,3.87,3,90,94.20,1.00,3.11,,,
Mar,10,18.51,6.61,-,-,2,30.40,1.00,2.08,,,
Mar,10,19.00,6.13,1.80,-,94,86.20,1.00,3.11,,,
Mar,10,19.50,5.63,3.06,7,47,78.20,1.00,3.11,,,
Mar,10,20.00,5.13,5.01,53,174,70.20,1.00,3.11,,,
