Derivatives: Call Options - Weekly,,,,,,,,,,,,
XAO 4604.4 at 16:47 6/11/2009  Report at 19:06 Friday 6/11/2009. Processed 10:05 Saturday 7/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.53,,,,,,,,,,,,
Nov,09,0.01,13.55,-,-,-,-,-,3.21,,,
Nov,09,12.50,1.07,-,-,-,22.40,0.94,5.14,,,
Nov,09,13.00,0.64,0.58,1,5,22.30,0.80,14.13,,,
Nov,09,13.50,0.29,0.35,18,46,20.90,0.55,34.04,,,
Nov,09,14.00,0.10,0.18,23,39,20.30,0.27,12.85,,,
Nov,09,14.50,0.02,0.03,99,254,19.90,0.08,2.57,,,
Nov,09,15.00,0.00,0.17,5,32,19.90,0.02,0.39,,,
Nov,09,15.50,-,-,-,-,19.90,-,-,,,
Dec,09,0.01,13.57,-,-,-,-,-,3.53
Dec,09,12.00,1.60,-,-,3,21.20,0.97,4.18
Dec,09,12.50,1.14,-,-,-,21.20,0.89,6.74
Dec,09,13.00,0.73,1.50,-,17,21.20,0.75,13.17
Dec,09,13.50,0.43,0.60,5,234,21.40,0.56,25.69
Dec,09,14.00,0.20,0.48,9,191,20.30,0.36,13.17
Dec,09,14.50,0.09,0.10,40,516,20.20,0.19,5.46
Dec,09,15.00,0.03,0.06,8,106,20.00,0.08,1.93
Dec,09,15.50,0.01,0.32,-,131,20.00,0.03,0.58
Dec,09,16.00,0.00,0.23,-,272,20.00,-,0.13
Dec,09,16.50,0.00,0.72,-,53,20.00,-,-
Jan,10,0.01,13.64,-,-,-,-,-,3.69
Jan,10,12.50,1.28,-,-,-,21.60,0.83,8.19
Jan,10,13.00,0.92,-,-,-,21.60,0.72,12.53
Jan,10,13.50,0.62,0.62,10,7,21.30,0.58,18.95
Jan,10,14.00,0.37,0.38,8,2,20.20,0.43,11.88
Jan,10,14.50,0.20,0.26,4,4,19.40,0.29,6.42
Jan,10,15.00,0.11,-,-,-,19.40,0.18,3.37
Mar,10,0.01,13.46,-,-,-,-,-,-
Mar,10,12.00,1.83,-,-,-,23.50,0.85,5.78
Mar,10,12.50,1.45,-,-,-,23.40,0.78,8.00
Mar,10,13.00,1.09,-,-,-,22.50,0.70,10.69
Mar,10,13.50,0.78,-,-,2,21.60,0.60,14.45
Mar,10,14.00,0.53,0.67,-,162,20.90,0.49,10.12
Mar,10,14.50,0.34,0.80,4,29,20.50,0.38,6.65
Mar,10,15.00,0.21,0.50,-,159,20.30,0.28,4.05
Mar,10,15.50,0.13,0.26,-,69,20.30,0.20,2.51
Mar,10,16.00,0.08,0.23,-,47,20.30,0.14,1.54
Mar,10,16.50,0.04,0.44,-,5,20.30,0.09,0.87
Jun,10,0.01,13.62,-,-,-,-,-,1.17
Jun,10,12.00,1.96,2.47,-,2,23.30,0.83,5.02
Jun,10,12.50,1.61,-,-,-,23.30,0.76,6.77
Jun,10,13.00,1.28,2.00,-,1,22.60,0.70,8.82
Jun,10,13.50,1.00,-,-,-,22.00,0.62,11.27
Jun,10,14.00,0.76,1.15,-,30,21.50,0.54,8.82
Jun,10,14.50,0.56,1.30,-,5,21.20,0.46,6.60
Jun,10,15.00,0.41,0.71,-,5,21.10,0.38,4.85
Jun,10,15.50,0.30,0.35,9,32,21.00,0.30,3.50
Jun,10,16.00,0.22,0.46,-,20,21.00,0.24,2.57
Sep,10,0.01,13.48,-,-,-,-,-,-
Sep,10,12.50,1.79,-,-,-,23.70,0.76,6.41
Sep,10,13.00,1.50,-,-,-,23.70,0.70,8.17
Sep,10,13.50,1.24,-,-,-,23.30,0.64,10.10
Sep,10,14.00,1.00,1.10,14,33,23.00,0.57,8.38
Sep,10,14.50,0.80,1.24,-,15,22.80,0.51,6.70
Sep,10,15.00,0.64,0.95,-,5,22.70,0.45,5.32
Sep,10,15.50,0.50,-,-,-,22.70,0.39,4.19
Jun,11,14.00,1.55,1.91,-,8,26.40,0.62,7.03
Asciano Grp Last Sale Price $1.56,,,,,,,,,
Nov,09,0.01,1.55,1.63,-,90,-,-,5.57
Nov,09,1.40,0.17,-,-,-,46.50,0.86,16.71
Nov,09,1.48,0.11,0.10,-,31,43.20,0.73,33.42
Nov,09,1.57,0.06,0.04,15,796,38.30,0.50,61.28
Nov,09,1.66,0.02,0.02,130,1430,35.80,0.25,22.28
Nov,09,1.75,0.01,0.01,70,241,35.80,0.10,6.68
Nov,09,1.96,-,0.05,-,20,35.80,-,55.71
Dec,09,0.01,1.55,1.58,200,200,-,-,2.79
Dec,09,0.44,1.12,0.68,-,30,48.30,1.00,-
Dec,09,0.70,0.86,0.39,-,10,47.50,1.00,2.79
Dec,09,0.79,0.78,0.76,-,-,47.30,1.00,2.79
Dec,09,0.87,0.69,0.65,-,30,47.00,1.00,2.79
Dec,09,0.96,0.60,0.59,-,15,46.80,1.00,2.79
Dec,09,1.05,0.52,0.50,-,10,46.50,1.00,2.79
Dec,09,1.13,0.44,0.41,-,2,46.30,0.99,2.79
Dec,09,1.22,0.35,0.27,-,1000,46.00,0.96,5.57
Dec,09,1.31,0.27,0.38,-,728,45.70,0.90,11.14
Dec,09,1.40,0.20,0.20,20,3763,45.50,0.80,19.50
Dec,09,1.48,0.14,0.10,100,898,42.90,0.69,30.64
Dec,09,1.57,0.09,0.07,20,2463,41.50,0.53,47.35
Dec,09,1.66,0.04,0.05,101,2180,37.90,0.35,25.07
Dec,09,1.75,0.03,0.03,162,3738,39.00,0.22,13.93
Dec,09,1.96,0.00,0.07,-,1008,39.20,0.05,2.23
Dec,09,2.18,-,0.04,-,150,39.30,-,19.50
Dec,09,2.40,-,-,-,1000,39.40,-,-
Jan,10,0.01,1.56,-,-,-,-,-,4.18
Jan,10,1.40,0.23,-,-,-,42.30,0.76,18.11
Jan,10,1.48,0.17,-,-,-,41.60,0.67,25.07
Jan,10,1.57,0.12,-,-,-,40.80,0.55,33.42
Jan,10,1.66,0.09,0.09,11,11,39.60,0.43,23.68
Jan,10,1.75,0.04,0.05,130,-,34.70,0.30,12.53
Mar,10,0.01,1.58,-,-,-,-,-,4.18
Mar,10,1.13,0.47,-,-,10,43.70,0.92,5.85
Mar,10,1.22,0.39,-,-,40,43.70,0.87,8.36
Mar,10,1.31,0.33,-,-,20,43.70,0.81,12.53
Mar,10,1.40,0.27,0.40,15,295,44.40,0.73,17.55
Mar,10,1.48,0.22,-,-,90,44.10,0.66,23.40
Mar,10,1.57,0.17,0.15,7,57,43.50,0.58,29.25
Mar,10,1.66,0.13,0.19,-,370,40.80,0.49,20.89
Mar,10,1.75,0.07,0.17,-,408,34.90,0.37,12.53
Jun,10,0.01,1.60,-,-,-,-,-,4.56
Jun,10,1.40,0.33,0.40,-,55,47.30,0.72,17.22
Jun,10,1.50,0.28,-,-,140,47.00,0.65,22.28
Jun,10,1.60,0.23,-,-,65,46.20,0.58,23.30
Jun,10,1.70,0.16,0.17,50,178,40.60,0.50,16.21
Jun,10,1.80,0.13,0.16,-,55,40.80,0.43,13.17
Sep,10,0.01,1.62,-,-,-,-,-,4.72
Sep,10,1.40,0.35,-,-,-,43.10,0.72,14.17
Sep,10,1.50,0.30,-,-,-,43.00,0.66,17.80
Sep,10,1.60,0.25,-,-,10,41.80,0.60,18.17
Sep,10,1.70,0.22,-,-,-,41.90,0.54,15.62
Dec,10,1.66,0.28,0.26,-,7,43.10,0.59,15.58
Dec,10,1.75,0.25,0.32,-,10,44.10,0.59,14.16
Dec,10,1.96,0.19,0.27,-,22,43.40,0.48,10.48
Dec,12,1.13,0.81,-,-,10,52.50,0.86,7.79
Dec,12,1.31,0.73,-,-,25,52.50,0.79,9.95
Dec,12,1.40,0.70,-,-,-,52.50,0.79,11.07
Dec,12,1.66,0.61,-,-,-,52.50,0.70,12.61
Dec,12,1.75,0.59,-,-,-,52.50,0.70,12.10
Sep,14,1.70,0.69,-,-,-,44.70,0.74,9.04
Amcor Ltd Last Sale Price $5.49,,,,,,,,,
Nov,09,0.01,5.49,-,-,-,-,-,3.17
Nov,09,4.35,1.15,0.96,-,-,25.70,1.00,3.17
Nov,09,4.81,0.69,0.90,-,10,25.30,0.99,3.17
Nov,09,5.03,0.48,0.67,10,18,25.10,0.94,6.33
Nov,09,5.26,0.28,0.51,-,103,24.90,0.79,15.83
Nov,09,5.49,0.13,0.28,-,329,22.90,0.53,39.57
Nov,09,5.72,0.04,0.04,48,362,22.70,0.25,12.66
Nov,09,5.95,0.01,0.06,-,38,22.70,0.08,2.85
Nov,09,6.18,0.00,0.08,-,70,22.70,0.02,0.63
Dec,09,0.01,5.50,-,-,1557,-,-,3.96
Dec,09,3.66,1.85,1.66,-,-,26.40,1.00,2.37
Dec,09,3.89,1.62,1.41,-,-,26.30,1.00,2.37
Dec,09,4.35,1.16,0.46,-,-,26.10,1.00,3.17
Dec,09,4.58,0.93,0.44,-,-,26.00,0.99,3.17
Dec,09,4.81,0.71,0.17,-,55,25.90,0.95,4.75
Dec,09,5.03,0.52,0.50,7,202,25.80,0.87,8.71
Dec,09,5.26,0.34,0.40,-,474,25.70,0.73,17.41
Dec,09,5.49,0.20,0.25,-,604,24.80,0.55,30.87
Dec,09,5.72,0.10,0.17,-,348,24.00,0.35,15.04
Dec,09,5.95,0.04,0.11,-,182,24.60,0.20,7.12
Dec,09,6.18,0.02,0.07,-,40,24.70,0.10,3.17
Jan,10,0.01,5.53,-,-,-,-,-,3.56
Jan,10,4.81,0.76,-,-,-,25.80,0.89,6.33
Jan,10,5.03,0.58,-,-,-,25.80,0.81,9.89
Jan,10,5.26,0.42,-,-,63,25.80,0.70,15.43
Jan,10,5.49,0.29,0.29,-,31,25.70,0.57,22.95
Jan,10,5.72,0.19,0.30,-,131,25.00,0.43,14.64
Jan,10,5.95,0.11,0.10,10,411,23.70,0.30,8.31
Jan,10,6.18,0.06,0.11,-,38,24.10,0.20,4.75
Feb,10,0.01,5.37,-,-,-,-,-,-
Feb,10,4.81,0.83,0.85,10,-,32.40,0.82,9.20
Feb,10,5.03,0.65,-,-,-,29.30,0.77,10.98
Feb,10,5.26,0.45,-,-,-,24.80,0.70,13.06
Feb,10,5.49,0.34,-,-,50,27.10,0.58,20.48
Feb,10,5.72,0.25,0.28,-,16,27.40,0.47,14.84
Feb,10,5.95,0.16,0.21,-,8,26.30,0.36,9.50
Feb,10,6.18,0.12,0.22,-,152,27.30,0.28,6.83
Feb,10,6.41,0.07,0.12,-,20,27.60,0.20,4.45
Mar,10,0.01,5.39,-,-,-,-,-,-
Mar,10,4.12,1.43,1.59,-,21,27.80,0.97,2.61
Mar,10,4.81,0.81,-,-,13,27.50,0.84,6.17
Mar,10,5.03,0.64,0.84,-,38,27.40,0.77,8.55
Mar,10,5.26,0.51,-,-,-,28.60,0.68,13.06
Mar,10,5.49,0.39,0.44,39,41,28.90,0.58,18.28
Mar,10,5.72,0.25,0.35,10,100,26.20,0.49,11.87
Mar,10,5.95,0.16,0.16,-,105,24.70,0.38,7.36
Mar,10,6.18,0.12,0.17,-,103,25.80,0.30,5.46
Apr,10,0.01,5.42,-,-,-,-,-,-
Apr,10,5.03,0.64,-,-,-,25.40,0.77,6.84
Apr,10,5.26,0.50,-,-,-,25.40,0.69,10.07
Apr,10,5.49,0.41,-,-,10,28.00,0.59,15.39
Apr,10,5.72,0.27,-,-,-,25.40,0.50,10.26
Apr,10,5.95,0.20,-,-,-,25.40,0.42,7.41
Apr,10,6.18,0.14,-,-,-,25.40,0.33,5.32
Jun,10,0.01,5.46,-,-,-,-,-,-
Jun,10,3.89,1.66,1.63,-,1,29.60,0.96,1.73
Jun,10,4.12,1.45,1.46,-,29,29.50,0.93,2.16
Jun,10,4.58,1.05,-,-,6,29.40,0.85,4.03
Jun,10,4.81,0.88,-,-,57,29.30,0.80,5.76
Jun,10,5.03,0.76,0.43,-,30,30.70,0.74,8.49
Jun,10,5.26,0.64,-,-,-,31.60,0.67,11.80
Jun,10,5.49,0.49,-,-,52,29.30,0.61,14.10
Jun,10,5.72,0.40,-,-,6,29.10,0.54,11.37
Jun,10,5.95,0.36,-,-,-,32.40,0.48,10.51
Jun,10,6.18,0.28,0.36,-,3,31.50,0.42,8.20
Jun,10,6.41,0.17,0.18,-,14,27.80,0.34,5.04
Sep,10,0.01,5.34,-,-,-,-,-,-
Sep,10,4.75,0.97,-,-,-,30.10,0.80,4.85
Sep,10,5.00,0.82,-,-,-,30.10,0.74,6.81
Sep,10,5.25,0.69,-,-,-,30.10,0.68,9.19
Sep,10,5.50,0.60,0.73,1,1,32.10,0.62,12.49
Sep,10,5.75,0.47,-,-,-,30.60,0.56,9.81
Sep,10,6.00,0.38,-,-,-,30.10,0.50,7.85
Sep,10,6.25,0.18,-,-,-,22.70,0.40,3.72
AMP Ltd Last Sale Price $5.87,,,,,,,,,
Nov,09,0.01,5.87,-,-,-,-,-,2.96
Nov,09,4.75,1.14,0.49,-,-,43.70,0.98,4.44
Nov,09,5.00,0.89,1.39,-,7,43.10,0.95,5.92
Nov,09,5.25,0.67,1.09,15,22,42.50,0.89,13.32
Nov,09,5.50,0.44,0.46,44,73,36.50,0.80,20.73
Nov,09,5.75,0.26,0.27,124,121,34.60,0.63,41.45
Nov,09,6.00,0.13,0.14,412,661,33.40,0.42,38.49
Nov,09,6.25,0.07,0.07,106,370,34.80,0.25,19.25
Nov,09,6.50,0.04,0.03,111,894,37.00,0.14,10.36
Nov,09,6.75,0.02,0.02,124,496,42.00,0.09,5.92
Nov,09,7.00,0.01,0.03,1,227,45.50,0.06,4.44
Nov,09,7.25,0.01,0.01,-,81,45.90,0.03,2.07
Nov,09,8.50,-,0.01,-,120,46.60,-,4.44
Dec,09,0.01,5.88,-,-,-,-,-,3.70
Dec,09,3.75,2.13,1.44,-,-,36.30,1.00,2.22
Dec,09,4.00,1.89,2.77,-,3,36.20,1.00,2.22
Dec,09,4.50,1.39,2.47,-,-,36.10,0.99,2.96
Dec,09,4.75,1.15,1.42,-,-,36.00,0.97,4.44
Dec,09,5.00,0.92,0.93,-,401,35.90,0.93,6.66
Dec,09,5.25,0.70,1.30,-,163,35.90,0.85,11.84
Dec,09,5.50,0.51,0.52,17,398,35.80,0.74,20.73
Dec,09,5.75,0.35,0.35,63,516,35.00,0.61,34.05
Dec,09,6.00,0.22,0.21,120,483,33.50,0.47,31.83
Dec,09,6.25,0.13,0.14,146,781,33.10,0.33,18.51
Dec,09,6.50,0.07,0.07,251,1293,32.90,0.21,10.36
Dec,09,6.51,0.07,0.10,-,9,33.50,0.21,10.36
Dec,09,6.75,0.04,0.07,-,1532,33.70,0.13,5.92
Dec,09,7.00,0.02,0.04,-,656,33.80,0.07,2.96
Dec,09,7.25,0.01,0.07,-,47,33.90,0.04,1.48
Dec,09,7.50,0.01,0.14,20,60,34.00,0.02,0.74
Dec,09,7.75,0.00,0.06,-,50,34.10,0.01,0.30
Dec,09,8.01,-,0.03,-,20,29.90,-,4.44
Jan,10,0.01,5.91,-,-,-,-,-,3.70
Jan,10,5.00,0.98,-,-,10,34.60,0.87,8.51
Jan,10,5.25,0.79,-,-,60,34.40,0.80,12.58
Jan,10,5.50,0.61,-,-,40,34.30,0.71,18.14
Jan,10,5.75,0.46,0.45,7,60,33.00,0.62,24.80
Jan,10,6.00,0.32,0.30,56,61,31.90,0.51,23.69
Jan,10,6.25,0.22,0.23,17,11,31.20,0.40,15.92
Jan,10,6.50,0.14,0.16,10,73,30.20,0.29,10.36
Jan,10,6.75,0.09,-,-,3,30.00,0.21,6.29
Jan,10,7.00,0.06,0.17,-,58,30.00,0.14,4.07
Feb,10,0.01,5.93,-,-,-,-,-,3.89
Feb,10,5.25,0.81,-,-,-,30.90,0.80,10.55
Feb,10,5.50,0.64,-,-,-,30.80,0.72,14.99
Feb,10,5.75,0.48,-,-,-,30.10,0.62,20.26
Feb,10,6.00,0.35,-,-,12,29.10,0.52,19.43
Feb,10,6.25,0.27,0.26,25,35,30.40,0.43,14.99
Feb,10,6.50,0.17,0.46,-,111,27.90,0.32,9.16
Feb,10,6.75,0.12,0.27,-,105,28.20,0.24,6.38
Feb,10,7.00,0.07,0.32,-,34,28.20,0.17,4.16
Mar,10,0.01,5.79,-,-,75,-,-,-
Mar,10,4.00,1.93,1.32,-,-,33.40,0.98,2.66
Mar,10,4.50,1.46,1.97,-,82,33.30,0.93,4.00
Mar,10,4.75,1.24,-,-,10,33.30,0.89,5.33
Mar,10,5.00,1.03,1.12,10,465,33.30,0.84,7.33
Mar,10,5.25,0.85,0.29,-,45,33.20,0.78,10.22
Mar,10,5.50,0.69,1.59,10,863,33.20,0.70,13.99
Mar,10,5.75,0.54,0.56,29,122,32.90,0.62,18.65
Mar,10,6.00,0.40,0.41,65,459,31.20,0.54,17.77
Mar,10,6.25,0.29,0.28,62,521,30.70,0.45,13.10
Mar,10,6.50,0.20,0.26,-,256,30.00,0.37,9.11
Mar,10,6.75,0.14,0.29,-,76,29.70,0.29,6.44
Mar,10,7.00,0.10,0.15,-,230,29.70,0.23,4.44
Mar,10,7.25,0.07,0.14,-,22,29.70,0.17,3.11
Mar,10,7.50,0.05,0.26,-,255,29.70,0.13,2.22
Mar,10,7.75,0.03,0.19,-,50,29.70,0.10,1.33
Apr,10,0.01,5.81,-,-,-,-,-,-
Apr,10,5.25,0.89,-,-,-,33.60,0.76,9.42
Apr,10,5.50,0.73,-,-,-,33.60,0.70,12.79
Apr,10,5.75,0.59,-,-,-,33.60,0.63,16.70
Apr,10,6.00,0.46,-,-,-,32.40,0.55,16.17
Apr,10,6.25,0.38,-,-,-,33.60,0.49,13.50
Apr,10,6.50,0.25,-,35,-,30.20,0.40,8.88
Jun,10,0.01,5.86,-,-,-,-,-,-
Jun,10,5.05,1.15,-,-,-,39.20,0.78,8.88
Jun,10,5.29,0.92,-,-,-,33.70,0.75,9.15
Jun,10,5.53,0.78,-,-,-,33.60,0.69,11.84
Jun,10,5.77,0.68,0.79,-,2,34.70,0.63,15.61
Jun,10,6.02,0.55,-,-,10,33.40,0.57,14.67
Jun,10,6.26,0.46,-,-,-,33.40,0.51,12.25
Jun,10,6.50,0.36,0.13,-,53,32.50,0.45,9.69
Jun,10,6.74,0.23,0.31,-,90,28.10,0.37,6.06
Jun,10,6.98,0.17,0.45,-,216,28.10,0.31,4.71
Jun,10,7.22,0.14,0.26,-,4,28.10,0.26,3.63
Jun,10,7.46,0.10,0.22,-,127,28.10,0.21,2.69
Jun,10,7.94,0.06,0.18,-,51,28.10,0.14,1.62
Jun,10,8.18,0.04,0.58,-,8,28.10,0.11,1.21
Jun,10,8.42,0.04,0.35,-,395,28.10,0.09,0.94
Jun,10,8.66,0.03,0.30,-,30,28.10,0.07,0.67
Jun,10,8.90,0.02,0.64,-,82,28.10,0.06,0.54
Jun,10,9.14,0.01,0.58,-,18,28.10,0.04,0.40
Jun,10,9.38,0.01,0.24,-,15,28.10,0.03,0.27
Jun,10,9.62,0.01,0.13,-,458,28.10,0.03,0.19
Jun,10,10.11,0.00,0.73,-,406,28.10,0.02,0.11
