Derivatives: Call Options - Weekly,,,,,,,,,,,,
XAO 4803.3 at 14:41 24/12/2009  Report at 15:45 Thursday 24/12/2009. Processed 16:53 Thursday 24/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
Feb,10,0.01,6.71,-,-,-,-,-,3.84,,,
Feb,10,5.25,1.47,1.28,-,15,22.80,1.00,2.99,,,
Feb,10,5.50,1.22,-,-,26,22.80,0.99,3.42,,,
Feb,10,5.75,1.02,0.55,-,11,22.80,0.96,3.63,,,
Feb,10,6.00,0.78,-,-,12,24.80,0.88,5.76,,,
Feb,10,6.25,0.57,0.42,7,252,25.10,0.78,10.03,,,
Feb,10,6.50,0.41,0.34,17,405,24.60,0.66,16.86,,,
Feb,10,6.51,0.34,0.30,1,143,17.40,0.70,10.67,,,
Feb,10,6.75,0.28,0.26,110,588,25.30,0.52,22.20,,,
Feb,10,6.76,0.24,0.20,10,40,20.80,0.51,17.72,,,
Feb,10,7.00,0.19,0.20,113,553,26.20,0.39,14.94,,,
Feb,10,7.01,0.15,-,-,-,23.60,0.37,12.81,,,
Feb,10,7.25,0.15,0.14,20,130,28.70,0.29,11.31,,,
Feb,10,7.50,0.09,0.11,50,263,28.90,0.21,7.26,,,
Mar,10,0.01,6.58,6.51,25,50,-,-,-,,,
Mar,10,4.00,2.71,1.32,-,-,2.00,1.00,2.08,,,
Mar,10,4.50,2.21,1.97,-,82,2.00,1.00,2.08,,,
Mar,10,4.75,1.97,-,-,10,2.00,1.00,2.38,,,
Mar,10,5.00,1.77,1.24,-,464,2.00,1.00,0.45,,,
Mar,10,5.25,1.52,0.29,-,45,2.00,1.00,0.74,,,
Mar,10,5.50,1.24,0.84,-,822,20.60,0.98,2.08,,,
Mar,10,5.75,1.00,0.97,7,117,24.90,0.92,2.82,,,
Mar,10,6.00,0.80,0.77,2,804,25.30,0.85,5.49,,,
Mar,10,6.25,0.61,0.50,-,692,25.50,0.76,9.21,,,
Mar,10,6.50,0.46,0.44,29,840,26.00,0.65,13.81,,,
Mar,10,6.75,0.32,0.28,33,563,25.90,0.54,16.93,,,
Mar,10,7.00,0.22,0.23,128,501,26.50,0.43,11.58,,,
Mar,10,7.25,0.14,0.17,8,126,26.60,0.33,8.31,,,
Mar,10,7.50,0.09,0.26,8,263,26.60,0.24,5.35,,,
Mar,10,7.75,0.06,0.19,-,880,26.70,0.17,3.27,,,
Mar,10,8.25,0.02,0.10,-,102,26.80,0.08,1.19,,,
Mar,10,8.50,0.01,0.07,-,332,26.80,0.05,0.59,,,
Apr,10,0.01,6.61,-,-,-,-,-,-,,,
Apr,10,5.25,1.48,-,-,3,23.90,0.97,1.94,,,
Apr,10,5.75,1.06,-,-,-,26.10,0.88,3.55,,,
Apr,10,6.00,0.86,-,-,40,26.40,0.82,5.70,,,
Apr,10,6.25,0.68,-,-,27,26.60,0.74,8.50,,,
Apr,10,6.50,0.53,0.44,2,344,26.70,0.65,12.80,,,
Apr,10,6.75,0.36,0.29,-,349,26.70,0.56,15.70,,,
Apr,10,7.00,0.27,0.30,-,27,26.70,0.46,11.40,,,
Apr,10,7.25,0.19,-,-,-,26.70,0.38,8.17,,,
May,10,0.01,6.63,-,-,-,-,-,-,,,
May,10,5.75,1.10,-,-,-,32.50,0.82,5.99,,,
May,10,6.00,0.88,-,-,9,29.20,0.79,7.05,,,
May,10,6.25,0.76,-,-,-,32.10,0.71,11.46,,,
May,10,6.50,0.56,0.39,-,43,28.60,0.65,13.40,,,
May,10,6.75,0.44,0.35,5,41,28.70,0.57,15.51,,,
May,10,7.00,0.34,-,-,1,28.90,0.49,12.16,,,
May,10,7.25,0.27,-,-,-,28.90,0.42,9.34,,,
Jun,10,0.01,6.66,-,-,-,-,-,-,,,
Jun,10,5.53,1.37,0.93,-,20,38.70,0.82,6.42,,,
Jun,10,5.77,1.19,1.05,-,59,37.60,0.79,8.21,,,
Jun,10,6.02,1.01,-,-,10,36.50,0.74,10.45,,,
Jun,10,6.26,0.85,-,-,-,35.40,0.69,12.84,,,
Jun,10,6.50,0.75,0.46,10,152,34.30,0.64,11.12,,,
Jun,10,6.74,0.70,0.35,-,95,23.20,0.58,14.18,,,
Jun,10,6.98,0.35,0.33,60,214,26.30,0.51,10.60,,,
Jun,10,7.22,0.33,0.20,-,42,29.30,0.45,9.85,,,
Jun,10,7.46,0.32,0.22,-,117,32.40,0.40,9.41,,,
Jun,10,7.70,0.30,-,-,180,35.40,0.37,9.11,,,
Jun,10,7.94,0.26,0.18,-,51,35.70,0.33,7.76,,,
Jun,10,8.18,0.22,0.13,-,130,36.00,0.29,6.57,,,
Jun,10,8.42,0.19,0.10,20,375,36.30,0.25,5.52,,,
Jun,10,8.66,0.16,0.30,-,30,36.60,0.22,4.63,,,
Jun,10,8.90,0.13,0.64,-,82,36.90,0.20,3.88,,,
Jun,10,9.14,0.11,0.58,-,18,37.30,0.17,3.28,,,
Jun,10,9.38,0.10,0.24,-,15,37.60,0.15,2.84,,,
Jun,10,9.62,0.08,0.13,-,458,37.90,0.13,2.39,,,
Jun,10,10.11,0.06,0.73,-,406,38.20,0.10,1.64,,,
Jun,10,10.59,0.04,0.21,-,158,38.50,0.07,1.19,,,
Jun,10,11.55,0.02,0.16,-,817,39.10,0.04,0.60,,,
Jun,10,12.51,0.01,0.91,-,6,39.70,0.02,0.30,,,
Jun,10,13.47,0.01,0.75,-,40,40.30,0.01,0.18,,,
Jun,10,13.96,0.00,0.71,-,20,40.60,0.01,0.12,,,
Jun,10,14.44,0.00,0.63,-,40,40.90,-,-,,,
Jun,10,14.92,0.00,0.07,-,95,41.20,-,-,,,
Jun,10,15.40,0.00,0.39,-,115,41.50,-,-,,,
Sep,10,0.01,6.58,-,-,-,-,-,-,,,
Sep,10,4.50,2.23,0.96,-,11,33.00,0.95,1.10,,,
Sep,10,5.00,1.79,2.13,12,352,33.20,0.90,2.29,,,
Sep,10,5.50,1.40,-,-,562,32.10,0.84,4.29,,,
Sep,10,5.75,1.21,-,-,1,31.20,0.80,5.48,,,
Sep,10,6.00,1.03,0.80,-,34,30.50,0.76,7.08,,,
Sep,10,6.25,0.88,0.73,-,30,29.80,0.71,8.97,,,
Sep,10,6.50,0.73,0.54,-,219,29.20,0.66,11.07,,,
Sep,10,6.75,0.60,0.64,-,48,28.40,0.60,11.52,,,
Sep,10,7.00,0.53,0.40,-,10,29.50,0.55,10.47,,,
Sep,10,7.25,0.44,-,-,-,29.50,0.49,8.77,,,
Sep,10,7.50,0.33,0.31,-,28,27.70,0.43,6.28,,,
Sep,10,8.00,0.23,0.19,5,35,28.60,0.33,4.59,,,
Sep,10,8.50,0.17,0.12,6,23,29.40,0.26,3.29,,,
Dec,10,0.01,6.66,-,-,-,-,-,-,,,
Dec,10,4.00,2.74,2.54,-,39,40.90,0.95,0.90,,,
Dec,10,4.25,2.51,2.18,-,69,39.40,0.93,1.20,,,
Dec,10,5.50,1.46,1.39,55,57,32.70,0.83,4.12,,,
Dec,10,5.75,1.29,-,-,-,32.90,0.79,5.46,,,
Dec,10,6.00,1.19,0.92,-,3,34.70,0.74,7.56,,,
Dec,10,6.25,1.05,-,-,-,34.70,0.70,9.36,,,
Dec,10,6.50,0.94,-,-,-,34.70,0.66,11.38,,,
Dec,10,6.75,0.73,-,-,-,30.90,0.62,11.00,,,
Dec,10,7.00,0.64,-,-,-,30.90,0.58,9.58,,,
Dec,10,7.25,0.55,-,-,-,30.90,0.53,8.23,,,
Dec,10,7.75,0.52,0.32,-,40,35.20,0.47,7.71,,,
Mar,11,6.50,0.98,1.01,-,340,33.00,0.70,9.59,,,
Mar,11,7.00,0.71,-,-,-,30.50,0.60,8.21,,,
Mar,11,7.50,0.64,-,-,-,33.70,0.48,7.61,,,
Dec,11,6.00,1.52,-,-,55,33.90,0.73,5.58,,,
Dec,11,7.00,1.00,1.21,-,120,32.30,0.63,7.06,,,
Dec,11,7.50,0.86,0.65,-,34,33.70,0.63,6.48,,,
Dec,11,8.00,0.72,0.48,-,10,33.30,0.52,5.40,,,
Dec,11,8.50,0.59,0.22,-,12,33.20,0.52,4.46,,,
Dec,11,10.00,0.36,0.24,-,45,33.20,0.31,2.70,,,
Dec,11,10.50,0.30,0.65,-,10,33.20,0.31,2.25,,,
Dec,11,12.00,0.18,0.63,-,141,33.20,0.21,1.35,,,
Dec,12,4.50,2.51,1.86,-,47,36.60,0.90,1.65,,,
Dec,12,5.00,2.19,2.08,-,199,35.40,0.85,2.52,,,
Dec,12,5.50,1.87,1.60,-,30,33.60,0.85,3.45,,,
Dec,12,8.50,0.82,0.40,-,5,32.50,0.57,4.10,,,
Dec,13,3.00,3.75,3.64,5,10,41.00,0.95,0.24,,,
Dec,13,4.00,3.08,2.75,-,218,42.70,0.92,1.48,,,
Jun,14,5.75,2.11,-,-,10,36.30,0.81,3.92,,,
Jun,14,6.00,2.02,-,-,10,36.30,0.81,4.43,,,
Sep,14,7.50,1.52,-,-,-,35.20,0.73,4.80,,,
Ansell Ltd Last Sale Price $10.80,,,,,,,,,,,,
Mar,10,0.01,10.78,-,-,-,-,-,-,,,
Jun,10,0.01,10.90,-,-,-,-,-,2.12,,,
ANZ Banking Grp Last Sale Price $22.39,,,,,,,,,,,,
Jan,10,0.01,22.47,21.38,-,5,-,-,3.85,,,
Jan,10,6.00,16.41,0.38,-,-,22.80,1.00,1.13,,,
Jan,10,13.00,9.44,3.01,-,-,22.00,1.00,2.26,,,
Jan,10,13.50,8.94,2.45,-,-,21.90,1.00,2.26,,,
Jan,10,14.00,8.45,2.60,-,-,21.80,1.00,2.49,,,
Jan,10,15.00,7.45,3.60,-,-,21.70,1.00,2.49,,,
Jan,10,15.50,6.95,6.84,-,5,21.60,1.00,2.72,,,
Jan,10,16.00,6.45,1.75,-,-,21.50,1.00,2.72,,,
Jan,10,16.50,5.96,-,-,5,21.40,1.00,2.94,,,
Jan,10,17.00,5.46,5.33,-,15,21.30,1.00,2.94,,,
Jan,10,17.50,4.96,4.88,-,3,21.10,1.00,2.94,,,
Jan,10,17.51,4.95,3.86,-,56,30.90,1.00,3.17,,,
Jan,10,18.00,4.46,4.41,-,10,21.00,1.00,3.17,,,
Jan,10,18.01,4.46,-,-,2,28.80,0.99,3.40,,,
Jan,10,18.50,3.96,3.98,-,24,20.90,1.00,3.17,,,
Jan,10,19.00,3.46,3.40,-,22,20.80,1.00,3.40,,,
Jan,10,19.50,2.97,4.10,-,5,20.70,0.99,3.62,,,
Jan,10,20.00,2.48,1.82,8,110,20.60,0.97,4.30,,,
Jan,10,20.50,2.13,1.37,13,82,20.50,0.93,6.57,,,
Jan,10,21.00,1.65,1.51,319,223,19.40,0.88,8.15,,,
Jan,10,21.50,1.19,1.07,298,201,17.80,0.81,11.43,,,
Jan,10,21.51,1.19,0.50,1,26,17.70,0.81,11.09,,,
Jan,10,22.00,0.80,0.75,572,656,15.60,0.69,16.87,,,
Jan,10,22.50,0.50,0.43,490,1243,15.60,0.52,21.06,,,
Jan,10,23.00,0.24,0.23,712,838,15.60,0.34,10.42,,,
Jan,10,23.50,0.14,0.07,26,398,15.70,0.20,5.32,,,
Jan,10,24.00,0.08,0.06,56,990,15.90,0.10,2.49,,,
Jan,10,24.50,-,0.03,1,206,17.30,0.06,1.13,,,
Jan,10,25.00,0.07,0.03,240,775,18.70,0.04,1.52,,,
Jan,10,25.50,0.01,0.22,-,16,18.80,0.02,0.32,,,
Jan,10,26.00,0.00,0.90,-,20,18.90,-,0.14,,,
Jan,10,26.50,0.00,0.35,-,21,19.10,-,-,,,
Jan,10,28.00,-,0.07,-,38,19.20,-,3.17,,,
Feb,10,0.01,22.54,-,-,-,-,-,3.95,,,
Feb,10,17.00,5.51,-,-,2,22.70,1.00,3.06,,,
Feb,10,19.50,3.08,-,-,-,22.40,0.95,4.71,,,
Feb,10,20.00,2.62,-,-,42,22.30,0.92,5.86,,,
Feb,10,20.50,2.29,1.66,-,44,22.20,0.87,8.98,,,
Feb,10,21.00,1.90,1.59,10,112,21.30,0.81,10.76,,,
Feb,10,21.50,1.44,1.00,26,135,20.30,0.74,12.67,,,
Feb,10,22.00,1.08,1.10,160,271,19.20,0.65,16.43,,,
Feb,10,22.50,0.78,0.74,89,206,18.30,0.54,18.85,,,
Feb,10,23.00,0.53,0.48,192,879,17.70,0.42,12.80,,,
Feb,10,23.01,0.47,-,-,-,17.90,0.42,11.84,,,
Feb,10,23.50,0.38,0.35,50,120,17.70,0.31,8.98,,,
Feb,10,23.51,0.32,0.32,2,-,17.10,0.31,7.71,,,
Feb,10,24.00,0.27,0.20,740,838,17.60,0.22,5.99,,,
Feb,10,24.01,0.17,-,-,-,17.20,0.21,4.33,,,
Feb,10,24.50,0.16,0.06,21,73,17.50,0.14,3.12,,,
Feb,10,25.00,0.07,0.05,32,93,17.50,0.09,1.08,,,
Feb,10,25.50,0.03,0.04,-,2,17.50,0.05,0.76,,,
Feb,10,26.00,0.01,0.14,-,11,17.50,0.03,0.38,,,
Feb,10,26.50,0.01,0.28,-,5,17.50,0.02,0.20,,,
Mar,10,0.01,22.81,22.58,-,1474,-,-,5.45,,,
Mar,10,12.00,10.51,8.08,-,-,26.10,1.00,2.13,,,
Mar,10,13.00,9.52,2.10,-,-,25.90,1.00,2.30,,,
Mar,10,15.50,7.04,4.45,-,3,25.50,1.00,2.75,,,
Mar,10,16.00,6.55,1.95,-,-,25.40,1.00,2.92,,,
Mar,10,17.00,5.57,5.63,-,42,25.20,0.99,3.19,,,
Mar,10,17.50,5.09,5.20,-,45,25.10,0.98,3.46,,,
Mar,10,18.00,4.61,5.80,-,15,25.00,0.97,3.81,,,
Mar,10,18.50,4.13,4.55,-,93,24.90,0.96,4.25,,,
Mar,10,19.00,3.67,5.22,-,86,24.80,0.93,4.96,,,
