Derivatives: Call Options - Weekly,,,,,,,,,,,,
XAO 4516.5 at 16:37 11/6/2010  Report at 19:06 Friday 11/6/2010. Processed 19:50 Friday 11/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
Sep,10,15.00,0.57,0.91,-,25,19.00,0.55,13.33,,,
Sep,10,15.50,0.36,0.35,3,135,18.80,0.42,8.42,,,
Sep,10,16.00,0.22,0.40,-,32,18.80,0.30,5.03,,,
Sep,10,16.50,0.14,-,-,-,19.40,0.21,3.16,,,
Oct,10,13.00,2.09,-,-,-,21.30,0.89,3.95,,,
Oct,10,13.50,1.59,-,-,-,17.10,0.88,4.04,,,
Oct,10,14.00,1.29,-,-,-,21.10,0.76,7.54,,,
Oct,10,14.50,0.93,0.42,-,10,19.70,0.67,10.00,,,
Oct,10,15.00,0.69,0.33,-,1,20.40,0.57,12.11,,,
Oct,10,15.50,0.37,-,-,-,17.10,0.45,6.49,,,
Oct,10,16.00,0.23,-,-,-,17.10,0.33,4.04,,,
Nov,10,13.00,2.13,-,-,-,22.50,0.87,4.02,,,
Nov,10,13.50,1.74,-,-,-,22.50,0.81,5.56,,,
Nov,10,14.00,1.39,-,-,-,22.50,0.74,7.75,,,
Nov,10,14.50,1.03,-,-,-,21.10,0.67,9.87,,,
Nov,10,15.00,0.83,-,-,-,22.50,0.58,12.21,,,
Nov,10,15.50,0.63,-,-,-,22.50,0.49,9.21,,,
Nov,10,16.00,0.47,-,-,-,22.50,0.41,6.80,,,
Dec,10,0.01,14.96,-,-,-,-,-,1.38,,,
Dec,10,13.00,2.15,-,-,-,21.60,0.87,3.57,,,
Dec,10,13.50,1.76,1.68,1,1,21.50,0.81,5.01,,,
Dec,10,14.00,1.40,-,-,11,21.00,0.75,6.70,,,
Dec,10,14.50,1.12,0.58,-,13,21.40,0.67,9.46,,,
Dec,10,15.00,0.81,0.60,1,22,20.00,0.59,10.09,,,
Dec,10,15.50,0.65,0.61,2,38,21.10,0.50,8.08,,,
Dec,10,16.00,0.47,0.62,-,19,20.60,0.42,5.83,,,
Dec,10,16.50,0.31,0.52,-,10,19.70,0.33,3.88,,,
Dec,10,17.00,0.24,0.30,-,8,20.50,0.27,3.01,,,
Dec,10,17.50,0.16,0.22,-,10,20.10,0.20,2.01,,,
Mar,11,0.01,15.15,-,-,-,-,-,2.57,,,
Mar,11,13.00,2.29,-,-,-,22.10,0.84,3.72,,,
Mar,11,13.50,1.95,-,-,-,22.00,0.80,5.05,,,
Mar,11,14.00,1.62,1.27,-,8,21.60,0.74,6.50,,,
Mar,11,14.50,1.33,-,-,-,21.30,0.68,8.30,,,
Mar,11,15.00,1.04,1.26,-,7,20.40,0.61,8.94,,,
Mar,11,15.50,0.85,-,-,-,20.80,0.54,7.32,,,
Mar,11,16.00,0.66,0.66,3,15,20.30,0.47,5.65,,,
Mar,11,16.50,0.52,0.40,-,34,20.30,0.41,4.41,,,
Jun,11,14.00,1.76,1.33,-,13,20.60,0.77,5.88,,,
Dec,12,13.00,3.25,-,-,-,21.10,0.85,3.71,,,
Dec,12,17.00,1.49,1.32,-,2,21.30,0.57,3.96,,,
Dec,12,18.00,1.22,1.46,-,15,21.40,0.56,3.23,,,
Jun,14,16.00,2.96,3.02,-,1,24.70,0.72,4.92,,,
Jun,14,16.50,2.79,-,-,-,24.70,0.72,4.64,,,
Asciano Grp Last Sale Price $1.58,,,,,,,,,,,,
Jun,10,0.01,1.58,-,-,-,-,-,8.25,,,
Jun,10,1.40,0.18,0.34,-,85,2.00,1.00,-,,,
Jun,10,1.50,0.10,0.07,272,192,32.70,0.82,24.75,,,
Jun,10,1.60,0.02,0.02,220,810,22.40,0.41,33.00,,,
Jun,10,1.70,0.00,0.01,-,1817,22.40,0.05,1.65,,,
Jun,10,1.80,-,0.01,-,967,22.40,-,16.50,,,
Jun,10,1.90,-,0.01,-,1220,22.40,-,16.50,,,
Jun,10,2.00,-,0.06,-,371,22.40,-,99.01,,,
Jun,10,2.25,-,0.04,-,6,22.40,-,74.25,,,
Jul,10,0.01,1.58,1.62,-,50,-,-,4.71,,,
Jul,10,1.40,0.19,-,-,-,19.20,0.97,4.71,,,
Jul,10,1.50,0.11,0.10,11,770,22.90,0.78,14.14,,,
Jul,10,1.60,0.06,0.09,500,215,27.20,0.50,28.29,,,
Jul,10,1.70,0.03,0.02,46,625,28.00,0.28,11.79,,,
Jul,10,1.80,0.01,0.04,300,78,28.10,0.12,4.24,,,
Jul,10,1.90,0.00,0.10,-,60,28.20,0.05,1.41,,,
Jul,10,2.00,0.00,-,-,22,28.30,0.01,0.47,,,
Aug,10,0.01,1.59,-,-,-,-,-,4.50,,,
Aug,10,1.40,0.20,-,-,-,26.30,0.88,7.50,,,
Aug,10,1.50,0.14,-,-,-,29.50,0.71,18.00,,,
Aug,10,1.60,0.08,-,-,6,28.40,0.52,24.00,,,
Aug,10,1.70,0.04,-,-,-,28.60,0.34,13.50,,,
Aug,10,1.80,0.03,-,-,-,30.30,0.22,7.50,,,
Aug,10,1.90,0.01,0.14,-,39,28.30,0.10,2.70,,,
Aug,10,2.00,0.00,0.12,-,5,28.30,0.05,1.20,,,
Aug,10,2.25,-,0.04,-,15,28.30,-,10.50,,,
Sep,10,0.01,1.59,-,-,-,-,-,4.40,,,
Sep,10,1.40,0.23,-,-,50,29.00,0.83,9.90,,,
Sep,10,1.50,0.16,-,-,-,29.00,0.70,16.50,,,
Sep,10,1.60,0.10,0.12,-,203,29.40,0.54,22.00,,,
Sep,10,1.70,0.06,0.10,-,280,29.70,0.39,13.20,,,
Sep,10,1.80,0.04,0.09,-,883,29.00,0.26,7.70,,,
Sep,10,1.90,0.02,0.02,-,1033,29.00,0.16,4.40,,,
Sep,10,2.00,0.01,0.02,-,106,29.00,0.09,1.98,,,
Sep,10,2.25,0.00,0.04,-,380,29.00,0.02,0.22,,,
Oct,10,1.40,0.24,-,-,-,30.10,0.81,9.90,,,
Oct,10,1.50,0.17,-,-,-,30.70,0.69,15.68,,,
Oct,10,1.60,0.10,-,-,10,24.40,0.56,16.50,,,
Oct,10,1.70,0.09,-,-,-,30.70,0.43,14.03,,,
Oct,10,1.80,0.06,-,-,-,30.70,0.32,9.08,,,
Nov,10,1.40,0.26,-,-,-,30.70,0.79,10.31,,,
Nov,10,1.50,0.19,-,-,-,30.70,0.69,15.13,,,
Nov,10,1.60,0.13,-,-,-,29.20,0.57,17.88,,,
Nov,10,1.70,0.08,-,-,10,27.00,0.44,11.00,,,
Nov,10,1.80,0.07,-,-,-,30.70,0.35,8.94,,,
Dec,10,0.01,1.62,-,-,-,-,-,5.30,,,
Dec,10,1.40,0.28,-,-,-,32.40,0.78,11.20,,,
Dec,10,1.48,0.22,0.54,-,26,32.00,0.70,14.14,,,
Dec,10,1.57,0.16,0.15,40,116,27.70,0.61,17.09,,,
Dec,10,1.66,0.13,0.12,100,234,31.20,0.51,15.32,,,
Dec,10,1.75,0.10,0.07,5,65,31.00,0.42,11.20,,,
Dec,10,1.96,0.04,0.04,39,139,31.00,0.24,5.30,,,
Dec,10,2.18,0.02,0.02,-,510,31.00,0.12,2.36,,,
Mar,11,0.01,1.64,-,-,-,-,-,5.23,,,
Mar,11,1.40,0.30,-,-,-,30.90,0.77,10.06,,,
Mar,11,1.50,0.24,-,-,-,30.70,0.69,12.88,,,
Mar,11,1.60,0.17,-,-,-,27.90,0.60,14.09,,,
Mar,11,1.70,0.14,-,-,-,30.10,0.51,11.67,,,
Mar,11,1.80,0.11,0.11,-,1010,30.40,0.43,8.85,,,
Dec,12,1.13,0.65,-,-,10,32.20,0.89,5.00,,,
Dec,12,1.31,0.54,0.70,-,25,32.20,0.83,6.75,,,
Dec,12,1.40,0.49,0.69,-,8,32.20,0.75,7.75,,,
Dec,12,1.66,0.36,0.06,-,-,31.50,0.66,9.13,,,
Dec,12,1.75,0.34,-,-,-,31.90,0.66,8.38,,,
Sep,14,1.70,0.65,-,-,-,44.70,0.72,9.50,,,
Sep,14,1.80,0.61,-,-,-,44.70,0.72,9.06,,,
Amcor Ltd Last Sale Price $6.31,,,,,,,,,,,,
Jun,10,0.01,6.31,-,-,1334,-,-,4.13,,,
Jun,10,3.89,2.42,2.02,-,-,49.00,1.00,2.07,,,
Jun,10,4.12,2.19,1.96,-,9,47.80,1.00,2.07,,,
Jun,10,4.58,1.74,1.55,-,-,45.50,1.00,2.07,,,
Jun,10,4.81,1.51,1.30,-,40,44.30,1.00,4.13,,,
Jun,10,5.03,1.29,0.43,-,-,43.10,1.00,4.13,,,
Jun,10,5.26,1.06,0.82,-,2,42.00,0.99,4.13,,,
Jun,10,5.49,0.83,0.55,-,34,40.80,0.97,6.20,,,
Jun,10,5.72,0.62,0.53,50,50,39.60,0.92,12.40,,,
Jun,10,5.95,0.39,0.21,39,424,28.00,0.88,12.40,,,
Jun,10,6.18,0.20,0.15,-,115,24.60,0.70,28.92,,,
Jun,10,6.41,0.08,0.14,-,682,24.50,0.39,33.05,,,
Jun,10,6.64,0.04,0.25,-,221,28.10,0.19,14.46,,,
Jun,10,6.87,0.01,0.01,-,100,28.50,0.06,3.72,,,
Jun,10,7.09,0.00,-,-,-,28.90,0.02,0.83,,,
Jul,10,0.01,6.34,-,-,-,-,-,4.72,,,
Jul,10,5.50,0.87,-,-,-,29.40,0.92,7.08,,,
Jul,10,5.75,0.66,0.40,6,6,29.00,0.84,11.21,,,
Jul,10,6.00,0.44,0.37,-,5,25.30,0.75,15.35,,,
Jul,10,6.25,0.28,0.17,30,163,25.00,0.59,25.97,,,
Jul,10,6.50,0.14,0.18,-,133,23.00,0.41,17.12,,,
Jul,10,6.75,0.07,0.20,-,23,22.50,0.24,8.26,,,
Jul,10,7.00,0.03,-,-,-,22.50,0.13,3.54,,,
Jul,10,7.25,0.01,-,-,-,22.50,0.06,1.18,,,
Aug,10,0.01,6.19,-,-,-,-,-,-,,,
Aug,10,5.50,0.90,-,-,-,27.20,0.90,6.76,,,
Aug,10,5.75,0.69,-,-,-,27.10,0.82,9.77,,,
Aug,10,6.00,0.50,-,-,-,26.20,0.72,14.27,,,
Aug,10,6.25,0.34,-,-,-,25.40,0.60,21.03,,,
Aug,10,6.50,0.20,0.31,-,51,23.60,0.46,15.40,,,
Aug,10,6.75,0.12,0.09,2,11,23.10,0.32,8.64,,,
Aug,10,7.00,0.07,0.15,-,25,23.10,0.21,4.88,,,
Aug,10,7.25,0.04,-,-,-,23.10,0.13,2.63,,,
Sep,10,0.01,6.21,-,-,-,-,-,-,,,
Sep,10,4.75,1.61,1.24,-,45,26.50,0.99,2.75,,,
Sep,10,5.00,1.37,1.10,-,13,26.40,0.97,3.03,,,
Sep,10,5.50,0.91,0.73,-,1,26.30,0.88,5.23,,,
Sep,10,5.75,0.70,0.47,-,80,26.20,0.80,7.71,,,
Sep,10,6.00,0.52,0.32,-,107,26.10,0.71,11.57,,,
Sep,10,6.25,0.36,0.63,-,78,25.20,0.60,16.53,,,
Sep,10,6.50,0.24,0.21,42,235,24.70,0.49,13.22,,,
Sep,10,6.75,0.15,0.13,7,108,24.30,0.37,8.26,,,
Sep,10,7.00,0.09,0.10,-,20,24.30,0.27,4.96,,,
Sep,10,7.25,0.05,-,-,-,23.80,0.18,2.75,,,
Oct,10,0.01,6.25,-,-,-,-,-,-,,,
Oct,10,5.50,0.92,-,-,-,25.70,0.86,4.34,,,
Oct,10,5.75,0.74,-,-,-,27.80,0.78,7.44,,,
Oct,10,6.00,0.54,0.57,-,45,25.10,0.71,9.50,,,
Oct,10,6.25,0.41,0.25,45,195,25.20,0.61,14.25,,,
Oct,10,6.50,0.25,0.19,-,2,22.20,0.51,10.12,,,
Oct,10,6.75,0.17,-,-,-,22.20,0.40,6.82,,,
Oct,10,7.00,0.11,-,-,-,22.20,0.30,4.34,,,
Oct,10,7.25,0.07,-,-,-,22.20,0.22,2.69,,,
Nov,10,0.01,6.27,-,-,-,-,-,-,,,
Nov,10,5.50,0.94,-,-,-,25.80,0.85,4.30,,,
Nov,10,5.75,0.75,-,-,-,25.80,0.78,6.37,,,
Nov,10,6.00,0.58,-,-,-,25.80,0.70,9.47,,,
Nov,10,6.25,0.41,0.35,30,30,23.30,0.62,12.05,,,
Nov,10,6.50,0.27,-,-,-,21.20,0.52,9.12,,,
Nov,10,6.75,0.18,0.16,-,6,21.20,0.42,6.20,,,
Nov,10,7.00,0.12,-,-,-,21.20,0.32,4.13,,,
Dec,10,0.01,6.29,-,-,-,-,-,-,,,
Dec,10,5.50,0.95,0.70,-,2,25.40,0.84,4.13,,,
Dec,10,5.75,0.77,0.57,-,40,25.30,0.78,6.20,,,
Dec,10,6.00,0.61,0.41,-,37,25.30,0.70,9.00,,,
Dec,10,6.25,0.47,0.41,-,462,24.40,0.62,11.95,,,
Dec,10,6.50,0.34,0.29,-,127,23.80,0.54,10.18,,,
Dec,10,6.75,0.25,0.19,4,297,23.20,0.45,7.38,,,
Dec,10,7.00,0.18,0.24,-,10,23.20,0.37,5.31,,,
Dec,10,7.25,0.13,-,-,1,23.10,0.29,3.84,,,
Mar,11,0.01,6.25,-,-,-,-,-,-,,,
Mar,11,5.50,1.02,-,-,-,25.70,0.82,4.23,,,
Mar,11,5.75,0.85,-,-,-,25.60,0.77,5.95,,,
Mar,11,6.00,0.71,-,-,-,25.60,0.70,8.06,,,
Mar,11,6.25,0.57,-,-,-,25.00,0.64,10.28,,,
Mar,11,6.50,0.46,-,-,5,24.60,0.57,9.17,,,
Mar,11,6.75,0.35,0.39,-,32,24.30,0.50,7.16,,,
Mar,11,7.00,0.28,-,-,-,24.20,0.43,5.64,,,
Mar,11,7.25,0.22,-,-,-,24.30,0.37,4.43,,,
AMP Ltd Last Sale Price $5.67,,,,,,,,,,,,
Jun,10,0.01,5.67,6.34,-,50,-,-,4.60,,,
Jun,10,4.09,1.59,1.46,-,1,35.80,1.00,2.30,,,
Jun,10,5.05,0.64,0.58,6,8,34.80,0.97,6.90,,,
Jun,10,5.29,0.41,0.42,48,83,34.50,0.87,16.09,,,
Jun,10,5.53,0.22,0.17,106,255,32.00,0.68,36.79,,,
Jun,10,5.77,0.10,0.10,173,419,32.40,0.41,45.98,,,
Jun,10,6.02,0.03,0.03,30,692,32.40,0.18,13.79,,,
Jun,10,6.26,0.01,0.05,-,1296,35.70,0.08,6.90,,,
Jun,10,6.50,0.00,0.01,22,1607,36.00,0.03,1.38,,,
Jun,10,6.74,0.00,0.01,-,608,36.30,-,0.46,,,
Jun,10,6.98,-,0.02,-,1216,36.60,-,9.20,,,
Jun,10,7.22,-,0.02,-,258,37.00,-,9.20,,,
Jun,10,7.46,-,0.04,-,141,37.30,-,18.39,,,
Jun,10,7.70,-,0.03,-,99,37.60,-,11.50,,,
Jun,10,7.94,-,0.14,-,52,37.90,-,66.67,,,
Jun,10,8.18,-,0.11,-,131,38.30,-,50.58,,,
Jun,10,8.42,-,0.09,-,374,38.60,-,39.08,,,
Jun,10,8.66,-,0.05,-,131,38.90,-,22.99,,,
Jun,10,8.90,-,0.04,-,283,39.30,-,20.69,,,
Jun,10,9.14,-,0.58,-,18,39.60,-,266.69,,,
Jun,10,9.38,-,0.24,-,105,39.90,-,110.36,,,
Jun,10,9.62,-,0.13,-,458,40.20,-,57.48,,,
Jun,10,10.11,-,0.73,-,406,40.60,-,335.66,,,
Jun,10,10.59,-,0.21,-,158,40.90,-,96.56,,,
Jun,10,11.55,-,0.01,-,800,41.50,-,4.60,,,
Jun,10,12.51,-,0.91,-,6,42.20,-,418.43,,,
Jun,10,13.47,-,0.75,-,40,42.80,-,344.86,,,
Jun,10,13.96,-,0.71,-,20,43.20,-,326.47,,,
Jun,10,14.44,-,0.63,-,40,43.50,-,289.68,,,
Jun,10,14.92,-,0.07,-,95,43.80,-,32.19,,,
Jun,10,15.40,-,0.39,-,115,44.20,-,177.03,,,
Jul,10,0.01,5.70,-,-,-,-,-,4.60,,,
Jul,10,5.00,0.75,0.70,15,16,32.80,0.88,9.85,,,
Jul,10,5.25,0.55,0.44,132,10,32.60,0.78,16.42,,,
Jul,10,5.50,0.36,0.33,68,112,30.60,0.66,24.96,,,
Jul,10,5.75,0.23,0.22,93,452,30.20,0.50,30.22,,,
Jul,10,6.00,0.12,0.12,78,398,28.60,0.34,15.77,,,
Jul,10,6.25,0.06,0.06,133,396,27.80,0.20,7.88,,,
Jul,10,6.50,0.03,0.06,25,277,28.80,0.12,3.94,,,
Jul,10,6.75,0.01,0.05,-,875,29.00,0.06,1.97,,,
Jul,10,7.00,0.01,0.03,10,105,29.10,0.03,0.79,,,
Aug,10,0.01,5.71,-,-,-,-,-,4.60,,,
Aug,10,5.00,0.80,-,-,-,32.50,0.84,10.45,,,
Aug,10,5.25,0.61,-,-,-,32.30,0.75,15.88,,,
Aug,10,5.50,0.44,0.37,2,52,30.60,0.65,22.15,,,
Aug,10,5.75,0.30,0.30,-,12,30.10,0.52,25.08,,,
Aug,10,6.00,0.20,0.17,4,196,29.60,0.40,16.30,,,
Aug,10,6.25,0.12,0.17,25,172,28.30,0.28,9.61,,,
Aug,10,6.50,0.07,-,-,45,28.30,0.18,5.43,,,
Aug,10,6.75,0.04,0.20,-,14,28.30,0.12,3.34,,,
Aug,10,7.00,0.02,0.19,-,68,28.30,0.07,1.67,,,
Sep,10,0.01,5.59,-,-,-,-,-,-,,,
Sep,10,4.50,1.24,0.96,-,14,32.00,0.94,4.29,,,
Sep,10,5.00,0.81,0.69,7,349,31.50,0.82,8.58,,,
Sep,10,5.25,0.64,-,-,-,32.00,0.74,13.18,,,
Sep,10,5.50,0.48,0.42,74,691,32.00,0.64,19.01,,,
Sep,10,5.75,0.34,0.33,-,249,31.20,0.54,21.15,,,
Sep,10,6.00,0.23,0.23,-,341,30.30,0.43,14.41,,,
Sep,10,6.25,0.16,0.20,-,586,30.20,0.34,9.50,,,
Sep,10,6.50,0.11,0.33,-,389,30.60,0.26,6.44,,,
Sep,10,6.75,0.07,0.07,-,261,29.70,0.18,3.99,,,
Sep,10,7.00,0.04,0.11,-,354,31.10,0.14,2.76,,,
Sep,10,7.25,0.03,0.10,-,170,31.20,0.10,1.84,,,
Sep,10,7.50,0.02,0.11,-,20,31.30,0.07,1.23,,,
Sep,10,8.00,0.01,0.19,-,41,31.40,0.03,0.43,,,
Sep,10,8.50,0.00,0.14,-,24,31.50,0.01,0.12,,,
Sep,10,9.00,0.00,0.09,-,10,31.60,-,-,,,
Oct,10,0.01,5.63,-,-,-,-,-,-,,,
Oct,10,5.00,0.76,-,-,-,21.00,0.89,4.14,,,
Oct,10,5.25,0.56,-,-,-,21.00,0.80,6.21,,,
Oct,10,5.50,0.39,-,-,-,21.00,0.68,9.89,,,
Oct,10,5.75,0.34,-,-,-,28.10,0.55,15.86,,,
Oct,10,6.00,0.16,-,-,-,21.00,0.42,7.36,,,
Oct,10,6.25,0.10,0.14,-,11,21.00,0.30,4.37,,,
Oct,10,6.50,0.06,0.12,4,4,21.00,0.21,2.53,,,
Nov,10,0.01,5.64,-,-,-,-,-,-,,,
Nov,10,5.00,0.90,-,-,-,34.40,0.78,8.62,,,
Nov,10,5.25,0.68,-,-,-,30.00,0.73,9.96,,,
Nov,10,5.50,0.59,-,-,-,34.40,0.64,16.29,,,
Nov,10,5.75,0.48,-,-,-,34.40,0.57,18.39,,,
Nov,10,6.00,0.38,-,-,-,34.40,0.50,14.56,,,
Nov,10,6.25,0.30,-,-,-,34.40,0.43,11.50,,,
Dec,10,0.01,5.67,-,-,-,-,-,0.33,,,
Dec,10,4.00,1.73,2.30,-,40,28.90,0.97,1.81,,,
Dec,10,4.25,1.49,1.40,-,97,28.80,0.95,2.13,,,
Dec,10,5.00,0.86,0.72,-,15,28.70,0.80,6.24,,,
Dec,10,5.25,0.69,1.20,-,2,28.60,0.73,9.03,,,
Dec,10,5.50,0.55,0.54,-,110,28.50,0.66,12.48,,,
Dec,10,5.75,0.42,0.42,366,64,27.70,0.57,13.79,,,
Dec,10,6.00,0.32,0.35,1,308,27.40,0.49,10.35,,,
Dec,10,6.25,0.23,0.24,10,85,26.60,0.40,7.39,,,
Dec,10,6.50,0.17,0.23,5,54,26.30,0.33,5.42,,,
Dec,10,6.75,0.12,0.23,-,143,26.30,0.26,3.78,,,
Dec,10,7.00,0.09,0.17,5,84,26.40,0.20,2.79,,,
Dec,10,7.25,0.06,0.13,-,35,26.40,0.15,1.97,,,
Dec,10,7.75,0.03,0.32,-,40,26.40,0.09,0.99,,,
Dec,10,8.25,0.01,0.28,-,1,26.40,0.05,0.49,,,
Mar,11,0.01,5.57,-,-,-,-,-,-,,,
Mar,11,5.00,0.93,-,-,-,29.50,0.78,5.83,,,
Mar,11,5.25,0.78,-,-,-,29.40,0.73,8.07,,,
Mar,11,5.50,0.65,0.59,-,41,29.40,0.66,10.65,,,
Mar,11,5.75,0.52,0.65,-,75,28.70,0.60,11.55,,,
Mar,11,6.00,0.41,0.40,19,41,28.50,0.53,9.31,,,
Mar,11,6.25,0.32,0.54,-,36,27.70,0.46,7.07,,,
Mar,11,6.50,0.25,0.42,-,340,27.60,0.40,5.61,,,
Mar,11,7.50,0.09,-,-,100,27.20,0.20,1.91,,,
Mar,11,9.00,0.01,-,-,4,27.20,0.05,0.34,,,
Jun,11,5.00,0.98,-,-,-,29.80,0.78,5.28,,,
Jun,11,5.25,0.90,-,-,-,33.10,0.69,8.09,,,
Jun,11,5.50,0.70,-,-,-,29.80,0.69,9.11,,,
Jun,11,6.50,0.35,-,-,-,30.20,0.47,6.05,,,
Sep,11,5.75,0.67,-,-,-,30.30,0.60,9.06,,,
Sep,11,6.00,0.57,-,-,-,30.00,0.60,7.71,,,
Sep,11,6.25,0.47,-,-,-,29.40,0.49,6.36,,,
Sep,11,6.50,0.39,-,-,-,28.90,0.49,5.27,,,
Dec,11,5.00,1.14,1.76,-,14,33.40,0.80,5.35,,,
Dec,11,6.00,0.62,0.59,10,105,30.10,0.61,7.13,,,
Dec,11,7.00,0.34,1.21,-,126,29.20,0.39,3.85,,,
Dec,11,7.50,0.25,0.65,-,84,29.20,0.39,2.87,,,
Dec,11,8.00,0.19,0.61,-,11,29.20,0.29,2.13,,,
Dec,11,8.50,0.14,0.27,-,84,29.20,0.29,1.55,,,
Dec,11,10.00,0.06,0.19,-,46,29.20,0.13,0.63,,,
Dec,11,10.50,0.04,0.14,-,11,29.20,0.08,0.46,,,
Dec,11,11.00,0.03,0.10,-,1,29.20,0.08,0.34,,,
Dec,11,11.50,0.02,0.08,-,1,29.20,0.08,0.23,,,
Dec,11,12.00,0.01,0.07,-,141,29.20,0.04,0.17,,,
Dec,11,12.50,0.01,0.06,-,1,29.20,0.04,0.11,,,
Dec,12,4.50,1.58,1.91,-,51,34.10,0.83,2.82,,,
Dec,12,5.00,1.26,1.70,-,190,31.90,0.75,4.11,,,
Dec,12,5.50,1.00,1.12,-,34,30.60,0.75,5.82,,,
Dec,12,8.00,0.23,0.82,-,1,25.30,0.34,1.64,,,
Dec,12,8.50,0.22,0.66,-,5,26.90,0.33,1.53,,,
Mar,13,6.00,0.83,-,-,-,29.70,0.67,5.26,,,
Mar,13,6.25,0.75,0.60,-,10,29.10,0.67,4.69,,,
Dec,13,3.00,2.71,3.47,-,5,19.60,1.00,0.17,,,
Dec,13,4.00,1.91,2.75,-,218,32.00,0.91,1.20,,,
Jun,14,5.75,1.05,-,-,10,28.80,0.71,4.58,,,
Jun,14,6.00,0.97,1.37,-,13,28.80,0.71,4.23,,,
Sep,14,7.50,0.60,1.23,-,1,27.90,0.62,2.48,,,
Sep,14,7.75,0.55,1.14,-,1,27.60,0.62,2.24,,,
Ansell Ltd Last Sale Price $12.70,,,,,,,,,,,,
Jun,10,0.01,12.71,12.38,-,-,-,-,4.11,,,
ANZ Banking Grp Last Sale Price $23.04,,,,,,,,,,,,
Jun,10,0.01,23.07,-,-,482,-,-,3.96,,,
Jun,10,10.00,13.06,12.55,-,1,42.30,1.00,1.70,,,
Jun,10,11.00,12.06,4.65,-,-,42.00,1.00,2.26,,,
Jun,10,12.00,11.06,9.59,-,-,41.80,1.00,2.26,,,
Jun,10,13.00,10.06,4.18,-,-,41.60,1.00,2.26,,,
Jun,10,14.00,9.06,9.91,-,-,41.30,1.00,2.26,,,
Jun,10,15.00,8.06,7.13,1,3,40.90,1.00,2.83,,,
Jun,10,15.50,7.57,8.49,-,-,40.60,1.00,2.83,,,
Jun,10,16.00,7.07,8.08,-,-,40.40,1.00,2.83,,,
Jun,10,16.50,6.57,7.58,-,-,40.20,1.00,2.83,,,
Jun,10,17.00,6.07,6.60,-,-,39.90,1.00,2.83,,,
