Derivatives: Call Options - Weekly,,,,,,,,,,,,
XAO 4651.4 at 16:47 11/12/2009  Report at 19:06 Friday 11/12/2009. Processed 19:16 Sunday 13/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.63,,,,,,,,,,,,
Dec,09,0.01,13.63,-,-,-,-,1.00,3.83,,,
Dec,09,12.00,1.64,-,-,3,47.40,0.98,3.83,,,
Dec,09,12.50,1.16,-,-,-,44.80,0.94,11.48,,,
Dec,09,13.00,0.64,0.68,3,16,18.80,0.98,3.83,,,
Dec,09,13.50,0.21,0.56,35,321,18.30,0.68,30.60,,,
Dec,09,14.00,0.01,0.05,110,404,16.60,0.11,5.74,,,
Dec,09,14.50,-,0.02,77,657,16.60,-,7.65,,,
Dec,09,15.00,-,0.06,-,105,16.60,-,22.95,,,
Dec,09,15.50,-,0.32,-,66,16.60,-,122.42
Dec,09,16.00,-,0.23,-,272,16.60,-,86.08
Dec,09,16.50,-,0.72,-,53,16.60,-,277.36
Jan,10,0.01,13.69,-,-,-,-,-,3.83
Jan,10,12.50,1.23,-,-,-,18.30,0.93,5.47
Jan,10,13.00,0.81,1.06,-,81,18.20,0.81,9.56
Jan,10,13.50,0.44,0.45,1,32,16.90,0.62,16.94
Jan,10,14.00,0.19,0.25,19,35,15.90,0.38,10.38
Jan,10,14.50,0.07,0.07,26,105,15.90,0.18,3.83
Jan,10,15.00,0.02,0.11,-,10,15.90,0.07,1.09
Feb,10,0.01,13.73,-,-,-,-,-,4.00
Feb,10,12.50,1.31,-,-,-,19.00,0.88,6.26
Feb,10,13.00,0.92,-,-,-,18.90,0.77,10.09
Feb,10,13.50,0.57,0.55,5,5,17.90,0.62,15.48
Feb,10,14.00,0.31,0.49,-,1,16.90,0.44,10.78
Feb,10,14.50,0.15,0.22,20,25,16.70,0.27,5.22
Feb,10,15.00,0.07,-,-,-,16.70,0.14,2.26
Mar,10,0.01,13.52,-,-,-,-,-,-
Mar,10,12.00,1.78,-,-,-,20.00,0.92,3.95
Mar,10,12.50,1.36,-,-,-,19.90,0.85,5.74
Mar,10,13.00,0.96,1.42,-,9,19.50,0.75,8.54
Mar,10,13.50,0.64,0.92,-,40,18.90,0.62,13.01
Mar,10,14.00,0.38,0.41,10,163,18.20,0.48,9.69
Mar,10,14.50,0.21,0.34,-,58,17.90,0.34,5.36
Mar,10,15.00,0.11,0.26,-,288,17.80,0.22,2.68
Mar,10,15.50,0.05,0.16,-,69,17.60,0.13,1.28
Mar,10,16.00,0.03,0.23,-,47,17.90,0.07,0.64
Mar,10,16.50,0.01,0.44,-,5,18.00,0.04,0.26
Jun,10,0.01,13.68,-,-,-,-,-,0.75
Jun,10,12.00,1.89,2.47,-,2,20.60,0.87,3.48
Jun,10,12.50,1.50,-,-,-,20.60,0.80,5.06
Jun,10,13.00,1.16,1.39,-,3,20.20,0.73,7.24
Jun,10,13.50,0.87,-,-,-,19.90,0.64,10.11
Jun,10,14.00,0.63,0.78,-,30,19.60,0.54,8.61
Jun,10,14.50,0.44,0.60,-,5,19.20,0.44,6.01
Jun,10,15.00,0.30,0.42,-,6,19.20,0.35,4.17
Jun,10,15.50,0.18,0.19,5,70,18.20,0.25,2.46
Jun,10,16.00,0.14,0.46,-,20,19.10,0.20,1.84
Sep,10,0.01,13.54,-,-,-,-,-,-
Sep,10,12.50,1.73,-,-,-,22.20,0.78,5.60
Sep,10,13.00,1.36,-,-,-,20.70,0.73,6.81
Sep,10,13.50,1.09,-,-,1,20.50,0.65,8.91
Sep,10,14.00,0.84,1.11,-,43,20.20,0.58,7.84
Sep,10,14.50,0.64,0.83,-,20,20.00,0.50,5.93
Sep,10,15.00,0.47,0.95,-,5,19.70,0.42,4.39
Sep,10,15.50,0.34,0.47,-,39,19.40,0.35,3.17
Dec,10,13.00,1.63,-,-,-,24.40,0.69,7.08
Dec,10,15.00,0.75,-,-,-,23.30,0.48,5.31
