Derivatives: Call Options - Weekly,,,,,,,,,,,,
XAO 4437.0 at 16:39 16/7/2010  Report at 19:06 Friday 16/7/2010. Processed 12:57 Sunday 18/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
Nov,10,15.50,0.47,-,-,2,22.50,0.44,8.65,,,
Nov,10,16.00,0.14,0.18,25,50,15.90,0.28,2.70,,,
Dec,10,0.01,14.78,-,-,-,-,-,0.61,,,
Dec,10,13.00,1.89,-,-,-,18.20,0.91,2.07,,,
Dec,10,13.50,1.46,1.68,-,1,18.10,0.84,3.23,,,
Dec,10,14.00,1.10,-,-,11,18.00,0.76,5.38,,,
Dec,10,14.50,0.78,0.58,-,13,17.50,0.66,8.07,,,
Dec,10,15.00,0.54,0.57,18,23,17.20,0.55,8.22,,,
Dec,10,15.50,0.33,0.35,-,213,16.40,0.43,5.00,,,
Dec,10,16.00,0.20,0.62,-,19,16.20,0.32,3.07,,,
Dec,10,16.50,0.12,0.32,-,4,16.40,0.23,1.84,,,
Dec,10,17.00,0.09,0.30,-,8,17.20,0.17,1.31,,,
Dec,10,17.50,0.04,0.22,-,10,16.80,0.11,0.69,,,
Mar,11,0.01,14.97,-,-,-,-,-,2.26,,,
Mar,11,13.00,2.00,-,-,-,18.70,0.87,2.50,,,
Mar,11,13.50,1.64,-,-,-,18.60,0.82,3.83,,,
Mar,11,14.00,1.31,1.27,-,8,18.60,0.75,5.55,,,
Mar,11,14.50,1.02,-,-,-,18.20,0.68,7.56,,,
Mar,11,15.00,0.78,1.07,-,6,17.90,0.59,7.61,,,
Mar,11,15.50,0.56,-,-,-,17.30,0.50,5.45,,,
Mar,11,16.00,0.40,0.63,-,16,17.10,0.41,3.88,,,
Mar,11,16.50,0.28,0.37,-,25,17.00,0.33,2.70,,,
Jun,11,0.01,15.15,-,-,-,-,-,2.96,,,
Jun,11,13.50,1.77,-,-,-,17.90,0.82,3.79,,,
Jun,11,14.00,1.47,1.33,-,13,17.90,0.76,5.16,,,
Jun,11,14.50,1.21,-,-,-,18.20,0.69,6.93,,,
Jun,11,15.00,0.95,1.03,-,5,17.80,0.62,6.89,,,
Jun,11,15.50,0.74,0.76,-,4,17.60,0.55,5.34,,,
Jun,11,16.00,0.57,0.64,2,36,17.50,0.47,4.11,,,
Dec,12,13.00,2.90,2.56,-,10,18.30,0.86,3.22,,,
Dec,12,17.00,1.21,1.32,-,2,19.40,0.58,3.35,,,
Dec,12,18.00,0.96,1.07,-,15,19.60,0.47,2.67,,,
Jun,14,16.00,2.76,3.02,-,1,24.70,0.72,4.74,,,
Jun,14,16.50,2.60,-,-,-,24.70,0.72,4.46,,,
Asciano Grp Last Sale Price $1.72,,,,,,,,,,,,
Jul,10,0.01,1.72,1.62,-,50,-,-,7.58,,,
Jul,10,1.50,0.24,0.22,50,863,71.40,0.86,30.32,,,
Jul,10,1.60,0.13,0.07,-,785,34.30,0.88,15.16,,,
Jul,10,1.70,0.04,0.04,55,1506,19.60,0.65,30.32,,,
Jul,10,1.80,0.00,0.01,-,488,19.60,0.12,6.06,,,
Jul,10,1.90,-,0.10,-,60,19.60,-,151.58,,,
Jul,10,2.00,-,-,-,22,19.60,-,-,,,
Aug,10,0.01,1.72,-,-,-,-,-,5.05,,,
Aug,10,1.50,0.25,-,-,-,42.30,0.86,12.63,,,
Aug,10,1.60,0.14,0.08,-,102,28.10,0.81,12.63,,,
Aug,10,1.70,0.08,0.07,150,230,28.40,0.59,30.32,,,
Aug,10,1.80,0.03,0.03,-,566,25.50,0.34,15.16,,,
Aug,10,1.90,0.01,0.04,-,50,25.50,0.15,5.05,,,
Aug,10,2.00,0.00,0.12,-,5,25.50,0.05,1.52,,,
Aug,10,2.25,-,0.04,-,15,25.50,-,17.68,,,
Sep,10,0.01,1.73,-,-,-,-,-,4.55,,,
Sep,10,1.40,0.34,-,-,50,31.50,0.95,6.06,,,
Sep,10,1.50,0.25,-,-,11,31.30,0.88,9.09,,,
Sep,10,1.60,0.17,0.13,-,203,29.70,0.76,15.16,,,
Sep,10,1.70,0.10,0.10,30,269,26.70,0.60,24.25,,,
Sep,10,1.80,0.05,0.04,-,883,26.30,0.40,15.16,,,
Sep,10,1.90,0.03,0.02,-,1052,26.30,0.24,7.58,,,
Sep,10,2.00,0.01,0.02,-,106,26.30,0.12,3.03,,,
Sep,10,2.25,0.00,0.04,-,380,26.30,0.01,0.30,,,
Oct,10,1.50,0.27,-,-,-,30.60,0.85,9.09,,,
Oct,10,1.60,0.19,-,-,10,29.80,0.74,14.15,,,
Oct,10,1.70,0.12,0.11,6,11,24.70,0.61,19.20,,,
Oct,10,1.80,0.07,-,-,11,27.10,0.45,15.16,,,
Oct,10,1.90,0.04,0.03,276,286,24.60,0.29,7.07,,,
Nov,10,1.50,0.28,-,-,-,30.20,0.83,9.57,,,
Nov,10,1.60,0.20,-,-,-,28.20,0.74,12.76,,,
Nov,10,1.70,0.14,-,-,20,28.60,0.61,19.94,,,
Nov,10,1.80,0.09,0.09,-,33,26.40,0.47,14.36,,,
Nov,10,1.90,0.07,-,-,-,28.90,0.36,10.37,,,
Dec,10,0.01,1.75,-,-,-,-,-,5.27,,,
Dec,10,1.48,0.30,0.54,-,26,27.60,0.85,7.91,,,
Dec,10,1.57,0.23,0.23,-,116,27.60,0.77,11.20,,,
Dec,10,1.66,0.17,0.12,-,532,27.60,0.66,15.16,,,
Dec,10,1.75,0.14,0.10,50,215,29.70,0.56,18.45,,,
Dec,10,1.96,0.04,0.06,-,139,25.10,0.29,5.93,,,
Dec,10,2.18,0.01,0.02,-,510,25.10,0.12,1.98,,,
Mar,11,0.01,1.77,-,-,-,-,-,5.05,,,
Mar,11,1.50,0.32,-,-,-,27.50,0.81,8.42,,,
Mar,11,1.60,0.25,-,-,-,27.50,0.73,10.95,,,
Mar,11,1.70,0.20,-,-,-,29.50,0.63,15.58,,,
Mar,11,1.80,0.14,0.14,-,1020,27.00,0.54,12.21,,,
Mar,11,1.90,0.11,-,-,-,27.50,0.44,9.26,,,
Jun,11,0.01,1.79,-,-,-,-,-,5.26,,,
Jun,11,1.50,0.36,-,-,-,30.90,0.79,8.97,,,
Jun,11,1.60,0.30,0.28,-,50,30.90,0.72,11.45,,,
Jun,11,1.70,0.25,-,-,-,30.80,0.64,14.23,,,
Jun,11,1.80,0.20,-,-,-,29.90,0.57,12.37,,,
Jun,11,1.90,0.16,0.12,-,45,29.90,0.50,9.90,,,
Dec,12,1.13,0.77,-,-,10,31.80,0.90,4.18,,,
Dec,12,1.31,0.65,0.70,-,25,31.80,0.83,5.61,,,
Dec,12,1.40,0.59,0.69,-,8,31.80,0.83,6.45,,,
Dec,12,1.66,0.46,0.06,-,-,31.80,0.75,9.43,,,
Dec,12,1.75,0.41,-,-,-,31.90,0.65,9.91,,,
Dec,12,1.96,0.33,-,-,-,31.80,0.65,7.88,,,
Dec,12,2.18,0.27,0.20,-,21,31.80,0.54,6.33,,,
Sep,14,1.70,0.74,-,-,-,44.70,0.81,9.97,,,
Sep,14,1.80,0.70,-,-,-,44.70,0.72,9.76,,,
Amcor Ltd Last Sale Price $6.82,,,,,,,,,,,,
Jul,10,0.01,6.82,-,-,-,-,-,3.82,,,
Jul,10,5.75,1.08,0.40,-,6,2.00,1.00,3.82,,,
Jul,10,6.00,0.83,0.37,5,-,2.00,1.00,3.82,,,
Jul,10,6.25,0.58,0.56,19,149,2.00,1.00,3.82,,,
Jul,10,6.50,0.34,0.27,-,392,21.60,0.89,9.56,,,
Jul,10,6.75,0.16,0.14,12,83,22.10,0.62,34.41,,,
Jul,10,7.00,0.04,0.01,-,10,21.10,0.28,17.20,,,
Jul,10,7.25,0.01,-,-,-,21.10,0.07,3.06,,,
Aug,10,0.01,6.67,-,-,-,-,-,-,,,
Aug,10,6.00,0.86,0.65,-,2,25.00,0.95,5.10,,,
Aug,10,6.25,0.63,0.60,2,2,24.90,0.88,7.65,,,
Aug,10,6.50,0.42,0.24,6,419,23.50,0.77,13.38,,,
Aug,10,6.75,0.25,0.16,96,173,22.20,0.60,22.30,,,
Aug,10,7.00,0.12,0.12,2,25,20.30,0.40,14.65,,,
Aug,10,7.25,0.06,-,-,-,21.20,0.23,7.01,,,
Sep,10,0.01,6.70,-,-,-,-,-,-,,,
Sep,10,4.75,2.10,1.93,-,57,26.40,1.00,1.91,,,
Sep,10,5.00,1.85,1.10,-,13,26.20,1.00,1.91,,,
Sep,10,5.50,1.35,0.73,-,1,25.80,0.98,2.29,,,
Sep,10,5.75,1.11,1.00,-,72,25.60,0.95,2.68,,,
Sep,10,6.00,0.86,0.32,-,107,25.40,0.91,3.44,,,
Sep,10,6.25,0.65,0.42,-,83,25.10,0.83,5.73,,,
Sep,10,6.50,0.44,0.22,-,245,23.00,0.74,8.79,,,
Sep,10,6.75,0.27,0.20,-,118,21.90,0.61,15.29,,,
Sep,10,7.00,0.16,0.13,20,36,21.60,0.45,11.85,,,
Sep,10,7.25,0.08,-,-,-,21.60,0.31,6.12,,,
Sep,10,7.50,0.04,-,-,-,21.60,0.20,3.06,,,
Oct,10,0.01,6.73,-,-,-,-,-,-,,,
Oct,10,6.00,0.88,0.57,-,45,23.70,0.89,2.80,,,
Oct,10,6.25,0.67,0.50,-,193,23.60,0.81,4.84,,,
Oct,10,6.50,0.48,0.19,-,2,23.60,0.72,8.41,,,
Oct,10,6.75,0.33,-,-,-,22.80,0.61,13.25,,,
Oct,10,7.00,0.22,0.10,-,14,22.30,0.49,10.96,,,
Oct,10,7.25,0.14,-,-,-,22.30,0.38,7.14,,,
Nov,10,0.01,6.76,-,-,-,-,-,-,,,
Nov,10,6.00,0.91,-,-,-,25.80,0.85,3.42,,,
Nov,10,6.25,0.70,0.59,-,36,24.10,0.79,5.23,,,
Nov,10,6.50,0.52,0.34,-,11,23.00,0.72,7.85,,,
Nov,10,6.75,0.37,0.16,-,6,22.30,0.62,12.07,,,
Nov,10,7.00,0.26,-,-,-,22.30,0.51,10.46,,,
Nov,10,7.25,0.18,-,-,-,22.30,0.41,7.24,,,
Dec,10,0.01,6.79,-,-,248,-,-,-,,,
Dec,10,5.50,1.36,0.70,-,2,22.60,0.95,1.16,,,
Dec,10,5.75,1.12,0.80,-,46,22.50,0.92,1.66,,,
Dec,10,6.00,0.90,0.82,-,37,22.40,0.87,2.66,,,
Dec,10,6.25,0.71,0.60,-,462,22.30,0.80,4.65,,,
Dec,10,6.50,0.53,0.47,-,206,21.30,0.72,6.98,,,
Dec,10,6.75,0.38,0.29,-,333,20.00,0.63,10.14,,,
Dec,10,7.00,0.27,0.18,50,161,20.30,0.53,8.98,,,
Dec,10,7.25,0.19,0.17,54,55,20.30,0.42,6.32,,,
Mar,11,0.01,6.75,-,-,-,-,-,-,,,
Mar,11,6.00,0.98,-,-,-,22.60,0.84,3.50,,,
Mar,11,6.25,0.81,-,-,-,22.50,0.78,5.10,,,
Mar,11,6.50,0.65,0.54,-,6,21.80,0.72,6.90,,,
Mar,11,6.75,0.50,0.39,-,32,21.30,0.65,9.13,,,
Mar,11,7.00,0.40,0.30,-,4,21.50,0.57,8.39,,,
Mar,11,7.25,0.30,-,-,-,21.40,0.49,6.37,,,
Jun,11,0.01,6.83,-,-,-,-,-,0.31,,,
Jun,11,6.00,1.06,-,-,-,24.90,0.81,3.82,,,
Jun,11,6.25,0.91,-,-,-,24.90,0.76,5.23,,,
Jun,11,6.50,0.75,-,-,5,24.30,0.71,6.71,,,
Jun,11,6.75,0.61,-,-,-,23.60,0.65,8.43,,,
Jun,11,7.00,0.51,-,-,-,23.70,0.59,7.88,,,
Jun,11,7.25,0.41,-,-,-,23.70,0.53,6.48,,,
AMP Ltd Last Sale Price $5.35,,,,,,,,,,,,
Jul,10,0.01,5.35,-,-,-,-,-,4.87,,,
Jul,10,4.75,0.61,0.44,-,6,35.10,0.97,4.87,,,
Jul,10,5.00,0.38,0.27,-,83,34.30,0.87,14.62,,,
Jul,10,5.25,0.17,0.15,48,192,26.70,0.67,34.11,,,
Jul,10,5.50,0.05,0.07,183,569,25.50,0.31,24.37,,,
Jul,10,5.75,0.01,0.01,31,626,25.50,0.08,3.90,,,
Jul,10,6.00,0.00,0.01,20,379,25.50,0.01,0.49,,,
Jul,10,6.02,0.00,-,-,-,33.10,0.03,1.95,,,
Jul,10,6.25,-,0.02,-,514,25.50,-,9.75,,,
Jul,10,6.50,-,0.02,-,244,25.50,-,9.75,,,
Jul,10,6.75,-,0.01,-,863,25.50,-,4.87,,,
Jul,10,7.00,-,0.03,-,105,25.50,-,12.18,,,
Aug,10,0.01,5.37,-,-,-,-,-,4.87,,,
Aug,10,4.75,0.67,-,-,-,34.80,0.87,11.37,,,
Aug,10,5.00,0.47,-,-,30,34.10,0.76,19.49,,,
Aug,10,5.25,0.27,0.24,20,120,27.50,0.63,26.80,,,
Aug,10,5.50,0.12,0.12,167,275,23.30,0.41,18.68,,,
Aug,10,5.75,0.06,0.07,573,1139,25.10,0.23,8.93,,,
Aug,10,6.00,0.02,0.08,2,219,25.30,0.11,3.25,,,
Aug,10,6.25,0.01,0.09,-,130,25.50,0.04,1.30,,,
Aug,10,6.50,0.00,0.05,-,45,25.70,0.02,0.32,,,
Aug,10,6.75,0.00,0.20,-,14,25.90,-,0.16,,,
Aug,10,7.00,-,0.19,-,68,26.10,-,30.05,,,
Sep,10,0.01,5.25,5.41,-,50,-,-,-,,,
Sep,10,4.00,1.38,-,-,1,29.30,0.99,2.92,,,
Sep,10,4.50,0.90,0.77,-,15,29.10,0.94,4.39,,,
Sep,10,4.75,0.67,-,-,-,28.90,0.86,6.82,,,
Sep,10,5.00,0.47,0.44,-,349,28.80,0.76,11.70,,,
Sep,10,5.25,0.29,0.34,7,99,27.00,0.62,19.01,,,
Sep,10,5.50,0.16,0.16,23,822,25.10,0.46,15.59,,,
Sep,10,5.75,0.08,0.10,11,296,24.50,0.30,7.80,,,
Sep,10,6.00,0.04,0.11,-,341,25.40,0.19,3.90,,,
Sep,10,6.25,0.02,0.03,-,596,26.80,0.12,1.95,,,
Sep,10,6.50,0.01,0.03,-,380,26.90,0.07,0.97,,,
Sep,10,6.75,0.00,0.01,-,253,27.10,0.03,0.39,,,
Sep,10,7.00,0.00,0.11,-,354,27.20,0.02,0.19,,,
Sep,10,7.25,0.00,0.10,-,170,27.40,-,-,,,
Sep,10,7.50,-,0.11,-,20,27.50,-,10.23,,,
Sep,10,8.00,-,0.19,-,41,27.60,-,18.03,,,
Sep,10,8.50,-,0.14,-,24,27.80,-,14.13,,,
Sep,10,9.00,-,0.09,-,10,27.90,-,8.77,,,
Oct,10,0.01,5.27,-,-,-,-,-,-,,,
Oct,10,4.75,0.67,-,-,-,25.30,0.86,4.22,,,
Oct,10,5.00,0.50,-,-,5,28.00,0.74,9.42,,,
Oct,10,5.25,0.32,-,-,75,25.30,0.63,13.97,,,
Oct,10,5.50,0.20,-,-,6,25.30,0.49,13.00,,,
Oct,10,5.75,0.12,0.19,-,5,24.50,0.36,7.47,,,
Oct,10,6.00,0.06,0.12,-,2,24.00,0.24,3.90,,,
Oct,10,6.25,0.03,0.14,-,11,24.00,0.15,1.95,,,
Oct,10,6.50,0.01,0.12,-,4,24.00,0.09,0.97,,,
Nov,10,0.01,5.29,-,-,-,-,-,-,,,
Nov,10,4.75,0.72,-,-,-,30.90,0.80,6.41,,,
Nov,10,5.00,0.54,-,-,55,29.40,0.72,9.75,,,
Nov,10,5.25,0.35,-,-,1012,25.30,0.63,12.82,,,
Nov,10,5.50,0.23,0.27,15,25,24.70,0.51,11.80,,,
Nov,10,5.75,0.16,0.13,-,4,25.80,0.40,8.21,,,
Nov,10,6.00,0.09,-,-,-,24.00,0.28,4.36,,,
Dec,10,0.01,5.32,-,230,-,-,-,-,,,
Dec,10,4.00,1.38,1.15,-,62,28.20,0.96,1.27,,,
Dec,10,4.25,1.15,1.40,-,97,28.00,0.93,1.91,,,
Dec,10,4.75,0.72,-,-,-,27.60,0.81,5.30,,,
Dec,10,5.00,0.56,0.81,-,15,27.50,0.73,8.69,,,
Dec,10,5.25,0.39,0.36,-,4,25.60,0.64,12.29,,,
Dec,10,5.50,0.27,0.27,16,706,24.50,0.53,11.23,,,
Dec,10,5.75,0.17,0.14,500,1054,24.00,0.42,7.42,,,
Dec,10,6.00,0.11,0.12,103,369,23.50,0.31,4.66,,,
Dec,10,6.25,0.07,0.07,25,131,23.70,0.23,2.97,,,
Dec,10,6.50,0.04,0.15,-,47,23.60,0.16,1.91,,,
Dec,10,6.75,0.03,0.23,-,143,23.60,0.11,1.06,,,
Dec,10,7.00,0.01,0.17,-,84,23.60,0.07,0.64,,,
Dec,10,7.25,0.01,0.04,-,35,23.60,0.04,0.38,,,
Dec,10,7.75,0.00,0.32,-,40,23.60,0.02,0.13,,,
Dec,10,8.25,0.00,0.28,-,1,23.60,-,-,,,
Mar,11,0.01,5.21,-,-,-,-,-,-,,,
Mar,11,4.75,0.80,-,-,-,28.20,0.79,5.28,,,
Mar,11,5.00,0.64,0.63,-,41,28.10,0.72,7.85,,,
Mar,11,5.25,0.48,-,-,-,26.60,0.65,10.42,,,
Mar,11,5.50,0.36,0.59,-,41,26.00,0.57,9.75,,,
Mar,11,5.75,0.27,0.65,-,96,25.50,0.48,7.17,,,
Mar,11,6.00,0.19,0.40,-,51,25.20,0.40,5.14,,,
Mar,11,6.25,0.14,0.54,-,46,25.00,0.33,3.65,,,
Mar,11,6.50,0.10,0.42,-,340,25.00,0.26,2.57,,,
Mar,11,7.50,0.02,-,-,100,25.00,0.09,0.54,,,
Mar,11,9.00,0.00,-,-,4,25.10,0.01,-,,,
Jun,11,0.01,5.28,-,-,-,-,-,-,,,
Jun,11,4.75,0.85,-,-,-,29.90,0.77,5.07,,,
Jun,11,5.00,0.71,-,-,-,29.80,0.72,7.16,,,
Jun,11,5.25,0.56,-,-,-,28.30,0.66,9.15,,,
Jun,11,5.50,0.45,-,-,-,27.70,0.59,8.85,,,
Jun,11,5.75,0.34,-,-,-,27.00,0.53,6.76,,,
Jun,11,6.00,0.26,-,-,-,26.20,0.46,5.07,,,
Sep,11,5.75,0.42,0.39,-,1,28.20,0.60,6.50,,,
Sep,11,6.00,0.33,-,-,-,27.30,0.48,5.11,,,
Dec,11,5.00,0.82,1.00,-,18,30.90,0.71,6.17,,,
Dec,11,6.00,0.39,0.37,-,108,27.80,0.50,5.00,,,
Dec,11,7.00,0.16,1.21,25,151,26.30,0.29,2.08,,,
Dec,11,7.50,0.11,0.65,25,109,25.90,0.29,1.36,,,
Dec,11,8.00,0.07,0.61,-,11,25.90,0.20,0.91,,,
Dec,11,8.50,0.04,0.27,-,84,25.90,0.13,0.58,,,
Dec,11,10.00,0.01,0.19,-,46,25.90,0.04,0.13,,,
Dec,11,10.50,0.01,0.14,-,11,25.90,0.04,0.10,,,
Dec,11,11.00,0.01,0.10,-,1,25.90,0.02,-,,,
Dec,11,11.50,0.00,0.08,-,1,25.90,0.02,-,,,
Dec,11,12.00,0.00,0.07,-,141,25.90,0.01,-,,,
Dec,11,12.50,0.00,0.06,-,1,25.90,0.01,-,,,
Dec,12,4.50,1.26,1.91,-,51,32.90,0.83,3.18,,,
Dec,12,5.00,0.97,1.70,-,190,30.60,0.75,4.76,,,
Dec,12,5.50,0.75,1.12,112,134,29.50,0.66,5.72,,,
Dec,12,8.00,0.25,0.82,-,1,30.10,0.33,1.92,,,
Dec,12,8.50,0.20,0.66,-,5,30.10,0.33,1.57,,,
Mar,13,6.00,0.60,-,-,-,28.30,0.67,4.15,,,
Mar,13,6.25,0.53,0.60,-,10,28.10,0.56,3.66,,,
Dec,13,3.00,2.37,3.47,-,5,19.60,0.99,0.11,,,
Dec,13,4.00,1.55,1.53,14,227,29.20,0.86,1.09,,,
Jun,14,5.75,0.82,-,-,10,28.80,0.71,3.90,,,
Jun,14,6.00,0.76,1.37,-,13,28.80,0.71,3.57,,,
Sep,14,7.50,0.46,1.23,-,1,27.90,0.50,2.02,,,
Sep,14,7.75,0.41,1.14,-,1,27.60,0.50,1.80,,,
ANZ Banking Grp Last Sale Price $22.54,,,,,,,,,,,,
Jul,10,0.01,22.57,23.02,-,7,-,-,4.05,,,
Jul,10,14.00,8.56,9.93,-,-,35.10,1.00,2.31,,,
Jul,10,19.00,3.57,2.33,-,12,33.60,1.00,3.47,,,
Jul,10,19.50,3.08,-,-,9,33.30,0.99,4.05,,,
Jul,10,20.00,2.59,2.68,4,16,33.00,0.98,5.21,,,
Jul,10,20.50,2.11,1.20,10,20,32.70,0.95,7.52,,,
Jul,10,21.00,1.63,1.85,4,432,29.60,0.91,10.41,,,
Jul,10,21.50,1.18,1.22,27,105,27.50,0.84,16.19,,,
Jul,10,22.00,0.78,0.81,117,458,25.70,0.71,27.76,,,
Jul,10,22.50,0.44,0.46,205,569,23.40,0.54,45.69,,,
Jul,10,23.00,0.20,0.19,571,1572,21.70,0.34,23.13,,,
Jul,10,23.50,0.07,0.09,313,971,20.50,0.16,8.10,,,
Jul,10,24.00,0.03,0.05,97,1245,20.70,0.06,2.89,,,
Jul,10,24.50,0.01,0.02,2,723,20.80,0.02,0.69,,,
Jul,10,25.00,0.00,0.02,16,1229,23.50,0.01,0.46,,,
Jul,10,25.50,-,0.02,39,472,20.80,-,2.31,,,
Jul,10,26.00,-,0.01,-,223,20.80,-,1.74,,,
Jul,10,26.50,-,0.05,-,121,20.80,-,5.78,,,
Jul,10,27.00,-,0.02,-,224,20.90,-,2.31,,,
Jul,10,29.00,-,0.05,-,118,21.00,-,5.78,,,
Aug,10,0.01,22.65,-,-,-,-,-,4.63,,,
Aug,10,18.00,4.65,-,-,3,32.70,0.98,4.24,,,
Aug,10,19.50,3.23,-,-,-,31.90,0.93,7.13,,,
Aug,10,20.00,2.78,2.55,-,20,31.70,0.89,9.25,,,
Aug,10,20.50,2.36,-,-,19,31.40,0.85,12.15,,,
Aug,10,21.00,1.91,1.75,4,64,28.90,0.80,14.27,,,
Aug,10,21.50,1.51,1.41,81,172,27.30,0.74,18.12,,,
Aug,10,22.00,1.14,1.27,111,259,25.80,0.66,23.13,,,
Aug,10,22.50,0.81,0.80,71,222,24.40,0.56,29.88,,,
Aug,10,23.00,0.54,0.54,206,1100,22.70,0.44,20.63,,,
Aug,10,23.50,0.34,0.32,558,534,22.10,0.33,13.11,,,
Aug,10,24.00,0.20,0.22,118,574,21.30,0.23,7.71,,,
Aug,10,24.50,0.11,0.11,64,337,20.90,0.14,4.24,,,
Aug,10,25.00,0.06,0.08,86,597,20.50,0.08,2.12,,,
Aug,10,25.50,0.03,0.06,86,64,20.30,0.05,0.96,,,
Aug,10,26.00,0.01,0.02,2,83,20.30,0.02,0.58,,,
Aug,10,26.50,0.01,0.12,-,64,20.30,0.01,0.23,,,
Aug,10,27.50,0.00,0.05,-,15,20.30,-,-,,,
Sep,10,0.01,22.73,-,-,459,-,-,4.74,,,
Sep,10,17.00,5.71,6.25,-,5,31.40,0.99,3.93,,,
Sep,10,18.00,4.75,5.07,-,2,31.30,0.96,4.86,,,
Sep,10,19.50,3.40,-,-,-,31.00,0.89,8.21,,,
Sep,10,20.00,2.98,2.21,-,20,30.80,0.85,10.18,,,
Sep,10,20.50,2.56,3.02,-,39,29.80,0.81,12.03,,,
Sep,10,21.00,2.16,2.26,1,143,28.70,0.76,14.34,,,
Sep,10,21.50,1.78,1.68,-,396,27.70,0.71,17.12,,,
Sep,10,22.00,1.43,1.35,41,328,26.50,0.64,20.59,,,
Sep,10,22.50,1.12,1.20,69,184,25.40,0.57,24.87,,,
Sep,10,23.00,0.83,0.92,13,385,24.30,0.49,19.20,,,
Sep,10,23.50,0.60,0.69,78,301,23.40,0.40,14.00,,,
Sep,10,24.00,0.43,0.50,598,655,22.90,0.32,9.95,,,
Sep,10,24.50,0.29,0.27,350,1100,22.30,0.24,6.71,,,
Sep,10,25.00,0.19,0.23,-,460,21.80,0.18,4.40,,,
Sep,10,25.50,0.12,0.12,2,292,21.20,0.12,2.66,,,
Sep,10,26.00,0.07,0.10,-,764,20.70,0.08,1.50,,,
Sep,10,26.50,0.04,0.07,-,169,20.60,0.05,0.93,,,
Sep,10,27.00,0.03,0.05,-,129,20.60,0.03,0.58,,,
Sep,10,27.50,0.01,0.13,-,100,20.60,0.02,0.35,,,
