Derivatives: Call Options - Weekly,,,,,,,,,,,,
XAO 4831.5 at 16:35 12/3/2010  Report at 19:06 Friday 12/3/2010. Processed 13:29 Sunday 14/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
Jun,10,14.50,0.90,0.42,-,210,16.70,0.72,10.35,,,
Jun,10,15.00,0.58,0.42,15,178,16.20,0.58,13.60,,,
Jun,10,15.50,0.32,0.18,27,75,14.70,0.42,7.32,,,
Jun,10,16.00,0.19,0.46,-,20,15.50,0.28,4.42,,,
Jul,10,0.01,15.19,-,-,-,-,-,4.36,,,
Jul,10,13.00,2.19,-,-,-,15.10,0.96,4.19,,,
Jul,10,13.50,1.74,-,-,-,15.10,0.92,5.06,,,
Jul,10,14.00,1.32,-,-,1,15.10,0.84,6.45,,,
Jul,10,14.50,0.96,0.54,-,1,15.10,0.73,8.89,,,
Jul,10,15.00,0.65,0.45,-,4,15.00,0.60,11.34,,,
Jul,10,15.50,0.42,-,-,-,15.10,0.46,7.41,,,
Jul,10,16.00,0.26,-,-,-,15.10,0.33,4.53,,,
Aug,10,13.00,2.25,-,-,-,15.10,0.95,4.36,,,
Aug,10,13.50,1.80,-,-,-,15.10,0.91,5.16,,,
Aug,10,14.00,1.40,-,-,-,15.10,0.83,6.47,,,
Aug,10,14.50,1.04,-,-,-,15.10,0.73,8.57,,,
Aug,10,15.00,0.74,0.48,-,10,15.10,0.61,10.75,,,
Aug,10,15.50,0.54,-,-,-,16.00,0.49,7.85,,,
Aug,10,16.00,0.35,-,20,-,15.70,0.37,5.09,,,
Sep,10,0.01,15.02,-,-,-,-,-,1.00,,,
Sep,10,13.00,2.29,-,-,-,16.00,0.94,4.17,,,
Sep,10,13.50,1.85,-,-,7,16.00,0.88,4.98,,,
Sep,10,14.00,1.45,1.11,-,43,15.90,0.81,6.23,,,
Sep,10,14.50,1.08,0.61,-,190,15.40,0.73,7.85,,,
Sep,10,15.00,0.77,0.50,-,11,15.20,0.62,9.59,,,
Sep,10,15.50,0.55,0.55,39,103,15.60,0.51,6.85,,,
Sep,10,16.00,0.38,0.38,10,-,15.80,0.40,4.67,,,
Dec,10,0.01,15.21,-,-,-,-,-,2.30,,,
Dec,10,13.00,2.42,-,-,-,19.90,0.87,4.00,,,
Dec,10,13.50,2.04,-,-,-,19.80,0.82,4.98,,,
Dec,10,14.00,1.68,-,-,-,19.70,0.77,6.21,,,
Dec,10,14.50,1.33,-,-,-,18.70,0.71,7.44,,,
Dec,10,15.00,1.00,1.01,24,31,17.50,0.64,8.46,,,
Dec,10,15.50,0.78,0.53,-,4,17.70,0.56,6.64,,,
Dec,10,16.00,0.59,-,-,-,17.70,0.47,5.06,,,
Jun,11,14.00,1.98,1.33,-,13,19.60,0.81,5.36,,,
Dec,12,13.00,3.85,-,-,-,25.70,0.85,4.56,,,
Dec,12,17.00,1.62,1.15,-,1,20.10,0.59,3.90,,,
Dec,12,18.00,1.31,0.95,-,8,20.20,0.59,3.16,,,
Jun,14,16.00,3.27,-,-,-,24.90,0.73,5.09,,,
Jun,14,16.50,3.06,-,-,-,24.60,0.73,4.76,,,
Asciano Grp Last Sale Price $1.85,,,,,,,,,,,,
Mar,10,0.01,1.85,-,-,-,-,-,7.05,,,
Mar,10,1.13,0.72,-,-,10,75.70,1.00,-,,,
Mar,10,1.22,0.63,0.67,-,40,73.00,1.00,-,,,
Mar,10,1.31,0.54,-,-,20,70.20,1.00,-,,,
Mar,10,1.40,0.46,0.47,-,238,67.50,0.99,7.05,,,
Mar,10,1.48,0.38,0.39,-,69,64.70,0.97,7.05,,,
Mar,10,1.57,0.29,0.37,-,57,62.00,0.93,14.09,,,
Mar,10,1.66,0.20,0.25,31,2527,35.30,0.95,7.05,,,
Mar,10,1.75,0.11,0.15,104,754,28.10,0.87,14.09,,,
Mar,10,1.85,0.04,0.06,315,590,29.60,0.53,63.42,,,
Mar,10,1.96,0.01,0.01,-,314,33.30,0.20,14.09,,,
Mar,10,2.40,-,0.03,-,40,33.30,-,35.23,,,
Apr,10,0.01,1.85,-,-,-,-,-,4.03,,,
Apr,10,1.60,0.27,-,-,45,35.70,0.89,8.05,,,
Apr,10,1.70,0.19,0.16,-,295,31.50,0.81,14.09,,,
Apr,10,1.80,0.11,0.11,100,433,29.30,0.65,24.16,,,
Apr,10,1.90,0.06,0.10,1062,2195,29.70,0.45,24.16,,,
Apr,10,2.00,0.03,0.04,91,158,28.80,0.27,12.08,,,
May,10,0.01,1.86,-,-,-,-,-,3.84,,,
May,10,1.60,0.28,-,-,-,31.40,0.88,7.69,,,
May,10,1.70,0.20,0.27,7,15,31.40,0.77,14.09,,,
May,10,1.80,0.14,0.14,356,270,30.90,0.64,23.06,,,
May,10,1.90,0.09,0.13,14,6031,29.70,0.48,21.78,,,
May,10,2.00,0.05,0.04,-,66,29.40,0.34,12.81,,,
Jun,10,0.01,1.87,-,-,-,-,-,4.70,,,
Jun,10,1.40,0.47,0.34,-,85,31.40,0.97,3.76,,,
Jun,10,1.50,0.38,0.34,-,122,31.30,0.92,5.64,,,
Jun,10,1.60,0.29,0.30,-,43,31.10,0.85,8.46,,,
Jun,10,1.70,0.22,0.28,40,1273,31.00,0.76,13.15,,,
Jun,10,1.80,0.16,0.11,-,263,29.40,0.64,19.73,,,
Jun,10,1.90,0.11,0.07,-,716,29.10,0.51,19.73,,,
Jun,10,2.00,0.07,0.07,24,133,28.60,0.37,12.21,,,
Jun,10,2.25,0.01,0.04,-,6,28.30,0.13,2.82,,,
Jul,10,0.01,1.87,-,-,-,-,-,4.23,,,
Jul,10,1.60,0.28,-,-,-,20.80,0.91,4.93,,,
Jul,10,1.70,0.27,-,-,-,37.70,0.72,16.21,,,
Jul,10,1.80,0.17,-,-,-,28.30,0.64,16.91,,,
Jul,10,1.90,0.12,-,-,-,27.20,0.52,16.21,,,
Jul,10,2.00,0.09,-,-,6,29.10,0.41,11.98,,,
Aug,10,1.60,0.30,-,-,-,22.90,0.88,5.87,,,
Aug,10,1.70,0.23,-,-,-,22.90,0.79,8.81,,,
Aug,10,1.80,0.19,-,-,-,29.70,0.64,16.44,,,
Aug,10,1.90,0.11,-,-,-,22.90,0.53,12.92,,,
Aug,10,2.00,0.10,0.12,5,5,29.10,0.44,11.74,,,
Sep,10,0.01,1.89,-,-,-,-,-,4.53,,,
Sep,10,1.60,0.35,-,-,10,33.60,0.80,10.07,,,
Sep,10,1.70,0.26,0.26,-,30,28.90,0.74,11.07,,,
Sep,10,1.80,0.21,0.30,-,702,30.10,0.65,16.11,,,
Sep,10,1.90,0.17,-,-,90,30.40,0.55,16.61,,,
Sep,10,2.00,0.13,0.17,-,15,30.90,0.46,12.58,,,
Sep,10,2.25,0.06,0.04,-,380,30.50,0.27,5.54,,,
Dec,10,0.01,1.91,-,-,-,-,-,4.81,,,
Dec,10,1.48,0.46,0.54,-,26,29.10,0.88,6.19,,,
Dec,10,1.66,0.33,0.26,-,7,29.10,0.77,9.62,,,
Dec,10,1.75,0.28,0.32,-,62,31.00,0.69,12.72,,,
Dec,10,1.96,0.17,0.22,78,169,29.10,0.53,12.03,,,
Dec,10,2.18,0.10,-,-,500,29.30,0.37,6.87,,,
Dec,12,1.13,0.91,-,-,10,29.50,0.94,3.60,,,
Dec,12,1.31,0.73,0.70,-,25,21.00,0.95,3.79,,,
Dec,12,1.66,0.54,0.06,-,-,25.90,0.77,6.71,,,
Dec,12,1.75,0.48,-,-,-,24.90,0.77,7.39,,,
Dec,12,1.96,0.42,-,-,-,28.60,0.67,8.16,,,
Sep,14,1.70,0.89,-,-,-,44.70,0.82,8.74,,,
Sep,14,1.80,0.84,-,-,-,44.70,0.82,9.45,,,
Amcor Ltd Last Sale Price $5.97,,,,,,,,,,,,
Mar,10,0.01,5.97,-,-,-,-,-,4.37,,,
Mar,10,4.12,1.86,2.00,-,-,33.00,1.00,2.18,,,
Mar,10,4.81,1.17,1.32,-,-,31.20,1.00,2.18,,,
Mar,10,5.03,0.94,0.85,-,-,30.50,1.00,2.18,,,
Mar,10,5.26,0.72,-,-,-,29.90,0.99,4.37,,,
Mar,10,5.49,0.50,0.50,20,20,29.30,0.94,6.55,,,
Mar,10,5.71,0.29,-,-,-,24.20,0.85,13.10,,,
Mar,10,5.72,0.28,0.25,10,140,23.20,0.85,13.10,,,
Mar,10,5.94,0.12,0.07,-,54,21.40,0.58,37.12,,,
Mar,10,5.95,0.10,0.10,10,552,18.90,0.57,34.94,,,
Mar,10,6.17,0.03,-,-,-,20.40,0.22,10.92,,,
Mar,10,6.18,0.03,0.08,-,292,22.40,0.23,13.10,,,
Mar,10,6.41,0.01,0.06,55,157,22.70,0.06,2.62,,,
Mar,10,6.64,0.00,-,-,-,23.00,-,0.44,,,
Apr,10,0.01,5.99,-,-,-,-,-,3.74,,,
Apr,10,5.26,0.75,-,-,-,23.80,0.95,4.99,,,
Apr,10,5.49,0.54,0.55,-,-,21.00,0.89,6.86,,,
Apr,10,5.72,0.34,0.34,100,64,20.40,0.76,11.85,,,
Apr,10,5.95,0.19,0.23,44,298,19.10,0.58,21.21,,,
Apr,10,6.18,0.09,0.11,40,242,17.90,0.35,10.61,,,
Apr,10,6.41,0.04,0.06,6,41,18.00,0.17,4.37,,,
Apr,10,6.64,0.01,-,-,-,18.00,0.07,1.25,,,
May,10,0.01,6.01,-,-,-,-,-,3.97,,,
May,10,5.26,0.78,-,-,-,20.80,0.93,5.16,,,
May,10,5.49,0.57,-,-,-,20.70,0.86,7.54,,,
May,10,5.72,0.40,-,-,83,20.30,0.74,11.51,,,
May,10,5.95,0.25,0.23,7,108,19.60,0.59,18.26,,,
May,10,6.18,0.14,0.15,23,35,19.00,0.41,11.12,,,
May,10,6.41,0.07,0.12,-,123,19.00,0.26,5.96,,,
May,10,6.64,0.04,0.15,-,5,19.00,0.15,2.78,,,
Jun,10,0.01,6.04,-,176,3338,-,-,4.37,,,
Jun,10,3.89,2.13,2.02,-,-,20.60,1.00,2.91,,,
Jun,10,4.12,1.90,1.96,-,9,20.50,1.00,2.91,,,
Jun,10,4.58,1.45,1.55,-,-,20.30,1.00,3.20,,,
Jun,10,4.81,1.22,1.30,-,40,20.20,0.99,3.49,,,
Jun,10,5.03,1.01,0.43,-,-,20.10,0.96,4.08,,,
Jun,10,5.26,0.80,0.82,2,2,20.00,0.92,5.24,,,
Jun,10,5.49,0.60,0.54,-,52,19.90,0.84,7.28,,,
Jun,10,5.72,0.44,0.45,-,64,19.80,0.73,10.77,,,
Jun,10,5.95,0.28,-,-,441,18.70,0.60,15.43,,,
Jun,10,6.18,0.17,0.18,20,83,17.90,0.44,9.90,,,
Jun,10,6.41,0.11,0.29,55,94,18.50,0.31,6.11,,,
Jun,10,6.64,0.06,-,10,35,18.80,0.20,3.49,,,
Jul,10,0.01,6.06,-,-,-,-,-,4.37,,,
Jul,10,5.25,0.85,-,-,-,21.40,0.89,5.90,,,
Jul,10,5.50,0.66,-,-,-,21.40,0.80,8.30,,,
Jul,10,5.75,0.51,-,-,-,23.00,0.69,12.66,,,
Jul,10,6.00,0.32,0.37,-,5,19.30,0.58,13.97,,,
Jul,10,6.25,0.20,0.21,3,48,18.80,0.44,8.73,,,
Jul,10,6.50,0.16,-,-,-,21.40,0.34,6.77,,,
Jul,10,6.75,0.10,-,-,-,21.40,0.24,4.37,,,
Aug,10,0.01,5.91,-,-,-,-,-,-,,,
Aug,10,5.25,0.87,-,-,-,20.20,0.89,5.46,,,
Aug,10,5.50,0.67,-,-,-,20.20,0.81,7.28,,,
Aug,10,5.75,0.50,-,-,-,20.20,0.70,10.19,,,
Aug,10,6.00,0.37,-,-,-,20.90,0.59,13.47,,,
Aug,10,6.25,0.27,-,-,-,21.80,0.48,9.83,,,
Aug,10,6.50,0.19,-,-,-,22.00,0.38,6.73,,,
Sep,10,0.01,5.93,-,-,-,-,-,-,,,
Sep,10,4.75,1.33,1.29,-,35,21.20,0.96,3.43,,,
Sep,10,5.00,1.10,1.10,-,13,21.20,0.92,4.06,,,
Sep,10,5.25,0.89,-,-,-,21.20,0.87,5.15,,,
Sep,10,5.50,0.69,0.73,-,1,21.20,0.79,6.86,,,
Sep,10,5.75,0.53,0.47,-,12,21.20,0.70,9.51,,,
Sep,10,6.00,0.38,0.32,-,107,20.50,0.60,11.70,,,
Sep,10,6.25,0.27,0.29,30,30,21.00,0.49,8.42,,,
Sep,10,6.50,0.20,-,-,17,22.10,0.40,6.39,,,
Sep,10,6.75,0.14,-,-,-,22.10,0.31,4.37,,,
Dec,10,0.01,6.00,-,-,-,-,-,0.96,,,
Dec,10,5.25,0.97,-,-,-,25.40,0.81,5.43,,,
Dec,10,5.50,0.82,0.70,-,2,26.00,0.75,7.46,,,
Dec,10,5.75,0.65,0.86,-,20,24.70,0.69,9.16,,,
Dec,10,6.00,0.47,0.47,-,10,21.90,0.62,9.91,,,
Dec,10,6.25,0.35,-,-,8,21.70,0.54,7.56,,,
Dec,10,6.50,0.27,0.27,-,23,21.50,0.46,5.65,,,
Dec,10,6.75,0.20,0.40,-,4,21.50,0.38,4.15,,,
AMP Ltd Last Sale Price $6.13,,,,,,,,,,,,
Mar,10,0.01,6.13,6.51,-,50,-,-,4.25,,,
Mar,10,4.00,2.13,1.32,-,-,32.20,1.00,2.13,,,
Mar,10,4.50,1.64,1.80,-,-,31.00,1.00,2.13,,,
Mar,10,4.75,1.39,1.60,-,-,30.30,1.00,2.13,,,
Mar,10,5.00,1.14,1.09,-,53,29.70,1.00,2.13,,,
Mar,10,5.25,0.89,1.07,-,-,29.10,1.00,4.25,,,
Mar,10,5.50,0.64,0.54,-,264,28.50,0.98,4.25,,,
Mar,10,5.75,0.41,0.35,3,23,27.80,0.90,10.63,,,
Mar,10,6.00,0.19,0.19,174,569,21.60,0.72,23.39,,,
Mar,10,6.25,0.04,0.04,782,1044,18.20,0.31,17.01,,,
Mar,10,6.50,0.01,0.03,120,1060,24.90,0.12,6.38,,,
Mar,10,6.75,0.01,0.01,-,759,34.60,0.08,6.38,,,
Mar,10,7.00,0.00,0.01,-,1283,35.60,0.03,1.70,,,
Mar,10,7.25,0.00,0.05,-,266,36.60,-,0.43,,,
Mar,10,7.50,-,0.10,-,255,37.60,-,40.40,,,
Mar,10,7.75,-,0.10,50,881,38.50,-,40.40,,,
Mar,10,8.25,-,0.06,-,102,39.50,-,23.39,,,
Mar,10,8.50,-,0.07,-,332,40.50,-,29.77,,,
Apr,10,0.01,6.16,6.01,-,25,-,-,4.25,,,
Apr,10,5.25,0.92,-,-,3,23.50,0.97,4.25,,,
Apr,10,5.50,0.68,0.56,-,21,23.30,0.92,6.08,,,
Apr,10,5.75,0.47,0.39,-,122,23.20,0.81,10.94,,,
Apr,10,6.00,0.28,0.27,459,358,21.60,0.66,18.23,,,
Apr,10,6.25,0.14,0.14,1197,1414,19.50,0.45,16.40,,,
Apr,10,6.50,0.06,0.07,141,730,20.10,0.25,7.29,,,
Apr,10,6.75,0.04,0.03,-,500,22.40,0.15,4.25,,,
Apr,10,7.00,0.03,0.05,-,562,27.50,0.11,3.65,,,
Apr,10,7.25,0.01,0.04,-,627,28.00,0.06,1.82,,,
May,10,0.01,6.17,-,-,-,-,-,4.25,,,
May,10,5.25,0.94,-,-,-,24.70,0.94,5.03,,,
May,10,5.50,0.72,-,-,-,24.60,0.87,7.35,,,
May,10,5.75,0.53,0.43,-,42,24.50,0.77,11.60,,,
May,10,6.00,0.36,0.30,-,20,23.50,0.64,17.79,,,
May,10,6.25,0.22,0.22,18,103,22.20,0.49,16.63,,,
May,10,6.50,0.13,0.14,20,167,22.60,0.34,10.05,,,
May,10,6.75,0.07,0.14,-,56,22.60,0.22,5.80,,,
May,10,7.00,0.04,0.06,10,37,22.70,0.13,3.09,,,
May,10,7.25,0.02,0.16,-,82,22.70,0.07,1.55,,,
Jun,10,0.01,6.20,-,-,-,-,-,4.25,,,
Jun,10,4.09,2.09,-,-,1,26.80,1.00,2.84,,,
Jun,10,5.29,0.95,-,-,-,25.90,0.90,6.52,,,
Jun,10,5.53,0.76,0.75,-,34,25.80,0.83,8.79,,,
Jun,10,5.77,0.58,0.78,-,88,25.60,0.74,12.48,,,
Jun,10,6.02,0.41,0.44,5,37,23.90,0.63,17.01,,,
Jun,10,6.26,0.28,0.30,30,257,23.60,0.51,16.16,,,
Jun,10,6.50,0.19,0.21,307,568,23.40,0.39,10.77,,,
Jun,10,6.74,0.13,0.12,110,215,24.20,0.29,7.37,,,
Jun,10,6.98,0.08,0.15,-,358,24.30,0.21,4.54,,,
Jun,10,7.22,0.05,0.22,-,258,24.30,0.14,2.84,,,
Jun,10,7.46,0.03,0.12,-,124,24.40,0.09,1.70,,,
Jun,10,7.70,0.02,0.04,-,133,24.50,0.06,1.13,,,
Jun,10,7.94,0.01,0.14,-,52,24.60,0.04,0.57,,,
Jun,10,8.18,0.01,0.11,-,131,24.60,0.02,0.34,,,
Jun,10,8.42,0.00,0.09,-,374,24.70,0.01,0.17,,,
Jun,10,8.66,0.00,0.05,-,131,24.80,-,0.11,,,
Jun,10,8.90,0.00,0.04,-,283,24.90,-,-,,,
Jun,10,9.14,-,0.58,-,18,25.00,-,32.89,,,
Jun,10,9.38,-,0.24,-,15,25.00,-,13.61,,,
Jun,10,9.62,-,0.13,-,458,25.10,-,7.09,,,
Jun,10,10.11,-,0.73,-,406,25.20,-,41.40,,,
Jun,10,10.59,-,0.21,-,158,25.30,-,11.91,,,
Jun,10,11.55,-,0.01,-,800,25.40,-,0.85,,,
Jun,10,12.51,-,0.91,-,6,25.60,-,51.60,,,
Jun,10,13.47,-,0.75,-,40,25.80,-,42.53,,,
Jun,10,13.96,-,0.71,-,20,25.80,-,40.26,,,
Jun,10,14.44,-,0.63,-,40,25.90,-,35.73,,,
Jun,10,14.92,-,0.07,-,95,26.00,-,3.97,,,
Jun,10,15.40,-,0.39,-,115,26.10,-,21.83,,,
Jul,10,0.01,6.22,-,-,-,-,-,4.47,,,
Jul,10,5.25,1.05,-,-,-,28.90,0.86,7.44,,,
Jul,10,5.50,0.86,-,-,31,28.90,0.79,9.99,,,
Jul,10,5.75,0.67,-,-,15,26.30,0.73,12.12,,,
Jul,10,6.00,0.50,-,-,16,25.00,0.64,15.52,,,
Jul,10,6.25,0.34,0.28,-,4,23.10,0.54,14.46,,,
Jul,10,6.50,0.25,0.32,1,31,23.40,0.43,10.42,,,
Jul,10,6.75,0.17,0.16,10,16,23.20,0.33,7.02,,,
Jul,10,7.00,0.10,0.09,2,4,22.40,0.23,4.25,,,
Aug,10,0.01,6.25,-,-,-,-,-,4.43,,,
Aug,10,5.25,1.08,-,-,-,26.50,0.86,6.91,,,
Aug,10,5.50,0.88,-,-,-,26.30,0.80,8.86,,,
Aug,10,5.75,0.71,-,-,-,26.20,0.73,11.70,,,
Aug,10,6.00,0.57,-,-,-,26.50,0.64,15.59,,,
Aug,10,6.25,0.41,-,-,-,24.70,0.55,14.71,,,
Aug,10,6.50,0.28,-,-,-,23.00,0.45,9.92,,,
Aug,10,6.75,0.20,-,-,-,23.20,0.36,7.09,,,
Sep,10,0.01,6.13,-,-,-,-,-,0.15,,,
Sep,10,4.50,1.74,0.96,-,1,23.60,0.98,3.19,,,
Sep,10,5.00,1.27,2.13,-,352,23.60,0.93,4.40,,,
Sep,10,5.25,1.06,-,-,-,23.60,0.88,5.47,,,
Sep,10,5.50,0.86,-,-,562,23.60,0.81,7.14,,,
Sep,10,5.75,0.69,-,-,3,23.60,0.74,9.42,,,
Sep,10,6.00,0.54,0.75,40,94,23.60,0.65,12.30,,,
Sep,10,6.25,0.41,0.41,125,260,23.50,0.56,12.30,,,
Sep,10,6.50,0.30,0.45,-,179,23.30,0.47,9.11,,,
Sep,10,6.75,0.22,0.64,-,51,23.40,0.38,6.68,,,
Sep,10,7.00,0.16,0.40,100,211,23.60,0.31,4.86,,,
Sep,10,7.25,0.12,0.35,-,20,23.70,0.24,3.49,,,
Sep,10,7.50,0.08,0.11,-,13,23.70,0.18,2.43,,,
Sep,10,8.00,0.04,0.19,-,41,23.70,0.10,1.06,,,
Sep,10,8.50,0.01,0.14,-,24,23.70,0.05,0.46,,,
Sep,10,9.00,0.01,0.09,-,10,23.70,0.03,0.18,,,
Dec,10,0.01,6.21,-,-,-,-,-,1.76,,,
Dec,10,4.00,2.23,2.24,-,40,30.10,0.97,2.07,,,
Dec,10,4.25,2.00,1.86,-,92,29.20,0.96,2.49,,,
Dec,10,5.25,1.14,1.20,2,2,26.40,0.84,5.29,,,
Dec,10,5.50,0.94,1.44,-,57,25.50,0.79,6.54,,,
Dec,10,5.75,0.78,0.79,95,37,24.70,0.73,8.19,,,
Dec,10,6.00,0.61,0.92,40,33,24.00,0.66,10.06,,,
Dec,10,6.25,0.48,-,-,10,23.50,0.59,10.06,,,
Dec,10,6.50,0.38,0.37,8,63,23.10,0.52,7.88,,,
Dec,10,6.75,0.29,-,-,-,23.20,0.44,6.12,,,
Dec,10,7.00,0.23,0.26,-,10,23.20,0.37,4.77,,,
Dec,10,7.75,0.11,0.32,-,40,23.70,0.21,2.18,,,
Dec,10,8.25,0.06,0.28,-,1,24.00,0.14,1.24,,,
Mar,11,5.50,1.00,-,-,-,25.50,0.78,5.83,,,
Mar,11,6.00,0.71,-,-,-,25.50,0.69,9.22,,,
Mar,11,6.25,0.59,-,-,-,25.10,0.59,9.29,,,
Mar,11,6.50,0.48,0.42,-,340,25.10,0.59,7.64,,,
Mar,11,6.75,0.40,-,-,-,24.90,0.48,6.22,,,
Mar,11,7.00,0.32,-,-,-,24.70,0.48,5.04,,,
Mar,11,7.50,0.21,-,-,100,24.70,0.37,3.31,,,
Sep,11,7.00,0.47,-,-,-,26.60,0.51,4.94,,,
Dec,11,6.00,0.94,0.92,10,79,28.50,0.73,7.36,,,
Dec,11,7.00,0.52,1.21,-,120,26.50,0.52,4.71,,,
Dec,11,7.50,0.44,0.65,-,34,28.10,0.52,3.98,,,
Dec,11,8.00,0.33,0.61,-,11,27.90,0.41,3.02,,,
Dec,11,8.50,0.26,0.27,-,84,27.90,0.30,2.33,,,
Dec,11,10.00,0.12,0.19,-,46,27.90,0.21,1.05,,,
Dec,11,10.50,0.09,0.14,-,11,27.90,0.14,0.82,,,
Dec,11,11.00,0.07,0.10,-,1,27.90,0.14,0.64,,,
Dec,11,11.50,0.05,0.08,-,1,27.90,0.14,0.46,,,
Dec,11,12.00,0.04,0.07,-,141,27.90,0.08,0.37,,,
Dec,11,12.50,0.03,0.06,-,1,27.90,0.08,0.27,,,
Dec,12,4.50,1.96,1.91,5,51,30.30,0.90,1.94,,,
Dec,12,5.00,1.66,1.70,-,200,30.20,0.84,3.08,,,
Dec,12,5.50,1.23,1.60,-,33,24.80,0.77,3.49,,,
Dec,12,8.00,0.48,0.82,-,1,26.70,0.45,2.82,,,
Dec,12,8.50,0.34,0.66,-,5,24.90,0.46,1.97,,,
Mar,13,6.00,0.91,-,-,-,21.40,0.79,4.17,,,
Mar,13,6.25,0.81,-,-,-,21.40,0.70,4.31,,,
Dec,13,3.00,3.21,3.22,3,5,19.60,1.00,0.32,,,
Dec,13,4.00,2.40,2.75,-,218,32.00,0.92,1.19,,,
Jun,14,5.75,1.46,-,-,10,29.10,0.81,4.08,,,
Jun,14,6.00,1.35,1.37,-,13,28.80,0.81,4.63,,,
Sep,14,7.50,0.89,1.23,-,1,27.90,0.63,3.19,,,
Sep,14,7.75,0.82,1.14,-,1,27.60,0.63,2.94,,,
Ansell Ltd Last Sale Price $11.53,,,,,,,,,,,,
Mar,10,0.01,11.54,-,-,-,-,-,3.39,,,
Jun,10,0.01,11.66,-,-,-,-,-,4.37,,,
ANZ Banking Grp Last Sale Price $24.26,,,,,,,,,,,,
Mar,10,0.01,24.29,22.58,-,1473,-,-,3.76,,,
Mar,10,12.00,12.28,8.08,-,-,60.90,1.00,1.61,,,
Mar,10,13.00,11.28,2.10,-,-,58.50,1.00,2.15,,,
Mar,10,15.50,8.78,4.45,-,3,52.60,1.00,2.15,,,
Mar,10,16.00,8.29,1.95,-,-,51.40,1.00,2.69,,,
Mar,10,16.50,7.79,-,-,5,50.20,1.00,2.69,,,
Mar,10,17.00,7.29,5.63,-,35,49.00,1.00,2.69,,,
Mar,10,17.50,6.79,5.20,-,45,47.90,1.00,2.69,,,
Mar,10,18.00,6.29,3.75,-,37,46.70,1.00,2.69,,,
Mar,10,18.01,6.28,-,-,49,53.90,1.00,2.69,,,
Mar,10,18.50,5.79,3.87,-,90,45.50,1.00,2.69,,,
Mar,10,18.51,5.78,-,-,2,30.40,1.00,2.69,,,
Mar,10,19.00,5.29,1.80,12,94,44.30,1.00,3.22,,,
Mar,10,19.50,4.79,3.06,-,48,43.10,1.00,3.22,,,
Mar,10,20.00,4.29,4.18,10,219,41.90,0.99,3.22,,,
Mar,10,20.50,3.79,3.30,53,243,40.80,0.99,3.76,,,
