Derivatives: Call Options - Weekly,,,,,,,,,,,,
XAO 4721.2 at 16:47 4/12/2009  Report at 19:06 Friday 4/12/2009. Processed 21:09 Friday 4/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.85,,,,,,,,,,,,
Dec,09,0.01,13.86,-,-,-,-,-,3.76,,,
Dec,09,12.00,1.87,-,-,3,23.10,1.00,2.82,,,
Dec,09,12.50,1.37,-,-,-,22.80,0.99,3.76,,,
Dec,09,13.00,0.89,1.18,4,18,22.50,0.94,6.59,,,
Dec,09,13.50,0.44,0.48,19,306,19.00,0.79,16.00,,,
Dec,09,14.00,0.14,0.18,109,334,18.40,0.41,25.41,,,
Dec,09,14.50,0.02,0.03,64,582,18.00,0.10,3.76,,,
Dec,09,15.00,0.00,0.06,-,105,18.00,0.01,0.38,,,
Dec,09,15.50,-,0.32,100,131,18.00,-,60.24
Dec,09,16.00,-,0.23,-,272,18.00,-,42.35
Dec,09,16.50,-,0.72,-,53,18.00,-,136.47
Jan,10,0.01,13.92,-,-,-,-,-,3.76
Jan,10,12.50,1.45,-,-,-,17.70,0.95,4.47
Jan,10,13.00,1.00,1.06,45,98,17.60,0.86,7.06
Jan,10,13.50,0.62,0.85,-,32,17.20,0.71,12.71
Jan,10,14.00,0.32,0.44,25,40,16.20,0.50,14.82
Jan,10,14.50,0.13,0.19,73,123,15.60,0.28,6.12
Jan,10,15.00,0.04,0.11,-,10,15.20,0.12,2.12
Feb,10,0.01,13.97,-,-,-,-,-,3.92
Feb,10,12.50,1.53,-,-,-,19.90,0.90,5.80
Feb,10,13.00,1.13,-,-,-,19.80,0.80,8.78
Feb,10,13.50,0.76,-,-,-,18.80,0.68,12.86
Feb,10,14.00,0.47,0.49,-,1,18.00,0.53,14.59
Feb,10,14.50,0.26,-,-,3,17.50,0.36,8.00
Feb,10,15.00,0.13,-,-,-,17.50,0.23,4.08
Mar,10,0.01,13.74,-,-,-,-,-,-
Mar,10,12.00,2.01,-,-,-,20.50,0.93,3.76
Mar,10,12.50,1.56,-,-,-,20.40,0.87,5.06
Mar,10,13.00,1.17,1.42,-,9,20.30,0.78,7.53
Mar,10,13.50,0.81,0.92,-,40,19.20,0.68,10.71
Mar,10,14.00,0.52,0.65,-,163,18.50,0.55,12.12
Mar,10,14.50,0.32,0.34,9,58,18.40,0.41,7.41
Mar,10,15.00,0.17,0.26,100,188,17.90,0.28,3.88
Mar,10,15.50,0.10,0.16,-,69,18.50,0.19,2.35
Mar,10,16.00,0.04,0.23,-,47,18.20,0.11,1.06
Mar,10,16.50,0.03,0.44,-,5,18.20,0.06,0.59
Jun,10,0.01,13.91,-,-,-,-,-,0.91
Jun,10,12.00,2.09,2.47,-,2,20.40,0.89,3.05
Jun,10,12.50,1.69,-,-,-,20.40,0.83,4.35
Jun,10,13.00,1.34,1.39,2,1,20.40,0.76,6.36
Jun,10,13.50,1.05,-,-,-,20.70,0.67,9.09
Jun,10,14.00,0.79,0.78,-,30,20.50,0.59,10.26
Jun,10,14.50,0.58,0.60,1,5,20.20,0.49,7.53
Jun,10,15.00,0.41,0.42,1,6,19.90,0.40,5.32
Jun,10,15.50,0.28,0.36,-,70,19.60,0.32,3.64
Jun,10,16.00,0.19,0.46,-,20,19.40,0.24,2.47
Sep,10,0.01,13.77,-,-,-,-,-,-
Sep,10,12.50,1.91,-,-,-,22.10,0.80,4.97
Sep,10,13.00,1.58,-,-,-,22.10,0.74,6.54
Sep,10,13.50,1.25,-,-,1,21.00,0.68,8.07
Sep,10,14.00,1.01,1.11,-,43,21.10,0.61,9.05
Sep,10,14.50,0.80,0.83,-,20,21.00,0.54,7.13
Sep,10,15.00,0.58,0.95,-,5,20.30,0.46,5.24
Sep,10,15.50,0.47,0.47,-,39,20.80,0.40,4.21
Dec,10,13.00,1.78,-,-,-,24.40,0.70,6.40
Dec,10,15.00,0.85,-,-,-,23.30,0.48,5.82
Jun,11,14.00,1.65,1.91,-,8,26.20,0.62,7.67
Dec,12,13.00,2.87,-,-,-,27.40,0.77,4.78
Asciano Grp Last Sale Price $1.70,,,,,,,,,
Dec,09,0.01,1.69,1.63,-,100,-,-,-
Dec,09,0.44,1.26,0.68,-,30,45.80,1.00,-
Dec,09,0.70,1.00,0.39,-,10,45.50,1.00,-
Dec,09,0.79,0.91,0.76,-,-,45.30,1.00,-
Dec,09,0.87,0.83,0.65,-,30,45.20,1.00,-
Dec,09,0.96,0.74,0.59,-,15,45.10,1.00,-
Dec,09,1.05,0.65,0.50,-,10,45.00,1.00,-
Dec,09,1.13,0.57,0.41,-,2,44.90,1.00,-
Dec,09,1.22,0.48,0.48,1250,785,44.70,1.00,-
Dec,09,1.31,0.39,0.38,-,728,44.60,1.00,-
Dec,09,1.40,0.30,0.20,-,3748,44.50,0.99,-
Dec,09,1.48,0.23,0.18,-,830,44.40,0.96,7.67
Dec,09,1.57,0.14,0.16,65,2413,44.20,0.85,23.00
Dec,09,1.66,0.08,0.09,959,3216,43.00,0.64,61.34
Dec,09,1.75,0.04,0.04,491,4152,42.40,0.38,53.68
Dec,09,1.85,0.01,-,-,-,41.20,0.15,15.34
Dec,09,1.96,0.00,0.07,-,1008,42.40,0.04,3.07
Dec,09,2.18,-,0.04,-,150,42.40,-,53.68
Dec,09,2.40,-,-,-,1000,42.40,-,-
Jan,10,0.01,1.70,-,-,90,-,-,3.83
Jan,10,1.48,0.25,-,-,-,40.20,0.85,11.50
Jan,10,1.57,0.19,0.12,-,50,40.20,0.74,21.09
Jan,10,1.66,0.13,0.09,-,420,40.00,0.61,34.51
Jan,10,1.75,0.07,0.09,81,344,36.00,0.47,28.76
Jan,10,1.85,0.05,0.06,39,39,38.40,0.33,19.17
Feb,10,0.01,1.71,-,-,-,-,-,3.83
Feb,10,1.48,0.28,-,-,-,42.50,0.80,14.06
Feb,10,1.57,0.22,-,-,-,42.40,0.71,21.73
Feb,10,1.66,0.16,-,-,-,41.20,0.61,30.67
Feb,10,1.75,0.12,0.10,18,8,39.50,0.50,29.39
Feb,10,1.96,0.05,0.06,15,15,39.90,0.28,12.78
Mar,10,0.01,1.71,-,-,-,-,-,3.83
Mar,10,1.13,0.59,-,-,10,45.10,0.97,3.83
Mar,10,1.22,0.51,-,-,40,44.90,0.94,5.75
Mar,10,1.31,0.43,-,-,20,44.70,0.89,7.67
Mar,10,1.40,0.36,0.40,-,310,44.60,0.84,11.50
Mar,10,1.48,0.30,-,-,90,44.40,0.78,15.34
Mar,10,1.57,0.25,0.15,-,57,44.20,0.70,22.05
Mar,10,1.66,0.19,0.20,2000,2230,43.40,0.62,28.76
Mar,10,1.75,0.14,0.12,15,441,42.40,0.53,27.80
Mar,10,1.96,0.07,-,-,30,40.70,0.33,13.42
Mar,10,2.40,0.03,0.03,40,40,46.10,0.12,4.79
Jun,10,0.01,1.73,-,-,-,-,-,4.23
Jun,10,1.40,0.41,0.40,-,55,44.70,0.80,11.63
Jun,10,1.50,0.34,-,-,140,44.60,0.74,15.34
Jun,10,1.60,0.29,-,-,65,44.50,0.67,20.10
Jun,10,1.70,0.23,0.24,10,188,42.20,0.60,24.33
Jun,10,1.80,0.19,0.16,-,55,42.20,0.53,20.10
Jun,10,1.90,0.14,-,-,-,38.90,0.45,14.28
Sep,10,0.01,1.75,-,-,-,-,-,4.38
Sep,10,1.50,0.37,-,-,-,39.70,0.75,12.41
Sep,10,1.60,0.30,-,-,10,38.20,0.69,14.97
Sep,10,1.70,0.27,-,-,-,40.70,0.62,19.72
Sep,10,1.80,0.23,-,-,-,40.70,0.56,16.80
Sep,10,1.90,0.20,-,-,-,40.70,0.50,14.24
Dec,10,1.66,0.35,0.26,-,7,43.10,0.69,17.29
Dec,10,1.75,0.31,0.32,-,10,42.60,0.59,17.29
Dec,10,1.96,0.23,0.20,-,61,41.60,0.47,12.55
Dec,12,1.13,0.92,-,-,10,52.50,0.86,6.75
Dec,12,1.31,0.84,-,-,25,52.50,0.86,8.68
Dec,12,1.66,0.70,0.06,-,-,52.50,0.79,12.83
Dec,12,1.75,0.68,-,-,-,52.50,0.70,13.02
Sep,14,1.70,0.79,-,-,-,44.70,0.78,9.59
Sep,14,1.80,0.76,-,-,-,44.70,0.74,9.23
Amcor Ltd Last Sale Price $6.02,,,,,,,,,
Dec,09,0.01,6.02,5.62,-,1567,-,-,4.33
Dec,09,3.66,2.37,1.66,-,-,44.30,1.00,2.17
Dec,09,3.89,2.13,1.41,-,-,43.70,1.00,2.17
Dec,09,4.35,1.68,0.46,-,-,42.30,1.00,2.17
Dec,09,4.58,1.45,0.44,-,-,41.60,1.00,2.17
Dec,09,4.81,1.22,0.17,-,55,40.90,1.00,2.17
Dec,09,5.03,1.00,0.50,-,172,40.30,0.99,4.33
