Derivatives: Call Options - Weekly,,,,,,,,,,,,,,,,,,,,
Friday, September 27, 2013.,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, September 27, 2013. Processed Saturday at 2013-09-28T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS,
AGL Energy Last Sale Price $15.68,
Oct,13,15.00,.71,.71,507,500,9.90,.97,2.91,,
Oct,13,15.01,.75,.56,87,317,16.10,.87,6.65,,
Oct,13,15.50,.39,.31,176,1079,15.70,.65,17.04,,
Oct,13,16.00,.14,.14,1545,4243,14.70,.35,11.22,,
Nov,13,15.00,.86,.84,44,325,15.20,.82,6.84,,
Nov,13,15.26,.68,.50,30,30,15.10,.73,9.42,,
Nov,13,15.50,.51,.48,80,370,14.60,.65,12.19,,
Nov,13,16.00,.27,.22,10,3304,14.70,.44,9.98,,
Nov,13,16.50,.12,.12,348,24,14.40,.25,4.43,,
Dec,13,14.97,.95,.30,16,408,15.40,.80,6.79,,
Dec,13,15.46,.62,.58,20,528,15.10,.66,11.08,,
Dec,13,16.41,.20,.13,24,633,14.60,.33,5.54,,
Jan,14,15.50,.71,.57,20,85,14.80,.66,9.79,,
Feb,14,14.75,1.33,1.17,30,51,16.40,.80,5.97,,
Feb,14,16.50,.36,.29,1000,-,15.30,.41,5.52,,
Mar,14,15.93,.62,.47,20,566,15.90,.57,7.93,,
Mar,14,16.41,.40,.41,54,36,15.30,.46,5.12,,
Mar,14,17.86,.09,.17,10,75,15.00,.18,1.15,,
,
Asciano Last Sale Price $5.98,
Oct,13,5.50,.51,.30,60,7261,24.90,.91,6.54,,
Nov,13,5.75,.36,.38,10,449,22.30,.72,13.08,,
Mar,14,6.50,.20,.15,30,50,22.30,.39,6.54,,
,
Amcor Last Sale Price $10.68,
Oct,13,10.50,.30,.29,53,158,16.50,.69,15.26,,
Oct,13,10.75,.16,.18,2566,2646,15.50,.49,18.92,,
Oct,13,11.00,.06,.07,750,6603,14.50,.27,7.32,,
Nov,13,10.00,.80,1.04,988,1228,18.20,.85,6.24,,
Nov,13,10.25,.60,.57,68,5568,18.10,.76,9.49,,
Nov,13,10.75,.29,.30,80,3994,17.00,.53,15.73,,
Nov,13,11.00,.18,.18,1426,1927,16.80,.40,9.76,,
Nov,13,11.25,.11,.22,156,250,16.50,.28,5.70,,
Dec,13,9.01,1.73,1.76,80,153,18.00,.99,2.44,,
Dec,13,10.50,.50,.35,67,527,17.90,.65,12.82,,
Dec,13,11.00,.23,.33,5520,5250,16.90,.44,9.56,,
Dec,13,11.25,.15,.20,48,348,16.60,.33,6.10,,
Jan,14,10.00,.96,1.07,50,285,20.10,.78,7.59,,
Jun,14,10.75,.73,.64,10,10,20.90,.62,9.14,,
Sep,14,12.00,.36,.37,20,-,20.10,.42,3.43,,
,
AMP Last Sale Price $4.70,
Oct,13,4.50,.23,.27,250,250,17.00,.85,6.93,,
Oct,13,4.60,.16,.16,287,987,17.60,.71,15.25,,
Oct,13,4.70,.09,.09,200,9270,16.30,.55,23.58,,
Oct,13,4.71,.08,.09,560,955,16.30,.53,22.19,,
Oct,13,4.80,.04,.04,1326,4171,16.40,.36,12.48,,
Oct,13,4.81,.04,.06,1200,1300,16.50,.35,12.48,,
Oct,13,4.90,.03,.04,432,3970,16.90,.21,6.93,,
Oct,13,4.91,.02,.04,684,739,16.70,.20,5.55,,
Oct,13,5.00,.01,.03,200,7163,18.00,.12,4.16,,
Nov,13,4.50,.28,.30,250,350,18.50,.77,9.25,,
Nov,13,4.60,.21,.22,175,175,18.30,.68,13.56,,
Nov,13,4.70,.14,.18,136,3036,17.80,.57,17.87,,
Nov,13,4.71,.14,.17,95,95,18.10,.56,17.87,,
Nov,13,4.80,.10,.09,679,2058,16.90,.45,11.71,,
Nov,13,4.90,.06,.07,550,1331,16.80,.34,7.40,,
Nov,13,5.00,.04,.06,150,570,17.30,.24,4.93,,
Dec,13,4.01,.72,.74,10,850,19.00,.97,2.77,,
Dec,13,4.51,.29,.28,80,1116,19.00,.74,9.71,,
Dec,13,4.61,.23,.25,155,205,18.80,.66,12.94,,
Dec,13,4.80,.13,.17,500,2182,17.80,.48,11.56,,
Dec,13,5.00,.07,.06,305,9045,17.90,.30,6.01,,
Mar,14,4.80,.23,.20,25,-,20.60,.55,9.81,,
Mar,14,4.90,.19,.17,15,1015,20.50,.49,8.11,,
Mar,14,5.00,.15,.13,25,580,20.30,.44,6.40,,
Jun,14,4.70,.30,.29,210,635,19.10,.64,8.53,,
Jun,14,5.00,.20,.17,30,90,20.10,.49,5.55,,
Jun,14,5.50,.08,.06,200,600,20.10,.28,2.28,,
Sep,14,4.80,.29,.28,74,74,19.50,.61,6.19,,
,
ANZ Banking Grp Last Sale Price $31.52,
Oct,13,24.01,7.55,6.42,40,280,16.60,1.00,1.86,,
Oct,13,26.51,5.06,3.59,100,822,16.60,1.00,2.07,,
Oct,13,27.01,4.56,2.65,60,1184,16.60,1.00,2.07,,
Oct,13,27.51,4.07,4.10,155,1129,23.00,.99,2.48,,
Oct,13,28.01,3.58,3.00,67,681,21.50,.98,2.69,,
Oct,13,28.51,3.09,2.90,50,585,20.50,.97,3.10,,
Oct,13,29.00,2.62,2.39,1700,2351,19.90,.95,3.93,,
Oct,13,29.01,2.61,2.44,1023,1820,20.10,.95,3.93,,
Oct,13,29.50,2.13,1.70,128,2106,18.10,.93,4.55,,
Oct,13,29.51,2.12,1.86,245,605,17.40,.93,4.34,,
Oct,13,30.00,1.67,1.71,580,5894,16.50,.89,6.00,,
Oct,13,30.01,1.65,1.57,246,794,16.20,.89,5.79,,
Oct,13,30.50,1.21,1.19,982,5477,14.70,.83,7.65,,
Oct,13,30.51,1.21,1.23,156,1331,15.00,.82,8.06,,
Oct,13,31.00,.82,.80,1203,6354,14.20,.71,12.61,,
Oct,13,31.50,.50,.51,575,2439,13.40,.56,19.64,,
Oct,13,31.51,.50,.51,315,1378,13.40,.56,20.06,,
Oct,13,32.00,.26,.26,1121,1869,12.80,.38,10.75,,
Oct,13,32.01,.26,.31,91,2010,12.90,.38,10.75,,
Oct,13,32.50,.13,.13,67,953,12.90,.23,5.38,,
Oct,13,33.01,.06,.06,189,279,12.80,.12,2.27,,
Nov,13,27.01,3.82,2.93,30,79,17.80,.99,-,,
Nov,13,28.51,2.44,1.77,101,370,17.10,.95,-,,
Nov,13,29.00,2.67,2.09,110,1607,17.80,.90,2.67,,
Nov,13,29.01,2.00,2.01,204,711,16.40,.92,-,,
Nov,13,29.50,2.19,1.52,79,315,16.70,.87,3.22,,
Nov,13,30.00,1.75,1.71,183,2659,16.00,.82,4.32,,
Nov,13,30.01,1.24,1.09,95,1808,15.40,.83,-,,
Nov,13,30.50,1.35,1.16,10,2856,15.50,.76,5.97,,
Nov,13,30.51,.92,.77,281,1712,15.00,.76,-,,
Nov,13,31.00,.98,.70,172,1895,15.00,.68,8.46,,
Nov,13,31.01,.65,.56,165,852,14.70,.68,2.57,,
Nov,13,31.50,.69,.72,74,2164,14.70,.58,12.22,,
Nov,13,31.51,.45,.44,211,933,14.50,.58,8.00,,
Nov,13,32.00,.46,.46,720,2121,14.70,.48,8.36,,
Nov,13,32.01,.28,.29,292,255,14.20,.47,5.24,,
Nov,13,32.50,.28,.25,50,110,14.40,.37,5.15,,
Nov,13,32.51,.19,.20,63,45,14.30,.37,3.40,,
Nov,13,33.00,.17,.16,120,170,14.40,.28,3.12,,
Nov,13,33.01,.11,.11,65,95,14.30,.28,2.02,,
Nov,13,33.50,.10,.11,150,-,14.40,.20,1.75,,
Nov,13,34.00,.06,.04,1000,1500,14.60,.14,1.01,,
Dec,13,8.00,23.55,16.72,200,-,70.10,1.00,.34,,
Dec,13,24.50,7.11,5.20,10,361,31.30,.97,1.17,,
Dec,13,25.01,5.87,5.57,29,3397,24.50,.98,-,,
Dec,13,25.51,5.38,2.85,82,439,23.40,.98,-,,
Dec,13,26.51,4.41,3.90,115,887,21.30,.97,-,,
Dec,13,27.00,4.62,2.77,450,846,22.90,.94,1.38,,
Dec,13,27.01,3.94,3.46,150,1253,20.20,.96,-,,
Dec,13,27.51,3.46,1.97,250,2854,19.10,.95,-,,
Dec,13,28.00,3.63,3.35,150,1894,19.50,.93,1.59,,
Dec,13,28.01,3.00,3.12,28,1612,18.00,.94,-,,
Dec,13,29.00,2.68,1.46,20,3488,17.70,.88,2.21,,
Dec,13,29.01,2.13,1.94,30,1783,16.70,.89,-,,
Dec,13,29.50,2.23,1.25,60,3128,16.90,.85,2.83,,
Dec,13,30.00,1.79,1.33,272,9936,16.40,.80,3.79,,
Dec,13,30.01,1.39,1.28,42,2149,15.60,.81,-,,
Dec,13,30.50,1.40,1.49,150,2853,15.90,.74,5.24,,
Dec,13,31.00,1.04,1.01,110,4593,15.30,.67,7.24,,
Dec,13,31.01,.81,.78,74,2416,15.10,.67,4.14,,
Dec,13,31.50,.76,.75,922,2940,15.20,.59,10.20,,
Dec,13,32.00,.52,.52,1000,3378,14.80,.50,7.10,,
Dec,13,32.01,.41,.42,241,2556,14.60,.50,5.72,,
Dec,13,32.50,.34,.34,68,1210,14.60,.42,4.76,,
Dec,13,33.50,.14,.13,30,517,14.50,.26,1.93,,
Mar,14,23.01,8.02,6.67,152,257,22.80,.99,-,,
Mar,14,24.01,7.07,6.72,53,975,22.30,.98,-,,
Mar,14,25.51,5.66,3.08,20,754,20.50,.96,-,,
Mar,14,26.01,5.18,4.10,27,989,19.70,.95,-,,
Mar,14,26.51,4.74,4.28,70,720,19.20,.94,-,,
Mar,14,29.00,2.85,2.65,21,526,17.70,.83,2.10,,
Mar,14,31.00,1.47,1.41,120,697,16.30,.68,6.01,,
Mar,14,31.01,1.39,1.25,80,254,15.80,.68,5.60,,
