Derivatives: Call Options - Weekly,,,,,,,,,,,,
XAO 4643.0 at 16:36 14/5/2010  Report at 19:06 Friday 14/5/2010. Processed 13:09 Sunday 16/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
Dec,10,16.00,0.43,0.62,-,19,18.30,0.41,4.73,,,
Dec,10,16.50,0.31,0.52,-,10,18.30,0.33,3.41,,,
Dec,10,17.00,0.22,0.30,-,8,18.30,0.26,2.36,,,
Dec,10,17.50,0.15,0.22,-,10,18.40,0.20,1.65,,,
Mar,11,0.01,15.16,-,-,-,-,-,2.78,,,
Mar,11,13.50,1.93,-,-,-,20.40,0.80,4.77,,,
Mar,11,14.00,1.61,-,-,-,20.30,0.75,6.18,,,
Mar,11,14.50,1.29,-,-,-,19.50,0.69,7.62,,,
Mar,11,15.00,1.04,1.26,1,7,19.40,0.62,8.17,,,
Mar,11,15.50,0.81,-,-,-,18.90,0.55,6.33,,,
Mar,11,16.00,0.64,0.79,-,12,18.80,0.47,4.96,,,
Mar,11,16.50,0.50,0.49,5,24,18.90,0.41,3.91,,,
Jun,11,14.00,1.78,1.33,-,13,20.00,0.71,5.82,,,
Dec,12,13.00,3.19,-,-,-,19.20,0.86,3.56,,,
Dec,12,17.00,1.47,1.32,-,2,20.20,0.58,3.79,,,
Dec,12,18.00,1.13,1.46,-,15,19.70,0.47,2.91,,,
Jun,14,16.00,3.05,3.02,-,1,24.70,0.72,4.99,,,
Jun,14,16.50,2.88,-,-,-,24.70,0.72,4.71,,,
Asciano Grp Last Sale Price $1.65,,,,,,,,,,,,
May,10,0.01,1.64,1.64,-,167,-,-,7.92,,,
May,10,1.40,0.25,-,-,-,28.00,1.00,-,,,
May,10,1.50,0.15,-,-,-,27.70,0.97,7.92,,,
May,10,1.60,0.07,-,-,-,28.80,0.72,31.70,,,
May,10,1.70,0.01,0.01,470,776,29.30,0.30,23.77,,,
May,10,1.80,0.00,0.01,418,550,33.60,0.09,6.34,,,
May,10,1.90,0.00,0.01,21,6245,34.10,0.01,1.58,,,
May,10,2.00,-,0.01,18,3182,34.70,-,23.77,,,
Jun,10,0.01,1.65,-,-,-,-,-,5.28,,,
Jun,10,1.40,0.26,0.34,-,85,28.30,0.97,5.28,,,
Jun,10,1.50,0.17,0.33,-,122,28.30,0.86,10.57,,,
Jun,10,1.60,0.09,0.12,40,81,28.30,0.66,23.77,,,
Jun,10,1.70,0.04,0.07,129,1842,29.50,0.41,23.77,,,
Jun,10,1.80,0.02,0.03,22,1082,29.50,0.21,10.57,,,
Jun,10,1.90,0.01,0.01,100,1220,29.50,0.09,3.17,,,
Jun,10,2.00,0.00,0.06,-,371,29.50,0.03,1.06,,,
Jun,10,2.25,-,0.04,-,6,29.50,-,23.77,,,
Jul,10,0.01,1.65,1.62,50,50,-,-,4.32,,,
Jul,10,1.40,0.27,-,-,-,27.80,0.92,5.76,,,
Jul,10,1.50,0.19,-,-,-,27.80,0.81,11.53,,,
Jul,10,1.60,0.12,-,-,-,28.50,0.64,21.61,,,
Jul,10,1.70,0.07,-,-,-,27.20,0.46,18.73,,,
Jul,10,1.80,0.03,0.04,-,68,26.10,0.28,8.64,,,
Jul,10,1.90,0.01,0.10,-,60,26.10,0.15,4.32,,,
Jul,10,2.00,0.01,-,-,22,26.10,0.07,1.44,,,
Aug,10,1.40,0.27,-,-,-,22.90,0.94,5.28,,,
Aug,10,1.50,0.19,-,-,-,22.90,0.83,8.45,,,
Aug,10,1.60,0.13,-,-,-,27.20,0.65,17.96,,,
Aug,10,1.70,0.08,-,-,-,26.40,0.48,16.91,,,
Aug,10,1.80,0.06,-,-,-,29.00,0.35,11.62,,,
Aug,10,1.90,0.03,0.14,-,39,28.40,0.22,6.34,,,
Aug,10,2.00,0.01,0.12,-,5,25.90,0.11,2.11,,,
Aug,10,2.25,0.00,0.04,-,15,27.70,0.03,0.42,,,
Sep,10,0.01,1.67,-,-,-,-,-,5.00,,,
Sep,10,1.40,0.28,-,50,-,19.70,0.95,5.00,,,
Sep,10,1.50,0.20,-,-,-,24.20,0.80,9.18,,,
Sep,10,1.60,0.15,-,100,10,28.60,0.64,17.52,,,
Sep,10,1.70,0.10,0.27,85,195,28.90,0.51,16.68,,,
Sep,10,1.80,0.07,0.09,-,860,29.00,0.38,10.84,,,
Sep,10,1.90,0.04,0.04,-,963,29.00,0.27,6.67,,,
Sep,10,2.00,0.03,0.14,-,106,29.00,0.18,4.17,,,
Sep,10,2.25,0.01,0.04,-,380,29.10,0.06,1.00,,,
Dec,10,0.01,1.69,-,-,-,-,-,4.95,,,
Dec,10,1.40,0.33,-,-,-,29.20,0.84,7.92,,,
Dec,10,1.48,0.27,0.54,-,26,29.20,0.77,10.40,,,
Dec,10,1.57,0.22,-,-,-,29.20,0.68,13.87,,,
Dec,10,1.66,0.17,0.16,-,52,29.10,0.59,16.34,,,
Dec,10,1.75,0.13,0.19,-,65,28.70,0.50,12.38,,,
Dec,10,1.96,0.06,0.22,-,169,28.10,0.30,5.94,,,
Dec,10,2.18,0.03,0.02,10,510,28.10,0.16,2.48,,,
Mar,11,0.01,1.71,-,-,-,-,-,5.28,,,
Mar,11,1.40,0.35,-,-,-,28.10,0.83,7.40,,,
Mar,11,1.50,0.28,-,-,-,28.10,0.75,9.86,,,
Mar,11,1.60,0.23,-,-,-,28.10,0.67,12.68,,,
Mar,11,1.70,0.18,-,-,-,28.40,0.58,12.68,,,
Mar,11,1.80,0.14,0.16,-,10,28.40,0.49,9.86,,,
Dec,12,1.13,0.69,-,-,10,27.90,0.90,4.20,,,
Dec,12,1.31,0.57,0.70,-,25,27.90,0.84,5.59,,,
Dec,12,1.40,0.52,0.69,-,8,27.90,0.84,6.41,,,
Dec,12,1.66,0.39,0.06,-,-,27.90,0.66,8.97,,,
Dec,12,1.75,0.35,-,-,-,28.00,0.66,8.16,,,
Sep,14,1.70,0.70,-,-,-,44.70,0.73,9.80,,,
Sep,14,1.80,0.68,-,-,-,44.70,0.73,9.38,,,
Amcor Ltd Last Sale Price $6.69,,,,,,,,,,,,
May,10,0.01,6.69,-,-,-,-,-,3.90,,,
May,10,5.72,0.98,0.89,77,22,14.70,1.00,3.90,,,
May,10,5.95,0.75,0.51,-,178,14.70,1.00,3.90,,,
May,10,6.18,0.52,0.60,7,38,14.70,1.00,3.90,,,
May,10,6.41,0.30,0.19,24,328,19.60,0.89,9.74,,,
May,10,6.64,0.13,0.08,13,165,19.00,0.61,31.18,,,
May,10,6.87,0.03,-,-,-,17.30,0.23,11.69,,,
May,10,7.09,0.00,-,-,-,17.30,0.04,1.56,,,
Jun,10,0.01,6.71,-,-,1334,-,-,4.55,,,
Jun,10,3.89,2.82,2.02,-,-,20.40,1.00,2.60,,,
Jun,10,4.12,2.59,1.96,-,9,20.40,1.00,2.60,,,
Jun,10,4.58,2.13,1.55,-,-,20.30,1.00,3.25,,,
Jun,10,4.81,1.91,1.30,-,40,20.30,1.00,3.25,,,
Jun,10,5.03,1.69,0.43,-,-,20.20,1.00,3.25,,,
Jun,10,5.26,1.46,0.82,-,2,20.20,1.00,3.90,,,
Jun,10,5.49,1.23,0.54,-,52,20.20,1.00,3.90,,,
Jun,10,5.72,1.00,0.63,-,64,20.10,0.99,3.90,,,
Jun,10,5.95,0.78,0.51,-,442,20.10,0.97,4.55,,,
Jun,10,6.18,0.56,0.39,-,98,20.10,0.90,7.14,,,
Jun,10,6.41,0.38,0.40,-,588,19.70,0.78,12.34,,,
Jun,10,6.64,0.22,0.25,-,221,19.40,0.60,22.08,,,
Jun,10,6.87,0.10,0.14,-,11,18.00,0.38,12.99,,,
Jun,10,7.09,0.04,-,-,-,17.80,0.20,5.20,,,
Jun,10,7.32,0.01,-,-,-,17.80,0.09,1.95,,,
Jul,10,0.01,6.75,-,-,-,-,-,4.61,,,
Jul,10,5.75,1.00,-,-,-,19.80,0.97,4.61,,,
Jul,10,6.00,0.78,0.37,-,5,19.80,0.92,6.02,,,
Jul,10,6.25,0.57,0.58,-,43,20.20,0.82,9.21,,,
Jul,10,6.50,0.38,0.30,37,60,19.20,0.70,13.46,,,
Jul,10,6.75,0.24,0.20,11,23,19.20,0.53,17.01,,,
Jul,10,7.00,0.14,-,-,-,19.20,0.37,9.57,,,
Jul,10,7.25,0.07,-,-,-,19.20,0.23,5.31,,,
Aug,10,0.01,6.60,-,-,-,-,-,-,,,
Aug,10,5.75,1.02,-,-,-,18.30,0.96,4.42,,,
Aug,10,6.00,0.80,-,-,-,18.30,0.91,5.72,,,
Aug,10,6.25,0.59,-,-,-,18.30,0.82,7.79,,,
Aug,10,6.50,0.41,0.31,8,16,18.70,0.69,11.69,,,
Aug,10,6.75,0.27,0.17,-,5,18.10,0.55,13.77,,,
Aug,10,7.00,0.15,0.15,5,20,17.30,0.40,7.79,,,
Aug,10,7.25,0.09,-,-,-,18.00,0.27,4.68,,,
Sep,10,0.01,6.63,-,-,-,-,-,-,,,
Sep,10,4.75,2.00,1.29,-,35,19.30,1.00,2.67,,,
Sep,10,5.00,1.76,1.10,-,13,19.30,1.00,2.87,,,
Sep,10,5.50,1.27,0.73,-,1,19.20,0.97,3.28,,,
Sep,10,5.75,1.03,0.47,-,12,19.20,0.94,3.69,,,
Sep,10,6.00,0.81,0.32,-,107,19.20,0.88,4.92,,,
Sep,10,6.25,0.60,0.63,-,78,19.20,0.80,6.77,,,
Sep,10,6.50,0.43,0.28,-,208,19.10,0.69,9.85,,,
Sep,10,6.75,0.29,0.25,-,84,18.90,0.56,11.90,,,
Sep,10,7.00,0.16,-,-,-,17.30,0.43,6.56,,,
Sep,10,7.25,0.11,-,-,-,18.80,0.32,4.51,,,
Sep,10,7.50,0.07,-,-,-,18.80,0.22,2.67,,,
Oct,10,0.01,6.66,-,-,-,-,-,-,,,
Oct,10,6.00,0.84,0.67,27,27,21.70,0.84,4.87,,,
Oct,10,6.25,0.63,0.56,50,50,19.90,0.78,6.17,,,
Oct,10,6.50,0.47,-,-,-,20.20,0.68,9.09,,,
Oct,10,6.75,0.34,-,-,-,20.10,0.58,10.88,,,
Oct,10,7.00,0.23,-,-,-,20.10,0.47,7.63,,,
Oct,10,7.25,0.16,-,-,-,20.10,0.37,5.03,,,
Dec,10,0.01,6.71,-,-,-,-,-,0.73,,,
Dec,10,5.50,1.28,0.70,-,2,19.60,0.94,2.19,,,
Dec,10,5.75,1.05,0.86,-,20,19.50,0.90,2.80,,,
Dec,10,6.00,0.85,0.44,-,11,19.50,0.85,3.90,,,
Dec,10,6.25,0.67,0.52,-,26,19.40,0.78,5.48,,,
Dec,10,6.50,0.51,0.27,-,23,19.30,0.69,7.79,,,
Dec,10,6.75,0.37,0.40,-,281,18.80,0.60,9.01,,,
Dec,10,7.00,0.27,0.24,10,10,18.40,0.50,6.45,,,
Dec,10,7.25,0.19,-,-,1,18.50,0.41,4.63,,,
Mar,11,0.01,6.67,-,-,-,-,-,-,,,
Mar,11,5.75,1.11,-,-,-,20.80,0.87,2.94,,,
Mar,11,6.00,0.93,-,-,-,20.70,0.82,4.07,,,
Mar,11,6.25,0.77,-,-,-,20.70,0.76,5.63,,,
Mar,11,6.50,0.62,-,-,5,20.70,0.69,7.45,,,
Mar,11,6.75,0.49,0.39,-,15,20.40,0.62,8.49,,,
Mar,11,7.00,0.38,-,-,-,20.20,0.55,6.58,,,
Mar,11,7.25,0.29,-,-,-,20.20,0.47,5.11,,,
AMP Ltd Last Sale Price $5.97,,,,,,,,,,,,
May,10,0.01,5.97,-,-,-,-,-,4.37,,,
May,10,5.25,0.73,-,-,-,34.60,0.98,4.37,,,
May,10,5.50,0.50,-,-,-,34.20,0.91,10.92,,,
May,10,5.75,0.28,0.27,352,413,29.40,0.77,24.02,,,
May,10,6.00,0.11,0.12,203,549,25.90,0.49,45.85,,,
May,10,6.25,0.04,0.04,72,770,27.20,0.20,15.28,,,
May,10,6.50,0.02,0.04,23,852,33.70,0.10,8.73,,,
May,10,6.75,0.01,0.04,-,1699,34.40,0.03,2.18,,,
May,10,7.00,0.00,0.02,4,1214,35.00,-,0.44,,,
May,10,7.25,-,0.03,-,84,35.70,-,10.92,,,
Jun,10,0.01,5.99,6.34,-,50,-,-,4.37,,,
Jun,10,4.09,1.90,2.24,-,4,29.80,1.00,2.91,,,
Jun,10,5.05,0.95,1.43,-,6,29.20,0.97,5.09,,,
Jun,10,5.29,0.73,-,-,-,29.10,0.91,8.01,,,
Jun,10,5.53,0.53,0.51,15,34,29.00,0.82,13.10,,,
Jun,10,5.77,0.35,0.35,32,95,27.60,0.69,21.84,,,
Jun,10,6.02,0.20,0.21,131,331,26.40,0.51,29.84,,,
Jun,10,6.26,0.11,0.11,55,1066,26.50,0.34,16.01,,,
Jun,10,6.50,0.07,0.07,132,1506,29.20,0.23,10.19,,,
Jun,10,6.74,0.04,0.04,120,567,31.80,0.15,6.55,,,
Jun,10,6.98,0.03,0.05,5,1236,32.00,0.09,3.64,,,
Jun,10,7.22,0.01,0.22,-,258,32.30,0.05,2.18,,,
Jun,10,7.46,0.01,0.04,-,141,32.60,0.03,0.87,,,
Jun,10,7.70,0.00,0.03,-,99,32.80,0.01,0.44,,,
Jun,10,7.94,0.00,0.14,-,52,33.10,-,0.15,,,
Jun,10,8.18,0.00,0.11,-,131,33.30,-,0.15,,,
Jun,10,8.42,-,0.09,-,374,33.60,-,12.37,,,
Jun,10,8.66,-,0.05,-,131,33.80,-,7.28,,,
Jun,10,8.90,-,0.04,-,283,34.10,-,6.55,,,
Jun,10,9.14,-,0.58,-,18,34.30,-,84.43,,,
Jun,10,9.38,-,0.24,-,105,34.60,-,34.94,,,
Jun,10,9.62,-,0.13,-,458,34.90,-,18.20,,,
Jun,10,10.11,-,0.73,-,406,35.10,-,106.27,,,
Jun,10,10.59,-,0.21,-,158,35.40,-,30.57,,,
Jun,10,11.55,-,0.01,-,800,35.90,-,2.18,,,
Jun,10,12.51,-,0.91,-,6,36.40,-,132.47,,,
Jun,10,13.47,-,0.75,-,40,36.90,-,109.18,,,
Jun,10,13.96,-,0.71,-,20,37.20,-,103.35,,,
Jun,10,14.44,-,0.63,-,40,37.40,-,91.71,,,
Jun,10,14.92,-,0.07,-,95,37.70,-,10.19,,,
Jun,10,15.40,-,0.39,-,115,37.90,-,56.04,,,
Jul,10,0.01,6.02,-,-,-,-,-,4.76,,,
Jul,10,5.25,0.81,-,-,-,27.00,0.89,7.54,,,
Jul,10,5.50,0.61,-,-,5,27.00,0.80,11.51,,,
Jul,10,5.75,0.45,0.38,-,25,26.90,0.68,17.87,,,
Jul,10,6.00,0.30,0.28,74,67,26.80,0.55,24.22,,,
Jul,10,6.25,0.20,0.20,30,130,26.90,0.42,15.88,,,
Jul,10,6.50,0.13,0.14,105,213,26.60,0.29,9.93,,,
Jul,10,6.75,0.07,0.07,-,875,26.60,0.20,5.56,,,
Jul,10,7.00,0.04,0.09,-,77,26.60,0.12,3.18,,,
Aug,10,0.01,6.04,-,-,-,-,-,4.95,,,
Aug,10,5.25,0.84,-,-,-,24.60,0.88,7.28,,,
Aug,10,5.50,0.65,-,-,-,24.60,0.79,10.19,,,
Aug,10,5.75,0.48,-,-,-,24.60,0.68,15.14,,,
Aug,10,6.00,0.34,-,-,40,24.60,0.56,19.80,,,
Aug,10,6.25,0.26,0.37,10,113,26.60,0.45,14.85,,,
Aug,10,6.50,0.17,-,-,45,26.50,0.34,9.90,,,
Aug,10,6.75,0.12,0.20,-,14,26.50,0.25,6.70,,,
Aug,10,7.00,0.07,0.19,-,68,26.50,0.17,4.08,,,
Sep,10,0.01,5.92,-,-,-,-,-,-,,,
Sep,10,4.50,1.54,0.96,-,14,26.20,0.98,3.45,,,
Sep,10,5.00,1.08,1.43,-,342,26.20,0.91,5.06,,,
Sep,10,5.25,0.87,-,-,-,26.20,0.85,6.90,,,
Sep,10,5.50,0.68,-,-,562,26.10,0.77,9.65,,,
Sep,10,5.75,0.52,-,-,133,26.10,0.67,13.56,,,
Sep,10,6.00,0.38,0.39,3,36,25.90,0.57,17.24,,,
Sep,10,6.25,0.27,0.22,-,509,25.90,0.47,12.41,,,
Sep,10,6.50,0.19,0.33,-,409,26.00,0.37,8.50,,,
Sep,10,6.75,0.13,0.13,3,273,26.00,0.28,5.75,,,
Sep,10,7.00,0.08,0.11,31,354,26.00,0.21,3.68,,,
Sep,10,7.25,0.05,0.10,-,170,26.00,0.15,2.30,,,
Sep,10,7.50,0.04,0.11,-,20,26.00,0.11,1.61,,,
Sep,10,8.00,0.01,0.19,-,41,26.00,0.05,0.46,,,
Sep,10,8.50,0.00,0.14,-,24,26.00,0.02,0.18,,,
Sep,10,9.00,0.00,0.09,-,10,26.00,-,-,,,
Oct,10,0.01,5.95,-,-,-,-,-,-,,,
Oct,10,5.25,0.84,-,-,-,21.00,0.88,4.55,,,
Oct,10,5.50,0.65,-,-,-,21.00,0.80,6.37,,,
Oct,10,5.75,0.47,-,-,-,21.00,0.70,9.28,,,
Oct,10,6.00,0.34,-,-,-,21.00,0.59,12.19,,,
Oct,10,6.25,0.26,-,-,-,22.70,0.48,9.28,,,
Oct,10,6.50,0.15,-,-,-,21.00,0.37,5.46,,,
Oct,10,6.75,0.10,-,-,-,21.00,0.27,3.46,,,
Dec,10,0.01,6.00,-,-,-,-,-,1.09,,,
Dec,10,4.00,2.04,2.30,-,40,27.00,0.99,1.77,,,
Dec,10,4.25,1.79,1.86,-,92,26.90,0.97,2.05,,,
Dec,10,5.25,0.94,1.20,-,2,26.80,0.81,5.87,,,
Dec,10,5.50,0.77,1.44,-,57,26.80,0.75,8.05,,,
Dec,10,5.75,0.62,0.79,-,17,26.70,0.68,10.92,,,
Dec,10,6.00,0.48,0.48,102,247,26.00,0.60,13.10,,,
Dec,10,6.25,0.36,0.65,-,64,25.30,0.52,9.96,,,
Dec,10,6.50,0.28,0.46,5,59,25.00,0.44,7.51,,,
Dec,10,6.75,0.20,0.23,30,43,24.90,0.36,5.60,,,
Dec,10,7.00,0.15,0.17,37,89,24.60,0.29,4.09,,,
Dec,10,7.25,0.11,0.13,35,35,24.60,0.23,3.00,,,
Dec,10,7.75,0.06,0.32,-,40,24.60,0.14,1.50,,,
Dec,10,8.25,0.03,0.28,-,1,24.60,0.08,0.68,,,
Mar,11,0.01,5.90,-,-,-,-,-,-,,,
Mar,11,5.25,1.01,-,-,-,28.00,0.79,5.63,,,
Mar,11,5.50,0.85,-,-,-,28.00,0.74,7.47,,,
Mar,11,5.75,0.70,0.65,-,75,27.40,0.68,9.41,,,
Mar,11,6.00,0.57,0.52,-,22,26.90,0.62,11.16,,,
Mar,11,6.25,0.46,0.54,6,36,26.30,0.56,8.83,,,
Mar,11,6.50,0.36,0.42,-,340,25.80,0.49,6.99,,,
Mar,11,6.75,0.28,-,-,-,25.60,0.43,5.43,,,
Mar,11,7.50,0.13,-,-,100,25.20,0.26,2.52,,,
Mar,11,9.00,0.03,-,-,4,25.20,0.08,0.49,,,
Sep,11,5.75,0.81,-,-,-,27.30,0.71,7.16,,,
Sep,11,6.00,0.69,-,-,-,27.30,0.61,8.43,,,
Sep,11,6.25,0.60,-,-,-,27.30,0.61,7.28,,,
Sep,11,6.50,0.51,-,-,-,27.30,0.61,6.19,,,
Sep,11,6.75,0.44,-,-,-,27.30,0.50,5.28,,,
Dec,11,5.00,1.37,1.76,-,11,32.10,0.80,4.11,,,
Dec,11,6.00,0.77,0.65,-,105,28.30,0.62,8.01,,,
Dec,11,7.00,0.41,1.21,-,120,27.10,0.51,4.26,,,
Dec,11,7.50,0.29,0.65,-,34,26.60,0.40,3.07,,,
Dec,11,8.00,0.20,0.61,-,11,26.10,0.29,2.13,,,
Dec,11,8.50,0.15,0.27,-,84,26.10,0.29,1.56,,,
Dec,11,10.00,0.06,0.19,-,46,26.10,0.13,0.57,,,
Dec,11,10.50,0.04,0.14,-,11,26.10,0.08,0.42,,,
Dec,11,11.00,0.03,0.10,-,1,26.10,0.08,0.31,,,
Dec,11,11.50,0.02,0.08,-,1,26.10,0.06,0.21,,,
Dec,11,12.00,0.01,0.07,-,141,26.10,0.05,0.16,,,
Dec,11,12.50,0.01,0.06,-,1,26.10,0.05,0.10,,,
Dec,12,4.50,1.81,1.91,-,51,32.30,0.84,2.18,,,
Dec,12,5.00,1.50,1.70,-,200,31.20,0.84,3.37,,,
Dec,12,5.50,1.20,1.12,3,34,29.40,0.76,4.66,,,
Dec,12,8.00,0.36,0.82,-,1,26.10,0.45,2.31,,,
Dec,12,8.50,0.28,0.66,-,5,25.60,0.34,1.77,,,
Mar,13,6.00,1.02,-,-,-,28.90,0.67,5.94,,,
Mar,13,6.25,0.92,-,-,-,28.70,0.67,5.36,,,
Dec,13,3.00,3.02,3.47,-,5,19.60,1.00,0.21,,,
Dec,13,4.00,2.21,2.75,-,218,32.00,0.91,1.09,,,
Jun,14,5.75,1.27,-,-,10,28.80,0.80,4.29,,,
Jun,14,6.00,1.19,1.37,-,13,28.80,0.71,4.83,,,
Sep,14,7.50,0.77,1.23,-,1,27.90,0.62,2.95,,,
Sep,14,7.75,0.70,1.14,-,1,27.60,0.62,2.70,,,
Ansell Ltd Last Sale Price $13.25,,,,,,,,,,,,
Jun,10,0.01,13.31,13.10,10,40,-,-,4.59,,,
ANZ Banking Grp Last Sale Price $22.81,,,,,,,,,,,,
May,10,0.01,22.84,23.75,-,1215,-,-,4.00,,,
May,10,16.00,6.84,9.25,-,-,34.90,1.00,2.86,,,
May,10,17.00,5.84,2.90,-,-,34.70,1.00,2.86,,,
May,10,18.00,4.84,6.01,-,-,34.40,1.00,3.43,,,
May,10,18.50,4.34,5.52,-,-,34.20,1.00,3.43,,,
May,10,19.01,3.83,5.80,-,4,27.70,1.00,3.43,,,
May,10,19.50,3.35,4.60,-,-,33.80,0.99,4.00,,,
May,10,19.51,3.33,3.60,-,14,27.70,1.00,3.43,,,
May,10,20.00,2.85,3.22,17,15,33.60,0.98,4.57,,,
May,10,20.50,2.37,4.30,-,-,33.50,0.96,6.29,,,
May,10,21.00,1.90,1.50,-,195,33.30,0.92,10.29,,,
May,10,21.50,1.47,3.16,-,-,33.10,0.84,17.72,,,
May,10,22.00,1.08,1.41,53,83,32.90,0.74,30.29,,,
May,10,22.50,0.72,0.95,82,132,31.10,0.62,46.86,,,
May,10,23.00,0.43,0.45,742,324,29.20,0.47,49.15,,,
May,10,23.50,0.23,0.25,386,396,27.80,0.31,25.72,,,
May,10,23.51,0.22,0.36,25,74,27.70,0.30,25.15,,,
May,10,24.00,0.11,0.13,925,946,27.20,0.18,12.57,,,
May,10,24.01,0.11,0.16,-,76,27.30,0.18,12.57,,,
May,10,24.50,0.05,0.11,146,543,27.60,0.10,5.71,,,
May,10,24.51,0.06,0.06,10,193,28.10,0.10,6.29,,,
May,10,25.00,0.03,0.03,91,1127,29.00,0.05,2.86,,,
May,10,25.01,0.03,0.14,-,60,28.20,0.05,2.86,,,
May,10,25.50,0.01,0.02,92,500,29.10,0.02,1.14,,,
