Derivatives: Call Options - Weekly,,,,,,,,,,,,
XAO 4475.1 at 16:36 23/7/2010  Report at 19:06 Friday 23/7/2010. Processed 19:20 Saturday 24/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
Sep,10,15.50,0.14,0.09,4,279,14.80,0.33,5.25,,,
Sep,10,16.00,0.04,0.40,-,32,14.70,0.17,1.75,,,
Sep,10,16.50,0.01,-,-,-,14.70,0.07,0.58,,,
Oct,10,13.00,1.99,-,-,-,10.20,1.00,1.87,,,
Oct,10,13.50,1.49,-,-,-,10.20,0.99,2.00,,,
Oct,10,14.00,1.04,-,-,-,14.30,0.86,3.25,,,
Oct,10,14.50,0.69,0.42,-,10,15.80,0.72,6.87,,,
Oct,10,15.00,0.41,0.47,-,9,15.80,0.56,10.12,,,
Oct,10,15.50,0.18,0.19,33,109,14.20,0.39,4.50,,,
Oct,10,16.00,0.09,0.18,-,8,14.40,0.24,2.12,,,
Nov,10,13.00,2.04,-,-,-,22.50,0.90,2.53,,,
Nov,10,13.50,1.62,-,-,-,22.50,0.83,4.08,,,
Nov,10,14.00,1.14,-,-,-,18.20,0.80,4.47,,,
Nov,10,14.50,0.94,-,-,-,22.50,0.67,10.30,,,
Nov,10,15.00,0.47,-,-,-,16.10,0.58,9.23,,,
Nov,10,15.50,0.27,-,-,2,15.50,0.44,5.25,,,
Nov,10,16.00,0.17,0.18,-,50,15.90,0.31,3.21,,,
Dec,10,0.01,14.93,-,-,-,-,-,0.40,,,
Dec,10,13.00,2.01,-,-,-,17.60,0.93,1.59,,,
Dec,10,13.50,1.56,1.68,-,1,17.50,0.87,2.46,,,
Dec,10,14.00,1.17,-,-,11,17.40,0.80,4.13,,,
Dec,10,14.50,0.82,0.58,-,13,16.70,0.70,6.60,,,
Dec,10,15.00,0.55,0.57,-,23,16.30,0.59,8.74,,,
Dec,10,15.50,0.36,0.35,-,213,16.40,0.47,5.80,,,
Dec,10,16.00,0.22,0.19,25,44,15.90,0.35,3.42,,,
Dec,10,16.50,0.14,0.32,-,4,16.40,0.25,2.23,,,
Dec,10,17.00,0.07,0.30,-,8,16.10,0.17,1.19,,,
Dec,10,17.50,0.05,0.22,-,10,17.00,0.12,0.79,,,
Mar,11,0.01,15.12,-,-,-,-,-,2.15,,,
Mar,11,13.00,2.11,-,-,-,18.40,0.89,2.00,,,
Mar,11,13.50,1.73,-,-,-,18.30,0.84,3.20,,,
Mar,11,14.00,1.39,1.27,-,8,18.30,0.78,4.80,,,
Mar,11,14.50,1.08,-,-,-,17.70,0.70,6.64,,,
Mar,11,15.00,0.80,1.07,-,6,17.10,0.62,7.99,,,
Mar,11,15.50,0.60,-,-,-,17.30,0.53,6.00,,,
Mar,11,16.00,0.44,0.63,-,16,17.20,0.44,4.35,,,
Mar,11,16.50,0.29,0.37,-,25,16.60,0.35,2.90,,,
Jun,11,0.01,15.30,-,-,-,-,-,2.91,,,
Jun,11,13.50,1.87,-,-,-,17.60,0.84,3.35,,,
Jun,11,14.00,1.54,1.33,-,13,17.60,0.78,4.63,,,
Jun,11,14.50,1.26,-,-,-,17.60,0.71,6.19,,,
Jun,11,15.00,1.00,1.03,-,5,17.30,0.64,7.25,,,
Jun,11,15.50,0.78,0.76,-,4,17.20,0.57,5.68,,,
Jun,11,16.00,0.57,0.56,18,48,16.60,0.49,4.15,,,
Dec,12,13.00,3.02,2.56,-,10,18.30,0.86,3.08,,,
Dec,12,17.00,1.25,1.32,-,2,19.10,0.58,3.46,,,
Dec,12,18.00,1.01,1.07,-,15,19.60,0.46,2.80,,,
Jun,14,16.00,2.85,3.02,-,1,24.70,0.72,4.86,,,
Jun,14,16.50,2.68,-,-,-,24.70,0.72,4.57,,,
Asciano Grp Last Sale Price $1.70,,,,,,,,,,,,
Jul,10,0.01,1.70,1.62,-,50,-,1.00,15.34,,,
Jul,10,1.50,0.22,0.22,-,863,99.20,0.85,61.34,,,
Jul,10,1.60,0.11,0.07,140,725,38.80,0.90,15.34,,,
Jul,10,1.70,0.03,0.04,-,1506,26.60,0.52,76.68,,,
Jul,10,1.80,0.00,0.01,-,488,26.60,0.05,3.07,,,
Jul,10,1.90,-,0.10,-,60,26.60,-,306.72,,,
Jul,10,2.00,-,-,-,22,26.60,-,-,,,
Aug,10,0.01,1.70,-,-,-,-,-,6.13,,,
Aug,10,1.50,0.22,-,-,-,39.60,0.87,12.27,,,
Aug,10,1.60,0.13,0.14,52,102,30.20,0.78,18.40,,,
Aug,10,1.70,0.06,0.06,22,250,27.10,0.54,36.81,,,
Aug,10,1.80,0.03,0.03,-,566,27.10,0.28,15.34,,,
Aug,10,1.90,0.01,0.04,-,50,27.10,0.11,4.29,,,
Aug,10,2.00,0.00,0.12,-,5,27.10,0.03,1.23,,,
Aug,10,2.25,-,0.04,-,15,27.10,-,21.47,,,
Sep,10,0.01,1.71,-,-,-,-,-,5.11,,,
Sep,10,1.40,0.33,-,-,50,38.30,0.91,8.52,,,
Sep,10,1.50,0.24,-,-,11,37.40,0.83,13.63,,,
Sep,10,1.60,0.14,0.13,10,213,28.40,0.75,15.34,,,
Sep,10,1.70,0.07,0.09,205,474,24.30,0.56,25.56,,,
Sep,10,1.80,0.03,0.04,-,883,22.70,0.32,10.22,,,
Sep,10,1.90,0.01,0.02,-,1052,22.70,0.15,3.41,,,
Sep,10,2.00,0.00,0.02,-,106,22.70,0.06,1.02,,,
Sep,10,2.25,-,0.04,-,380,22.70,-,15.34,,,
Oct,10,1.50,0.25,-,-,-,30.70,0.83,9.86,,,
Oct,10,1.60,0.17,-,-,10,29.90,0.72,15.34,,,
Oct,10,1.70,0.10,0.09,21,27,26.10,0.57,21.91,,,
Oct,10,1.80,0.06,0.06,30,41,25.90,0.40,13.15,,,
Oct,10,1.90,0.03,0.03,-,286,24.70,0.25,6.57,,,
Nov,10,1.50,0.26,-,-,-,30.20,0.82,10.22,,,
Nov,10,1.60,0.19,-,-,-,28.20,0.72,14.48,,,
Nov,10,1.70,0.13,-,-,20,28.60,0.58,21.30,,,
Nov,10,1.80,0.09,0.09,-,33,29.10,0.45,14.48,,,
Nov,10,1.90,0.04,0.04,33,22,23.90,0.28,5.96,,,
Dec,10,0.01,1.73,-,-,-,-,-,4.88,,,
Dec,10,1.48,0.28,0.54,-,26,26.60,0.85,7.67,,,
Dec,10,1.57,0.21,0.23,-,116,26.60,0.75,11.15,,,
Dec,10,1.66,0.16,0.12,-,532,26.60,0.64,16.03,,,
Dec,10,1.75,0.11,0.10,-,215,26.50,0.52,15.34,,,
Dec,10,1.96,0.04,0.06,-,139,24.40,0.25,4.88,,,
Dec,10,2.18,0.01,0.02,-,510,24.40,0.09,1.39,,,
Mar,11,0.01,1.75,-,-,-,-,-,5.26,,,
Mar,11,1.50,0.30,-,-,-,27.10,0.80,8.76,,,
Mar,11,1.60,0.23,-,-,-,27.10,0.71,11.39,,,
Mar,11,1.70,0.17,-,-,-,26.80,0.61,15.34,,,
Mar,11,1.80,0.13,0.14,-,1020,26.20,0.51,11.39,,,
Mar,11,1.90,0.09,-,-,-,25.90,0.41,7.89,,,
Jun,11,0.01,1.77,-,-,-,-,-,5.11,,,
Jun,11,1.50,0.34,-,-,-,30.60,0.78,9.27,,,
Jun,11,1.60,0.28,0.28,-,50,30.50,0.70,11.82,,,
Jun,11,1.70,0.23,-,-,-,29.20,0.63,14.38,,,
Jun,11,1.80,0.18,-,-,-,29.20,0.55,11.50,,,
Jun,11,1.90,0.14,0.12,-,45,28.00,0.47,8.63,,,
Dec,12,1.13,0.75,-,-,10,31.60,0.89,4.26,,,
Dec,12,1.31,0.63,0.70,-,25,31.60,0.83,5.72,,,
Dec,12,1.40,0.57,0.69,-,8,31.60,0.83,6.57,,,
Dec,12,1.66,0.44,0.06,-,-,31.60,0.75,9.62,,,
Dec,12,1.75,0.40,-,-,-,31.50,0.65,9.62,,,
Dec,12,2.18,0.25,0.20,-,21,31.50,0.54,5.96,,,
Sep,14,1.70,0.72,-,-,-,44.70,0.76,10.13,,,
Sep,14,1.80,0.69,-,-,-,44.70,0.72,9.71,,,
Amcor Ltd Last Sale Price $6.84,,,,,,,,,,,,
Jul,10,0.01,6.84,-,-,-,-,1.00,3.81,,,
Jul,10,5.75,1.10,0.40,-,6,43.10,1.00,3.81,,,
Jul,10,6.00,0.84,0.37,-,-,42.00,0.99,3.81,,,
Jul,10,6.25,0.60,0.56,40,135,40.90,0.96,7.62,,,
Jul,10,6.50,0.35,0.41,57,367,30.30,0.91,11.43,,,
Jul,10,6.75,0.13,0.14,-,85,19.40,0.72,26.68,,,
Jul,10,7.00,0.03,0.01,-,10,21.70,0.22,19.06,,,
Jul,10,7.25,0.00,-,-,-,21.90,0.02,0.76,,,
Jul,10,7.50,-,-,-,-,22.10,-,-,,,
Aug,10,0.01,6.69,-,-,-,-,-,-,,,
Aug,10,6.00,0.87,0.65,-,2,26.60,0.96,4.57,,,
Aug,10,6.25,0.64,0.60,-,2,26.20,0.89,7.62,,,
Aug,10,6.50,0.41,0.24,10,421,23.00,0.80,11.43,,,
Aug,10,6.75,0.24,0.24,88,259,22.20,0.62,22.87,,,
Aug,10,7.00,0.11,0.16,59,86,20.80,0.40,16.77,,,
Aug,10,7.25,0.04,-,-,-,20.40,0.21,6.10,,,
Aug,10,7.50,0.01,-,-,-,20.40,0.09,2.29,,,
Sep,10,0.01,6.71,-,-,-,-,-,-,,,
Sep,10,4.75,2.11,1.93,-,57,29.70,1.00,1.69,,,
Sep,10,5.00,1.86,1.10,-,13,29.30,1.00,1.69,,,
Sep,10,5.50,1.37,0.73,-,1,28.60,0.98,2.12,,,
Sep,10,5.75,1.12,1.00,-,72,28.20,0.95,2.54,,,
Sep,10,6.00,0.88,0.32,-,107,27.90,0.90,3.39,,,
Sep,10,6.25,0.66,0.42,1,83,27.50,0.83,5.93,,,
Sep,10,6.50,0.44,0.22,-,245,23.90,0.75,8.47,,,
Sep,10,6.75,0.27,0.27,19,118,22.00,0.62,14.82,,,
Sep,10,7.00,0.14,0.13,-,36,21.30,0.46,11.86,,,
Sep,10,7.25,0.07,-,-,-,21.20,0.31,5.93,,,
Sep,10,7.50,0.03,-,-,-,21.20,0.18,2.54,,,
Oct,10,0.01,6.75,-,-,-,-,-,-,,,
Oct,10,6.00,0.89,0.57,-,45,25.40,0.88,2.45,,,
Oct,10,6.25,0.68,0.50,-,193,25.20,0.81,4.90,,,
Oct,10,6.50,0.48,0.19,-,2,23.90,0.73,7.90,,,
Oct,10,6.75,0.32,-,-,20,22.40,0.62,12.52,,,
Oct,10,7.00,0.21,0.10,-,14,22.50,0.50,11.43,,,
Oct,10,7.25,0.12,0.12,50,50,21.20,0.37,6.53,,,
Oct,10,7.50,0.07,-,-,-,21.20,0.26,3.81,,,
Oct,10,7.75,0.04,-,-,-,21.20,0.17,2.18,,,
Nov,10,0.01,6.77,-,-,-,-,-,-,,,
Nov,10,6.00,0.91,-,-,-,25.80,0.86,2.96,,,
Nov,10,6.25,0.70,0.59,-,36,24.10,0.80,4.66,,,
Nov,10,6.50,0.48,0.34,-,11,20.70,0.74,6.14,,,
Nov,10,6.75,0.34,0.16,-,6,20.30,0.63,10.38,,,
Nov,10,7.00,0.26,-,-,-,22.30,0.52,10.80,,,
Nov,10,7.25,0.17,-,-,-,22.30,0.41,7.41,,,
Nov,10,7.50,0.12,-,-,-,22.30,0.31,4.87,,,
Nov,10,7.75,0.07,-,-,-,22.30,0.23,3.18,,,
Dec,10,0.01,6.80,-,-,248,-,-,-,,,
Dec,10,5.50,1.37,0.70,-,2,20.40,0.97,0.87,,,
Dec,10,5.75,1.12,0.80,-,46,20.40,0.94,1.04,,,
Dec,10,6.00,0.89,0.82,-,37,20.30,0.89,1.73,,,
Dec,10,6.25,0.69,0.60,-,462,20.20,0.83,3.29,,,
Dec,10,6.50,0.52,0.47,-,206,20.20,0.74,6.06,,,
Dec,10,6.75,0.36,0.35,5,338,19.60,0.64,9.53,,,
Dec,10,7.00,0.26,0.28,27,188,19.50,0.53,8.84,,,
Dec,10,7.25,0.17,0.17,-,55,19.10,0.42,5.72,,,
Dec,10,7.50,0.11,-,-,-,19.10,0.31,3.64,,,
Dec,10,7.75,0.07,-,-,-,19.10,0.23,2.25,,,
Mar,11,0.01,6.76,-,-,-,-,-,-,,,
Mar,11,6.00,0.97,-,-,-,21.30,0.86,2.83,,,
Mar,11,6.25,0.79,-,-,-,21.30,0.80,4.36,,,
Mar,11,6.50,0.64,0.54,-,6,21.20,0.73,6.43,,,
Mar,11,6.75,0.49,0.39,-,32,20.80,0.65,8.71,,,
Mar,11,7.00,0.38,0.30,-,4,20.70,0.57,8.17,,,
Mar,11,7.25,0.28,-,-,-,20.50,0.49,6.10,,,
Mar,11,7.50,0.20,-,-,-,20.50,0.41,4.47,,,
Jun,11,0.01,6.84,-,-,-,-,-,0.16,,,
Jun,11,6.00,1.04,-,-,-,23.70,0.82,3.26,,,
Jun,11,6.25,0.89,-,-,40,23.60,0.77,4.69,,,
Jun,11,6.50,0.74,-,-,5,23.60,0.72,6.35,,,
Jun,11,6.75,0.60,-,-,-,23.10,0.66,8.18,,,
Jun,11,7.00,0.48,-,-,-,22.80,0.60,7.70,,,
Jun,11,7.25,0.40,0.46,4,4,22.80,0.53,6.27,,,
Jun,11,7.50,0.32,-,-,-,22.80,0.47,5.00,,,
AMP Ltd Last Sale Price $5.35,,,,,,,,,,,,
Jul,10,0.01,5.34,-,-,-,-,1.00,4.87,,,
Jul,10,4.75,0.60,0.52,6,-,2.00,1.00,4.87,,,
Jul,10,5.00,0.35,0.38,10,83,2.00,1.00,4.87,,,
Jul,10,5.25,0.13,0.09,36,165,24.00,0.75,29.24,,,
Jul,10,5.50,0.01,0.03,218,776,21.10,0.17,9.75,,,
Jul,10,5.75,-,0.01,-,626,21.10,-,14.62,,,
Jul,10,6.00,-,0.01,5,379,21.10,-,9.75,,,
Jul,10,6.02,-,-,-,-,33.10,-,-,,,
Jul,10,6.25,-,0.01,1,513,21.10,-,14.62,,,
Jul,10,6.50,-,0.02,-,244,21.10,-,19.49,,,
Jul,10,6.75,-,0.01,-,863,21.10,-,9.75,,,
Jul,10,7.00,-,0.03,-,105,21.10,-,24.37,,,
Aug,10,0.01,5.37,-,-,-,-,-,4.87,,,
Aug,10,4.75,0.64,-,-,-,28.10,0.93,6.82,,,
Aug,10,5.00,0.42,0.37,18,38,28.00,0.82,13.64,,,
Aug,10,5.25,0.25,0.25,80,142,27.20,0.63,28.26,,,
Aug,10,5.50,0.09,0.11,26,294,22.20,0.38,17.54,,,
Aug,10,5.75,0.03,0.05,184,1321,21.70,0.17,5.85,,,
Aug,10,6.00,0.02,0.02,10,219,26.50,0.10,3.90,,,
Aug,10,6.25,0.01,0.09,-,130,27.00,0.04,1.17,,,
Aug,10,6.50,0.00,0.05,-,45,27.50,0.01,0.39,,,
Aug,10,6.75,0.00,0.20,-,14,28.00,-,0.19,,,
Aug,10,7.00,-,0.19,-,68,28.40,-,36.06,,,
Sep,10,0.01,5.24,5.41,-,50,-,-,-,,,
Sep,10,4.00,1.38,-,-,1,26.50,1.00,2.71,,,
Sep,10,4.50,0.88,0.77,-,15,26.30,0.96,3.25,,,
Sep,10,4.75,0.65,-,-,-,26.10,0.89,5.41,,,
Sep,10,5.00,0.44,0.44,-,349,25.90,0.78,9.75,,,
Sep,10,5.25,0.26,0.22,7,102,23.80,0.63,16.79,,,
Sep,10,5.50,0.14,0.14,34,832,25.00,0.45,15.70,,,
Sep,10,5.75,0.07,0.10,-,296,24.90,0.29,7.58,,,
Sep,10,6.00,0.03,0.11,-,341,24.90,0.17,3.25,,,
Sep,10,6.25,0.01,0.03,-,596,24.90,0.09,1.08,,,
Sep,10,6.50,0.00,0.03,-,380,24.90,0.04,0.43,,,
Sep,10,6.75,0.00,0.01,-,253,24.90,0.02,0.22,,,
Sep,10,7.00,-,0.11,-,354,24.90,-,11.37,,,
Sep,10,7.25,-,0.10,-,170,24.90,-,10.29,,,
Sep,10,7.50,-,0.11,-,20,24.90,-,11.37,,,
Sep,10,8.00,-,0.19,-,41,24.90,-,20.03,,,
Sep,10,8.50,-,0.14,-,24,24.90,-,15.70,,,
Sep,10,9.00,-,0.09,-,10,24.90,-,9.75,,,
Oct,10,0.01,5.26,-,-,-,-,-,-,,,
Oct,10,4.75,0.66,-,-,-,26.00,0.86,4.18,,,
Oct,10,5.00,0.47,-,-,5,26.00,0.75,8.01,,,
Oct,10,5.25,0.30,-,-,550,25.50,0.63,14.27,,,
Oct,10,5.50,0.17,0.16,50,6,23.20,0.48,11.49,,,
Oct,10,5.75,0.09,0.07,5,5,22.60,0.33,5.92,,,
Oct,10,6.00,0.04,0.12,-,2,22.30,0.21,3.13,,,
Oct,10,6.25,0.03,0.14,-,11,23.20,0.13,1.74,,,
Oct,10,6.50,0.01,0.12,-,4,23.20,0.08,0.70,,,
Nov,10,0.01,5.29,-,-,-,-,-,-,,,
Nov,10,4.75,0.71,-,-,-,30.90,0.80,6.23,,,
Nov,10,5.00,0.50,-,-,55,26.60,0.74,8.12,,,
Nov,10,5.25,0.34,-,-,1012,25.30,0.63,12.72,,,
Nov,10,5.50,0.21,0.27,10,19,23.90,0.51,11.37,,,
Nov,10,5.75,0.15,0.13,-,4,25.80,0.39,8.12,,,
Nov,10,6.00,0.08,-,-,-,23.90,0.27,4.33,,,
Dec,10,0.01,5.31,-,-,874,-,-,-,,,
Dec,10,4.00,1.38,1.15,-,62,28.70,0.96,1.33,,,
Dec,10,4.25,1.14,1.40,50,97,28.50,0.93,1.77,,,
Dec,10,4.75,0.71,-,-,-,28.10,0.81,5.09,,,
Dec,10,5.00,0.53,0.81,-,15,26.30,0.73,7.97,,,
Dec,10,5.25,0.36,0.36,49,51,24.40,0.64,11.74,,,
Dec,10,5.50,0.26,0.27,10,711,24.70,0.52,11.52,,,
Dec,10,5.75,0.16,0.14,211,1065,23.60,0.41,7.09,,,
Dec,10,6.00,0.10,0.12,20,369,22.70,0.29,4.21,,,
Dec,10,6.25,0.06,0.07,-,131,22.90,0.21,2.66,,,
Dec,10,6.50,0.04,0.15,-,47,23.20,0.14,1.55,,,
Dec,10,6.75,0.02,0.23,-,143,23.20,0.10,0.89,,,
Dec,10,7.00,0.01,0.17,-,84,23.30,0.06,0.44,,,
Dec,10,7.25,0.01,0.04,-,35,23.30,0.04,0.27,,,
Dec,10,7.75,0.00,0.32,-,40,23.30,0.01,-,,,
Dec,10,8.25,-,0.28,-,1,23.40,-,12.18,,,
Mar,11,0.01,5.21,-,-,-,-,-,-,,,
Mar,11,4.75,0.79,-,-,-,28.20,0.79,5.15,,,
Mar,11,5.00,0.61,0.63,-,41,27.10,0.72,7.38,,,
Mar,11,5.25,0.46,-,-,-,25.70,0.65,10.02,,,
Mar,11,5.50,0.34,0.59,-,41,25.50,0.56,9.61,,,
Mar,11,5.75,0.25,0.65,-,96,24.80,0.48,6.82,,,
Mar,11,6.00,0.17,0.40,-,51,24.30,0.39,4.73,,,
Mar,11,6.25,0.12,0.54,-,46,24.00,0.31,3.34,,,
Mar,11,6.50,0.08,0.07,3,343,24.00,0.24,2.23,,,
Mar,11,7.50,0.01,-,-,100,24.00,0.08,0.42,,,
Mar,11,9.00,0.00,-,-,4,24.00,-,-,,,
Jun,11,0.01,5.27,-,-,-,-,-,-,,,
Jun,11,4.75,0.85,-,-,-,30.00,0.77,5.08,,,
Jun,11,5.00,0.69,-,-,-,29.00,0.72,6.90,,,
Jun,11,5.25,0.54,-,-,-,27.60,0.66,8.93,,,
Jun,11,5.50,0.42,-,-,-,27.00,0.59,8.53,,,
Jun,11,5.75,0.32,-,-,-,26.10,0.52,6.50,,,
Jun,11,6.00,0.24,0.20,10,10,25.70,0.45,4.87,,,
Sep,11,5.75,0.40,0.39,-,1,27.60,0.60,6.29,,,
Sep,11,6.00,0.32,-,-,-,27.00,0.48,4.95,,,
Dec,11,5.00,0.81,1.00,55,18,30.50,0.71,6.06,,,
Dec,11,6.00,0.36,0.37,-,108,27.20,0.50,4.81,,,
Dec,11,7.00,0.14,1.21,-,151,25.60,0.29,1.91,,,
Dec,11,7.50,0.10,0.65,-,109,25.40,0.29,1.25,,,
Dec,11,8.00,0.06,0.61,-,11,25.10,0.20,0.79,,,
Dec,11,8.50,0.04,0.27,-,84,25.10,0.13,0.53,,,
Dec,11,10.00,0.01,0.19,-,46,25.10,0.04,0.13,,,
Dec,11,10.50,0.01,0.14,-,11,25.10,0.04,-,,,
Dec,11,11.00,0.00,0.10,-,1,25.10,0.02,-,,,
Dec,11,11.50,0.00,0.08,-,1,25.10,0.01,-,,,
Dec,11,12.00,0.00,0.07,-,141,25.10,0.01,-,,,
Dec,11,12.50,0.00,0.06,-,1,25.10,-,-,,,
Dec,12,4.50,1.25,1.91,-,51,32.60,0.83,3.13,,,
Dec,12,5.00,0.96,1.70,-,190,30.40,0.75,4.76,,,
Dec,12,5.50,0.73,1.12,-,134,29.20,0.65,5.69,,,
Dec,12,8.00,0.25,0.82,-,1,29.80,0.33,1.90,,,
Dec,12,8.50,0.20,0.66,-,5,29.80,0.33,1.51,,,
Mar,13,6.00,0.59,-,-,-,28.30,0.67,4.11,,,
Mar,13,6.25,0.52,0.60,-,10,28.00,0.56,3.62,,,
Dec,13,3.00,2.37,3.47,-,5,19.60,0.99,-,,,
Dec,13,4.00,1.62,1.59,10,237,32.60,0.85,1.48,,,
Jun,14,5.75,0.81,-,-,10,28.80,0.71,3.87,,,
Jun,14,6.00,0.75,1.37,-,13,28.80,0.71,3.57,,,
Sep,14,7.50,0.46,1.23,-,1,27.90,0.50,2.03,,,
Sep,14,7.75,0.41,1.14,-,1,27.60,0.50,1.81,,,
Dec,14,5.00,1.09,-,-,-,27.70,0.81,3.11,,,
ANZ Banking Grp Last Sale Price $22.41,,,,,,,,,,,,
Jul,10,0.01,22.41,22.15,2,7,-,1.00,3.49,,,
Jul,10,14.00,8.42,9.93,-,-,50.90,1.00,2.33,,,
Jul,10,19.00,3.42,2.33,-,12,46.30,1.00,3.49,,,
Jul,10,19.50,2.93,-,-,9,45.40,0.99,4.65,,,
Jul,10,20.00,2.44,2.20,4,12,44.50,0.98,5.82,,,
Jul,10,20.50,1.95,1.20,-,20,43.60,0.95,9.31,,,
Jul,10,21.00,1.46,1.23,6,429,34.40,0.94,10.47,,,
Jul,10,21.50,0.97,1.00,6,100,28.20,0.88,15.12,,,
Jul,10,22.00,0.55,0.53,97,427,25.50,0.73,32.57,,,
Jul,10,22.50,0.23,0.26,626,673,23.70,0.47,54.68,,,
Jul,10,23.00,0.07,0.10,349,1634,22.70,0.20,16.29,,,
Jul,10,23.50,0.01,0.03,146,942,23.00,0.06,3.49,,,
Jul,10,24.00,0.01,0.01,51,1224,30.60,0.04,3.49,,,
Jul,10,24.50,0.00,0.02,-,723,31.40,0.01,0.93,,,
Jul,10,25.00,0.00,0.00,38,1224,32.10,-,0.23,,,
Jul,10,25.50,-,0.02,-,472,32.90,-,4.65,,,
Jul,10,26.00,-,0.01,-,223,33.70,-,3.49,,,
Jul,10,26.50,-,0.05,-,121,34.40,-,11.63,,,
Jul,10,27.00,-,0.02,-,224,35.20,-,4.65,,,
Jul,10,29.00,-,0.05,-,118,38.20,-,11.63,,,
Aug,10,0.01,22.50,-,-,-,-,-,4.65,,,
Aug,10,18.00,4.50,-,-,3,29.10,0.99,3.96,,,
Aug,10,19.50,3.04,-,-,-,29.10,0.95,5.82,,,
Aug,10,20.00,2.58,2.55,-,20,29.10,0.92,7.91,,,
Aug,10,20.50,2.14,-,-,19,29.10,0.87,10.70,,,
Aug,10,21.00,1.75,1.75,50,100,29.10,0.80,15.59,,,
Aug,10,21.50,1.33,1.20,30,172,26.90,0.73,19.54,,,
Aug,10,22.00,0.97,1.05,119,229,25.70,0.63,26.29,,,
Aug,10,22.50,0.68,0.66,310,255,24.50,0.52,31.41,,,
Aug,10,23.00,0.42,0.40,341,1277,23.20,0.40,19.78,,,
Aug,10,23.50,0.24,0.23,537,731,21.80,0.27,11.17,,,
Aug,10,24.00,0.13,0.13,38,580,21.50,0.18,6.05,,,
Aug,10,24.50,0.07,0.11,-,337,20.90,0.10,3.02,,,
Aug,10,25.00,0.03,0.04,15,668,20.40,0.05,1.16,,,
Aug,10,25.50,0.01,0.06,2,126,20.40,0.03,0.47,,,
Aug,10,26.00,0.01,0.02,-,83,20.40,0.01,0.23,,,
Aug,10,26.50,0.00,0.12,20,64,20.40,-,-,,,
Aug,10,27.50,-,0.05,-,15,20.40,-,2.33,,,
Sep,10,0.01,22.59,-,-,459,-,-,4.78,,,
Sep,10,17.00,5.56,6.25,-,5,31.80,0.99,3.88,,,
Sep,10,18.00,4.60,5.07,-,2,31.70,0.97,4.91,,,
Sep,10,19.50,3.24,-,-,-,31.30,0.89,8.53,,,
Sep,10,20.00,2.83,2.21,-,20,31.20,0.85,10.73,,,
Sep,10,20.50,2.40,3.02,-,39,30.10,0.81,12.80,,,
Sep,10,21.00,1.98,2.26,-,142,28.10,0.76,14.74,,,
Sep,10,21.50,1.61,1.68,-,396,27.00,0.70,18.10,,,
Sep,10,22.00,1.27,1.35,-,328,26.00,0.62,22.23,,,
Sep,10,22.50,0.97,0.98,70,172,25.20,0.54,25.21,,,
Sep,10,23.00,0.71,0.73,175,499,24.30,0.46,18.48,,,
