Derivatives: Call Options - Weekly,,,,,,,,,,,,
XAO 5007.3 at 16:34 16/4/2010  Report at 19:06 Friday 16/4/2010. Processed 19:52 Friday 16/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
Jul,10,6.25,0.44,0.38,15,48,17.60,0.74,10.16,,,
Jul,10,6.50,0.28,-,-,-,17.00,0.59,14.97,,,
Jul,10,6.75,0.16,0.13,-,10,16.30,0.42,8.29,,,
Jul,10,7.00,0.10,-,-,-,17.60,0.29,5.08,,,
Aug,10,0.01,6.42,-,-,-,-,-,-,,,
Aug,10,5.75,0.88,-,-,-,18.70,0.91,5.28,,,
Aug,10,6.00,0.67,-,-,-,18.70,0.83,6.97,,,
Aug,10,6.25,0.48,-,-,-,18.70,0.72,9.92,,,
Aug,10,6.50,0.32,0.31,8,-,17.40,0.60,13.30,,,
Aug,10,6.75,0.21,0.17,-,5,17.90,0.46,8.87,,,
Aug,10,7.00,0.13,-,-,-,17.70,0.33,5.28,,,
Sep,10,0.01,6.45,-,-,-,-,-,-,,,
Sep,10,4.75,1.83,1.29,-,35,17.40,1.00,2.79,,,
Sep,10,5.00,1.59,1.10,-,13,17.40,0.99,2.96,,,
Sep,10,5.50,1.12,0.73,-,1,20.80,0.93,4.01,,,
Sep,10,5.75,0.89,0.47,-,12,19.20,0.89,4.71,,,
Sep,10,6.00,0.69,0.32,-,107,19.80,0.81,6.45,,,
Sep,10,6.25,0.50,0.44,6,72,18.80,0.72,8.55,,,
Sep,10,6.50,0.34,0.29,-,197,18.40,0.61,11.86,,,
Sep,10,6.75,0.23,0.20,15,63,18.50,0.48,8.02,,,
Sep,10,7.00,0.15,-,-,-,18.80,0.37,5.23,,,
Dec,10,0.01,6.53,-,-,-,-,-,0.89,,,
Dec,10,5.50,1.15,0.70,-,2,22.20,0.89,3.34,,,
Dec,10,5.75,0.93,0.86,-,20,20.70,0.85,4.01,,,
Dec,10,6.00,0.75,0.44,-,11,20.60,0.78,5.57,,,
Dec,10,6.25,0.58,-,-,8,20.00,0.71,7.35,,,
Dec,10,6.50,0.44,0.27,-,23,19.60,0.63,9.69,,,
Dec,10,6.75,0.32,0.28,-,26,19.20,0.54,7.13,,,
Dec,10,7.00,0.23,-,-,-,19.10,0.45,5.13,,,
Mar,11,0.01,6.48,-,-,-,-,-,-,,,
Mar,11,5.75,1.00,-,-,-,21.60,0.83,4.01,,,
Mar,11,6.00,0.82,-,-,-,21.50,0.77,5.32,,,
Mar,11,6.25,0.67,-,-,-,20.90,0.71,6.79,,,
Mar,11,6.50,0.53,-,-,-,20.50,0.65,8.68,,,
Mar,11,6.75,0.42,-,-,-,20.40,0.57,6.88,,,
Mar,11,7.00,0.33,-,-,-,20.40,0.50,5.40,,,
AMP Ltd Last Sale Price $6.46,,,,,,,,,,,,
Apr,10,0.01,6.46,6.45,20,5,-,-,4.04,,,
Apr,10,5.25,1.22,-,-,3,39.50,1.00,4.04,,,
Apr,10,5.50,0.97,0.56,-,21,38.70,0.99,4.04,,,
Apr,10,5.75,0.73,0.72,5,110,37.80,0.96,8.07,,,
Apr,10,6.00,0.48,0.51,100,713,29.20,0.92,10.09,,,
Apr,10,6.25,0.25,0.27,122,1614,21.50,0.81,16.14,,,
Apr,10,6.50,0.08,0.09,814,1320,19.30,0.46,32.29,,,
Apr,10,6.75,0.03,0.04,98,502,22.20,0.16,10.09,,,
Apr,10,7.00,0.01,0.02,97,462,30.30,0.09,6.05,,,
Apr,10,7.25,0.00,0.03,50,627,31.10,0.03,1.61,,,
May,10,0.01,6.48,-,-,-,-,-,4.04,,,
May,10,5.50,0.99,-,-,-,24.20,0.98,4.04,,,
May,10,5.75,0.76,0.43,-,42,24.10,0.94,6.05,,,
May,10,6.00,0.53,0.52,11,31,23.40,0.86,9.42,,,
May,10,6.25,0.33,0.36,13,174,21.90,0.72,16.14,,,
May,10,6.50,0.18,0.18,178,635,21.00,0.52,24.21,,,
May,10,6.75,0.09,0.11,1475,1441,20.80,0.31,11.43,,,
May,10,7.00,0.04,0.06,312,386,22.50,0.17,6.05,,,
May,10,7.25,0.02,0.02,28,87,24.10,0.10,2.69,,,
Jun,10,0.01,6.50,6.34,-,50,-,-,4.44,,,
Jun,10,4.09,2.40,-,-,1,26.60,1.00,2.83,,,
Jun,10,5.53,1.00,0.75,-,34,25.30,0.94,5.25,,,
Jun,10,5.77,0.79,0.55,-,88,25.00,0.88,7.67,,,
Jun,10,6.02,0.56,0.44,-,37,22.80,0.81,10.09,,,
Jun,10,6.26,0.39,0.42,10,530,22.10,0.69,15.34,,,
Jun,10,6.50,0.25,0.25,87,819,21.60,0.54,20.18,,,
Jun,10,6.74,0.14,0.12,-,455,21.10,0.38,11.70,,,
Jun,10,6.98,0.08,0.11,362,711,21.10,0.25,6.46,,,
Jun,10,7.22,0.04,0.22,-,258,21.40,0.15,3.63,,,
Jun,10,7.46,0.03,0.04,60,141,22.60,0.10,2.02,,,
Jun,10,7.70,0.01,0.03,-,88,22.70,0.05,1.21,,,
Jun,10,7.94,0.01,0.14,-,52,22.80,0.03,0.48,,,
Jun,10,8.18,0.00,0.11,-,131,23.00,0.01,0.24,,,
Jun,10,8.42,0.00,0.09,-,374,23.10,-,-,,,
Jun,10,8.66,0.00,0.05,-,131,23.20,-,-,,,
Jun,10,8.90,-,0.04,-,283,23.30,-,3.63,,,
Jun,10,9.14,-,0.58,-,18,23.40,-,46.82,,,
Jun,10,9.38,-,0.24,-,105,23.50,-,19.37,,,
Jun,10,9.62,-,0.13,-,458,23.70,-,10.09,,,
Jun,10,10.11,-,0.73,-,406,23.80,-,58.92,,,
Jun,10,10.59,-,0.21,-,158,23.90,-,16.95,,,
Jun,10,11.55,-,0.01,-,800,24.10,-,1.21,,,
Jun,10,12.51,-,0.91,-,6,24.40,-,73.45,,,
Jun,10,13.47,-,0.75,-,40,24.60,-,60.54,,,
Jun,10,13.96,-,0.71,-,20,24.70,-,57.31,,,
Jun,10,14.44,-,0.63,-,40,24.90,-,50.85,,,
Jun,10,14.92,-,0.07,-,95,25.00,-,5.65,,,
Jun,10,15.40,-,0.39,-,115,25.10,-,31.08,,,
Jul,10,0.01,6.54,-,-,-,-,-,4.57,,,
Jul,10,5.50,1.05,-,-,31,21.70,0.94,4.84,,,
Jul,10,5.75,0.83,-,-,15,21.70,0.89,6.46,,,
Jul,10,6.00,0.63,-,-,16,21.70,0.80,9.15,,,
Jul,10,6.25,0.47,0.42,1,98,22.10,0.68,13.72,,,
Jul,10,6.50,0.32,0.32,39,69,21.50,0.56,16.95,,,
Jul,10,6.75,0.20,0.21,5,53,21.20,0.43,11.03,,,
Jul,10,7.00,0.13,0.15,69,77,21.40,0.31,7.00,,,
Aug,10,0.01,6.56,-,-,-,-,-,4.67,,,
Aug,10,5.50,1.09,-,-,-,22.40,0.92,5.31,,,
Aug,10,5.75,0.88,-,-,-,22.40,0.86,7.01,,,
Aug,10,6.00,0.69,-,-,-,22.40,0.78,9.56,,,
Aug,10,6.25,0.52,0.40,40,100,22.40,0.68,13.17,,,
Aug,10,6.50,0.39,-,-,45,22.60,0.57,16.36,,,
Aug,10,6.75,0.27,-,-,1,22.20,0.46,11.26,,,
Aug,10,7.00,0.17,0.19,28,40,20.90,0.34,7.01,,,
Sep,10,0.01,6.44,-,-,-,-,-,-,,,
Sep,10,4.50,2.04,0.96,-,1,24.60,0.99,2.98,,,
Sep,10,5.00,1.56,1.43,-,342,24.50,0.97,3.68,,,
Sep,10,5.50,1.11,-,-,562,24.30,0.89,5.26,,,
Sep,10,5.75,0.91,-,-,3,24.20,0.83,6.84,,,
Sep,10,6.00,0.71,0.61,-,44,23.30,0.76,8.77,,,
Sep,10,6.25,0.58,0.58,10,355,25.20,0.67,12.98,,,
Sep,10,6.50,0.40,0.33,-,389,22.20,0.58,13.86,,,
Sep,10,6.75,0.28,0.23,1,68,22.40,0.48,10.00,,,
Sep,10,7.00,0.20,0.22,17,323,22.10,0.38,7.02,,,
Sep,10,7.25,0.13,0.11,-,128,21.80,0.29,4.56,,,
Sep,10,7.50,0.09,0.11,15,20,22.00,0.22,3.16,,,
Sep,10,8.00,0.04,0.19,-,41,21.90,0.11,1.23,,,
Sep,10,8.50,0.01,0.14,-,24,21.90,0.05,0.35,,,
Sep,10,9.00,0.00,0.09,-,10,21.90,0.02,0.14,,,
Dec,10,0.01,6.52,-,-,-,-,-,1.57,,,
Dec,10,4.00,2.54,2.24,-,40,24.60,1.00,1.68,,,
Dec,10,4.25,2.29,1.86,-,92,24.50,0.99,1.79,,,
Dec,10,5.25,1.36,1.20,-,2,24.40,0.91,3.36,,,
Dec,10,5.50,1.16,1.44,-,57,24.40,0.86,4.37,,,
Dec,10,5.75,0.96,0.79,-,27,24.30,0.81,5.72,,,
Dec,10,6.00,0.79,0.92,-,143,23.50,0.75,7.29,,,
Dec,10,6.25,0.63,0.65,64,64,22.90,0.68,9.30,,,
Dec,10,6.50,0.48,0.46,-,63,22.20,0.61,10.87,,,
Dec,10,6.75,0.38,0.40,11,11,22.20,0.53,8.52,,,
Dec,10,7.00,0.28,0.29,35,33,21.60,0.45,6.28,,,
Dec,10,7.25,0.21,0.22,11,11,21.80,0.37,4.71,,,
Dec,10,7.75,0.12,0.32,-,40,21.60,0.24,2.58,,,
Dec,10,8.25,0.06,0.28,-,1,21.60,0.15,1.35,,,
Mar,11,0.01,6.42,-,-,-,-,-,-,,,
Mar,11,5.50,1.22,-,-,-,25.40,0.84,4.20,,,
Mar,11,5.75,1.04,-,-,-,25.40,0.79,5.44,,,
Mar,11,6.00,0.88,-,10,10,24.70,0.74,6.84,,,
Mar,11,6.25,0.71,-,-,-,23.80,0.69,8.32,,,
Mar,11,6.50,0.57,0.42,-,340,23.10,0.63,9.47,,,
Mar,11,6.75,0.47,-,-,-,23.10,0.56,7.66,,,
Mar,11,7.00,0.37,-,-,-,22.70,0.50,6.09,,,
Mar,11,7.25,0.29,-,-,-,22.80,0.43,4.86,,,
Mar,11,7.50,0.23,-,-,100,22.60,0.37,3.79,,,
Mar,11,9.00,0.04,-,-,4,22.60,0.12,0.74,,,
Sep,11,7.00,0.54,-,-,-,24.90,0.62,5.68,,,
Sep,11,7.25,0.45,-,-,-,24.70,0.50,4.78,,,
Dec,11,5.00,1.69,1.76,11,11,26.90,0.88,2.06,,,
Dec,11,6.00,1.06,1.05,9,87,26.90,0.73,5.50,,,
Dec,11,7.00,0.58,1.21,-,120,25.10,0.63,5.37,,,
Dec,11,7.50,0.43,0.65,-,34,24.80,0.52,3.94,,,
Dec,11,8.00,0.32,0.61,-,11,24.50,0.41,2.89,,,
Dec,11,8.50,0.23,0.27,-,84,24.50,0.30,2.11,,,
Dec,11,10.00,0.09,0.19,-,46,24.50,0.21,0.83,,,
Dec,11,10.50,0.07,0.14,-,11,24.50,0.14,0.60,,,
Dec,11,11.00,0.04,0.10,-,1,24.50,0.14,0.41,,,
Dec,11,11.50,0.04,0.08,-,1,24.50,0.08,0.32,,,
Dec,11,12.00,0.03,0.07,-,141,24.50,0.08,0.23,,,
Dec,11,12.50,0.01,0.06,-,1,24.50,0.05,0.14,,,
Dec,12,4.50,2.22,1.91,-,51,30.70,0.90,1.50,,,
Dec,12,5.00,1.86,1.70,-,200,29.50,0.84,2.31,,,
Dec,12,5.50,1.53,1.60,-,33,28.00,0.84,3.29,,,
Dec,12,8.00,0.53,0.82,-,1,25.40,0.56,3.06,,,
Dec,12,8.50,0.43,0.66,-,5,25.40,0.45,2.48,,,
Mar,13,6.00,1.30,-,-,-,27.30,0.77,4.40,,,
Mar,13,6.25,1.17,-,-,-,26.60,0.77,5.03,,,
Dec,13,3.00,3.52,3.47,-,5,19.60,1.00,0.25,,,
Dec,13,4.00,2.68,2.75,-,218,32.00,0.91,0.92,,,
Jun,14,5.75,1.67,-,-,10,29.10,0.80,3.54,,,
Jun,14,6.00,1.55,1.37,-,13,28.80,0.80,4.02,,,
Sep,14,7.50,1.05,1.23,-,1,27.90,0.72,3.67,,,
Sep,14,7.75,0.97,1.14,-,1,27.60,0.62,3.37,,,
Ansell Ltd Last Sale Price $11.95,,,,,,,,,,,,
Jun,10,0.01,12.04,-,-,-,-,-,4.36,,,
ANZ Banking Grp Last Sale Price $25.69,,,,,,,,,,,,
Apr,10,0.01,25.72,-,1500,-,-,-,4.06,,,
Apr,10,16.00,9.71,-,-,5,38.40,1.00,2.54,,,
Apr,10,17.50,8.21,7.80,-,2,36.70,1.00,2.54,,,
Apr,10,18.01,7.71,-,-,48,49.40,1.00,2.54,,,
Apr,10,19.00,6.72,-,-,3,35.10,1.00,3.04,,,
Apr,10,20.00,5.72,5.63,-,19,33.50,1.00,3.04,,,
Apr,10,20.50,5.22,4.48,-,30,32.70,1.00,3.04,,,
Apr,10,21.00,4.72,4.35,5,80,31.80,1.00,3.04,,,
Apr,10,21.50,4.22,3.77,-,139,31.00,1.00,3.55,,,
Apr,10,22.00,3.73,4.12,1,193,30.20,1.00,3.55,,,
Apr,10,22.50,3.23,2.98,-,301,29.40,0.99,3.55,,,
Apr,10,23.00,2.73,2.40,6,556,28.60,0.98,4.57,,,
Apr,10,23.50,2.25,2.62,404,834,27.70,0.96,5.58,,,
Apr,10,24.00,1.74,2.05,159,765,19.60,0.97,4.57,,,
Apr,10,24.50,1.31,1.38,70,859,24.20,0.87,12.18,,,
Apr,10,25.00,0.86,0.88,633,1295,20.70,0.78,17.25,,,
Apr,10,25.50,0.51,0.44,292,1010,20.10,0.61,32.48,,,
Apr,10,26.00,0.25,0.26,1281,1195,18.90,0.40,25.37,,,
Apr,10,26.50,0.11,0.11,347,486,18.80,0.21,10.66,,,
Apr,10,27.00,0.04,0.05,239,272,19.20,0.10,4.06,,,
Apr,10,28.00,0.00,0.02,140,400,19.20,0.01,0.30,,,
Apr,10,28.50,0.00,-,-,-,19.20,-,0.10,,,
Apr,10,29.00,-,-,-,-,19.30,-,-,,,
May,10,0.01,25.34,20.75,-,5,-,-,-,,,
May,10,16.00,9.73,10.15,1,30,20.60,1.00,1.35,,,
May,10,17.00,8.73,2.90,-,21,20.60,1.00,1.52,,,
May,10,18.00,7.74,-,-,5,20.60,1.00,1.52,,,
May,10,18.50,7.24,-,-,4,20.60,1.00,1.52,,,
May,10,19.01,6.32,5.80,-,4,19.40,1.00,-,,,
May,10,19.50,6.24,-,-,3,20.60,1.00,1.69,,,
May,10,19.51,5.82,-,-,9,19.30,1.00,-,,,
May,10,20.00,5.74,-,-,21,20.60,1.00,1.69,,,
May,10,20.50,5.24,-,-,5,20.60,1.00,1.69,,,
May,10,21.00,4.75,4.95,1,26,20.60,1.00,1.86,,,
May,10,21.50,4.25,1.63,-,30,20.60,1.00,1.86,,,
May,10,22.00,3.75,2.27,-,349,20.60,0.99,1.86,,,
May,10,22.50,3.25,2.95,-,92,20.60,0.98,2.03,,,
May,10,23.00,2.75,2.46,-,600,20.60,0.96,2.20,,,
May,10,23.50,2.27,2.50,77,69,20.60,0.92,2.88,,,
May,10,23.51,1.93,1.09,-,30,19.20,0.93,-,,,
May,10,24.00,1.81,2.00,80,374,20.60,0.87,4.06,,,
May,10,24.01,1.51,1.47,11,18,19.10,0.88,-,,,
May,10,24.50,1.40,1.35,40,288,21.20,0.79,7.10,,,
