Derivatives: Call Options - Weekly,,,,,,,,,,,,
XAO 4439.4 at 16:38 25/6/2010  Report at 19:06 Friday 25/6/2010. Processed 21:10 Sunday 27/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
Mar,11,13.00,2.14,-,-,-,19.60,0.87,2.98,,,
Mar,11,13.50,1.78,-,-,-,19.60,0.81,4.24,,,
Mar,11,14.00,1.46,1.27,-,8,19.50,0.75,5.87,,,
Mar,11,14.50,1.16,-,-,-,19.10,0.68,7.67,,,
Mar,11,15.00,0.91,1.07,-,6,19.00,0.61,8.22,,,
Mar,11,15.50,0.69,-,-,-,18.70,0.53,6.27,,,
Mar,11,16.00,0.52,0.63,-,16,18.50,0.45,4.69,,,
Mar,11,16.50,0.39,0.40,-,34,18.50,0.37,3.52,,,
Jun,11,0.01,15.27,-,-,-,-,-,3.15,,,
Jun,11,13.50,1.92,-,-,-,18.90,0.81,4.13,,,
Jun,11,14.00,1.62,1.33,-,13,18.90,0.76,5.45,,,
Jun,11,14.50,1.34,-,-,-,18.90,0.70,6.97,,,
Jun,11,15.00,1.10,-,-,-,18.90,0.63,7.45,,,
Jun,11,15.50,0.90,-,-,-,18.90,0.56,6.06,,,
Dec,12,13.00,3.21,-,-,-,21.10,0.85,3.78,,,
Dec,12,17.00,1.34,1.32,-,2,20.00,0.58,3.63,,,
Dec,12,18.00,1.19,1.46,-,15,21.40,0.46,3.21,,,
Jun,14,16.00,2.92,3.02,-,1,24.70,0.72,4.91,,,
Jun,14,16.50,2.75,-,-,-,24.70,0.72,4.63,,,
Asciano Grp Last Sale Price $1.68,,,,,,,,,,,,
Jul,10,0.01,1.67,1.62,-,50,-,-,3.11,,,
Jul,10,1.50,0.20,0.20,750,503,42.30,0.83,18.68,,,
Jul,10,1.60,0.11,0.09,-,715,28.80,0.73,21.79,,,
Jul,10,1.70,0.04,0.05,397,998,26.00,0.47,28.02,,,
Jul,10,1.80,0.01,0.03,50,428,26.00,0.21,9.34,,,
Jul,10,1.90,0.00,0.10,-,60,26.00,0.07,2.49,,,
Jul,10,2.00,0.00,-,-,22,26.00,0.02,0.62,,,
Aug,10,0.01,1.68,-,-,-,-,-,5.19,,,
Aug,10,1.50,0.21,-,-,-,33.10,0.83,12.11,,,
Aug,10,1.60,0.14,-,-,16,32.20,0.69,22.48,,,
Aug,10,1.70,0.07,-,-,-,28.20,0.51,25.94,,,
Aug,10,1.80,0.03,0.04,45,493,24.30,0.28,10.38,,,
Aug,10,1.90,0.01,0.04,50,50,24.30,0.13,3.46,,,
Aug,10,2.00,0.00,0.12,-,5,24.30,0.05,1.04,,,
Aug,10,2.25,-,0.04,-,15,24.30,-,12.11,,,
Sep,10,0.01,1.69,-,-,-,-,-,4.79,,,
Sep,10,1.40,0.32,-,-,50,41.40,0.85,10.78,,,
Sep,10,1.50,0.25,-,-,-,40.30,0.77,16.76,,,
Sep,10,1.60,0.15,0.13,-,203,29.70,0.69,17.96,,,
Sep,10,1.70,0.10,0.10,10,265,29.30,0.53,22.75,,,
Sep,10,1.80,0.06,0.07,98,883,29.30,0.37,13.17,,,
Sep,10,1.90,0.03,0.04,313,1052,29.30,0.24,7.18,,,
Sep,10,2.00,0.01,0.02,-,106,29.30,0.15,3.59,,,
Sep,10,2.25,0.00,0.04,-,380,29.30,0.03,0.72,,,
Oct,10,1.50,0.25,-,-,-,33.10,0.78,12.11,,,
Oct,10,1.60,0.17,-,-,10,30.80,0.68,17.29,,,
Oct,10,1.70,0.12,-,-,-,30.00,0.55,20.75,,,
Oct,10,1.80,0.08,-,-,-,29.70,0.42,13.84,,,
Oct,10,1.90,0.05,-,-,-,29.10,0.30,8.65,,,
Nov,10,1.50,0.26,-,-,-,31.70,0.78,11.32,,,
Nov,10,1.60,0.19,-,-,-,30.20,0.68,16.27,,,
Nov,10,1.70,0.13,-,-,20,28.20,0.56,17.69,,,
Nov,10,1.80,0.09,0.09,30,3,28.60,0.43,12.74,,,
Nov,10,1.90,0.06,-,-,-,28.80,0.33,8.49,,,
Dec,10,0.01,1.71,-,-,-,-,-,4.79,,,
Dec,10,1.48,0.28,0.54,-,26,32.50,0.78,10.78,,,
Dec,10,1.57,0.23,0.23,-,116,32.50,0.70,14.97,,,
Dec,10,1.66,0.17,0.12,-,284,31.70,0.61,19.16,,,
Dec,10,1.75,0.13,0.07,-,65,30.60,0.52,15.57,,,
Dec,10,1.96,0.05,0.06,10,139,26.70,0.28,5.99,,,
Dec,10,2.18,0.01,0.02,-,510,26.70,0.12,1.80,,,
Mar,11,0.01,1.73,-,-,-,-,-,5.19,,,
Mar,11,1.50,0.32,-,-,-,33.10,0.75,11.17,,,
Mar,11,1.60,0.26,-,-,-,32.80,0.68,14.37,,,
Mar,11,1.70,0.19,-,-,-,29.80,0.59,15.17,,,
Mar,11,1.80,0.16,0.14,-,1020,31.20,0.51,12.37,,,
Mar,11,1.90,0.12,-,-,-,30.80,0.43,9.58,,,
Jun,11,0.01,1.75,-,-,-,-,-,5.09,,,
Jun,11,1.50,0.34,-,-,-,30.70,0.76,9.88,,,
Jun,11,1.60,0.28,-,-,-,30.70,0.69,12.27,,,
Jun,11,1.70,0.23,-,-,-,30.70,0.62,13.77,,,
Jun,11,1.80,0.19,-,-,-,30.70,0.54,11.37,,,
Jun,11,1.90,0.15,-,-,-,30.70,0.47,8.98,,,
Dec,12,1.13,0.74,-,-,10,33.40,0.89,4.67,,,
Dec,12,1.31,0.63,0.70,-,25,33.40,0.83,6.23,,,
Dec,12,1.40,0.57,0.69,-,8,33.40,0.83,7.18,,,
Dec,12,1.66,0.45,0.06,-,-,33.80,0.75,10.42,,,
Dec,12,1.75,0.41,-,-,-,33.60,0.66,9.82,,,
Sep,14,1.70,0.71,-,-,-,44.70,0.72,10.03,,,
Sep,14,1.80,0.69,-,-,-,44.70,0.72,9.61,,,
Amcor Ltd Last Sale Price $6.47,,,,,,,,,,,,
Jun,10,0.01,6.46,-,-,-,-,1.00,-,,,
Jul,10,0.01,6.49,-,-,-,-,-,4.84,,,
Jul,10,5.50,1.00,-,-,-,23.70,0.99,4.03,,,
Jul,10,5.75,0.76,0.40,-,6,23.50,0.96,5.64,,,
Jul,10,6.00,0.53,0.37,-,5,23.30,0.88,8.87,,,
Jul,10,6.25,0.33,0.32,19,169,23.20,0.73,17.73,,,
Jul,10,6.50,0.17,0.18,207,340,21.30,0.52,27.40,,,
Jul,10,6.75,0.07,0.17,-,73,20.70,0.29,11.28,,,
Jul,10,7.00,0.04,-,-,-,22.60,0.15,5.64,,,
Jul,10,7.25,0.01,-,-,-,22.80,0.06,1.61,,,
Aug,10,0.01,6.34,-,-,-,-,-,-,,,
Aug,10,5.50,1.02,-,-,-,24.40,0.96,4.48,,,
Aug,10,5.75,0.79,-,-,-,24.30,0.91,6.27,,,
Aug,10,6.00,0.58,0.65,2,2,24.30,0.82,9.85,,,
Aug,10,6.25,0.40,-,-,-,24.20,0.69,16.12,,,
Aug,10,6.50,0.25,0.27,252,361,23.40,0.54,22.39,,,
Aug,10,6.75,0.14,0.21,-,81,23.60,0.39,12.98,,,
Aug,10,7.00,0.07,0.15,-,25,22.90,0.25,6.72,,,
Aug,10,7.25,0.04,-,-,-,22.50,0.14,3.13,,,
Sep,10,0.01,6.37,-,-,-,-,-,-,,,
Sep,10,4.75,1.75,1.93,-,57,25.80,1.00,2.17,,,
Sep,10,5.00,1.51,1.10,-,13,25.60,0.99,2.48,,,
Sep,10,5.50,1.02,0.73,-,1,25.30,0.93,3.41,,,
Sep,10,5.75,0.80,1.00,-,72,25.10,0.87,4.96,,,
Sep,10,6.00,0.59,0.32,-,107,24.90,0.78,7.75,,,
Sep,10,6.25,0.42,0.42,5,83,24.70,0.68,12.71,,,
Sep,10,6.50,0.27,0.21,-,235,22.90,0.56,16.43,,,
Sep,10,6.75,0.16,0.18,9,118,22.10,0.42,9.61,,,
Sep,10,7.00,0.09,0.10,-,20,22.10,0.30,5.58,,,
Sep,10,7.25,0.05,-,-,-,22.10,0.20,3.10,,,
Oct,10,0.01,6.39,-,-,-,-,-,-,,,
Oct,10,5.50,1.05,-,-,-,27.40,0.89,3.58,,,
Oct,10,5.75,0.84,-,-,-,27.80,0.82,5.60,,,
Oct,10,6.00,0.62,0.57,-,45,24.10,0.77,6.72,,,
Oct,10,6.25,0.48,0.50,-,193,26.00,0.67,11.64,,,
Oct,10,6.50,0.32,0.19,-,2,23.30,0.57,14.10,,,
Oct,10,6.75,0.20,-,-,-,22.30,0.46,8.95,,,
Oct,10,7.00,0.12,-,-,-,21.30,0.34,5.15,,,
Oct,10,7.25,0.07,-,-,-,21.30,0.24,3.13,,,
Nov,10,0.01,6.42,-,-,-,-,-,-,,,
Nov,10,5.50,1.05,-,-,-,26.30,0.88,3.11,,,
Nov,10,5.75,0.85,-,-,-,26.30,0.82,4.95,,,
Nov,10,6.00,0.65,-,-,-,24.20,0.76,6.59,,,
Nov,10,6.25,0.49,0.59,-,36,23.90,0.68,9.89,,,
Nov,10,6.50,0.34,0.34,-,11,22.30,0.58,12.46,,,
Nov,10,6.75,0.23,0.16,-,6,21.70,0.48,8.43,,,
Nov,10,7.00,0.16,-,-,-,21.70,0.38,5.68,,,
Dec,10,0.01,6.45,-,-,684,-,-,-,,,
Dec,10,5.50,1.05,0.70,-,2,22.90,0.90,2.48,,,
Dec,10,5.75,0.84,0.80,6,46,22.90,0.84,3.87,,,
Dec,10,6.00,0.67,0.82,-,37,22.90,0.77,6.04,,,
Dec,10,6.25,0.51,0.41,-,462,22.80,0.68,8.99,,,
Dec,10,6.50,0.38,0.47,79,206,22.60,0.59,11.78,,,
Dec,10,6.75,0.27,0.29,30,333,21.90,0.50,8.37,,,
Dec,10,7.00,0.19,0.20,-,111,21.70,0.40,5.89,,,
Dec,10,7.25,0.14,-,-,1,21.80,0.32,4.18,,,
Mar,11,0.01,6.41,-,-,-,-,-,-,,,
Mar,11,5.50,1.11,-,-,-,23.60,0.87,2.79,,,
Mar,11,5.75,0.93,-,-,-,23.60,0.81,4.24,,,
Mar,11,6.00,0.76,-,-,-,23.60,0.75,5.99,,,
Mar,11,6.25,0.62,-,-,-,23.60,0.69,8.27,,,
Mar,11,6.50,0.50,0.54,1,6,23.50,0.62,10.23,,,
Mar,11,6.75,0.39,0.39,-,32,23.10,0.54,7.96,,,
Mar,11,7.00,0.30,0.30,-,4,23.10,0.47,6.20,,,
Mar,11,7.25,0.23,-,-,-,23.00,0.40,4.75,,,
Jun,11,0.01,6.48,-,-,-,-,-,0.31,,,
Jun,11,6.00,0.74,-,-,-,20.30,0.78,4.18,,,
Jun,11,6.25,0.60,-,-,-,20.30,0.71,5.89,,,
Jun,11,6.50,0.48,-,-,-,20.30,0.64,7.44,,,
Jun,11,6.75,0.38,-,-,-,20.30,0.57,5.81,,,
Jun,11,7.00,0.29,-,-,-,20.30,0.50,4.57,,,
AMP Ltd Last Sale Price $5.43,,,,,,,,,,,,
Jun,10,0.01,5.42,-,50,-,-,1.00,-,,,
Jul,10,0.01,5.45,-,-,-,-,-,4.80,,,
Jul,10,5.00,0.50,0.48,21,22,29.80,0.84,12.48,,,
Jul,10,5.25,0.29,0.38,4,10,27.00,0.70,22.09,,,
Jul,10,5.50,0.16,0.15,153,213,27.40,0.48,30.73,,,
Jul,10,5.75,0.07,0.06,39,579,25.20,0.26,12.48,,,
Jul,10,6.00,0.03,0.04,144,427,25.30,0.12,4.80,,,
Jul,10,6.25,0.01,0.03,96,539,25.30,0.04,1.34,,,
Jul,10,6.50,0.00,0.02,10,255,25.30,0.01,0.38,,,
Jul,10,6.75,-,0.01,2,873,25.30,-,1.92,,,
Jul,10,7.00,-,0.03,-,105,25.40,-,4.80,,,
Aug,10,0.01,5.46,-,-,-,-,-,4.80,,,
Aug,10,4.75,0.75,-,-,-,28.20,0.90,7.47,,,
Aug,10,5.00,0.55,-,-,-,28.00,0.80,12.27,,,
Aug,10,5.25,0.35,0.37,5,5,25.80,0.68,18.67,,,
Aug,10,5.50,0.21,0.23,19,49,24.50,0.51,22.41,,,
Aug,10,5.75,0.12,0.10,97,222,25.00,0.34,12.80,,,
Aug,10,6.00,0.06,0.08,92,237,24.30,0.20,5.87,,,
Aug,10,6.25,0.03,0.09,25,130,24.30,0.10,2.67,,,
Aug,10,6.50,0.01,0.05,-,45,24.30,0.05,1.07,,,
Aug,10,6.75,0.00,0.20,-,14,24.30,0.02,0.43,,,
Aug,10,7.00,0.00,0.19,-,68,24.30,-,0.11,,,
Sep,10,0.01,5.34,5.41,50,50,-,-,-,,,
Sep,10,4.50,0.98,0.96,-,14,27.40,0.94,4.06,,,
Sep,10,4.75,0.76,-,-,-,27.20,0.88,5.91,,,
Sep,10,5.00,0.56,0.69,-,349,27.00,0.79,9.60,,,
Sep,10,5.25,0.38,-,-,-,25.00,0.67,14.40,,,
Sep,10,5.50,0.23,0.42,-,691,24.50,0.53,17.36,,,
Sep,10,5.75,0.16,0.14,18,269,26.20,0.40,11.45,,,
Sep,10,6.00,0.09,0.11,3,341,26.30,0.28,6.65,,,
Sep,10,6.25,0.05,0.20,-,586,26.50,0.19,3.69,,,
Sep,10,6.50,0.03,0.33,-,389,26.70,0.12,1.85,,,
Sep,10,6.75,0.01,0.04,-,253,26.80,0.07,1.11,,,
Sep,10,7.00,0.01,0.11,-,354,27.00,0.04,0.52,,,
Sep,10,7.25,0.00,0.10,-,170,27.20,0.02,0.30,,,
Sep,10,7.50,0.00,0.11,-,20,27.30,0.01,0.15,,,
Sep,10,8.00,-,0.19,-,41,27.50,-,13.67,,,
Sep,10,8.50,-,0.14,-,24,27.70,-,10.71,,,
Sep,10,9.00,-,0.09,-,10,27.80,-,6.65,,,
Oct,10,0.01,5.37,-,-,-,-,-,-,,,
Oct,10,5.00,0.57,-,-,-,25.60,0.78,7.47,,,
Oct,10,5.25,0.41,-,-,-,25.60,0.67,12.27,,,
Oct,10,5.50,0.28,-,-,9,25.60,0.55,14.94,,,
Oct,10,5.75,0.16,0.19,22,54,23.10,0.42,8.27,,,
Oct,10,6.00,0.09,0.12,2,2,22.80,0.30,4.80,,,
Oct,10,6.25,0.06,0.14,-,11,23.80,0.21,3.20,,,
Oct,10,6.50,0.04,0.12,-,4,24.30,0.15,1.87,,,
Nov,10,0.01,5.39,-,-,-,-,-,-,,,
Nov,10,5.00,0.69,-,-,-,34.40,0.72,11.35,,,
Nov,10,5.25,0.50,-,-,-,30.00,0.65,13.75,,,
Nov,10,5.50,0.34,-,-,-,27.40,0.56,14.84,,,
Nov,10,5.75,0.34,-,-,-,34.40,0.49,14.62,,,
Nov,10,6.00,0.26,-,-,-,34.40,0.41,11.13,,,
Dec,10,0.01,5.41,-,-,-,-,-,-,,,
Dec,10,4.00,1.48,1.53,20,51,26.70,0.97,1.66,,,
Dec,10,4.25,1.24,1.40,-,97,26.60,0.94,2.03,,,
Dec,10,5.00,0.63,0.81,-,15,26.50,0.75,7.39,,,
Dec,10,5.25,0.48,1.20,-,2,26.40,0.67,11.08,,,
Dec,10,5.50,0.34,0.54,-,705,25.30,0.57,12.74,,,
Dec,10,5.75,0.24,0.42,-,424,24.70,0.47,8.86,,,
Dec,10,6.00,0.17,0.20,1,309,24.50,0.37,6.09,,,
Dec,10,6.25,0.12,0.20,-,90,24.50,0.29,4.25,,,
Dec,10,6.50,0.07,0.15,-,47,24.50,0.22,2.77,,,
Dec,10,6.75,0.05,0.23,-,143,24.50,0.16,1.85,,,
Dec,10,7.00,0.03,0.17,-,84,24.50,0.11,1.11,,,
Dec,10,7.25,0.02,0.04,7,35,24.50,0.08,0.74,,,
Dec,10,7.75,0.01,0.32,-,40,24.50,0.04,0.26,,,
Dec,10,8.25,0.00,0.28,-,1,24.50,0.01,0.11,,,
Mar,11,0.01,5.31,-,-,-,-,-,-,,,
Mar,11,5.00,0.72,-,-,-,28.30,0.74,7.26,,,
Mar,11,5.25,0.58,-,-,-,28.20,0.67,9.97,,,
Mar,11,5.50,0.45,0.59,-,41,27.20,0.60,11.08,,,
Mar,11,5.75,0.34,0.65,-,75,26.20,0.52,8.25,,,
Mar,11,6.00,0.26,0.40,-,41,26.10,0.45,6.28,,,
Mar,11,6.25,0.19,0.54,-,36,25.70,0.37,4.56,,,
Mar,11,6.50,0.14,0.42,-,340,25.50,0.31,3.32,,,
Mar,11,7.50,0.04,-,-,100,25.50,0.12,0.86,,,
Mar,11,9.00,0.00,-,-,4,25.50,0.02,-,,,
Jun,11,0.01,5.38,-,-,-,-,-,-,,,
Jun,11,5.00,0.81,-,-,-,30.50,0.73,6.93,,,
Jun,11,5.25,0.66,-,-,-,29.60,0.68,8.86,,,
Jun,11,5.50,0.53,-,-,-,28.50,0.62,9.70,,,
Jun,11,5.75,0.41,-,-,-,27.70,0.56,7.66,,,
Jun,11,6.00,0.32,-,-,-,27.00,0.49,5.91,,,
Sep,11,5.75,0.48,-,-,-,28.40,0.60,7.06,,,
Sep,11,6.00,0.40,-,-,-,28.10,0.49,5.82,,,
Dec,11,5.00,0.90,1.00,7,18,30.80,0.71,5.79,,,
Dec,11,6.00,0.45,0.55,-,108,28.30,0.50,5.54,,,
Dec,11,7.00,0.22,1.21,-,126,27.70,0.39,2.71,,,
Dec,11,7.50,0.16,0.65,-,84,27.70,0.29,1.91,,,
Dec,11,8.00,0.11,0.61,-,11,27.70,0.20,1.35,,,
Dec,11,8.50,0.06,0.27,-,84,25.70,0.13,0.68,,,
Dec,11,10.00,0.03,0.19,-,46,27.70,0.08,0.31,,,
Dec,11,10.50,0.02,0.14,-,11,27.70,0.08,0.25,,,
Dec,11,11.00,0.01,0.10,-,1,27.70,0.04,0.18,,,
Dec,11,11.50,0.01,0.08,-,1,27.70,0.04,0.11,,,
Dec,11,12.00,0.01,0.07,-,141,27.70,0.02,-,,,
Dec,11,12.50,0.00,0.06,-,1,27.70,0.02,-,,,
Dec,12,4.50,1.38,1.91,-,51,33.80,0.83,3.29,,,
Dec,12,5.00,1.08,1.70,-,190,31.60,0.75,4.80,,,
Dec,12,5.50,0.81,1.12,-,34,29.10,0.66,5.95,,,
Dec,12,8.00,0.22,0.82,-,1,27.20,0.33,1.63,,,
Dec,12,8.50,0.16,0.66,-,5,26.60,0.33,1.18,,,
Mar,13,6.00,0.66,-,-,-,28.20,0.67,4.37,,,
Mar,13,6.25,0.57,0.60,-,10,27.80,0.56,3.83,,,
Dec,13,3.00,2.46,3.47,-,5,19.60,0.99,0.13,,,
Dec,13,4.00,1.75,1.90,-,220,34.10,0.86,1.71,,,
Jun,14,5.75,0.90,-,-,10,28.80,0.71,4.14,,,
Jun,14,6.00,0.83,1.37,-,13,28.80,0.71,3.81,,,
Sep,14,7.50,0.51,1.23,-,1,27.90,0.62,2.18,,,
Sep,14,7.75,0.46,1.14,-,1,27.60,0.51,1.97,,,
ANZ Banking Grp Last Sale Price $22.47,,,,,,,,,,,,
Jun,10,0.01,22.46,-,941,-,-,1.00,-,,,
Jul,10,0.01,22.56,23.02,7,7,-,-,4.64,,,
Jul,10,14.00,8.53,9.93,-,-,36.80,1.00,2.78,,,
Jul,10,19.00,3.61,4.52,-,2,35.60,0.95,6.27,,,
Jul,10,19.50,3.15,-,-,9,35.40,0.92,8.12,,,
Jul,10,20.00,2.71,2.75,-,7,35.10,0.88,10.91,,,
Jul,10,20.50,2.29,2.15,-,1,34.90,0.83,14.85,,,
Jul,10,21.00,1.90,1.90,28,358,34.60,0.77,19.96,,,
Jul,10,21.50,1.50,2.38,8,44,32.30,0.71,24.60,,,
Jul,10,22.00,1.13,1.09,153,368,30.00,0.63,30.40,,,
Jul,10,22.50,0.80,0.83,398,569,27.80,0.54,36.90,,,
Jul,10,23.00,0.51,0.53,639,1217,25.20,0.42,23.44,,,
Jul,10,23.50,0.32,0.35,1173,1075,24.60,0.31,14.85,,,
Jul,10,24.00,0.18,0.20,1268,1136,23.50,0.21,8.35,,,
Jul,10,24.50,0.10,0.10,511,741,22.70,0.13,4.41,,,
Jul,10,25.00,0.07,0.05,166,1191,24.40,0.09,3.25,,,
Jul,10,25.50,0.04,0.03,5,330,24.50,0.06,1.86,,,
Jul,10,26.00,0.02,0.03,133,236,24.70,0.03,0.93,,,
Jul,10,26.50,0.01,0.05,100,121,24.90,0.02,0.46,,,
Jul,10,27.00,0.01,0.02,13,224,25.00,0.01,0.28,,,
Jul,10,29.00,-,0.05,-,118,25.70,-,2.32,,,
Aug,10,0.01,22.65,-,-,-,-,-,4.77,,,
Aug,10,18.00,4.68,-,-,3,34.80,0.95,5.54,,,
Aug,10,19.50,3.34,-,-,-,34.10,0.87,9.54,,,
Aug,10,20.00,2.94,2.55,-,20,33.90,0.84,11.99,,,
Aug,10,20.50,2.54,-,-,19,33.70,0.79,14.83,,,
Aug,10,21.00,2.19,2.10,12,35,33.40,0.74,18.56,,,
Aug,10,21.50,1.78,2.33,-,48,31.10,0.69,21.01,,,
Aug,10,22.00,1.44,1.47,32,103,29.70,0.62,24.88,,,
Aug,10,22.50,1.12,1.14,62,126,28.10,0.55,28.75,,,
Aug,10,23.00,0.84,1.06,254,740,26.90,0.47,21.66,,,
Aug,10,23.50,0.61,0.67,88,114,25.90,0.39,15.73,,,
Aug,10,24.00,0.41,0.41,368,459,24.50,0.31,10.57,,,
Aug,10,24.50,0.28,0.29,206,307,23.70,0.23,7.09,,,
Aug,10,25.00,0.18,0.20,757,637,23.30,0.17,4.64,,,
Aug,10,25.50,0.12,0.21,65,71,23.10,0.12,2.97,,,
Aug,10,26.00,0.07,0.15,23,84,22.90,0.08,1.93,,,
Aug,10,26.50,0.04,0.12,4,60,22.90,0.06,1.16,,,
Aug,10,27.50,0.01,0.05,-,15,22.90,0.02,0.39,,,
Sep,10,0.01,22.73,-,-,459,-,-,4.82,,,
Sep,10,17.00,5.70,6.25,-,5,30.30,0.98,4.11,,,
Sep,10,18.00,4.76,5.07,-,2,30.30,0.95,5.18,,,
Sep,10,19.50,3.45,-,-,-,30.20,0.87,8.57,,,
Sep,10,20.00,3.04,-,-,20,30.10,0.83,10.26,,,
Sep,10,20.50,2.67,3.02,3,39,30.10,0.78,12.50,,,
Sep,10,21.00,2.33,2.09,20,93,30.10,0.73,15.26,,,
Sep,10,21.50,2.00,2.00,4,66,30.10,0.68,18.48,,,
Sep,10,22.00,1.70,2.28,13,228,29.70,0.62,21.96,,,
Sep,10,22.50,1.38,1.41,18,108,28.40,0.56,24.54,,,
Sep,10,23.00,1.11,1.65,53,255,27.40,0.50,19.72,,,
Sep,10,23.50,0.87,0.89,47,84,26.70,0.44,15.53,,,
Sep,10,24.00,0.66,0.63,480,586,25.70,0.37,11.69,,,
Sep,10,24.50,0.48,0.47,190,379,24.90,0.30,8.66,,,
Sep,10,25.00,0.35,0.37,63,343,24.20,0.24,6.25,,,
Sep,10,25.50,0.26,0.35,48,250,24.20,0.19,4.64,,,
Sep,10,26.00,0.19,0.17,61,766,24.20,0.15,3.39,,,
Sep,10,26.50,0.14,0.21,-,184,24.20,0.12,2.50,,,
Sep,10,27.00,0.10,0.12,19,24,24.20,0.09,1.79,,,
Sep,10,27.50,0.07,0.13,-,100,24.20,0.07,1.25,,,
Oct,10,0.01,22.84,-,-,-,-,-,4.96,,,
Oct,10,18.01,4.83,-,-,10,24.80,0.96,4.71,,,
