Derivatives: Call Options - Weekly,,,,,,,,,,,,
XAO 4929.5 at 16:35 15/1/2010  Report at 19:05 Friday 15/1/2010. Processed 20:04 Friday 15/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
Jun,10,1.60,0.38,0.29,-,43,35.20,0.83,8.95,,,
Jun,10,1.70,0.30,0.31,10,123,35.10,0.76,12.53,,,
Jun,10,1.80,0.26,0.23,-,163,37.00,0.67,18.49,,,
Jun,10,1.90,0.17,0.17,370,431,31.70,0.59,20.88,,,
Jun,10,2.00,0.13,0.12,92,17,31.60,0.49,15.51,,,
Sep,10,0.01,1.95,-,-,-,-,-,4.57,,,
Sep,10,1.60,0.41,-,-,10,32.10,0.82,8.00,,,
Sep,10,1.70,0.34,-,-,-,32.60,0.76,10.67,,,
Sep,10,1.80,0.28,0.30,115,702,30.80,0.69,13.34,,,
Sep,10,1.90,0.22,-,-,50,31.10,0.61,16.77,,,
Sep,10,2.00,0.18,0.17,-,15,31.80,0.54,13.72,,,
Sep,10,2.25,0.10,0.14,-,375,31.40,0.36,7.62,,,
Dec,10,0.01,1.98,-,-,-,-,-,4.76,,,
Dec,10,1.66,0.43,0.26,-,7,36.30,0.76,10.64,,,
Dec,10,1.75,0.36,0.32,-,10,33.20,0.72,11.76,,,
Dec,10,1.96,0.25,0.20,20,81,32.40,0.59,14.00,,,
Dec,10,2.18,0.17,-,-,-,32.30,0.46,9.24,,,
Dec,12,1.13,0.97,-,-,10,33.10,0.94,3.68,,,
Dec,12,1.31,0.85,-,-,25,33.10,0.90,4.75,,,
Dec,12,1.66,0.66,0.06,-,-,33.10,0.77,7.44,,,
Dec,12,1.75,0.61,-,-,-,33.00,0.77,8.25,,,
Dec,12,1.96,0.51,-,-,-,32.40,0.67,9.15,,,
Dec,12,2.18,0.47,-,-,-,35.40,0.67,8.34,,,
Sep,14,1.70,0.94,-,-,-,44.70,0.82,8.29,,,
Sep,14,1.80,0.91,-,-,-,44.70,0.82,9.02,,,
Amcor Ltd Last Sale Price $6.30,,,,,,,,,,,,
Jan,10,0.01,6.30,6.14,-,15,-,-,4.14,,,
Jan,10,5.26,1.04,0.90,-,75,2.00,1.00,2.07,,,
Jan,10,5.49,0.81,0.76,-,34,2.00,1.00,2.07,,,
Jan,10,5.72,0.59,0.47,16,146,2.00,1.00,4.14,,,
Jan,10,5.95,0.36,0.27,150,642,2.00,1.00,4.14,,,
Jan,10,6.18,0.16,0.12,204,391,17.60,0.74,16.55,,,
Jan,10,6.41,0.04,0.07,60,75,17.60,0.33,18.62,,,
Jan,10,6.64,0.01,0.06,40,50,17.60,0.07,2.48,,,
Jan,10,6.87,-,-,-,-,17.60,-,-,,,
Feb,10,0.01,6.14,-,-,-,-,-,-,,,
Feb,10,4.81,1.51,0.88,-,-,20.00,1.00,2.76,,,
Feb,10,5.26,1.06,0.98,-,50,20.00,1.00,3.45,,,
Feb,10,5.49,0.83,-,-,50,20.00,0.99,3.45,,,
Feb,10,5.72,0.61,0.27,-,26,20.00,0.94,4.83,,,
Feb,10,5.95,0.41,0.34,91,182,19.90,0.84,8.28,,,
Feb,10,6.18,0.25,0.25,36,290,20.40,0.66,17.24,,,
Feb,10,6.41,0.13,0.11,111,139,20.00,0.45,17.24,,,
Feb,10,6.64,0.06,0.10,-,19,20.40,0.26,7.59,,,
Feb,10,6.87,0.03,-,-,-,22.10,0.15,4.14,,,
Mar,10,0.01,6.17,-,-,-,-,-,-,,,
Mar,10,4.12,2.20,2.00,-,18,19.70,1.00,1.66,,,
Mar,10,4.81,1.51,-,-,13,19.70,1.00,1.66,,,
Mar,10,5.03,1.29,0.85,-,38,19.70,1.00,1.66,,,
Mar,10,5.49,0.83,0.47,-,51,19.70,0.96,2.07,,,
Mar,10,5.72,0.61,0.50,-,552,19.70,0.90,2.90,,,
Mar,10,5.95,0.44,0.44,2,119,22.00,0.78,7.04,,,
Mar,10,6.18,0.27,0.28,31,161,21.40,0.64,12.41,,,
Mar,10,6.41,0.15,0.16,32,158,20.90,0.49,12.41,,,
Mar,10,6.64,0.08,-,-,-,20.70,0.34,6.62,,,
Mar,10,6.87,0.04,-,-,-,20.70,0.21,2.90,,,
Apr,10,0.01,6.20,-,-,-,-,-,-,,,
Apr,10,5.26,1.08,-,-,30,27.10,0.92,1.93,,,
Apr,10,5.49,0.86,-,-,40,26.60,0.88,3.03,,,
Apr,10,5.72,0.65,0.30,-,26,23.10,0.84,3.59,,,
Apr,10,5.95,0.46,-,-,-,21.50,0.76,5.79,,,
Apr,10,6.18,0.32,0.23,-,154,22.30,0.64,11.04,,,
Apr,10,6.41,0.21,0.25,-,39,22.00,0.52,11.59,,,
Apr,10,6.64,0.13,-,-,-,21.80,0.40,7.17,,,
Apr,10,6.87,0.08,-,-,-,21.80,0.29,4.41,,,
May,10,0.01,6.21,-,-,-,-,-,-,,,
May,10,5.49,0.86,-,-,-,24.20,0.88,2.40,,,
May,10,5.72,0.67,-,16,-,23.40,0.82,3.92,,,
May,10,5.95,0.52,-,-,80,24.20,0.73,7.19,,,
May,10,6.18,0.35,-,-,1,22.10,0.64,10.24,,,
May,10,6.41,0.25,0.27,3,109,21.90,0.54,10.67,,,
May,10,6.64,0.15,0.15,5,5,20.40,0.42,6.53,,,
May,10,6.87,0.11,-,-,-,21.10,0.33,4.57,,,
Jun,10,0.01,6.24,-,-,1557,-,-,-,,,
Jun,10,3.89,2.43,1.63,-,1,23.80,1.00,0.72,,,
Jun,10,4.12,2.20,1.46,-,29,23.80,1.00,0.72,,,
Jun,10,4.58,1.74,-,-,6,23.60,0.99,0.72,,,
Jun,10,4.81,1.51,-,-,57,23.60,0.98,0.90,,,
Jun,10,5.03,1.29,0.43,-,30,23.50,0.95,0.90,,,
Jun,10,5.49,0.88,-,-,52,23.40,0.87,2.34,,,
Jun,10,5.72,0.69,0.45,-,10,22.90,0.81,3.96,,,
Jun,10,5.95,0.53,-,-,-,22.80,0.73,6.48,,,
Jun,10,6.18,0.40,0.40,2,14,22.30,0.65,9.90,,,
Jun,10,6.41,0.27,0.29,15,85,20.90,0.55,9.72,,,
Jun,10,6.64,0.20,-,-,-,21.10,0.45,7.02,,,
Jun,10,6.87,0.14,-,-,-,21.10,0.36,4.86,,,
Sep,10,0.01,6.13,-,-,-,-,-,-,,,
Sep,10,4.75,1.59,1.49,-,30,29.40,0.93,0.92,,,
Sep,10,5.50,0.94,0.73,-,1,24.90,0.83,3.10,,,
Sep,10,5.75,0.81,-,-,-,27.10,0.76,5.86,,,
Sep,10,6.00,0.62,-,-,-,25.00,0.70,7.36,,,
Sep,10,6.25,0.49,0.45,-,10,24.60,0.63,10.12,,,
Sep,10,6.50,0.38,-,-,-,24.40,0.56,8.74,,,
Sep,10,6.75,0.29,-,-,-,24.50,0.48,6.78,,,
Dec,10,0.01,6.21,-,-,-,-,-,-,,,
Dec,10,5.50,1.04,-,-,-,29.10,0.79,4.05,,,
Dec,10,5.75,0.89,0.86,-,20,29.10,0.75,5.74,,,
Dec,10,6.00,0.72,-,-,-,27.20,0.70,7.09,,,
Dec,10,6.25,0.61,-,-,-,27.90,0.64,9.54,,,
Dec,10,6.50,0.50,-,-,-,27.30,0.59,8.45,,,
Dec,10,6.75,0.38,0.40,-,4,25.90,0.53,6.42,,,
AMP Ltd Last Sale Price $6.51,,,,,,,,,,,,
Jan,10,0.01,6.51,-,-,21,-,-,4.00,,,
Jan,10,5.00,1.52,-,-,10,57.80,0.99,4.00,,,
Jan,10,5.25,1.27,1.23,3,60,56.70,0.98,4.00,,,
Jan,10,5.50,1.02,0.98,15,71,45.30,0.98,4.00,,,
Jan,10,5.75,0.77,0.89,-,61,34.50,0.98,4.00,,,
Jan,10,6.00,0.53,0.66,10,483,30.60,0.93,8.01,,,
Jan,10,6.25,0.30,0.29,54,623,24.70,0.83,16.02,,,
Jan,10,6.50,0.12,0.11,205,1101,22.60,0.54,44.05,,,
Jan,10,6.51,0.13,-,-,-,24.10,0.53,50.06,,,
Jan,10,6.75,0.06,0.06,177,707,28.30,0.27,22.03,,,
Jan,10,6.76,0.06,0.06,42,29,29.00,0.27,22.03,,,
Jan,10,7.00,0.03,0.04,4,1904,35.00,0.15,12.01,,,
Jan,10,7.01,0.02,-,-,-,30.70,0.11,8.01,,,
Jan,10,7.25,0.03,0.04,-,362,42.00,0.10,10.01,,,
Jan,10,7.50,0.01,0.02,10,281,42.70,0.05,3.60,,,
Feb,10,0.01,6.53,-,-,-,-,-,4.00,,,
Feb,10,5.25,1.28,1.28,-,15,27.00,0.99,3.34,,,
Feb,10,5.50,1.04,-,-,26,27.00,0.98,4.00,,,
Feb,10,5.75,0.81,0.55,-,11,27.00,0.93,6.01,,,
Feb,10,6.00,0.59,0.75,60,94,26.80,0.85,10.68,,,
Feb,10,6.25,0.40,0.36,90,345,26.10,0.72,18.02,,,
Feb,10,6.50,0.24,0.17,42,517,25.40,0.55,30.70,,,
Feb,10,6.51,0.19,0.17,25,153,20.30,0.55,25.36,,,
Feb,10,6.75,0.15,0.14,76,666,27.30,0.39,20.02,,,
Feb,10,6.76,0.12,0.11,20,45,23.00,0.36,15.35,,,
Feb,10,7.00,0.11,0.10,454,1148,31.00,0.28,14.68,,,
Feb,10,7.01,0.07,-,-,-,25.90,0.23,9.34,,,
Feb,10,7.25,0.07,0.11,-,166,33.40,0.20,10.01,,,
Feb,10,7.50,0.06,0.06,294,311,37.20,0.15,8.01,,,
Mar,10,0.01,6.39,6.51,-,50,-,-,-,,,
Mar,10,4.00,2.54,1.32,-,-,2.00,1.00,2.00,,,
Mar,10,4.50,2.04,1.97,-,73,2.00,1.00,2.00,,,
Mar,10,4.75,1.79,-,-,10,2.00,1.00,2.40,,,
Mar,10,5.00,1.54,1.81,-,467,2.00,1.00,2.40,,,
Mar,10,5.25,1.29,1.26,1,30,24.80,0.98,2.40,,,
Mar,10,5.50,1.05,1.14,-,822,26.20,0.95,3.20,,,
Mar,10,5.75,0.83,0.79,1,118,28.00,0.88,5.61,,,
Mar,10,6.00,0.60,0.58,14,803,25.20,0.82,7.61,,,
Mar,10,6.25,0.42,0.35,12,701,25.60,0.70,13.22,,,
Mar,10,6.50,0.29,0.27,41,793,26.30,0.57,22.43,,,
Mar,10,6.75,0.19,0.20,45,595,27.30,0.44,15.22,,,
Mar,10,7.00,0.14,0.13,143,840,29.40,0.34,10.81,,,
Mar,10,7.25,0.10,0.14,-,292,31.50,0.26,8.01,,,
Mar,10,7.50,0.07,0.13,-,263,33.30,0.20,6.01,,,
Mar,10,7.75,0.07,0.10,-,881,36.50,0.17,5.21,,,
Mar,10,8.25,0.04,0.06,-,102,41.10,0.12,3.60,,,
Mar,10,8.50,0.04,0.07,-,332,42.40,0.10,2.80,,,
Apr,10,0.01,6.42,-,-,-,-,-,-,,,
Apr,10,5.25,1.29,-,-,3,27.20,0.95,1.87,,,
Apr,10,5.75,0.84,-,-,15,27.10,0.85,4.54,,,
Apr,10,6.00,0.65,-,-,40,26.90,0.78,7.21,,,
Apr,10,6.25,0.47,-,-,27,26.60,0.68,11.48,,,
Apr,10,6.50,0.34,0.34,50,294,27.00,0.58,17.89,,,
Apr,10,6.75,0.25,0.25,11,367,27.00,0.47,13.08,,,
Apr,10,7.00,0.17,0.15,55,105,27.00,0.38,8.81,,,
Apr,10,7.25,0.11,0.20,-,55,27.00,0.29,5.87,,,
May,10,0.01,6.44,-,-,-,-,-,-,,,
May,10,5.75,0.86,-,-,-,27.40,0.83,4.43,,,
May,10,6.00,0.68,-,-,9,27.00,0.76,7.17,,,
May,10,6.25,0.53,-,-,-,27.30,0.68,11.17,,,
May,10,6.50,0.40,0.39,30,73,26.90,0.59,16.23,,,
May,10,6.75,0.29,0.35,-,41,26.90,0.49,12.23,,,
May,10,7.00,0.21,-,-,1,26.90,0.41,8.85,,,
May,10,7.25,0.15,0.16,62,82,26.90,0.32,6.32,,,
Jun,10,0.01,6.46,-,-,-,-,-,-,,,
Jun,10,5.53,1.04,0.93,-,20,23.70,0.90,2.26,,,
Jun,10,5.77,0.84,0.81,29,88,23.70,0.84,3.48,,,
Jun,10,6.02,0.66,-,-,10,23.70,0.77,5.92,,,
Jun,10,6.26,0.51,-,-,1,23.70,0.69,9.05,,,
Jun,10,6.50,0.39,0.46,49,201,23.70,0.60,13.23,,,
Jun,10,6.74,0.32,0.33,21,94,25.20,0.51,10.97,,,
Jun,10,6.98,0.26,0.37,-,198,26.70,0.44,9.05,,,
Jun,10,7.22,0.22,0.22,232,42,28.30,0.37,7.66,,,
Jun,10,7.46,0.17,0.12,3,120,29.00,0.32,6.09,,,
Jun,10,7.70,0.13,0.20,-,181,29.00,0.26,4.53,,,
Jun,10,7.94,0.10,0.14,-,52,29.00,0.21,3.48,,,
Jun,10,8.18,0.07,0.11,-,131,29.00,0.17,2.61,,,
Jun,10,8.42,0.06,0.09,-,374,29.00,0.13,1.92,,,
Jun,10,8.66,0.04,0.07,-,31,29.00,0.10,1.39,,,
Jun,10,8.90,0.03,0.06,-,83,29.00,0.08,1.04,,,
Jun,10,9.14,0.02,0.58,-,18,29.00,0.06,0.70,,,
Jun,10,9.38,0.01,0.24,-,15,29.00,0.05,0.52,,,
Jun,10,9.62,0.01,0.13,-,458,29.00,0.04,0.35,,,
Jun,10,10.11,0.01,0.73,-,406,29.00,0.02,0.17,,,
Jun,10,10.59,0.00,0.21,-,158,29.00,0.01,-,,,
Jun,10,11.55,0.00,0.16,-,817,29.00,-,-,,,
Jun,10,12.51,-,0.91,-,6,29.00,-,31.69,,,
Jun,10,13.47,-,0.75,-,40,29.00,-,26.12,,,
Jun,10,13.96,-,0.71,-,20,29.00,-,24.73,,,
Jun,10,14.44,-,0.63,-,40,29.00,-,21.94,,,
Jun,10,14.92,-,0.07,-,95,29.00,-,2.44,,,
Jun,10,15.40,-,0.39,-,115,29.00,-,13.41,,,
Sep,10,0.01,6.39,-,-,-,-,-,-,,,
Sep,10,4.50,2.04,0.96,-,11,30.40,0.96,0.78,,,
Sep,10,5.00,1.59,2.13,-,352,30.40,0.91,1.78,,,
Sep,10,5.50,1.20,-,-,562,30.40,0.83,4.23,,,
Sep,10,5.75,1.06,-,-,1,32.30,0.77,6.79,,,
Sep,10,6.00,0.85,0.80,-,34,28.50,0.74,7.56,,,
Sep,10,6.25,0.69,0.73,-,30,27.70,0.68,9.68,,,
Sep,10,6.50,0.59,0.74,-,179,28.60,0.62,12.90,,,
Sep,10,6.75,0.46,0.64,-,48,27.20,0.55,10.23,,,
Sep,10,7.00,0.37,0.40,-,10,27.00,0.49,8.23,,,
Sep,10,7.25,0.29,-,-,-,27.00,0.42,6.45,,,
Sep,10,7.50,0.23,0.31,-,28,26.70,0.36,5.01,,,
Sep,10,8.00,0.14,0.23,-,41,27.00,0.26,3.11,,,
Sep,10,8.50,0.10,0.14,-,24,28.50,0.20,2.22,,,
Sep,10,9.00,0.07,0.09,9,1,28.90,0.14,1.45,,,
Dec,10,0.01,6.47,-,-,-,-,-,-,,,
Dec,10,4.00,2.54,2.82,-,49,31.80,0.97,0.41,,,
Dec,10,4.25,2.29,2.18,-,78,31.80,0.96,0.57,,,
Dec,10,5.50,1.28,1.44,-,57,32.20,0.81,4.41,,,
Dec,10,5.75,1.13,1.00,162,112,32.40,0.77,6.05,,,
Dec,10,6.00,0.94,0.92,-,3,30.00,0.73,7.03,,,
Dec,10,6.25,0.80,-,-,-,29.40,0.68,8.83,,,
Dec,10,6.50,0.66,-,-,-,28.40,0.63,10.63,,,
Dec,10,6.75,0.56,-,-,-,28.70,0.58,9.24,,,
Dec,10,7.00,0.47,-,-,-,28.30,0.53,7.68,,,
Dec,10,7.25,0.39,-,-,-,28.30,0.48,6.38,,,
Dec,10,7.75,0.27,0.32,-,40,28.30,0.38,4.41,,,
Dec,10,8.25,0.19,0.28,-,1,28.30,0.30,3.02,,,
Mar,11,6.50,0.81,1.01,-,340,31.10,0.70,10.27,,,
Mar,11,7.00,0.61,-,-,-,31.10,0.59,7.95,,,
Dec,11,6.00,1.24,-,-,70,31.80,0.73,5.75,,,
Dec,11,7.00,0.86,1.21,-,120,32.20,0.63,6.82,,,
Dec,11,7.50,0.70,0.65,-,34,31.90,0.52,5.55,,,
Dec,11,8.00,0.51,0.61,-,11,29.60,0.52,4.00,,,
Dec,11,8.50,0.35,0.35,50,12,27.70,0.41,2.82,,,
Dec,11,10.00,0.14,0.19,-,46,26.20,0.22,1.15,,,
Dec,11,10.50,0.10,0.14,-,11,25.50,0.22,0.79,,,
Dec,11,11.00,0.07,0.10,-,1,25.20,0.14,0.56,,,
Dec,11,11.50,0.06,0.08,-,1,25.50,0.14,0.48,,,
Dec,11,12.00,0.04,0.07,-,141,25.70,0.09,0.36,,,
Dec,11,12.50,0.04,0.06,-,1,26.70,0.09,0.36,,,
Dec,12,4.50,2.29,1.86,-,47,33.80,0.90,1.44,,,
Dec,12,5.00,1.99,2.08,-,199,33.70,0.84,2.49,,,
Dec,12,5.50,1.69,1.60,3,33,32.40,0.84,3.53,,,
Dec,12,8.00,0.73,0.82,-,1,29.80,0.57,3.85,,,
Dec,12,8.50,0.65,0.66,-,5,30.50,0.57,3.40,,,
Dec,13,3.00,3.53,3.78,-,6,19.60,1.00,-,,,
Dec,13,4.00,2.67,2.75,-,218,32.00,0.92,0.61,,,
Jun,14,5.75,1.68,-,-,10,29.10,0.81,3.18,,,
Jun,14,6.00,1.56,1.37,-,13,28.80,0.81,3.64,,,
Sep,14,7.50,1.08,1.23,-,1,27.90,0.73,3.51,,,
Sep,14,7.75,0.99,1.14,-,1,27.60,0.63,3.24,,,
Ansell Ltd Last Sale Price $10.27,,,,,,,,,,,,
Mar,10,0.01,10.22,-,-,-,-,-,-,,,
Jun,10,0.01,10.34,-,-,-,-,-,1.77,,,
ANZ Banking Grp Last Sale Price $22.43,,,,,,,,,,,,
Jan,10,0.01,22.45,21.38,-,5,-,-,3.49,,,
Jan,10,6.00,16.44,0.38,-,-,38.90,1.00,1.16,,,
Jan,10,13.00,9.45,3.01,-,-,36.50,1.00,1.74,,,
Jan,10,13.50,8.95,2.45,-,-,36.20,1.00,2.32,,,
Jan,10,14.00,8.45,2.60,-,-,35.90,1.00,2.32,,,
Jan,10,15.00,7.45,3.60,-,-,35.50,1.00,2.32,,,
Jan,10,15.50,6.95,6.84,-,5,35.20,1.00,2.32,,,
Jan,10,16.00,6.45,1.75,-,-,34.90,1.00,2.32,,,
Jan,10,16.50,5.95,-,-,5,34.50,1.00,2.32,,,
Jan,10,17.00,5.46,5.33,-,15,34.20,1.00,2.91,,,
Jan,10,17.50,4.96,4.88,-,3,33.90,1.00,2.91,,,
Jan,10,17.51,4.95,4.91,2,54,53.90,0.99,3.49,,,
Jan,10,18.00,4.46,4.41,-,10,33.50,1.00,2.91,,,
Jan,10,18.01,4.45,-,-,2,33.80,1.00,2.91,,,
Jan,10,18.50,3.96,3.98,-,24,33.20,1.00,2.91,,,
Jan,10,19.00,3.46,3.40,-,22,32.90,1.00,2.91,,,
Jan,10,19.50,2.96,4.10,-,5,32.60,0.99,3.49,,,
Jan,10,20.00,2.47,2.20,2,107,32.20,0.97,4.65,,,
Jan,10,20.50,1.98,1.37,-,82,28.90,0.96,5.81,,,
Jan,10,21.00,1.50,1.42,-,276,25.60,0.92,7.56,,,
Jan,10,21.50,1.03,0.92,10,222,22.30,0.86,11.62,,,
Jan,10,21.51,1.01,0.50,-,26,21.70,0.86,11.04,,,
Jan,10,22.00,0.61,0.46,67,716,20.00,0.72,21.50,,,
Jan,10,22.50,0.33,0.25,118,1356,20.20,0.50,37.78,,,
Jan,10,23.00,0.13,0.08,254,1050,19.10,0.27,14.53,,,
Jan,10,23.50,0.06,0.03,287,854,21.10,0.14,6.97,,,
Jan,10,24.00,0.04,0.02,65,1111,24.90,0.09,4.65,,,
Jan,10,24.50,0.01,0.03,46,206,25.30,0.04,1.74,,,
Jan,10,25.00,0.01,0.01,-,864,25.70,0.02,0.58,,,
Jan,10,25.50,0.00,0.01,-,74,26.10,-,0.23,,,
Jan,10,26.00,0.00,0.90,6,26,26.50,-,0.12,,,
Jan,10,26.50,-,0.35,-,21,26.90,-,40.68,,,
Jan,10,28.00,-,0.07,-,38,27.30,-,8.14,,,
Feb,10,0.01,22.52,-,-,-,-,-,3.87,,,
Feb,10,17.00,5.50,-,-,2,23.80,1.00,2.91,,,
Feb,10,19.50,3.04,-,-,-,23.60,0.97,4.26,,,
Feb,10,20.00,2.56,-,-,42,23.50,0.94,5.23,,,
Feb,10,20.50,2.12,1.87,2,42,23.40,0.90,7.17,,,
Feb,10,21.00,1.70,1.45,59,149,23.40,0.83,10.27,,,
Feb,10,21.50,1.30,1.06,46,146,22.70,0.75,14.34,,,
Feb,10,22.00,0.94,0.77,33,271,21.60,0.65,19.76,,,
Feb,10,22.50,0.65,0.69,151,349,21.10,0.53,24.99,,,
Feb,10,23.00,0.41,0.36,134,1126,20.50,0.41,16.08,,,
Feb,10,23.01,0.41,0.42,4,5,20.40,0.40,15.89,,,
Feb,10,23.50,0.27,0.23,59,227,20.60,0.29,10.27,,,
Feb,10,23.51,0.28,0.32,-,2,21.40,0.30,10.85,,,
Feb,10,24.00,0.17,0.11,135,873,21.10,0.20,6.39,,,
Feb,10,24.01,0.14,-,-,-,19.70,0.18,5.23,,,
Feb,10,24.50,0.10,0.11,54,96,21.10,0.13,3.68,,,
Feb,10,25.00,0.06,0.06,6,394,21.20,0.08,2.13,,,
