Derivatives: Call Options - Weekly,,,,,,,,,,,,
XAO 4574.1 at 16:41 18/6/2010  Report at 19:06 Friday 18/6/2010. Processed 20:42 Friday 18/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
Aug,10,15.50,0.25,0.27,68,76,17.70,0.35,8.61,,,
Aug,10,16.00,0.13,0.13,-,10,17.70,0.21,4.40,,,
Aug,10,16.50,0.06,0.13,-,16,17.70,0.11,1.93,,,
Sep,10,0.01,14.73,-,-,-,-,-,-,,,
Sep,10,13.00,2.00,-,-,3,19.40,0.94,4.27,,,
Sep,10,13.50,1.55,-,-,7,19.30,0.87,5.53,,,
Sep,10,14.00,1.12,0.90,-,44,17.90,0.80,7.28,,,
Sep,10,14.50,0.77,0.70,-,190,17.70,0.68,10.92,,,
Sep,10,15.00,0.48,0.53,5,25,17.50,0.54,12.18,,,
Sep,10,15.50,0.30,0.35,18,150,17.90,0.40,7.53,,,
Sep,10,16.00,0.17,0.40,-,32,17.80,0.27,4.14,,,
Sep,10,16.50,0.10,-,-,-,18.30,0.18,2.39,,,
Oct,10,13.00,2.04,-,-,-,21.30,0.90,3.89,,,
Oct,10,13.50,1.54,-,-,-,17.10,0.88,3.98,,,
Oct,10,14.00,1.24,-,-,-,21.10,0.75,7.59,,,
Oct,10,14.50,0.88,0.42,-,10,19.70,0.67,10.18,,,
Oct,10,15.00,0.65,0.33,-,1,20.40,0.56,11.94,,,
Oct,10,15.50,0.34,-,-,-,17.10,0.43,6.20,,,
Oct,10,16.00,0.20,-,-,-,17.10,0.31,3.79,,,
Nov,10,13.00,2.08,-,-,-,22.50,0.87,3.82,,,
Nov,10,13.50,1.69,-,-,-,22.50,0.81,5.50,,,
Nov,10,14.00,1.34,-,-,-,22.50,0.74,7.80,,,
Nov,10,14.50,0.99,-,-,-,21.10,0.66,10.09,,,
Nov,10,15.00,0.79,-,-,-,22.50,0.57,12.08,,,
Nov,10,15.50,0.59,-,-,-,22.50,0.48,9.02,,,
Nov,10,16.00,0.44,-,-,-,22.50,0.40,6.65,,,
Dec,10,0.01,14.91,-,-,-,-,-,1.24,,,
Dec,10,13.00,2.10,-,-,-,21.50,0.87,3.52,,,
Dec,10,13.50,1.71,1.68,-,1,21.40,0.81,4.88,,,
Dec,10,14.00,1.33,-,-,11,20.30,0.75,6.45,,,
Dec,10,14.50,1.01,0.58,-,13,19.90,0.67,8.86,,,
Dec,10,15.00,0.74,0.60,-,22,19.30,0.58,9.64,,,
Dec,10,15.50,0.54,0.61,-,38,19.10,0.49,6.97,,,
Dec,10,16.00,0.40,0.62,-,19,19.40,0.40,5.14,,,
Dec,10,16.50,0.28,0.32,10,4,19.40,0.32,3.58,,,
Dec,10,17.00,0.19,0.30,-,8,19.50,0.24,2.47,,,
Dec,10,17.50,0.13,0.22,-,10,19.60,0.19,1.69,,,
Mar,11,0.01,15.11,-,-,-,-,-,2.51,,,
Mar,11,13.00,2.23,-,-,-,21.40,0.85,3.52,,,
Mar,11,13.50,1.88,-,-,-,21.40,0.80,4.83,,,
Mar,11,14.00,1.56,1.27,-,8,21.20,0.74,6.42,,,
Mar,11,14.50,1.24,-,-,-,20.20,0.68,8.00,,,
Mar,11,15.00,0.99,1.07,1,6,20.00,0.61,8.70,,,
Mar,11,15.50,0.78,-,-,-,19.80,0.54,6.81,,,
Mar,11,16.00,0.60,0.63,1,16,19.70,0.46,5.27,,,
Mar,11,16.50,0.46,0.40,-,34,19.60,0.39,4.04,,,
Jun,11,14.00,1.73,1.33,-,13,20.70,0.70,5.97,,,
Dec,12,13.00,3.21,-,-,-,21.10,0.85,3.70,,,
Dec,12,17.00,1.44,1.32,-,2,21.00,0.57,3.86,,,
Dec,12,18.00,1.19,1.46,-,15,21.40,0.46,3.19,,,
Jun,14,16.00,2.94,3.02,-,1,24.70,0.72,4.91,,,
Jun,14,16.50,2.77,-,-,-,24.70,0.72,4.64,,,
Asciano Grp Last Sale Price $1.69,,,,,,,,,,,,
Jun,10,0.01,1.68,-,-,-,-,1.00,-,,,
Jun,10,1.40,0.29,0.34,-,85,90.30,0.95,15.43,,,
Jun,10,1.50,0.20,0.07,-,192,76.70,0.90,30.85,,,
Jun,10,1.60,0.10,0.07,247,733,44.00,0.84,30.85,,,
Jun,10,1.70,0.02,0.01,-,1817,27.40,0.45,61.71,,,
Jun,10,1.80,0.00,0.01,-,967,27.40,0.04,3.09,,,
Jun,10,1.90,-,0.01,-,1220,27.40,-,30.85,,,
Jun,10,2.00,-,0.06,-,371,27.40,-,185.12,,,
Jun,10,2.25,-,0.04,-,6,27.40,-,138.84,,,
Jul,10,0.01,1.69,1.62,-,50,-,-,5.14,,,
Jul,10,1.50,0.22,0.18,13,772,40.70,0.84,15.43,,,
Jul,10,1.60,0.13,0.09,-,715,31.20,0.74,20.57,,,
Jul,10,1.70,0.07,0.05,255,874,29.00,0.52,33.42,,,
Jul,10,1.80,0.03,0.04,-,378,26.40,0.28,12.86,,,
Jul,10,1.90,0.01,0.10,-,60,26.40,0.11,4.11,,,
Jul,10,2.00,0.00,-,-,22,26.40,0.04,1.03,,,
Aug,10,0.01,1.70,-,-,-,-,-,4.63,,,
Aug,10,1.50,0.23,-,-,-,36.80,0.81,13.88,,,
Aug,10,1.60,0.16,-,-,6,34.30,0.70,21.60,,,
Aug,10,1.70,0.10,-,-,-,32.40,0.54,30.85,,,
Aug,10,1.80,0.04,0.04,493,338,25.90,0.34,12.34,,,
Aug,10,1.90,0.02,0.14,-,39,25.90,0.19,6.17,,,
Aug,10,2.00,0.01,0.12,-,5,25.90,0.09,2.16,,,
Aug,10,2.25,-,0.04,-,15,25.90,-,10.80,,,
Sep,10,0.01,1.70,-,-,-,-,-,4.41,,,
Sep,10,1.40,0.34,-,-,50,41.00,0.86,9.92,,,
Sep,10,1.50,0.26,-,-,-,40.10,0.77,15.43,,,
Sep,10,1.60,0.20,0.13,8,203,39.20,0.67,23.14,,,
Sep,10,1.70,0.12,0.10,60,265,30.80,0.56,25.34,,,
Sep,10,1.80,0.07,0.09,-,883,29.60,0.41,15.43,,,
Sep,10,1.90,0.04,0.02,500,739,28.80,0.27,7.71,,,
Sep,10,2.00,0.02,0.02,-,106,29.30,0.17,4.41,,,
Sep,10,2.25,0.00,0.04,-,380,29.30,0.04,0.88,,,
Oct,10,1.50,0.26,-,-,-,30.70,0.80,10.56,,,
Oct,10,1.60,0.17,-,-,10,24.40,0.72,12.18,,,
Oct,10,1.70,0.14,-,-,-,30.70,0.57,21.92,,,
Oct,10,1.80,0.08,-,-,-,27.30,0.43,12.99,,,
Oct,10,1.90,0.05,-,-,-,27.30,0.31,8.12,,,
Nov,10,1.50,0.27,-,-,-,30.70,0.79,10.73,,,
Nov,10,1.60,0.20,-,-,-,29.20,0.70,14.09,,,
Nov,10,1.70,0.14,-,-,10,27.00,0.58,18.11,,,
Nov,10,1.80,0.10,-,-,-,27.90,0.46,12.74,,,
Nov,10,1.90,0.07,-,-,-,27.90,0.34,8.72,,,
Dec,10,0.01,1.73,-,-,-,-,-,5.14,,,
Dec,10,1.48,0.29,0.54,-,26,28.90,0.81,9.14,,,
Dec,10,1.57,0.23,0.23,40,116,29.00,0.73,12.57,,,
Dec,10,1.66,0.19,0.12,-,284,31.60,0.63,18.28,,,
Dec,10,1.75,0.14,0.07,-,65,31.00,0.54,16.57,,,
Dec,10,1.96,0.07,0.04,-,139,29.90,0.33,8.00,,,
Dec,10,2.18,0.03,0.02,-,510,29.90,0.17,3.43,,,
Mar,11,0.01,1.75,-,-,-,-,-,5.01,,,
Mar,11,1.50,0.33,-,-,-,32.50,0.76,10.41,,,
Mar,11,1.60,0.27,-,-,-,32.40,0.69,13.50,,,
Mar,11,1.70,0.21,-,-,-,31.60,0.61,16.20,,,
Mar,11,1.80,0.17,0.14,10,1020,31.60,0.53,12.73,,,
Mar,11,1.90,0.13,-,-,-,31.10,0.45,10.03,,,
Dec,12,1.13,0.76,-,-,10,33.90,0.89,4.59,,,
Dec,12,1.31,0.64,0.70,-,25,33.90,0.83,6.12,,,
Dec,12,1.40,0.59,0.69,-,8,33.90,0.83,7.07,,,
Dec,12,1.66,0.46,0.06,-,-,33.90,0.75,10.13,,,
Dec,12,1.75,0.42,-,-,-,33.60,0.66,9.89,,,
Sep,14,1.70,0.72,-,-,-,44.70,0.72,10.03,,,
Sep,14,1.80,0.69,-,-,-,44.70,0.72,9.62,,,
Amcor Ltd Last Sale Price $6.52,,,,,,,,,,,,
Jun,10,0.01,6.51,-,-,1334,-,1.00,4.00,,,
Jun,10,3.89,2.63,2.02,-,-,90.80,1.00,4.00,,,
Jun,10,4.12,2.40,2.48,9,9,87.40,1.00,4.00,,,
Jun,10,4.58,1.95,1.55,-,-,80.70,1.00,4.00,,,
Jun,10,4.81,1.72,1.30,-,40,77.30,1.00,4.00,,,
Jun,10,5.03,1.50,0.43,-,-,74.00,1.00,4.00,,,
Jun,10,5.26,1.26,0.82,-,2,70.60,0.99,4.00,,,
Jun,10,5.49,1.04,0.55,-,34,67.30,0.98,8.00,,,
Jun,10,5.72,0.81,0.75,5,45,63.90,0.95,12.00,,,
Jun,10,5.95,0.57,0.71,6,418,30.30,0.99,4.00,,,
Jun,10,6.18,0.34,0.33,12,115,18.30,0.99,4.00,,,
Jun,10,6.41,0.14,0.15,69,681,21.40,0.75,23.99,,,
Jun,10,6.64,0.04,0.25,60,221,23.50,0.29,27.99,,,
Jun,10,6.87,0.00,0.01,-,100,23.50,0.05,3.20,,,
Jun,10,7.09,-,-,-,-,23.50,-,-,,,
Jun,10,7.32,-,-,-,-,23.50,-,-,,,
Jul,10,0.01,6.54,-,-,-,-,-,4.67,,,
Jul,10,5.75,0.81,0.40,-,6,22.90,0.96,5.33,,,
Jul,10,6.00,0.58,0.37,-,5,22.80,0.89,8.00,,,
Jul,10,6.25,0.38,0.49,32,150,22.20,0.76,14.66,,,
Jul,10,6.50,0.22,0.18,-,133,21.40,0.57,25.99,,,
Jul,10,6.75,0.11,0.17,50,73,20.90,0.36,14.00,,,
Jul,10,7.00,0.05,-,-,-,21.60,0.20,6.66,,,
Jul,10,7.25,0.02,-,-,-,21.60,0.09,2.67,,,
Aug,10,0.01,6.39,-,-,-,-,-,-,,,
Aug,10,5.75,0.85,-,-,-,25.20,0.90,6.40,,,
Aug,10,6.00,0.64,-,-,-,24.50,0.83,9.20,,,
Aug,10,6.25,0.44,-,-,-,23.10,0.72,13.60,,,
Aug,10,6.50,0.28,0.28,93,111,22.40,0.58,20.79,,,
Aug,10,6.75,0.17,0.21,78,81,22.00,0.42,13.20,,,
Aug,10,7.00,0.09,0.15,-,25,22.00,0.28,7.20,,,
Aug,10,7.25,0.04,-,-,-,22.00,0.17,3.60,,,
Sep,10,0.01,6.42,-,-,-,-,-,-,,,
Sep,10,4.75,1.81,1.93,12,57,25.10,1.00,2.57,,,
Sep,10,5.00,1.56,1.10,-,13,25.10,0.99,2.57,,,
Sep,10,5.50,1.09,0.73,-,1,24.90,0.93,3.71,,,
Sep,10,5.75,0.85,1.00,43,72,24.80,0.88,4.86,,,
Sep,10,6.00,0.65,0.32,-,107,24.70,0.80,7.43,,,
Sep,10,6.25,0.47,0.63,-,78,24.60,0.70,11.71,,,
Sep,10,6.50,0.32,0.21,-,235,23.80,0.58,17.14,,,
Sep,10,6.75,0.20,0.23,5,113,23.00,0.46,11.42,,,
Sep,10,7.00,0.12,0.10,-,20,22.90,0.34,6.85,,,
Sep,10,7.25,0.07,-,-,-,22.90,0.24,4.00,,,
Oct,10,0.01,6.45,-,-,-,-,-,-,,,
Oct,10,5.75,0.90,-,-,-,27.80,0.83,5.26,,,
Oct,10,6.00,0.68,0.57,-,45,25.10,0.78,6.73,,,
Oct,10,6.25,0.53,0.50,2,193,26.00,0.69,10.94,,,
Oct,10,6.50,0.35,0.19,-,2,23.30,0.60,14.10,,,
Oct,10,6.75,0.23,-,-,-,22.30,0.49,9.89,,,
Oct,10,7.00,0.15,-,-,-,22.00,0.38,6.31,,,
Oct,10,7.25,0.10,-,-,-,22.20,0.28,4.21,,,
Nov,10,0.01,6.48,-,-,-,-,-,-,,,
Nov,10,5.75,0.91,-,-,-,26.30,0.83,4.69,,,
Nov,10,6.00,0.72,-,-,-,26.30,0.76,7.13,,,
Nov,10,6.25,0.54,0.59,6,36,23.90,0.69,9.21,,,
Nov,10,6.50,0.36,0.34,11,-,21.80,0.61,12.00,,,
Nov,10,6.75,0.26,0.16,-,6,21.70,0.50,9.04,,,
Nov,10,7.00,0.18,-,-,-,21.70,0.40,6.26,,,
Dec,10,0.01,6.50,-,-,-,-,-,-,,,
Dec,10,5.50,1.11,0.70,-,2,23.80,0.90,2.67,,,
Dec,10,5.75,0.91,0.57,-,40,23.70,0.84,4.00,,,
Dec,10,6.00,0.72,0.82,6,37,23.70,0.77,6.07,,,
Dec,10,6.25,0.57,0.41,-,462,23.60,0.70,8.89,,,
Dec,10,6.50,0.42,0.29,-,127,22.90,0.61,12.00,,,
Dec,10,6.75,0.31,0.28,6,303,22.30,0.52,9.18,,,
Dec,10,7.00,0.22,0.20,101,111,22.00,0.43,6.52,,,
Dec,10,7.25,0.16,-,-,1,22.00,0.34,4.74,,,
Mar,11,0.01,6.46,-,-,-,-,-,-,,,
Mar,11,5.75,0.98,-,-,-,24.00,0.82,4.20,,,
Mar,11,6.00,0.81,-,-,-,24.00,0.76,5.90,,,
Mar,11,6.25,0.67,-,-,-,24.00,0.70,8.00,,,
Mar,11,6.50,0.54,-,-,5,23.70,0.63,10.40,,,
Mar,11,6.75,0.42,0.39,-,32,23.30,0.56,8.40,,,
Mar,11,7.00,0.34,0.30,4,4,23.30,0.49,6.70,,,
Mar,11,7.25,0.26,-,-,-,23.10,0.42,5.10,,,
AMP Ltd Last Sale Price $5.61,,,,,,,,,,,,
Jun,10,0.01,5.61,6.34,-,50,-,1.00,4.65,,,
Jun,10,4.09,1.52,1.46,-,1,55.60,1.00,4.65,,,
Jun,10,4.81,0.81,-,-,-,50.10,0.99,4.65,,,
Jun,10,5.05,0.57,0.58,-,8,48.30,0.96,9.29,,,
Jun,10,5.29,0.33,0.34,5,83,29.90,0.94,9.29,,,
Jun,10,5.53,0.13,0.17,2,305,26.30,0.68,41.83,,,
Jun,10,5.77,0.02,0.02,185,459,25.00,0.20,18.59,,,
Jun,10,6.02,0.00,0.01,10,707,25.00,0.02,0.93,,,
Jun,10,6.26,-,0.05,-,1296,25.00,-,46.47,,,
Jun,10,6.50,-,0.01,30,1607,25.00,-,4.65,,,
Jun,10,6.74,-,0.01,-,608,25.00,-,9.29,,,
Jun,10,6.98,-,0.02,-,1216,25.00,-,18.59,,,
Jun,10,7.22,-,0.02,-,258,25.00,-,18.59,,,
Jun,10,7.46,-,0.04,-,141,25.00,-,37.18,,,
Jun,10,7.70,-,0.03,-,99,25.00,-,23.24,,,
Jun,10,7.94,-,0.14,-,52,25.00,-,134.77,,,
Jun,10,8.18,-,0.11,-,131,25.00,-,102.24,,,
Jun,10,8.42,-,0.09,-,374,25.00,-,79.00,,,
Jun,10,8.66,-,0.05,-,131,25.00,-,46.47,,,
Jun,10,8.90,-,0.04,-,283,25.00,-,41.83,,,
Jun,10,9.14,-,0.58,-,18,25.00,-,539.09,,,
Jun,10,9.38,-,0.24,-,105,25.00,-,223.07,,,
Jun,10,9.62,-,0.13,-,458,25.00,-,116.18,,,
Jun,10,10.11,-,0.73,-,406,25.00,-,678.51,,,
Jun,10,10.59,-,0.21,-,158,25.00,-,195.19,,,
Jun,10,11.55,-,0.01,-,800,25.00,-,9.29,,,
Jun,10,12.51,-,0.91,-,6,25.00,-,845.81,,,
Jun,10,13.47,-,0.75,-,40,25.00,-,697.10,,,
Jun,10,13.96,-,0.71,-,20,25.00,-,659.92,,,
Jun,10,14.44,-,0.63,-,40,25.00,-,585.56,,,
Jun,10,14.92,-,0.07,-,95,25.00,-,65.06,,,
Jun,10,15.40,-,0.39,-,115,25.00,-,357.84,,,
Jul,10,0.01,5.63,-,-,-,-,-,4.65,,,
Jul,10,5.00,0.66,0.70,-,16,28.20,0.91,7.75,,,
Jul,10,5.25,0.46,0.44,-,10,28.00,0.79,14.72,,,
Jul,10,5.50,0.27,0.29,13,99,25.90,0.64,24.79,,,
Jul,10,5.75,0.14,0.14,108,556,24.60,0.43,20.91,,,
Jul,10,6.00,0.06,0.07,58,433,23.70,0.23,8.52,,,
Jul,10,6.25,0.03,0.06,-,521,25.80,0.13,4.65,,,
Jul,10,6.50,0.01,0.02,27,275,26.00,0.06,1.55,,,
Jul,10,6.75,0.00,0.05,-,875,26.20,0.02,0.62,,,
Jul,10,7.00,0.00,0.03,-,105,26.40,-,0.15,,,
Aug,10,0.01,5.65,-,-,-,-,-,4.65,,,
Aug,10,5.00,0.70,-,-,-,27.50,0.87,8.83,,,
Aug,10,5.25,0.51,0.53,5,5,27.30,0.76,13.94,,,
Aug,10,5.50,0.34,0.37,-,52,26.10,0.63,21.38,,,
Aug,10,5.75,0.20,0.20,175,187,24.80,0.47,18.59,,,
Aug,10,6.00,0.12,0.11,35,196,24.50,0.32,10.69,,,
Aug,10,6.25,0.06,0.09,30,142,24.50,0.20,5.58,,,
Aug,10,6.50,0.03,0.05,20,45,24.50,0.11,2.79,,,
Aug,10,6.75,0.01,0.20,-,14,24.50,0.06,1.39,,,
Aug,10,7.00,0.01,0.19,-,68,24.50,0.03,0.56,,,
Sep,10,0.01,5.53,-,-,-,-,-,-,,,
Sep,10,4.50,1.17,0.96,-,14,29.90,0.95,3.98,,,
Sep,10,5.00,0.73,0.69,-,349,29.50,0.83,8.30,,,
Sep,10,5.25,0.53,-,-,-,27.00,0.74,11.29,,,
Sep,10,5.50,0.35,0.42,-,691,24.60,0.63,15.93,,,
Sep,10,5.75,0.22,0.23,17,249,24.10,0.50,14.61,,,
Sep,10,6.00,0.14,0.23,-,341,24.30,0.36,8.96,,,
Sep,10,6.25,0.07,0.20,-,586,24.40,0.25,4.98,,,
Sep,10,6.50,0.04,0.33,-,389,24.40,0.16,2.66,,,
Sep,10,6.75,0.02,0.04,8,253,24.40,0.10,1.33,,,
Sep,10,7.00,0.01,0.11,-,354,24.50,0.06,0.66,,,
Sep,10,7.25,0.01,0.10,-,170,24.50,0.03,0.33,,,
Sep,10,7.50,0.00,0.11,-,20,24.50,0.02,0.13,,,
Sep,10,8.00,-,0.19,-,41,24.50,-,12.28,,,
Sep,10,8.50,-,0.14,-,24,24.50,-,9.63,,,
Sep,10,9.00,-,0.09,-,10,24.50,-,5.98,,,
Oct,10,0.01,5.55,-,-,-,-,-,-,,,
Oct,10,5.00,0.69,-,-,-,21.00,0.87,4.16,,,
Oct,10,5.25,0.50,-,-,-,21.00,0.77,6.85,,,
Oct,10,5.50,0.34,-,-,-,21.00,0.65,11.01,,,
Oct,10,5.75,0.29,-,-,-,27.00,0.52,14.19,,,
Oct,10,6.00,0.13,-,-,-,21.00,0.38,6.36,,,
Oct,10,6.25,0.12,0.14,-,11,25.80,0.31,5.87,,,
Oct,10,6.50,0.04,0.12,-,4,21.00,0.17,1.96,,,
Nov,10,0.01,5.58,-,-,-,-,-,-,,,
Nov,10,5.00,0.83,-,-,-,34.40,0.77,9.09,,,
Nov,10,5.25,0.63,-,-,-,30.00,0.71,10.71,,,
Nov,10,5.50,0.45,-,-,-,27.40,0.63,13.74,,,
Nov,10,5.75,0.43,-,-,-,34.40,0.55,17.38,,,
Nov,10,6.00,0.34,-,-,-,34.40,0.47,13.74,,,
Nov,10,6.25,0.27,-,-,-,34.40,0.40,10.71,,,
Dec,10,0.01,5.60,-,-,-,-,-,-,,,
Dec,10,4.00,1.66,2.30,-,40,27.70,0.97,1.55,,,
Dec,10,4.25,1.42,1.40,-,97,27.60,0.95,2.07,,,
Dec,10,5.00,0.79,0.81,15,15,27.50,0.80,6.20,,,
Dec,10,5.25,0.63,1.20,-,2,27.40,0.72,9.12,,,
Dec,10,5.50,0.48,0.54,600,705,27.30,0.64,12.91,,,
Dec,10,5.75,0.35,0.42,-,424,26.10,0.55,12.22,,,
Dec,10,6.00,0.26,0.35,-,308,25.60,0.46,8.78,,,
Dec,10,6.25,0.17,0.20,10,90,24.80,0.36,6.02,,,
Dec,10,6.50,0.12,0.15,13,47,24.80,0.28,4.13,,,
Dec,10,6.75,0.08,0.23,-,143,24.70,0.22,2.75,,,
Dec,10,7.00,0.06,0.17,-,84,24.70,0.16,1.89,,,
Dec,10,7.25,0.04,0.13,-,35,24.70,0.12,1.20,,,
Dec,10,7.75,0.01,0.32,-,40,24.70,0.06,0.52,,,
Dec,10,8.25,0.01,0.28,-,1,24.70,0.03,0.21,,,
Mar,11,0.01,5.50,-,-,-,-,-,-,,,
Mar,11,5.00,0.86,-,-,-,28.40,0.78,5.93,,,
Mar,11,5.25,0.71,-,-,-,28.40,0.72,8.13,,,
Mar,11,5.50,0.58,0.59,-,41,28.30,0.65,10.92,,,
Mar,11,5.75,0.46,0.65,-,75,27.50,0.58,10.57,,,
Mar,11,6.00,0.35,0.40,-,41,27.00,0.51,8.13,,,
Mar,11,6.25,0.27,0.54,-,36,26.40,0.44,6.16,,,
Mar,11,6.50,0.20,0.42,-,340,26.20,0.37,4.65,,,
Mar,11,7.50,0.07,-,-,100,26.20,0.17,1.51,,,
Mar,11,9.00,0.01,-,-,4,26.20,0.04,0.21,,,
Jun,11,5.00,0.93,-,-,-,29.80,0.78,5.52,,,
Jun,11,5.25,0.80,-,-,-,30.60,0.69,7.72,,,
Jun,11,5.50,0.65,-,-,-,29.30,0.69,9.47,,,
Sep,11,5.75,0.61,-,-,-,29.60,0.60,8.46,,,
Sep,11,6.00,0.51,-,-,-,29.00,0.60,7.01,,,
Sep,11,6.25,0.41,-,-,-,28.20,0.49,5.69,,,
Dec,11,5.00,1.02,1.76,-,14,30.60,0.80,4.88,,,
Dec,11,6.00,0.58,0.55,3,105,30.00,0.61,6.82,,,
Dec,11,7.00,0.28,1.21,-,126,27.70,0.39,3.24,,,
Dec,11,7.50,0.20,0.65,-,84,27.70,0.29,2.29,,,
Dec,11,8.00,0.14,0.61,-,11,27.70,0.29,1.65,,,
Dec,11,8.50,0.10,0.27,-,84,27.70,0.20,1.18,,,
Dec,11,10.00,0.04,0.19,-,46,27.70,0.11,0.41,,,
Dec,11,10.50,0.03,0.14,-,11,27.70,0.08,0.29,,,
Dec,11,11.00,0.02,0.10,-,1,27.70,0.08,0.24,,,
Dec,11,11.50,0.01,0.08,-,1,27.70,0.04,0.18,,,
Dec,11,12.00,0.01,0.07,-,141,27.70,0.04,0.11,,,
Dec,11,12.50,0.01,0.06,-,1,27.70,0.02,-,,,
Dec,12,4.50,1.52,1.91,-,51,33.80,0.83,2.91,,,
Dec,12,5.00,1.21,1.70,-,190,31.60,0.75,4.22,,,
Dec,12,5.50,0.88,1.12,-,34,27.70,0.76,5.43,,,
Dec,12,8.00,0.27,0.82,-,1,27.20,0.44,1.88,,,
Dec,12,8.50,0.20,0.66,-,5,26.60,0.33,1.42,,,
Mar,13,6.00,0.77,-,-,-,28.90,0.67,4.94,,,
Mar,13,6.25,0.68,0.60,-,10,28.40,0.67,4.36,,,
Dec,13,3.00,2.65,3.47,-,5,19.60,1.00,0.18,,,
Dec,13,4.00,1.91,1.90,2,220,34.10,0.86,1.50,,,
Jun,14,5.75,1.01,-,-,10,28.80,0.71,4.49,,,
Jun,14,6.00,0.94,1.37,-,13,28.80,0.71,4.14,,,
Sep,14,7.50,0.57,1.23,-,1,27.90,0.62,2.40,,,
Sep,14,7.75,0.53,1.14,-,1,27.60,0.54,2.19,,,
Ansell Ltd Last Sale Price $13.10,,,,,,,,,,,,
Jun,10,0.01,13.10,12.38,-,-,-,1.00,3.98,,,
ANZ Banking Grp Last Sale Price $23.14,,,,,,,,,,,,
Jun,10,0.01,23.15,23.27,1,483,-,1.00,3.38,,,
Jun,10,10.00,13.15,12.55,-,-,56.00,1.00,1.13,,,
Jun,10,11.00,12.15,4.65,-,-,55.40,1.00,2.25,,,
Jun,10,12.00,11.15,9.59,-,-,54.90,1.00,2.25,,,
Jun,10,13.00,10.15,4.18,-,-,54.30,1.00,2.25,,,
Jun,10,14.00,9.15,9.91,-,-,53.80,1.00,2.25,,,
Jun,10,15.00,8.15,7.13,-,3,52.60,1.00,2.25,,,
Jun,10,15.50,7.65,8.49,-,-,52.10,1.00,2.25,,,
Jun,10,16.00,7.15,8.08,-,-,51.50,1.00,2.25,,,
Jun,10,16.50,6.65,7.58,-,-,51.00,1.00,2.25,,,
Jun,10,17.00,6.16,6.60,-,-,50.40,1.00,3.38,,,
Jun,10,17.50,5.66,1.90,-,-,49.90,1.00,3.38,,,
Jun,10,17.51,5.64,-,10,10,31.50,1.00,3.38,,,
Jun,10,18.00,5.16,5.34,-,-,49.30,1.00,3.38,,,
Jun,10,18.01,5.14,-,-,3,31.30,1.00,3.38,,,
Jun,10,18.50,4.66,3.91,-,-,48.80,1.00,3.38,,,
Jun,10,18.51,4.64,-,-,1,31.00,1.00,3.38,,,
Jun,10,19.00,4.16,-,-,10,48.20,1.00,3.38,,,
Jun,10,19.01,4.17,4.30,3,10,78.40,0.98,7.89,,,
