Derivatives: Call Options - Weekly,,,,,,,,,,,,
XAO 4942.2 at 16:42 8/1/2010  Report at 19:05 Friday 8/1/2010. Processed 12:17 Saturday 9/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
Feb,10,5.25,1.21,1.28,-,15,26.10,0.99,3.48,,,
Feb,10,5.50,0.97,-,-,26,26.10,0.96,4.63,,,
Feb,10,5.75,0.74,0.55,-,11,26.10,0.90,6.95,,,
Feb,10,6.00,0.54,0.75,26,34,27.20,0.80,12.74,,,
Feb,10,6.25,0.37,0.60,39,301,27.00,0.66,22.01,,,
Feb,10,6.50,0.24,0.28,86,405,27.60,0.51,27.80,,,
Feb,10,6.51,0.19,0.30,-,143,22.10,0.49,21.43,,,
Feb,10,6.75,0.17,0.17,69,634,29.90,0.37,19.11,,,
Feb,10,6.76,0.13,0.16,16,58,26.20,0.35,15.06,,,
Feb,10,7.00,0.11,0.11,498,929,30.80,0.26,12.16,,,
Feb,10,7.01,0.09,-,-,-,29.50,0.25,10.43,,,
Feb,10,7.25,0.06,0.11,222,165,30.90,0.17,6.95,,,
Feb,10,7.50,0.04,0.11,28,264,31.00,0.11,4.05,,,
Mar,10,0.01,6.31,6.51,-,50,-,-,-,,,
Mar,10,4.00,2.46,1.32,-,-,24.90,1.00,1.84,,,
Mar,10,4.50,1.96,1.97,-,73,24.90,1.00,2.21,,,
Mar,10,4.75,1.71,-,-,10,24.90,1.00,2.21,,,
Mar,10,5.00,1.47,1.81,-,467,24.90,0.99,2.58,,,
Mar,10,5.25,1.22,0.29,25,45,24.90,0.97,2.95,,,
Mar,10,5.50,0.98,1.14,3,822,24.90,0.94,3.69,,,
Mar,10,5.75,0.77,1.08,-,117,26.60,0.86,6.27,,,
Mar,10,6.00,0.58,0.85,-,804,28.50,0.76,11.06,,,
Mar,10,6.25,0.42,0.50,-,692,28.50,0.65,17.69,,,
Mar,10,6.50,0.29,0.33,162,791,29.10,0.53,21.75,,,
Mar,10,6.75,0.21,0.24,26,590,30.30,0.42,15.48,,,
Mar,10,7.00,0.16,0.17,542,832,32.70,0.34,11.80,,,
Mar,10,7.25,0.11,0.14,169,292,33.00,0.26,8.11,,,
Mar,10,7.50,0.07,0.13,1,263,33.20,0.19,5.16,,,
Mar,10,7.75,0.05,0.10,1,881,33.40,0.14,3.69,,,
Mar,10,8.25,0.02,0.06,11,102,33.70,0.07,1.47,,,
Mar,10,8.50,0.01,0.07,-,332,33.90,0.05,0.74,,,
Apr,10,0.01,6.34,-,-,-,-,-,-,,,
Apr,10,5.25,1.23,-,-,3,27.40,0.94,2.28,,,
Apr,10,5.50,1.00,-,-,-,27.40,0.89,3.55,,,
Apr,10,5.75,0.80,-,-,-,28.20,0.82,5.83,,,
Apr,10,6.00,0.61,-,-,40,28.00,0.74,9.38,,,
Apr,10,6.25,0.47,-,-,27,28.50,0.65,14.44,,,
Apr,10,6.50,0.34,0.41,15,344,28.60,0.55,17.49,,,
Apr,10,6.75,0.25,0.29,7,356,29.00,0.46,12.67,,,
Apr,10,7.00,0.19,0.30,54,62,29.90,0.37,9.63,,,
Apr,10,7.25,0.14,0.20,53,55,30.50,0.30,7.10,,,
May,10,0.01,6.36,-,-,-,-,-,-,,,
May,10,5.50,1.03,-,-,-,29.70,0.86,4.05,,,
May,10,5.75,0.83,-,-,-,29.40,0.80,6.28,,,
May,10,6.00,0.66,-,-,9,28.90,0.73,9.33,,,
May,10,6.25,0.52,-,-,-,28.80,0.65,13.58,,,
May,10,6.50,0.40,0.39,-,43,29.10,0.56,16.02,,,
May,10,6.75,0.28,0.35,-,41,27.90,0.47,11.56,,,
May,10,7.00,0.20,-,-,1,27.70,0.39,8.31,,,
May,10,7.25,0.18,-,-,82,30.10,0.33,7.30,,,
Jun,10,0.01,6.38,-,-,-,-,-,-,,,
Jun,10,5.53,1.04,0.93,-,20,30.90,0.83,4.90,,,
Jun,10,5.77,0.87,1.05,-,59,30.80,0.77,7.10,,,
Jun,10,6.02,0.69,-,-,10,29.40,0.71,9.63,,,
Jun,10,6.26,0.54,-,-,-,28.10,0.65,12.50,,,
Jun,10,6.50,0.34,0.46,-,152,22.40,0.57,11.32,,,
Jun,10,6.74,0.25,0.35,-,95,22.40,0.48,8.28,,,
Jun,10,6.98,0.17,0.37,16,198,22.40,0.39,5.91,,,
Jun,10,7.22,0.12,0.20,-,42,22.40,0.30,4.05,,,
Jun,10,7.46,0.09,0.26,1,117,22.40,0.23,2.87,,,
Jun,10,7.70,0.06,0.20,1,181,22.40,0.17,1.86,,,
Jun,10,7.94,0.04,0.14,1,52,22.40,0.13,1.18,,,
Jun,10,8.18,0.03,0.11,1,131,22.40,0.09,0.84,,,
Jun,10,8.42,0.01,0.09,1,374,22.40,0.06,0.51,,,
Jun,10,8.66,0.01,0.07,1,31,22.40,0.04,0.30,,,
Jun,10,8.90,0.01,0.06,1,83,22.40,0.03,0.20,,,
Jun,10,9.14,0.00,0.58,-,18,22.40,0.02,0.10,,,
Jun,10,9.38,0.00,0.24,-,15,22.40,0.01,-,,,
Jun,10,9.62,0.00,0.13,-,458,22.40,-,-,,,
Jun,10,10.11,-,0.73,-,406,22.40,-,24.67,,,
Jun,10,10.59,-,0.21,-,158,22.40,-,7.10,,,
Jun,10,11.55,-,0.16,-,817,22.40,-,5.24,,,
Jun,10,12.51,-,0.91,-,6,22.40,-,30.75,,,
Jun,10,13.47,-,0.75,-,40,22.40,-,25.34,,,
Jun,10,13.96,-,0.71,-,20,22.40,-,23.99,,,
Jun,10,14.44,-,0.63,-,40,22.40,-,21.29,,,
Jun,10,14.92,-,0.07,-,95,22.40,-,2.37,,,
Jun,10,15.40,-,0.39,-,115,22.40,-,13.01,,,
Sep,10,0.01,6.31,-,-,-,-,-,-,,,
Sep,10,4.50,1.97,0.96,-,11,30.10,0.96,0.88,,,
Sep,10,5.00,1.52,2.13,-,352,30.10,0.90,1.97,,,
Sep,10,5.50,1.14,-,-,562,30.10,0.82,4.60,,,
Sep,10,5.75,0.98,-,-,1,30.10,0.77,6.58,,,
Sep,10,6.00,0.83,0.80,5,34,30.10,0.71,8.77,,,
Sep,10,6.25,0.70,0.73,-,30,30.10,0.66,11.40,,,
Sep,10,6.50,0.58,0.74,-,179,30.10,0.60,12.82,,,
Sep,10,6.75,0.47,0.64,-,48,29.60,0.54,10.41,,,
Sep,10,7.00,0.38,0.40,-,10,29.00,0.48,8.33,,,
Sep,10,7.25,0.31,-,-,-,29.00,0.42,6.79,,,
Sep,10,7.50,0.25,0.31,-,28,29.00,0.37,5.48,,,
Sep,10,8.00,0.16,0.23,1,41,29.00,0.27,3.51,,,
Sep,10,8.50,0.10,0.14,1,24,29.00,0.20,2.19,,,
Sep,10,9.00,0.06,0.09,1,1,29.00,0.14,1.32,,,
Dec,10,0.01,6.38,-,-,-,-,-,-,,,
Dec,10,4.00,2.46,2.82,-,49,32.30,0.97,0.49,,,
Dec,10,4.25,2.22,2.18,-,78,32.30,0.95,0.65,,,
Dec,10,5.50,1.27,1.44,11,57,34.40,0.79,5.60,,,
Dec,10,5.75,1.07,-,-,-,31.80,0.76,6.33,,,
Dec,10,6.00,0.93,0.92,-,3,31.30,0.71,8.03,,,
Dec,10,6.25,0.79,-,-,-,30.80,0.67,9.89,,,
Dec,10,6.50,0.67,-,-,-,30.10,0.62,10.79,,,
Dec,10,6.75,0.56,-,-,-,29.90,0.57,9.08,,,
Dec,10,7.00,0.47,-,-,-,29.40,0.52,7.54,,,
Dec,10,7.25,0.39,-,-,-,29.40,0.47,6.33,,,
Dec,10,7.75,0.28,0.32,-,40,29.40,0.38,4.46,,,
Dec,10,8.25,0.20,0.28,1,1,29.40,0.30,3.16,,,
Mar,11,6.50,0.77,1.01,-,340,31.10,0.59,9.91,,,
Mar,11,7.00,0.58,-,-,-,31.10,0.59,7.53,,,
Dec,11,6.00,1.19,-,25,55,31.80,0.73,6.00,,,
Dec,11,7.00,0.82,1.21,-,120,32.20,0.63,6.56,,,
Dec,11,7.50,0.67,0.65,-,34,31.90,0.52,5.33,,,
Dec,11,8.00,0.48,0.61,1,11,29.60,0.52,3.82,,,
Dec,11,8.50,0.36,0.48,1,12,28.90,0.41,2.90,,,
Dec,11,10.00,0.14,0.19,1,46,26.20,0.22,1.07,,,
Dec,11,10.50,0.10,0.14,1,11,25.50,0.22,0.76,,,
Dec,11,11.00,0.07,0.10,1,1,25.20,0.14,0.52,,,
Dec,11,11.50,0.06,0.08,1,1,25.50,0.14,0.44,,,
Dec,11,12.00,0.04,0.07,1,141,25.70,0.09,0.36,,,
Dec,11,12.50,0.04,0.06,1,1,26.70,0.09,0.32,,,
Dec,12,4.50,2.23,1.86,-,47,33.80,0.90,1.55,,,
Dec,12,5.00,1.93,2.08,-,199,33.70,0.84,2.63,,,
Dec,12,5.50,1.64,1.60,-,30,32.40,0.77,3.71,,,
Dec,12,8.00,0.73,0.82,1,1,30.50,0.57,3.84,,,
Dec,12,8.50,0.63,0.66,1,5,30.50,0.57,3.29,,,
Dec,13,3.00,3.46,3.78,-,6,19.60,1.00,-,,,
Dec,13,4.00,2.60,2.75,-,218,32.00,0.92,0.65,,,
Jun,14,5.75,1.63,-,-,10,29.10,0.81,3.29,,,
Jun,14,6.00,1.51,1.37,3,10,28.80,0.81,3.78,,,
Sep,14,7.50,1.04,1.23,1,1,27.90,0.73,3.43,,,
Sep,14,7.75,0.95,1.14,1,1,27.60,0.63,3.15,,,
Ansell Ltd Last Sale Price $10.70,,,,,,,,,,,,
Mar,10,0.01,10.66,-,-,-,-,-,-,,,
Jun,10,0.01,10.78,-,-,-,-,-,1.83,,,
ANZ Banking Grp Last Sale Price $22.25,,,,,,,,,,,,
Jan,10,0.01,22.29,21.38,-,5,-,-,3.52,,,
Jan,10,6.00,16.26,0.38,-,-,33.20,1.00,0.78,,,
Jan,10,13.00,9.28,3.01,-,-,32.00,1.00,1.95,,,
Jan,10,13.50,8.78,2.45,-,-,31.80,1.00,2.34,,,
Jan,10,14.00,8.28,2.60,-,-,31.60,1.00,2.34,,,
Jan,10,15.00,7.28,3.60,-,-,31.50,1.00,2.34,,,
Jan,10,15.50,6.78,6.84,-,5,31.30,1.00,2.34,,,
Jan,10,16.00,6.29,1.75,-,-,31.10,1.00,2.73,,,
Jan,10,16.50,5.79,-,-,5,30.90,1.00,2.73,,,
Jan,10,17.00,5.29,5.33,-,15,30.80,1.00,2.73,,,
Jan,10,17.50,4.79,4.88,-,3,30.60,1.00,2.73,,,
Jan,10,17.51,4.78,3.86,-,56,38.80,1.00,3.12,,,
Jan,10,18.00,4.29,4.41,-,10,30.40,1.00,2.73,,,
Jan,10,18.01,4.28,-,-,2,33.80,1.00,3.12,,,
Jan,10,18.50,3.79,3.98,-,24,30.20,1.00,3.12,,,
Jan,10,19.00,3.29,3.40,-,22,30.10,0.99,3.52,,,
Jan,10,19.50,2.81,4.10,-,5,29.90,0.98,4.30,,,
Jan,10,20.00,2.33,2.30,6,110,29.70,0.95,6.25,,,
Jan,10,20.50,1.86,1.37,-,82,27.90,0.91,8.59,,,
Jan,10,21.00,1.41,1.42,46,276,26.20,0.85,12.50,,,
Jan,10,21.50,0.99,0.97,42,229,24.40,0.75,18.75,,,
Jan,10,21.51,0.97,0.50,-,26,23.60,0.76,17.97,,,
Jan,10,22.00,0.63,0.61,257,698,22.30,0.62,29.29,,,
Jan,10,22.50,0.35,0.34,240,1298,21.40,0.45,27.34,,,
Jan,10,23.00,0.19,0.18,380,990,21.40,0.28,14.45,,,
Jan,10,23.50,0.10,0.09,445,829,21.90,0.16,7.42,,,
Jan,10,24.00,0.05,0.07,166,1083,23.10,0.09,3.91,,,
Jan,10,24.50,0.02,0.03,-,206,23.20,0.05,1.56,,,
Jan,10,25.00,0.01,0.01,460,864,23.40,0.02,0.62,,,
Jan,10,25.50,0.00,0.01,58,74,23.50,-,0.23,,,
Jan,10,26.00,0.00,0.90,-,20,23.60,-,-,,,
Jan,10,26.50,-,0.35,-,21,23.70,-,27.34,,,
Jan,10,28.00,-,0.07,-,38,23.90,-,5.47,,,
Feb,10,0.01,22.36,-,-,-,-,-,3.85,,,
Feb,10,17.00,5.34,-,-,2,24.50,1.00,3.01,,,
Feb,10,19.50,2.90,-,-,-,24.30,0.95,5.02,,,
Feb,10,20.00,2.44,-,-,42,24.30,0.91,6.53,,,
Feb,10,20.50,2.02,1.66,-,44,24.20,0.86,8.87,,,
Feb,10,21.00,1.62,1.66,5,112,24.20,0.79,12.39,,,
Feb,10,21.50,1.25,1.85,8,136,23.60,0.70,16.74,,,
Feb,10,22.00,0.92,1.04,13,272,22.60,0.61,22.43,,,
Feb,10,22.50,0.65,0.64,141,287,21.90,0.50,21.59,,,
Feb,10,23.00,0.42,0.42,180,1063,21.30,0.39,14.23,,,
Feb,10,23.01,0.42,0.74,1,1,21.30,0.38,14.06,,,
Feb,10,23.50,0.27,0.28,91,202,21.00,0.28,9.04,,,
Feb,10,23.51,0.28,0.32,-,2,21.40,0.28,9.21,,,
Feb,10,24.00,0.22,0.16,66,843,23.30,0.22,7.37,,,
Feb,10,24.01,0.14,-,-,-,19.70,0.18,4.69,,,
Feb,10,24.50,0.13,0.20,-,78,22.70,0.15,4.35,,,
Feb,10,25.00,0.07,0.10,353,400,22.00,0.09,2.34,,,
Feb,10,25.50,0.04,0.04,-,2,22.00,0.06,1.34,,,
Feb,10,26.00,0.02,0.14,-,11,22.00,0.03,0.67,,,
Feb,10,26.50,0.01,0.28,-,5,22.00,0.02,0.33,,,
Mar,10,0.01,22.43,22.58,-,1474,-,-,4.05,,,
Mar,10,12.00,10.35,8.08,-,-,26.10,1.00,2.13,,,
Mar,10,13.00,9.36,2.10,-,-,26.00,1.00,2.34,,,
