Derivatives: Call Options - Weekly,,,,,,,,,,,,,,,,,,,,
Thursday, April 2, 2015.,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Thursday, April 2, 2015. Processed Saturday at 2015-04-04T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS,
AGL Energy Last Sale Price $15.12,
Apr,15,14.75,.47,.60,60,621,16.20,.77,11.52,,
Apr,15,15.00,.31,.38,1330,2729,16.10,.62,20.85,,
Apr,15,15.50,.10,.13,335,2009,16.00,.29,10.42,,
May,15,15.00,.48,.54,145,983,16.70,.61,15.46,,
May,15,15.50,.25,.22,1402,2509,16.50,.42,10.59,,
May,15,16.00,.11,.16,100,234,16.20,.24,4.66,,
Jun,15,14.88,.66,.77,5,456,16.70,.66,11.79,,
Jul,15,16.00,.28,.29,500,638,16.70,.36,5.73,,
Sep,15,14.88,.86,1.02,15,763,17.40,.66,8.50,,
Sep,15,15.36,.61,.64,50,225,17.30,.56,8.44,,
,
Asciano Last Sale Price $6.39,
May,15,6.50,.17,.17,490,13172,20.60,.48,16.53,,
May,15,6.75,.08,.09,996,2460,19.90,.29,8.02,,
Jun,15,6.50,.22,.20,5,17630,20.60,.50,14.45,,
,
Amcor Last Sale Price $14.18,
Apr,15,14.25,.23,.19,200,2183,19.00,.50,27.50,,
Apr,15,14.50,.14,.10,1490,6021,18.60,.34,15.80,,
Apr,15,14.75,.07,.07,550,162,18.40,.21,8.19,,
May,15,13.50,.90,.85,15,190,20.40,.78,9.71,,
May,15,14.25,.41,.40,100,2520,18.80,.54,18.29,,
Jun,15,13.41,1.05,1.02,10,82,20.10,.78,8.48,,
Dec,15,16.54,.20,.18,18,150,18.50,.26,1.98,,
Dec,15,17.43,.10,.09,200,-,18.20,.16,.94,,
,
AMP Last Sale Price $6.54,
Apr,15,6.00,.56,.43,100,100,25.20,.93,5.07,,
Apr,15,6.50,.17,.16,1035,4127,23.70,.58,34.25,,
Apr,15,6.51,.17,.14,420,1697,23.70,.57,35.52,,
Apr,15,6.75,.07,.04,300,8829,23.00,.31,16.49,,
May,15,6.25,.45,.56,3650,3720,25.80,.72,15.18,,
May,15,6.50,.29,.23,176,10171,25.20,.58,24.48,,
May,15,6.75,.17,.12,70,9023,25.00,.43,17.13,,
May,15,7.00,.11,.10,130,16964,25.20,.29,10.28,,
Jun,15,0.01,6.57,5.54,100,190,-,-,2.30,,
Jun,15,4.01,2.56,2.37,5,752,43.00,.99,1.64,,
Jun,15,5.01,1.58,1.48,5,135,34.00,.96,2.95,,
Jun,15,6.50,.35,.30,1122,1806,25.40,.59,20.68,,
Jun,15,6.75,.23,.19,6083,7855,25.00,.46,15.43,,
Jun,15,7.00,.16,.12,90,8609,24.90,.35,10.18,,
Jul,15,6.50,.42,.41,3700,4350,25.30,.60,17.67,,
Jul,15,7.00,.20,.17,1250,1010,24.50,.39,9.53,,
Jul,15,7.25,.14,.13,150,1590,24.40,.30,6.51,,
Jul,15,7.50,.10,.12,100,600,24.70,.22,4.42,,
Sep,15,6.50,.48,.33,100,1060,25.50,.61,13.95,,
Dec,15,6.25,.69,.67,36,-,25.80,.69,8.69,,
Dec,15,6.75,.44,.44,100,400,24.90,.56,9.44,,
,
Ansell Last Sale Price $28.64,
Jun,15,26.50,2.77,2.90,10,50,25.40,.79,9.45,,
Jul,15,32.00,.45,.42,400,-,22.30,.26,4.78,,
,
ANZ Banking Grp Last Sale Price $36.67,
Apr,15,23.51,13.19,13.10,3,95,34.50,1.00,1.36,,
Apr,15,26.51,10.20,10.00,5,174,34.50,1.00,1.58,,
Apr,15,32.51,4.21,4.23,17,308,17.40,1.00,2.04,,
Apr,15,33.00,3.71,3.46,20,1054,17.20,1.00,2.04,,
Apr,15,33.50,3.22,3.39,10,1044,17.00,.99,2.26,,
Apr,15,34.00,2.73,2.81,30,1766,16.70,.98,2.71,,
Apr,15,35.00,1.78,1.60,185,1160,15.80,.91,4.98,,
Apr,15,35.50,1.34,1.22,10,3009,15.10,.84,7.69,,
Apr,15,36.00,.94,.82,800,4826,14.50,.74,12.44,,
Apr,15,36.50,.60,.52,390,5785,14.00,.60,19.68,,
Apr,15,37.00,.35,.39,1457,4571,13.50,.44,15.84,,
Apr,15,37.50,.17,.18,255,8080,13.20,.28,7.92,,
Apr,15,37.51,.17,.20,20,88,13.20,.28,7.92,,
Apr,15,38.00,.08,.09,100,3685,13.00,.15,3.62,,
Apr,15,38.50,.04,.08,150,284,13.00,.08,1.58,,
Apr,15,39.00,.01,.06,150,650,13.20,.03,.68,,
May,15,34.50,2.38,2.44,30,2770,17.70,.85,3.67,,
May,15,35.00,1.96,1.80,30,6290,17.40,.80,4.98,,
May,15,35.51,1.17,.97,1802,5550,17.10,.74,.17,,
May,15,36.00,1.22,1.21,376,2758,16.80,.67,9.52,,
May,15,36.01,.90,.94,7,447,16.80,.67,4.19,,
May,15,36.50,.92,.94,751,3944,16.50,.60,13.01,,
May,15,36.51,.67,.58,5,2072,16.50,.59,8.91,,
May,15,37.00,.66,.70,320,4846,16.30,.51,11.53,,
May,15,37.01,.48,.42,32,505,16.30,.51,8.38,,
May,15,37.50,.46,.45,150,1070,16.00,.43,7.95,,
May,15,38.00,.30,.25,470,5484,15.90,.35,5.33,,
Jun,15,23.51,12.46,12.74,3,11,44.00,.99,-,,
Jun,15,27.01,9.03,8.86,5,180,35.40,.98,-,,
Jun,15,32.50,4.29,4.45,25,1235,20.60,.92,1.35,,
Jun,15,33.00,3.81,3.55,5,1818,19.70,.90,1.58,,
Jun,15,33.50,3.33,3.12,12,5367,19.00,.88,1.87,,
Jun,15,33.51,2.85,2.95,67,1542,18.90,.88,-,,
Jun,15,35.00,2.02,1.90,50,1868,17.30,.78,4.10,,
Jun,15,37.00,.74,.76,180,1984,15.70,.54,8.67,,
Jun,15,37.01,.66,.50,70,6584,15.70,.54,7.67,,
Jun,15,37.50,.54,.52,22,2705,15.40,.47,6.26,,
Jun,15,37.51,.48,.38,13,13,15.40,.46,5.62,,
Jun,15,38.01,.34,.28,44,2326,15.10,.39,4.04,,
Jun,15,38.50,.26,.25,5,30,14.90,.32,2.99,,
Jul,15,36.00,1.45,1.26,20,24,16.30,.67,6.43,,
Sep,15,29.01,7.27,7.30,70,178,22.30,.96,-,,
Sep,15,31.00,5.81,5.85,13,58,21.70,.92,.79,,
Sep,15,32.50,4.42,4.55,40,206,20.10,.87,1.44,,
Sep,15,33.00,3.98,4.05,25,989,19.40,.86,1.72,,
Sep,15,34.00,3.13,3.36,95,1025,18.20,.81,2.57,,
Sep,15,34.01,3.03,3.16,10,72,18.20,.81,2.09,,
Sep,15,35.00,2.37,2.57,30,1746,17.10,.75,3.93,,
Sep,15,36.00,1.72,1.47,30,360,16.20,.68,5.91,,
