Derivatives: Call Options - Weekly,,,,,,,,,,,,,,,,,,,,
Friday, November 7, 2014.,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, November 7, 2014. Processed Saturday at 2014-11-08T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS,
AGL Energy Last Sale Price $13.86,
Nov,14,13.44,.48,.43,50,50,14.90,.84,8.15,,
Nov,14,13.68,.29,.28,443,712,14.00,.70,14.42,,
Nov,14,13.92,.16,.13,150,915,13.50,.49,19.44,,
Nov,14,14.16,.07,.06,652,865,13.30,.28,8.78,,
Nov,14,14.64,.01,.01,338,633,13.20,.05,.88,,
Dec,14,13.44,.56,.48,69,69,14.40,.79,8.46,,
Dec,14,13.67,.39,.39,163,1589,13.90,.68,12.54,,
Dec,14,13.90,.25,.23,87,747,13.50,.54,15.68,,
Dec,14,14.13,.15,.14,129,1130,13.30,.40,9.41,,
Dec,14,14.37,.08,.05,65,1150,13.10,.26,5.02,,
Jan,15,13.44,.67,.61,84,32,13.80,.76,7.68,,
Jan,15,13.92,.35,.30,9,110,13.00,.57,11.13,,
Jan,15,14.40,.16,.14,447,569,12.50,.35,4.86,,
Jan,15,14.88,.06,.06,105,370,12.40,.17,1.88,,
Feb,15,14.25,.29,.20,10,284,13.50,.46,6.94,,
Feb,15,14.50,.20,.19,192,512,13.30,.37,4.82,,
Feb,15,14.75,.14,.11,71,71,13.20,.28,3.29,,
Mar,15,13.92,.47,.48,119,330,14.20,.60,8.94,,
Mar,15,13.93,.37,.36,27,27,14.20,.59,6.96,,
Mar,15,14.40,.27,.24,250,665,13.90,.44,4.98,,
Mar,15,14.88,.14,.12,114,712,13.90,.30,2.63,,
,
Asciano Last Sale Price $6.29,
Nov,14,6.00,.34,.28,40,6917,26.00,.80,15.20,,
Nov,14,6.25,.16,.13,6,2921,23.00,.58,33.16,,
Dec,14,6.50,.09,.10,70,13432,19.40,.35,12.43,,
Mar,15,6.25,.34,.30,62,10300,19.70,.62,12.23,,
Mar,15,7.00,.07,.07,200,110,18.70,.25,3.11,,
,
Amcor Last Sale Price $12.22,
Nov,14,11.25,1.00,.86,40,240,21.90,.96,4.27,,
Nov,14,11.75,.54,.55,60,4160,19.00,.84,9.96,,
Nov,14,12.00,.34,.11,630,820,18.10,.70,17.78,,
Nov,14,12.25,.20,.13,480,480,17.50,.52,27.74,,
Nov,14,12.50,.10,.05,280,280,17.30,.32,13.51,,
Dec,14,10.96,1.31,.96,108,3399,21.40,.95,3.91,,
Dec,14,11.84,.54,.35,142,4478,17.70,.75,11.38,,
Dec,14,12.29,.26,.10,130,130,16.70,.52,18.13,,
Dec,14,12.51,.17,.12,70,70,16.40,.39,11.73,,
Jan,15,12.00,.54,.30,152,502,16.30,.67,11.38,,
Mar,15,12.07,.61,.60,55,-,17.40,.65,9.92,,
Mar,15,13.41,.11,.09,200,200,15.90,.25,2.35,,
Jun,15,10.95,1.52,1.43,80,80,19.40,.85,3.30,,
Jun,15,11.40,1.19,1.04,30,30,18.70,.79,4.72,,
Jun,15,11.84,.90,.77,40,240,18.20,.71,6.66,,
Jun,15,12.07,.76,.63,30,137,17.90,.66,7.89,,
Dec,15,12.07,.94,.70,15,65,17.80,.72,5.81,,
,
AMP Last Sale Price $5.90,
Nov,14,5.50,.43,.35,602,2434,27.10,.88,8.84,,
Nov,14,5.75,.23,.23,410,9349,25.10,.70,23.57,,
Nov,14,6.00,.09,.08,3450,21136,23.70,.41,26.51,,
Dec,14,4.01,1.91,1.91,5,686,52.50,.99,2.21,,
Dec,14,4.51,1.41,1.38,13,531,39.60,.98,2.95,,
Dec,14,5.01,.91,.93,20,667,27.00,.97,2.95,,
Dec,14,5.25,.68,.72,135,910,24.20,.94,4.42,,
Dec,14,5.26,.67,.20,50,2427,24.10,.94,4.42,,
Dec,14,5.50,.46,.48,160,21214,22.70,.85,8.10,,
Dec,14,5.75,.27,.29,336,8879,22.20,.68,17.68,,
Dec,14,6.00,.14,.12,1100,10860,22.40,.46,20.62,,
Dec,14,6.25,.07,.05,100,1585,23.00,.27,9.57,,
Jan,15,5.25,.71,.62,27,797,20.60,.92,4.42,,
Jan,15,5.50,.50,.50,35,1623,20.10,.82,7.36,,
