Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2012-04-29T18:00:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
27/04/2012,AIA Group Ltd,27,,
27/04/2012,Aluminum Corp Of China Ltd,3.77,,
27/04/2012,Bank of China Ltd,3.19,,
27/04/2012,Bank of Communications Co Ltd,5.79,,
27/04/2012,Belle International Holdings Ltd,15,,
27/04/2012,BOC Hong Kong Ltd,23.95,,
27/04/2012,Cathay Pacific Airways Ltd,13.14,,
27/04/2012,Cheung Kong  Ltd,102.2,,
27/04/2012,China Coal Energy Co Ltd,8.57,,
27/04/2012,China Construction Bank Corp,5.91,,
27/04/2012,China Life Insurance Co Ltd,20.75,,
27/04/2012,China Merchants Holdings Co Ltd,24.2,,
27/04/2012,China Mobile Ltd,83.85,,
27/04/2012,China Overseas Land & Investment Ltd,16.62,,
27/04/2012,China Petroleum & Chemical Corp,8.2,,
27/04/2012,China Resources Enterprise Ltd,27.5,,
27/04/2012,China Resources Land Ltd,14.88,,
27/04/2012,China Resources Power Holdings Co Ltd,13.86,,
27/04/2012,China Shenhua Energy Co Ltd,33.7,,
27/04/2012,China Unicom  Ltd,13.78,,
27/04/2012,Citic Pacific Ltd,12.62,,
27/04/2012,CLP Holdings Ltd,66.05,,
27/04/2012,Cnooc Ltd,16.28,,
27/04/2012,COSCO Pacific Ltd,11.02,,
27/04/2012,Esprit Holdings Ltd,15.98,,
27/04/2012,Hang Lung Properties Ltd,28.25,,
27/04/2012,Hang Seng Bank Ltd,105.6,,
27/04/2012,Henderson Land Development Co Ltd,43.75,,
27/04/2012,Hengan International Group Co Ltd,80.5,,
27/04/2012,Hong Kong Exchanges And Clearing Ltd,122.8,,
27/04/2012,HSBC Holdings PLC,69.45,,
27/04/2012,Hutchison Whampoa Ltd,74,,
27/04/2012,Industrial and Commercial Bank of China Ltd,5.11,,
27/04/2012,Li & Fung Ltd,16.56,,
27/04/2012,MTR Corp Ltd,27.25,,
27/04/2012,New World Development Co Ltd,9.42,,
27/04/2012,PetroChina Co Ltd,11.64,,
27/04/2012,Ping An Insurance Co Of China Ltd,63.8,,
27/04/2012,Power Assets Holdings Ltd,57.45,,
27/04/2012,Sino Land Co Ltd,13.08,,
27/04/2012,Sun Hung Kai Properties Ltd,93.9,,
27/04/2012,Swire Pacific Ltd,90.2,,
27/04/2012,Tencent Holdings Ltd,234,,
27/04/2012,The Bank Of East Asia Ltd,28.3,,
27/04/2012,The Hong Kong and China Gas Co Ltd,19.76,,
27/04/2012,Wharf Ltd,44.9,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
27/04/2012,adidas AG,59.82,,
27/04/2012,Allianz Se,84.98,,
27/04/2012,BASF SE,65.25,,
27/04/2012,Bayer AG,55.66,,
27/04/2012,Beiersdorf AG,52.35,,
27/04/2012,BMW AG,72.13,,
27/04/2012,COMMERZBANK AG,1.64,,
27/04/2012,Daimler AG,42.075,,
27/04/2012,Deutsche Bank AG,33.5,,
27/04/2012,Deutsche Boerse AG,48.4,,
27/04/2012,Deutsche Lufthansa AG,9.975,,
27/04/2012,Deutsche Post AG,14.2,,
27/04/2012,Deutsche Telekom AG,8.529,,
27/04/2012,EON AG,17.22,,
27/04/2012,Fresenius Medical Care AG & Co Kgaa,52.67,,
27/04/2012,Fresenius SE & Co KGaA,75.44,,
27/04/2012,Heidelbergcement AG,42.345,,
27/04/2012,Henkel AG & Co KGaA,56.36,,
27/04/2012,Infineon Technologies AG,7.462,,
27/04/2012,K+S AG,37.94,,
27/04/2012,Linde AG,130.1,,
27/04/2012,MAN SE,98.44,,
27/04/2012,Merck KGaA,83.55,,
27/04/2012,METRO AG,23.76,,
27/04/2012,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,109.95,,
27/04/2012,Rwe AG,32.89,,
27/04/2012,SAP AG,50.51,,
27/04/2012,Siemens AG,70.58,,
27/04/2012,ThyssenKrupp AG,17.89,,
27/04/2012,Volkswagen AG,141.85,,
27/04/2012,Singapore Telecom,1.89,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
27/04/2012,Advantest Corp,"1,340",,
27/04/2012,AEON Co Ltd,"1,044",,
27/04/2012,Ajinomoto Co Inc,"1,033",,
27/04/2012,All Nippon Airways Co Ltd,234,,
27/04/2012,Alps Electric Co Ltd,734,,
27/04/2012,Asahi Breweries Ltd,"1,803",,
27/04/2012,Asahi Glass Co Ltd,633,,
27/04/2012,Asahi Kasei Corp,496,,
27/04/2012,Astellas Pharma Inc,"3,245",,
27/04/2012,Bank Of Yokohama Ltd,389,,
27/04/2012,Bridgestone Corp,"1,905",,
27/04/2012,Canon Inc,"3,670",,
27/04/2012,Casio Computer Co Ltd,535,,
27/04/2012,Central Japan Railway Co,"664,000",,
27/04/2012,Chiba Bank Ltd,487,,
27/04/2012,Chiyoda Corp,969,,
27/04/2012,Chubu Electric Power Co Inc,"1,308",,
27/04/2012,Chugai Pharmaceutical Co Ltd,"1,444",,
27/04/2012,Citizen Holdings Co Ltd,503,,
27/04/2012,Comsys Holdings Corp,808,,
27/04/2012,Credit Saison Co Ltd,"1,724",,
27/09/2011,CSK Corp,279,,
27/04/2012,Dai Nippon Printing Co Ltd,713,,
27/04/2012,Daiichi Sankyo Co Ltd,"1,374",,
27/04/2012,Daiichi Sankyo Co Ltd,"1,374",,
27/04/2012,Daikin Industries Ltd,"2,124",,
27/04/2012,Dainippon Screen Mfg Co Ltd,725,,
27/04/2012,Dainippon Sumitomo Pharma Co Ltd,802,,
27/04/2012,Daiwa House Industry Co Ltd,"1,034",,
27/04/2012,Daiwa Securities Group Inc,304,,
27/04/2012,Denki Kagaku Kogyo KK,312,,
27/04/2012,Denso Corp,"2,609",,
27/04/2012,Dentsu Inc,"2,463",,
27/04/2012,DOWA Holdings Co Ltd,514,,
27/04/2012,East Japan Railway Co,"4,980",,
27/04/2012,Ebara Corp,325,,
27/04/2012,Eisai Co Ltd,"3,120",,
27/04/2012,Fanuc Ltd,"13,590",,
27/04/2012,Fast Retailing Co Ltd,"17,930",,
27/04/2012,Fuji Electric Co Ltd,214,,
27/04/2012,Fuji Heavy Industries Ltd,613,,
27/04/2012,Fujifilm Holdings Corp,"1,707",,
27/04/2012,Fujikura Ltd,251,,
27/04/2012,Fujitsu Ltd,390,,
27/04/2012,Fukuoka Financial Group Inc,334,,
27/04/2012,Furukawa Co Ltd,76,,
27/04/2012,Furukawa Electric Co Ltd,218,,
27/04/2012,GS Yuasa Corp,414,,
27/04/2012,Heiwa Real Estate Co Ltd,203,,
27/04/2012,Hino Motors Ltd,570,,
27/04/2012,Hitachi Construction Machinery Co Ltd,"1,747",,
27/04/2012,Hitachi Ltd,512,,
27/04/2012,Hitachi Zosen Corp,108,,
27/04/2012,Hokuetsu Kishu Paper Co Ltd,512,,
27/04/2012,Honda Motor Co Ltd,"2,896",,
27/04/2012,Ihi Corp,194,,
27/04/2012,Inpex Corp,"530,000",,
27/04/2012,Isetan Mitsukoshi Holdings Ltd,874,,
27/04/2012,Isuzu Motors Ltd,459,,
27/04/2012,Itochu Corp,906,,
27/04/2012,J.Front Retailing Co Ltd,412,,
27/04/2012,Japan Steel Works Ltd,488,,
27/04/2012,Japan Tobacco Inc,"443,500",,
27/04/2012,JFE Holdings Inc,"1,511",,
27/04/2012,JGC CORP,"2,312",,
27/04/2012,Jtekt Corp,883,,
27/04/2012,JX Holdings Inc,453,,
27/04/2012,Kajima Corp,228,,
27/04/2012,Kansai Electric Power Co Inc,"1,158",,
27/04/2012,Kao Corp,"2,147",,
27/04/2012,Kawasaki Heavy Industries Ltd,242,,
27/04/2012,Kawasaki Kisen Kaisha Ltd,170,,
27/04/2012,Kddi Corp,"525,000",,
27/04/2012,Keio Corp,578,,
27/04/2012,Keisei Electric Railway Co Ltd,618,,
27/04/2012,Kikkoman Corp,939,,
27/04/2012,Kirin Holdings Co Ltd,"1,022",,
27/04/2012,Kobe Steel Ltd,115,,
27/04/2012,KOMATSU Ltd,"2,315",,
27/04/2012,Konami Corp,"2,330",,
27/04/2012,Konica Minolta Holdings Inc,654,,
27/04/2012,Kubota Corp,776,,
27/04/2012,Kuraray Co Ltd,"1,144",,
27/04/2012,Kyocera Corp,"7,860",,
27/04/2012,Kyowa Hakko Kirin Co Ltd,843,,
27/04/2012,Marubeni Corp,558,,
27/04/2012,Maruha Nichiro Holdings Inc,139,,
27/04/2012,Marui Group Co Ltd,636,,
27/04/2012,Matsui Securities Co Ltd,492,,
27/04/2012,Mazda Motor Corp,131,,
27/04/2012,Meidensha Corp,286,,
27/04/2012,Meiji Holding Co Ltd,"3,545",,
27/04/2012,Minebea Co Ltd,365,,
27/04/2012,Mitsubishi Chemical Hldg Corp,422,,
