Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2015-05-30T13:15:00+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
29/05/2015,AIA Group Ltd,51.05,,
29/05/2015,Aluminum Corp Of China Ltd,4.67,,
29/05/2015,Bank of China Ltd,5.15,,
29/05/2015,Bank of Communications Co Ltd,7.38,,
29/05/2015,Belle International Holdings Ltd,9.9,,
29/05/2015,BOC Hong Kong Ltd,31.9,,
29/05/2015,Cathay Pacific Airways Ltd,19.86,,
10/03/2015,Cheung Kong  Ltd,153.1,,
29/05/2015,China Coal Energy Co Ltd,4.7,,
29/05/2015,China Construction Bank Corp,7.79,,
29/05/2015,China Life Insurance Co Ltd,37.25,,
29/05/2015,China Merchants Holdings Co Ltd,34.2,,
29/05/2015,China Mobile Ltd,102.1,,
29/05/2015,China Overseas Land & Investment Ltd,28.1,,
29/05/2015,China Petroleum & Chemical Corp,6.83,,
29/05/2015,China Resources Enterprise Ltd,23.3,,
29/05/2015,China Resources Land Ltd,25.1,,
29/05/2015,China Resources Power Holdings Co Ltd,21.55,,
29/05/2015,China Shenhua Energy Co Ltd,19.06,,
29/05/2015,China Unicom  Ltd,13.08,,
29/05/2015,Citic Pacific Ltd,14.96,,
29/05/2015,CLP Holdings Ltd,67.8,,
29/05/2015,Cnooc Ltd,12.12,,
29/05/2015,COSCO Pacific Ltd,11.18,,
29/05/2015,Esprit Holdings Ltd,7.75,,
29/05/2015,Hang Lung Properties Ltd,24.5,,
29/05/2015,Hang Seng Bank Ltd,155.6,,
29/05/2015,Henderson Land Development Co Ltd,62.55,,
29/05/2015,Hengan International Group Co Ltd,89.1,,
29/05/2015,Hong Kong Exchanges And Clearing Ltd,298.4,,
29/05/2015,HSBC Holdings PLC,74.15,,
26/05/2015,Hutchison Whampoa Ltd,115,,
29/05/2015,Industrial and Commercial Bank of China Ltd,6.75,,
29/05/2015,Li & Fung Ltd,6.72,,
29/05/2015,MTR Corp Ltd,37.15,,
29/05/2015,New World Development Co Ltd,10.34,,
29/05/2015,PetroChina Co Ltd,9.19,,
29/05/2015,Ping An Insurance Co Of China Ltd,114.1,,
29/05/2015,Power Assets Holdings Ltd,74.3,,
29/05/2015,Sino Land Co Ltd,13.28,,
29/05/2015,Sun Hung Kai Properties Ltd,131.4,,
29/05/2015,Swire Pacific Ltd,104.3,,
29/05/2015,Tencent Holdings Ltd,155.7,,
29/05/2015,The Bank Of East Asia Ltd,35,,
29/05/2015,The Hong Kong and China Gas Co Ltd,18.7,,
29/05/2015,Wharf Ltd,53.5,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
29/05/2015,adidas AG,71.53,,
29/05/2015,Allianz Se,142.75,,
29/05/2015,BASF SE,84.2,,
29/05/2015,Bayer AG,129.15,,
29/05/2015,Beiersdorf AG,82.42,,
29/05/2015,BMW AG,100.7,,
29/05/2015,COMMERZBANK AG,12.115,,
29/05/2015,Daimler AG,85.28,,
29/05/2015,Deutsche Bank AG,27.415,,
29/05/2015,Deutsche Boerse AG,72.93,,
29/05/2015,Deutsche Lufthansa AG,12.8,,
29/05/2015,Deutsche Post AG,27.445,,
29/05/2015,Deutsche Telekom AG,15.645,,
29/05/2015,EON AG,13.37,,
29/05/2015,Fresenius Medical Care AG & Co Kgaa,77.78,,
29/05/2015,Fresenius SE & Co KGaA,57.93,,
29/05/2015,Heidelbergcement AG,73.86,,
29/05/2015,Henkel AG & Co KGaA,108.95,,
29/05/2015,Infineon Technologies AG,11.87,,
29/05/2015,K+S AG,29.67,,
29/05/2015,Linde AG,174.85,,
29/05/2015,MAN SE,94.1,,
29/05/2015,Merck KGaA,97.37,,
29/05/2015,METRO AG,31.595,,
29/05/2015,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,168,,
29/05/2015,Rwe AG,21.26,,
29/05/2015,SAP AG,67.39,,
29/05/2015,Siemens AG,95.78,,
29/05/2015,ThyssenKrupp AG,24.12,,
29/05/2015,Volkswagen AG,221,,
29/05/2015,Singapore Telecom,2.8,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
29/05/2015,Advantest Corp,"1,485",,
29/05/2015,AEON Co Ltd,"1,661",,
29/05/2015,Ajinomoto Co Inc,"2,568.5",,
29/05/2015,All Nippon Airways Co Ltd,342.3,,
29/05/2015,Alps Electric Co Ltd,"3,190",,
29/05/2015,Asahi Breweries Ltd,"3,981.5",,
29/05/2015,Asahi Glass Co Ltd,812,,
29/05/2015,Asahi Kasei Corp,"1,104.5",,
29/05/2015,Astellas Pharma Inc,"1,812",,
29/05/2015,Bank Of Yokohama Ltd,773.6,,
29/05/2015,Bridgestone Corp,"5,176",,
29/05/2015,Canon Inc,"4,292",,
29/05/2015,Casio Computer Co Ltd,"2,349",,
29/05/2015,Central Japan Railway Co,"21,625",,
29/05/2015,Chiba Bank Ltd,981,,
29/05/2015,Chiyoda Corp,"1,101",,
