Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2015-06-20T13:30:02+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
19/06/2015,AIA Group Ltd,51.35,,
19/06/2015,Aluminum Corp Of China Ltd,4.04,,
19/06/2015,Bank of China Ltd,5.14,,
19/06/2015,Bank of Communications Co Ltd,7.73,,
19/06/2015,Belle International Holdings Ltd,9.16,,
19/06/2015,BOC Hong Kong Ltd,32.15,,
19/06/2015,Cathay Pacific Airways Ltd,19.28,,
10/03/2015,Cheung Kong  Ltd,153.1,,
19/06/2015,China Coal Energy Co Ltd,4.88,,
19/06/2015,China Construction Bank Corp,7.54,,
19/06/2015,China Life Insurance Co Ltd,33.4,,
19/06/2015,China Merchants Holdings Co Ltd,32.6,,
19/06/2015,China Mobile Ltd,99.55,,
19/06/2015,China Overseas Land & Investment Ltd,27.45,,
19/06/2015,China Petroleum & Chemical Corp,6.56,,
19/06/2015,China Resources Enterprise Ltd,24.95,,
19/06/2015,China Resources Land Ltd,24.7,,
19/06/2015,China Resources Power Holdings Co Ltd,20.45,,
19/06/2015,China Shenhua Energy Co Ltd,17.9,,
19/06/2015,China Unicom  Ltd,12.02,,
19/06/2015,Citic Pacific Ltd,14.2,,
19/06/2015,CLP Holdings Ltd,66.1,,
19/06/2015,Cnooc Ltd,11.02,,
19/06/2015,COSCO Pacific Ltd,10.56,,
19/06/2015,Esprit Holdings Ltd,7.15,,
19/06/2015,Hang Lung Properties Ltd,23.05,,
19/06/2015,Hang Seng Bank Ltd,153.3,,
19/06/2015,Henderson Land Development Co Ltd,53.1,,
19/06/2015,Hengan International Group Co Ltd,92,,
19/06/2015,Hong Kong Exchanges And Clearing Ltd,283.2,,
19/06/2015,HSBC Holdings PLC,72.5,,
26/05/2015,Hutchison Whampoa Ltd,115,,
19/06/2015,Industrial and Commercial Bank of China Ltd,6.34,,
19/06/2015,Li & Fung Ltd,6.56,,
19/06/2015,MTR Corp Ltd,37.3,,
19/06/2015,New World Development Co Ltd,10.22,,
19/06/2015,PetroChina Co Ltd,8.64,,
19/06/2015,Ping An Insurance Co Of China Ltd,107.7,,
19/06/2015,Power Assets Holdings Ltd,73.05,,
19/06/2015,Sino Land Co Ltd,12.94,,
19/06/2015,Sun Hung Kai Properties Ltd,128.8,,
19/06/2015,Swire Pacific Ltd,99.5,,
19/06/2015,Tencent Holdings Ltd,154.2,,
19/06/2015,The Bank Of East Asia Ltd,34.8,,
19/06/2015,The Hong Kong and China Gas Co Ltd,16.12,,
19/06/2015,Wharf Ltd,52.4,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
19/06/2015,adidas AG,68.85,,
19/06/2015,Allianz Se,140.1,,
19/06/2015,BASF SE,80.92,,
19/06/2015,Bayer AG,127.7,,
19/06/2015,Beiersdorf AG,77.12,,
19/06/2015,BMW AG,97.74,,
19/06/2015,COMMERZBANK AG,11.655,,
19/06/2015,Daimler AG,81.6,,
19/06/2015,Deutsche Bank AG,26.75,,
19/06/2015,Deutsche Boerse AG,73.35,,
19/06/2015,Deutsche Lufthansa AG,11.62,,
19/06/2015,Deutsche Post AG,26.165,,
19/06/2015,Deutsche Telekom AG,15.34,,
19/06/2015,EON AG,12.4,,
19/06/2015,Fresenius Medical Care AG & Co Kgaa,74.76,,
19/06/2015,Fresenius SE & Co KGaA,56.36,,
19/06/2015,Heidelbergcement AG,71.25,,
19/06/2015,Henkel AG & Co KGaA,103.05,,
19/06/2015,Infineon Technologies AG,11.48,,
19/06/2015,K+S AG,28.05,,
19/06/2015,Linde AG,171.6,,
19/06/2015,MAN SE,94.34,,
19/06/2015,Merck KGaA,91.9,,
19/06/2015,METRO AG,28.675,,
19/06/2015,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,160.65,,
19/06/2015,Rwe AG,19.585,,
19/06/2015,SAP AG,63.99,,
19/06/2015,Siemens AG,93.52,,
19/06/2015,ThyssenKrupp AG,23.885,,
19/06/2015,Volkswagen AG,210,,
19/06/2015,Singapore Telecom,2.727,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
19/06/2015,Advantest Corp,"1,265",,
19/06/2015,AEON Co Ltd,"1,620",,
19/06/2015,Ajinomoto Co Inc,"2,656.5",,
19/06/2015,All Nippon Airways Co Ltd,314.7,,
19/06/2015,Alps Electric Co Ltd,"3,560",,
19/06/2015,Asahi Breweries Ltd,"4,016.5",,
19/06/2015,Asahi Glass Co Ltd,751,,
19/06/2015,Asahi Kasei Corp,"1,004",,
19/06/2015,Astellas Pharma Inc,"1,775.5",,
19/06/2015,Bank Of Yokohama Ltd,747.4,,
19/06/2015,Bridgestone Corp,"4,760",,
19/06/2015,Canon Inc,"4,150",,
19/06/2015,Casio Computer Co Ltd,"2,294",,
19/06/2015,Central Japan Railway Co,"20,925",,
19/06/2015,Chiba Bank Ltd,927,,
19/06/2015,Chiyoda Corp,"1,105",,
19/06/2015,Chubu Electric Power Co Inc,"1,820.5",,
19/06/2015,Chugai Pharmaceutical Co Ltd,"3,900",,
19/06/2015,Citizen Holdings Co Ltd,847,,
19/06/2015,Comsys Holdings Corp,"1,859",,
19/06/2015,Credit Saison Co Ltd,"2,591",,
27/09/2011,CSK Corp,279,,
19/06/2015,Dai Nippon Printing Co Ltd,"1,273",,
19/06/2015,Daiichi Sankyo Co Ltd,"2,290",,
19/06/2015,Daiichi Sankyo Co Ltd,"2,290",,
19/06/2015,Daikin Industries Ltd,"9,073",,
19/06/2015,Dainippon Screen Mfg Co Ltd,781,,
19/06/2015,Dainippon Sumitomo Pharma Co Ltd,"1,346",,
19/06/2015,Daiwa House Industry Co Ltd,"2,870.5",,
19/06/2015,Daiwa Securities Group Inc,928.4,,
19/06/2015,Denki Kagaku Kogyo KK,559,,
19/06/2015,Denso Corp,"6,162",,
19/06/2015,Dentsu Inc,"6,080",,
19/06/2015,DOWA Holdings Co Ltd,"1,117",,
19/06/2015,East Japan Railway Co,"10,940",,
19/06/2015,Ebara Corp,618,,
19/06/2015,Eisai Co Ltd,"7,800",,
19/06/2015,Fanuc Ltd,"26,200",,
19/06/2015,Fast Retailing Co Ltd,"52,170",,
19/06/2015,Fuji Electric Co Ltd,538,,
19/06/2015,Fuji Heavy Industries Ltd,"4,532",,
19/06/2015,Fujifilm Holdings Corp,"4,637",,
19/06/2015,Fujikura Ltd,686,,
19/06/2015,Fujitsu Ltd,721.1,,
19/06/2015,Fukuoka Financial Group Inc,630,,
19/06/2015,Furukawa Co Ltd,229,,
19/06/2015,Furukawa Electric Co Ltd,225,,
19/06/2015,GS Yuasa Corp,501,,
19/06/2015,Heiwa Real Estate Co Ltd,"1,717",,
19/06/2015,Hino Motors Ltd,"1,580",,
19/06/2015,Hitachi Construction Machinery Co Ltd,"2,140",,
19/06/2015,Hitachi Ltd,826.6,,
19/06/2015,Hitachi Zosen Corp,709,,
19/06/2015,Hokuetsu Kishu Paper Co Ltd,676,,
19/06/2015,Honda Motor Co Ltd,"3,985.5",,
19/06/2015,Ihi Corp,578,,
19/06/2015,Inpex Corp,"1,411",,
19/06/2015,Isetan Mitsukoshi Holdings Ltd,"2,215",,
19/06/2015,Isuzu Motors Ltd,"1,539",,
19/06/2015,Itochu Corp,"1,679",,
19/06/2015,J.Front Retailing Co Ltd,"2,309",,
19/06/2015,Japan Steel Works Ltd,516,,
19/06/2015,Japan Tobacco Inc,"4,454.5",,
19/06/2015,JFE Holdings Inc,"2,849",,
19/06/2015,JGC CORP,"2,384.5",,
19/06/2015,Jtekt Corp,"2,299",,
19/06/2015,JX Holdings Inc,528.3,,
19/06/2015,Kajima Corp,590,,
19/06/2015,Kansai Electric Power Co Inc,"1,328",,
19/06/2015,Kao Corp,"5,987",,
19/06/2015,Kawasaki Heavy Industries Ltd,601,,
19/06/2015,Kawasaki Kisen Kaisha Ltd,282,,
