Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2013-07-13T16:45:01+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
12/07/2013,AIA Group Ltd,34.6,,
12/07/2013,Aluminum Corp Of China Ltd,2.56,,
12/07/2013,Bank of China Ltd,3.17,,
12/07/2013,Bank of Communications Co Ltd,5,,
12/07/2013,Belle International Holdings Ltd,11.18,,
12/07/2013,BOC Hong Kong Ltd,24.3,,
12/07/2013,Cathay Pacific Airways Ltd,13.44,,
12/07/2013,Cheung Kong  Ltd,107,,
12/07/2013,China Coal Energy Co Ltd,4.03,,
12/07/2013,China Construction Bank Corp,5.44,,
12/07/2013,China Life Insurance Co Ltd,18.52,,
12/07/2013,China Merchants Holdings Co Ltd,23.65,,
12/07/2013,China Mobile Ltd,81.55,,
12/07/2013,China Overseas Land & Investment Ltd,21.55,,
12/07/2013,China Petroleum & Chemical Corp,5.5,,
12/07/2013,China Resources Enterprise Ltd,24.05,,
12/07/2013,China Resources Land Ltd,21.8,,
12/07/2013,China Resources Power Holdings Co Ltd,19.82,,
12/07/2013,China Shenhua Energy Co Ltd,20.7,,
12/07/2013,China Unicom  Ltd,10.62,,
12/07/2013,Citic Pacific Ltd,8.57,,
12/07/2013,CLP Holdings Ltd,63.9,,
12/07/2013,Cnooc Ltd,13.7,,
12/07/2013,COSCO Pacific Ltd,10.28,,
12/07/2013,Esprit Holdings Ltd,11.58,,
12/07/2013,Hang Lung Properties Ltd,25.35,,
12/07/2013,Hang Seng Bank Ltd,117.4,,
12/07/2013,Henderson Land Development Co Ltd,49.05,,
12/07/2013,Hengan International Group Co Ltd,79.9,,
12/07/2013,Hong Kong Exchanges And Clearing Ltd,121,,
12/07/2013,HSBC Holdings PLC,84.7,,
12/07/2013,Hutchison Whampoa Ltd,84.25,,
12/07/2013,Industrial and Commercial Bank of China Ltd,4.9,,
12/07/2013,Li & Fung Ltd,11.16,,
12/07/2013,MTR Corp Ltd,29.35,,
12/07/2013,New World Development Co Ltd,11.14,,
12/07/2013,PetroChina Co Ltd,9.25,,
12/07/2013,Ping An Insurance Co Of China Ltd,51.15,,
12/07/2013,Power Assets Holdings Ltd,69.2,,
12/07/2013,Sino Land Co Ltd,10.96,,
12/07/2013,Sun Hung Kai Properties Ltd,102.3,,
12/07/2013,Swire Pacific Ltd,94.8,,
12/07/2013,Tencent Holdings Ltd,309.8,,
12/07/2013,The Bank Of East Asia Ltd,28,,
12/07/2013,The Hong Kong and China Gas Co Ltd,19.66,,
12/07/2013,Wharf Ltd,66.75,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
12/07/2013,adidas AG,85.92,,
12/07/2013,Allianz Se,115.95,,
12/07/2013,BASF SE,70.46,,
12/07/2013,Bayer AG,84.61,,
12/07/2013,Beiersdorf AG,70.23,,
12/07/2013,BMW AG,70.52,,
12/07/2013,COMMERZBANK AG,5.968,,
12/07/2013,Daimler AG,52.35,,
12/07/2013,Deutsche Bank AG,33.47,,
12/07/2013,Deutsche Boerse AG,52.29,,
12/07/2013,Deutsche Lufthansa AG,15.37,,
12/07/2013,Deutsche Post AG,20.035,,
12/07/2013,Deutsche Telekom AG,9,,
12/07/2013,EON AG,12.18,,
12/07/2013,Fresenius Medical Care AG & Co Kgaa,50.14,,
12/07/2013,Fresenius SE & Co KGaA,96.88,,
12/07/2013,Heidelbergcement AG,52.41,,
12/07/2013,Henkel AG & Co KGaA,73.08,,
12/07/2013,Infineon Technologies AG,6.926,,
12/07/2013,K+S AG,26.89,,
12/07/2013,Linde AG,146,,
12/07/2013,MAN SE,85.48,,
12/07/2013,Merck KGaA,117.65,,
12/07/2013,METRO AG,25.37,,
12/07/2013,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,145.15,,
12/07/2013,Rwe AG,22.475,,
12/07/2013,SAP AG,57.36,,
12/07/2013,Siemens AG,79.55,,
12/07/2013,ThyssenKrupp AG,15.435,,
12/07/2013,Volkswagen AG,167.35,,
12/07/2013,Singapore Telecom,2.275,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
12/07/2013,Advantest Corp,"1,669",,
12/07/2013,AEON Co Ltd,"1,386",,
12/07/2013,Ajinomoto Co Inc,"1,375",,
12/07/2013,All Nippon Airways Co Ltd,219,,
12/07/2013,Alps Electric Co Ltd,802,,
12/07/2013,Asahi Breweries Ltd,"2,772",,
12/07/2013,Asahi Glass Co Ltd,672,,
12/07/2013,Asahi Kasei Corp,669,,
12/07/2013,Astellas Pharma Inc,"5,700",,
12/07/2013,Bank Of Yokohama Ltd,555,,
12/07/2013,Bridgestone Corp,"3,780",,
12/07/2013,Canon Inc,"3,370",,
12/07/2013,Casio Computer Co Ltd,915,,
12/07/2013,Central Japan Railway Co,"12,850",,
12/07/2013,Chiba Bank Ltd,728,,
12/07/2013,Chiyoda Corp,"1,259",,
12/07/2013,Chubu Electric Power Co Inc,"1,498",,
