Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2015-08-15T13:30:01+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
14/08/2015,AIA Group Ltd,47.8,,
14/08/2015,Aluminum Corp Of China Ltd,2.96,,
14/08/2015,Bank of China Ltd,4.12,,
14/08/2015,Bank of Communications Co Ltd,6.66,,
14/08/2015,Belle International Holdings Ltd,7.81,,
14/08/2015,BOC Hong Kong Ltd,29.4,,
14/08/2015,Cathay Pacific Airways Ltd,16.98,,
10/03/2015,Cheung Kong  Ltd,153.1,,
14/08/2015,China Coal Energy Co Ltd,3.84,,
14/08/2015,China Construction Bank Corp,6.22,,
14/08/2015,China Life Insurance Co Ltd,28.75,,
14/08/2015,China Merchants Holdings Co Ltd,28.6,,
14/08/2015,China Mobile Ltd,99.45,,
14/08/2015,China Overseas Land & Investment Ltd,23.5,,
14/08/2015,China Petroleum & Chemical Corp,5.8,,
14/08/2015,China Resources Enterprise Ltd,24.5,,
14/08/2015,China Resources Land Ltd,20.4,,
14/08/2015,China Resources Power Holdings Co Ltd,19.26,,
14/08/2015,China Shenhua Energy Co Ltd,15.3,,
14/08/2015,China Unicom  Ltd,10.42,,
14/08/2015,Citic Pacific Ltd,14.94,,
14/08/2015,CLP Holdings Ltd,67.25,,
14/08/2015,Cnooc Ltd,9.86,,
07/08/2015,COSCO Pacific Ltd,10.2,,
14/08/2015,Esprit Holdings Ltd,7.44,,
14/08/2015,Hang Lung Properties Ltd,19.72,,
14/08/2015,Hang Seng Bank Ltd,153.8,,
14/08/2015,Henderson Land Development Co Ltd,48.3,,
14/08/2015,Hengan International Group Co Ltd,83.15,,
14/08/2015,Hong Kong Exchanges And Clearing Ltd,207.8,,
14/08/2015,HSBC Holdings PLC,68,,
26/05/2015,Hutchison Whampoa Ltd,115,,
14/08/2015,Industrial and Commercial Bank of China Ltd,5.25,,
14/08/2015,Li & Fung Ltd,5.68,,
14/08/2015,MTR Corp Ltd,36.75,,
14/08/2015,New World Development Co Ltd,8.9,,
14/08/2015,PetroChina Co Ltd,7.28,,
14/08/2015,Ping An Insurance Co Of China Ltd,43.25,,
14/08/2015,Power Assets Holdings Ltd,73.25,,
14/08/2015,Sino Land Co Ltd,11.56,,
14/08/2015,Sun Hung Kai Properties Ltd,110.2,,
14/08/2015,Swire Pacific Ltd,93.45,,
14/08/2015,Tencent Holdings Ltd,143.4,,
