Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2014-05-10T13:30:01+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
09/05/2014,AIA Group Ltd,37.5,,
09/05/2014,Aluminum Corp Of China Ltd,2.79,,
09/05/2014,Bank of China Ltd,3.39,,
09/05/2014,Bank of Communications Co Ltd,4.81,,
09/05/2014,Belle International Holdings Ltd,7.9,,
09/05/2014,BOC Hong Kong Ltd,22.2,,
09/05/2014,Cathay Pacific Airways Ltd,14.34,,
09/05/2014,Cheung Kong  Ltd,125.8,,
09/05/2014,China Coal Energy Co Ltd,4.27,,
09/05/2014,China Construction Bank Corp,5.3,,
09/05/2014,China Life Insurance Co Ltd,19.96,,
09/05/2014,China Merchants Holdings Co Ltd,23.35,,
09/05/2014,China Mobile Ltd,74.5,,
09/05/2014,China Overseas Land & Investment Ltd,18.04,,
09/05/2014,China Petroleum & Chemical Corp,6.8,,
09/05/2014,China Resources Enterprise Ltd,22.05,,
09/05/2014,China Resources Land Ltd,14.3,,
09/05/2014,China Resources Power Holdings Co Ltd,19.12,,
09/05/2014,China Shenhua Energy Co Ltd,21.05,,
09/05/2014,China Unicom  Ltd,12.38,,
09/05/2014,Citic Pacific Ltd,13.46,,
09/05/2014,CLP Holdings Ltd,61.65,,
09/05/2014,Cnooc Ltd,12.84,,
09/05/2014,COSCO Pacific Ltd,10,,
09/05/2014,Esprit Holdings Ltd,11.5,,
09/05/2014,Hang Lung Properties Ltd,22.3,,
09/05/2014,Hang Seng Bank Ltd,124.6,,
09/05/2014,Henderson Land Development Co Ltd,45.55,,
09/05/2014,Hengan International Group Co Ltd,78.1,,
09/05/2014,Hong Kong Exchanges And Clearing Ltd,139.5,,
09/05/2014,HSBC Holdings PLC,77.9,,
09/05/2014,Hutchison Whampoa Ltd,97.5,,
09/05/2014,Industrial and Commercial Bank of China Ltd,4.67,,
09/05/2014,Li & Fung Ltd,10.9,,
09/05/2014,MTR Corp Ltd,28.9,,
09/05/2014,New World Development Co Ltd,7.91,,
09/05/2014,PetroChina Co Ltd,8.94,,
09/05/2014,Ping An Insurance Co Of China Ltd,56.25,,
09/05/2014,Power Assets Holdings Ltd,67.25,,
09/05/2014,Sino Land Co Ltd,11.06,,
09/05/2014,Sun Hung Kai Properties Ltd,95.8,,
09/05/2014,Swire Pacific Ltd,90.75,,
09/05/2014,Tencent Holdings Ltd,478.8,,
09/05/2014,The Bank Of East Asia Ltd,32.65,,
09/05/2014,The Hong Kong and China Gas Co Ltd,17.48,,
09/05/2014,Wharf Ltd,51.05,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
09/05/2014,adidas AG,77.27,,
09/05/2014,Allianz Se,120.85,,
09/05/2014,BASF SE,82.43,,
09/05/2014,Bayer AG,100.2,,
09/05/2014,Beiersdorf AG,72.43,,
09/05/2014,BMW AG,88.12,,
09/05/2014,COMMERZBANK AG,11.66,,
09/05/2014,Daimler AG,64.52,,
09/05/2014,Deutsche Bank AG,30.88,,
09/05/2014,Deutsche Boerse AG,55.35,,
09/05/2014,Deutsche Lufthansa AG,17.695,,
09/05/2014,Deutsche Post AG,27.3,,
09/05/2014,Deutsche Telekom AG,12.66,,
09/05/2014,EON AG,13.42,,
09/05/2014,Fresenius Medical Care AG & Co Kgaa,48.875,,
09/05/2014,Fresenius SE & Co KGaA,110.7,,
09/05/2014,Heidelbergcement AG,61.16,,
09/05/2014,Henkel AG & Co KGaA,84.8,,
09/05/2014,Infineon Technologies AG,8.551,,
09/05/2014,K+S AG,25.71,,
09/05/2014,Linde AG,147.5,,
09/05/2014,MAN SE,93.25,,
09/05/2014,Merck KGaA,122.55,,
09/05/2014,METRO AG,28.21,,
09/05/2014,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,156.25,,
09/05/2014,Rwe AG,27.69,,
09/05/2014,SAP AG,54.84,,
09/05/2014,Siemens AG,96.67,,
09/05/2014,ThyssenKrupp AG,20.615,,
09/05/2014,Volkswagen AG,190.8,,
09/05/2014,Singapore Telecom,2.156,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
09/05/2014,Advantest Corp,"1,087",,
09/05/2014,AEON Co Ltd,"1,184",,
09/05/2014,Ajinomoto Co Inc,"1,502",,
09/05/2014,All Nippon Airways Co Ltd,227,,
09/05/2014,Alps Electric Co Ltd,"1,180",,
09/05/2014,Asahi Breweries Ltd,"2,846",,
09/05/2014,Asahi Glass Co Ltd,569,,
09/05/2014,Asahi Kasei Corp,673,,
09/05/2014,Astellas Pharma Inc,"1,199",,
09/05/2014,Bank Of Yokohama Ltd,515,,
09/05/2014,Bridgestone Corp,"3,700",,
09/05/2014,Canon Inc,"3,252",,
09/05/2014,Casio Computer Co Ltd,"1,232",,
09/05/2014,Central Japan Railway Co,"12,470",,
09/05/2014,Chiba Bank Ltd,635,,
09/05/2014,Chiyoda Corp,"1,370",,
09/05/2014,Chubu Electric Power Co Inc,"1,196",,
09/05/2014,Chugai Pharmaceutical Co Ltd,"2,659",,
09/05/2014,Citizen Holdings Co Ltd,759,,
09/05/2014,Comsys Holdings Corp,"1,624",,
09/05/2014,Credit Saison Co Ltd,"2,254",,
27/09/2011,CSK Corp,279,,
09/05/2014,Dai Nippon Printing Co Ltd,943,,
09/05/2014,Daiichi Sankyo Co Ltd,"1,704",,
09/05/2014,Daiichi Sankyo Co Ltd,"1,704",,
09/05/2014,Daikin Industries Ltd,"5,878",,
09/05/2014,Dainippon Screen Mfg Co Ltd,431,,
09/05/2014,Dainippon Sumitomo Pharma Co Ltd,"1,534",,
09/05/2014,Daiwa House Industry Co Ltd,"1,803",,
09/05/2014,Daiwa Securities Group Inc,755,,
09/05/2014,Denki Kagaku Kogyo KK,358,,
09/05/2014,Denso Corp,"4,428",,
09/05/2014,Dentsu Inc,"4,075",,
09/05/2014,DOWA Holdings Co Ltd,878,,
09/05/2014,East Japan Railway Co,"7,560",,
09/05/2014,Ebara Corp,644,,
09/05/2014,Eisai Co Ltd,"3,980",,
09/05/2014,Fanuc Ltd,"17,115",,
09/05/2014,Fast Retailing Co Ltd,"31,470",,
09/05/2014,Fuji Electric Co Ltd,458,,
09/05/2014,Fuji Heavy Industries Ltd,"2,511",,
09/05/2014,Fujifilm Holdings Corp,"2,570",,
09/05/2014,Fujikura Ltd,435,,
09/05/2014,Fujitsu Ltd,657,,
09/05/2014,Fukuoka Financial Group Inc,426,,
09/05/2014,Furukawa Co Ltd,190,,
09/05/2014,Furukawa Electric Co Ltd,234,,
09/05/2014,GS Yuasa Corp,578,,
09/05/2014,Heiwa Real Estate Co Ltd,"1,575",,
09/05/2014,Hino Motors Ltd,"1,227",,
09/05/2014,Hitachi Construction Machinery Co Ltd,"1,903",,
09/05/2014,Hitachi Ltd,736,,
09/05/2014,Hitachi Zosen Corp,504,,
09/05/2014,Hokuetsu Kishu Paper Co Ltd,468,,
09/05/2014,Honda Motor Co Ltd,"3,337",,
09/05/2014,Ihi Corp,419,,
09/05/2014,Inpex Corp,"1,479",,
09/05/2014,Isetan Mitsukoshi Holdings Ltd,"1,341",,
09/05/2014,Isuzu Motors Ltd,578,,
09/05/2014,Itochu Corp,"1,149",,
09/05/2014,J.Front Retailing Co Ltd,689,,
09/05/2014,Japan Steel Works Ltd,402,,
09/05/2014,Japan Tobacco Inc,"3,391",,
09/05/2014,JFE Holdings Inc,"1,860",,
09/05/2014,JGC CORP,"3,330",,
09/05/2014,Jtekt Corp,"1,464",,
09/05/2014,JX Holdings Inc,509,,
09/05/2014,Kajima Corp,380,,
09/05/2014,Kansai Electric Power Co Inc,939,,
09/05/2014,Kao Corp,"3,891",,
09/05/2014,Kawasaki Heavy Industries Ltd,377,,
09/05/2014,Kawasaki Kisen Kaisha Ltd,209,,
09/05/2014,Kddi Corp,"5,687",,
09/05/2014,Keio Corp,713,,
09/05/2014,Keisei Electric Railway Co Ltd,882,,
09/05/2014,Kikkoman Corp,"2,031",,
09/05/2014,Kirin Holdings Co Ltd,"1,371",,
