Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2013-03-17T20:30:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
15/03/2013,AIA Group Ltd,34.5,,
15/03/2013,Aluminum Corp Of China Ltd,3.13,,
15/03/2013,Bank of China Ltd,3.55,,
15/03/2013,Bank of Communications Co Ltd,5.93,,
15/03/2013,Belle International Holdings Ltd,14.08,,
15/03/2013,BOC Hong Kong Ltd,26.45,,
15/03/2013,Cathay Pacific Airways Ltd,14.04,,
15/03/2013,Cheung Kong  Ltd,113,,
15/03/2013,China Coal Energy Co Ltd,7.14,,
15/03/2013,China Construction Bank Corp,6.27,,
15/03/2013,China Life Insurance Co Ltd,21.95,,
15/03/2013,China Merchants Holdings Co Ltd,26.65,,
15/03/2013,China Mobile Ltd,82.55,,
15/03/2013,China Overseas Land & Investment Ltd,21.55,,
15/03/2013,China Petroleum & Chemical Corp,8.7,,
15/03/2013,China Resources Enterprise Ltd,24.65,,
15/03/2013,China Resources Land Ltd,19.4,,
15/03/2013,China Resources Power Holdings Co Ltd,20.2,,
15/03/2013,China Shenhua Energy Co Ltd,29.2,,
15/03/2013,China Unicom  Ltd,10.66,,
15/03/2013,Citic Pacific Ltd,9.97,,
15/03/2013,CLP Holdings Ltd,66.55,,
15/03/2013,Cnooc Ltd,14.66,,
15/03/2013,COSCO Pacific Ltd,11.32,,
15/03/2013,Esprit Holdings Ltd,9.3,,
15/03/2013,Hang Lung Properties Ltd,29.65,,
15/03/2013,Hang Seng Bank Ltd,129.1,,
15/03/2013,Henderson Land Development Co Ltd,48.5,,
15/03/2013,Hengan International Group Co Ltd,75.4,,
15/03/2013,Hong Kong Exchanges And Clearing Ltd,136.3,,
15/03/2013,HSBC Holdings PLC,86.1,,
15/03/2013,Hutchison Whampoa Ltd,82,,
15/03/2013,Industrial and Commercial Bank of China Ltd,5.41,,
15/03/2013,Li & Fung Ltd,10.66,,
15/03/2013,MTR Corp Ltd,30.8,,
15/03/2013,New World Development Co Ltd,13.26,,
15/03/2013,PetroChina Co Ltd,10.58,,
15/03/2013,Ping An Insurance Co Of China Ltd,61.3,,
15/03/2013,Power Assets Holdings Ltd,70.9,,
15/03/2013,Sino Land Co Ltd,13.18,,
15/03/2013,Sun Hung Kai Properties Ltd,106.2,,
15/03/2013,Swire Pacific Ltd,97,,
15/03/2013,Tencent Holdings Ltd,274.2,,
15/03/2013,The Bank Of East Asia Ltd,31.4,,
15/03/2013,The Hong Kong and China Gas Co Ltd,22.3,,
15/03/2013,Wharf Ltd,62.45,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
15/03/2013,adidas AG,79.75,,
15/03/2013,Allianz Se,112.25,,
15/03/2013,BASF SE,75.09,,
15/03/2013,Bayer AG,78.55,,
15/03/2013,Beiersdorf AG,70.17,,
15/03/2013,BMW AG,70,,
15/03/2013,COMMERZBANK AG,1.203,,
15/03/2013,Daimler AG,46,,
15/03/2013,Deutsche Bank AG,34.1,,
15/03/2013,Deutsche Boerse AG,51.39,,
15/03/2013,Deutsche Lufthansa AG,16.16,,
15/03/2013,Deutsche Post AG,18.64,,
15/03/2013,Deutsche Telekom AG,8.58,,
15/03/2013,EON AG,13.07,,
15/03/2013,Fresenius Medical Care AG & Co Kgaa,52.43,,
15/03/2013,Fresenius SE & Co KGaA,94.96,,
15/03/2013,Heidelbergcement AG,56.9,,
15/03/2013,Henkel AG & Co KGaA,72.56,,
15/03/2013,Infineon Technologies AG,6.605,,
15/03/2013,K+S AG,37.525,,
15/03/2013,Linde AG,145.45,,
15/03/2013,MAN SE,88.36,,
15/03/2013,Merck KGaA,112.6,,
15/03/2013,METRO AG,21.8,,
15/03/2013,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,150.25,,
15/03/2013,Rwe AG,28.5,,
15/03/2013,SAP AG,64.8,,
15/03/2013,Siemens AG,83.48,,
15/03/2013,ThyssenKrupp AG,18.42,,
15/03/2013,Volkswagen AG,160.3,,
15/03/2013,Singapore Telecom,2.163,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
15/03/2013,Advantest Corp,"1,490",,
15/03/2013,AEON Co Ltd,"1,074",,
15/03/2013,Ajinomoto Co Inc,"1,310",,
15/03/2013,All Nippon Airways Co Ltd,212,,
15/03/2013,Alps Electric Co Ltd,627,,
15/03/2013,Asahi Breweries Ltd,"2,272",,
15/03/2013,Asahi Glass Co Ltd,644,,
15/03/2013,Asahi Kasei Corp,628,,
15/03/2013,Astellas Pharma Inc,"5,270",,
15/03/2013,Bank Of Yokohama Ltd,516,,
15/03/2013,Bridgestone Corp,"3,335",,
15/03/2013,Canon Inc,"3,460",,
15/03/2013,Casio Computer Co Ltd,773,,
15/03/2013,Central Japan Railway Co,"9,960",,
15/03/2013,Chiba Bank Ltd,653,,
15/03/2013,Chiyoda Corp,"1,098",,
15/03/2013,Chubu Electric Power Co Inc,"1,135",,
15/03/2013,Chugai Pharmaceutical Co Ltd,"2,264",,
15/03/2013,Citizen Holdings Co Ltd,526,,
15/03/2013,Comsys Holdings Corp,"1,174",,
15/03/2013,Credit Saison Co Ltd,"2,383",,
27/09/2011,CSK Corp,279,,
15/03/2013,Dai Nippon Printing Co Ltd,947,,
15/03/2013,Daiichi Sankyo Co Ltd,"1,875",,
15/03/2013,Daiichi Sankyo Co Ltd,"1,875",,
15/03/2013,Daikin Industries Ltd,"4,100",,
15/03/2013,Dainippon Screen Mfg Co Ltd,481,,
15/03/2013,Dainippon Sumitomo Pharma Co Ltd,"1,612",,
15/03/2013,Daiwa House Industry Co Ltd,"1,895",,
15/03/2013,Daiwa Securities Group Inc,655,,
15/03/2013,Denki Kagaku Kogyo KK,362,,
15/03/2013,Denso Corp,"4,120",,
15/03/2013,Dentsu Inc,"3,035",,
15/03/2013,DOWA Holdings Co Ltd,716,,
15/03/2013,East Japan Railway Co,"7,820",,
15/03/2013,Ebara Corp,391,,
15/03/2013,Eisai Co Ltd,"4,350",,
15/03/2013,Fanuc Ltd,"14,410",,
15/03/2013,Fast Retailing Co Ltd,"30,400",,
15/03/2013,Fuji Electric Co Ltd,282,,
15/03/2013,Fuji Heavy Industries Ltd,"1,568",,
15/03/2013,Fujifilm Holdings Corp,"1,855",,
15/03/2013,Fujikura Ltd,319,,
15/03/2013,Fujitsu Ltd,425,,
15/03/2013,Fukuoka Financial Group Inc,454,,
15/03/2013,Furukawa Co Ltd,104,,
15/03/2013,Furukawa Electric Co Ltd,222,,
15/03/2013,GS Yuasa Corp,448,,
15/03/2013,Heiwa Real Estate Co Ltd,"1,771",,
15/03/2013,Hino Motors Ltd,"1,087",,
15/03/2013,Hitachi Construction Machinery Co Ltd,"2,002",,
15/03/2013,Hitachi Ltd,561,,
15/03/2013,Hitachi Zosen Corp,159,,
15/03/2013,Hokuetsu Kishu Paper Co Ltd,505,,
15/03/2013,Honda Motor Co Ltd,"3,820",,
15/03/2013,Ihi Corp,295,,
15/03/2013,Inpex Corp,"536,000",,
15/03/2013,Isetan Mitsukoshi Holdings Ltd,"1,267",,
15/03/2013,Isuzu Motors Ltd,592,,
15/03/2013,Itochu Corp,"1,215",,
15/03/2013,J.Front Retailing Co Ltd,681,,
15/03/2013,Japan Steel Works Ltd,518,,
15/03/2013,Japan Tobacco Inc,"3,075",,
15/03/2013,JFE Holdings Inc,"1,952",,
15/03/2013,JGC CORP,"2,542",,
15/03/2013,Jtekt Corp,929,,
15/03/2013,JX Holdings Inc,549,,
15/03/2013,Kajima Corp,264,,
15/03/2013,Kansai Electric Power Co Inc,749,,
15/03/2013,Kao Corp,"3,165",,
15/03/2013,Kawasaki Heavy Industries Ltd,299,,
15/03/2013,Kawasaki Kisen Kaisha Ltd,228,,
15/03/2013,Kddi Corp,"7,250",,
15/03/2013,Keio Corp,812,,
15/03/2013,Keisei Electric Railway Co Ltd,976,,
15/03/2013,Kikkoman Corp,"1,555",,
15/03/2013,Kirin Holdings Co Ltd,"1,508",,
15/03/2013,Kobe Steel Ltd,121,,
15/03/2013,KOMATSU Ltd,"2,213",,
15/03/2013,Konami Corp,"1,879",,
15/03/2013,Konica Minolta Holdings Inc,751,,
15/03/2013,Kubota Corp,"1,314",,
