Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2014-12-13T14:15:01+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
12/12/2014,AIA Group Ltd,43.2,,
12/12/2014,Aluminum Corp Of China Ltd,3.39,,
12/12/2014,Bank of China Ltd,4.11,,
12/12/2014,Bank of Communications Co Ltd,6.68,,
12/12/2014,Belle International Holdings Ltd,8.22,,
12/12/2014,BOC Hong Kong Ltd,26,,
12/12/2014,Cathay Pacific Airways Ltd,17.36,,
12/12/2014,Cheung Kong  Ltd,131.7,,
12/12/2014,China Coal Energy Co Ltd,4.97,,
12/12/2014,China Construction Bank Corp,6,,
12/12/2014,China Life Insurance Co Ltd,26.75,,
12/12/2014,China Merchants Holdings Co Ltd,26.7,,
12/12/2014,China Mobile Ltd,90.65,,
12/12/2014,China Overseas Land & Investment Ltd,23,,
12/12/2014,China Petroleum & Chemical Corp,6.03,,
12/12/2014,China Resources Enterprise Ltd,15.6,,
12/12/2014,China Resources Land Ltd,19.9,,
12/12/2014,China Resources Power Holdings Co Ltd,20.35,,
12/12/2014,China Shenhua Energy Co Ltd,22.55,,
12/12/2014,China Unicom  Ltd,10.62,,
12/12/2014,Citic Pacific Ltd,13.42,,
12/12/2014,CLP Holdings Ltd,65.55,,
12/12/2014,Cnooc Ltd,10.06,,
12/12/2014,COSCO Pacific Ltd,10.68,,
12/12/2014,Esprit Holdings Ltd,9.08,,
12/12/2014,Hang Lung Properties Ltd,21.7,,
12/12/2014,Hang Seng Bank Ltd,127.2,,
12/12/2014,Henderson Land Development Co Ltd,51.7,,
12/12/2014,Hengan International Group Co Ltd,79.2,,
12/12/2014,Hong Kong Exchanges And Clearing Ltd,175.1,,
12/12/2014,HSBC Holdings PLC,75.15,,
12/12/2014,Hutchison Whampoa Ltd,89.7,,
12/12/2014,Industrial and Commercial Bank of China Ltd,5.29,,
12/12/2014,Li & Fung Ltd,7.89,,
12/12/2014,MTR Corp Ltd,31.6,,
12/12/2014,New World Development Co Ltd,8.9,,
12/12/2014,PetroChina Co Ltd,8.09,,
12/12/2014,Ping An Insurance Co Of China Ltd,74,,
12/12/2014,Power Assets Holdings Ltd,75.45,,
12/12/2014,Sino Land Co Ltd,12.48,,
12/12/2014,Sun Hung Kai Properties Ltd,113.4,,
12/12/2014,Swire Pacific Ltd,101.6,,
12/12/2014,Tencent Holdings Ltd,113.7,,
12/12/2014,The Bank Of East Asia Ltd,30.35,,
12/12/2014,The Hong Kong and China Gas Co Ltd,17.6,,
12/12/2014,Wharf Ltd,55.4,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
12/12/2014,adidas AG,57.26,,
