Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2012-12-16T19:30:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
14/12/2012,AIA Group Ltd,31.65,,
14/12/2012,Aluminum Corp Of China Ltd,3.61,,
14/12/2012,Bank of China Ltd,3.46,,
14/12/2012,Bank of Communications Co Ltd,5.85,,
14/12/2012,Belle International Holdings Ltd,15.86,,
14/12/2012,BOC Hong Kong Ltd,24.35,,
14/12/2012,Cathay Pacific Airways Ltd,13.86,,
14/12/2012,Cheung Kong  Ltd,120.6,,
14/12/2012,China Coal Energy Co Ltd,8.29,,
14/12/2012,China Construction Bank Corp,6.28,,
14/12/2012,China Life Insurance Co Ltd,24.05,,
14/12/2012,China Merchants Holdings Co Ltd,24.8,,
14/12/2012,China Mobile Ltd,88.9,,
14/12/2012,China Overseas Land & Investment Ltd,23.7,,
14/12/2012,China Petroleum & Chemical Corp,8.71,,
14/12/2012,China Resources Enterprise Ltd,28.1,,
14/12/2012,China Resources Land Ltd,20.55,,
14/12/2012,China Resources Power Holdings Co Ltd,18.54,,
14/12/2012,China Shenhua Energy Co Ltd,32.65,,
14/12/2012,China Unicom  Ltd,12.32,,
14/12/2012,Citic Pacific Ltd,10.78,,
14/12/2012,CLP Holdings Ltd,65.15,,
14/12/2012,Cnooc Ltd,16.88,,
14/12/2012,COSCO Pacific Ltd,11.48,,
14/12/2012,Esprit Holdings Ltd,12.04,,
14/12/2012,Hang Lung Properties Ltd,29.95,,
14/12/2012,Hang Seng Bank Ltd,117.9,,
14/12/2012,Henderson Land Development Co Ltd,56,,
14/12/2012,Hengan International Group Co Ltd,67.45,,
14/12/2012,Hong Kong Exchanges And Clearing Ltd,132.2,,
14/12/2012,HSBC Holdings PLC,80.75,,
14/12/2012,Hutchison Whampoa Ltd,80.35,,
14/12/2012,Industrial and Commercial Bank of China Ltd,5.48,,
14/12/2012,Li & Fung Ltd,13.3,,
14/12/2012,MTR Corp Ltd,30.9,,
14/12/2012,New World Development Co Ltd,12.18,,
14/12/2012,PetroChina Co Ltd,10.9,,
14/12/2012,Ping An Insurance Co Of China Ltd,62.95,,
14/12/2012,Power Assets Holdings Ltd,66.35,,
14/12/2012,Sino Land Co Ltd,14.14,,
14/12/2012,Sun Hung Kai Properties Ltd,116.7,,
14/12/2012,Swire Pacific Ltd,94,,
14/12/2012,Tencent Holdings Ltd,251.6,,
14/12/2012,The Bank Of East Asia Ltd,29.5,,
14/12/2012,The Hong Kong and China Gas Co Ltd,21.25,,
14/12/2012,Wharf Ltd,60.6,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
14/12/2012,adidas AG,68,,
14/12/2012,Allianz Se,103.75,,
14/12/2012,BASF SE,72.04,,
14/12/2012,Bayer AG,72.45,,
14/12/2012,Beiersdorf AG,61.14,,
14/12/2012,BMW AG,71.73,,
14/12/2012,COMMERZBANK AG,1.427,,
14/12/2012,Daimler AG,40.67,,
14/12/2012,Deutsche Bank AG,32.65,,
14/12/2012,Deutsche Boerse AG,45.2,,
14/12/2012,Deutsche Lufthansa AG,13.77,,
14/12/2012,Deutsche Post AG,16.35,,
14/12/2012,Deutsche Telekom AG,8.541,,
14/12/2012,EON AG,14.14,,
14/12/2012,Fresenius Medical Care AG & Co Kgaa,52.88,,
14/12/2012,Fresenius SE & Co KGaA,89,,
14/12/2012,Heidelbergcement AG,43.915,,
