Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2015-02-07T13:45:00+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
06/02/2015,AIA Group Ltd,44.2,,
06/02/2015,Aluminum Corp Of China Ltd,3.44,,
06/02/2015,Bank of China Ltd,4.33,,
06/02/2015,Bank of Communications Co Ltd,6.43,,
06/02/2015,Belle International Holdings Ltd,8.65,,
06/02/2015,BOC Hong Kong Ltd,27.2,,
06/02/2015,Cathay Pacific Airways Ltd,17.36,,
06/02/2015,Cheung Kong  Ltd,150.1,,
06/02/2015,China Coal Energy Co Ltd,4.17,,
06/02/2015,China Construction Bank Corp,6.31,,
06/02/2015,China Life Insurance Co Ltd,30.75,,
06/02/2015,China Merchants Holdings Co Ltd,28.25,,
06/02/2015,China Mobile Ltd,105.9,,
06/02/2015,China Overseas Land & Investment Ltd,22.95,,
06/02/2015,China Petroleum & Chemical Corp,6.13,,
06/02/2015,China Resources Enterprise Ltd,16.5,,
06/02/2015,China Resources Land Ltd,20.35,,
06/02/2015,China Resources Power Holdings Co Ltd,19.72,,
06/02/2015,China Shenhua Energy Co Ltd,20.55,,
06/02/2015,China Unicom  Ltd,12.78,,
06/02/2015,Citic Pacific Ltd,13.18,,
06/02/2015,CLP Holdings Ltd,67.7,,
06/02/2015,Cnooc Ltd,10.98,,
06/02/2015,COSCO Pacific Ltd,11.04,,
06/02/2015,Esprit Holdings Ltd,8.51,,
06/02/2015,Hang Lung Properties Ltd,22.45,,
06/02/2015,Hang Seng Bank Ltd,143.7,,
06/02/2015,Henderson Land Development Co Ltd,54.7,,
06/02/2015,Hengan International Group Co Ltd,90.9,,
06/02/2015,Hong Kong Exchanges And Clearing Ltd,177.7,,
06/02/2015,HSBC Holdings PLC,72.85,,
06/02/2015,Hutchison Whampoa Ltd,104.5,,
06/02/2015,Industrial and Commercial Bank of China Ltd,5.61,,
06/02/2015,Li & Fung Ltd,7.46,,
06/02/2015,MTR Corp Ltd,34.4,,
06/02/2015,New World Development Co Ltd,9.34,,
06/02/2015,PetroChina Co Ltd,8.57,,
06/02/2015,Ping An Insurance Co Of China Ltd,81.9,,
06/02/2015,Power Assets Holdings Ltd,79,,
06/02/2015,Sino Land Co Ltd,12.7,,
06/02/2015,Sun Hung Kai Properties Ltd,124.8,,
06/02/2015,Swire Pacific Ltd,105.6,,
