Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2013-06-29T19:15:01+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
28/06/2013,AIA Group Ltd,32.85,,
28/06/2013,Aluminum Corp Of China Ltd,2.5,,
28/06/2013,Bank of China Ltd,3.19,,
28/06/2013,Bank of Communications Co Ltd,5,,
28/06/2013,Belle International Holdings Ltd,10.66,,
28/06/2013,BOC Hong Kong Ltd,23.85,,
28/06/2013,Cathay Pacific Airways Ltd,13.56,,
28/06/2013,Cheung Kong  Ltd,105.2,,
28/06/2013,China Coal Energy Co Ltd,4.06,,
28/06/2013,China Construction Bank Corp,5.49,,
28/06/2013,China Life Insurance Co Ltd,18.4,,
28/06/2013,China Merchants Holdings Co Ltd,24.15,,
28/06/2013,China Mobile Ltd,81,,
28/06/2013,China Overseas Land & Investment Ltd,20.35,,
28/06/2013,China Petroleum & Chemical Corp,5.46,,
28/06/2013,China Resources Enterprise Ltd,24.4,,
28/06/2013,China Resources Land Ltd,21.2,,
28/06/2013,China Resources Power Holdings Co Ltd,18.48,,
28/06/2013,China Shenhua Energy Co Ltd,19.8,,
28/06/2013,China Unicom  Ltd,10.3,,
28/06/2013,Citic Pacific Ltd,8.32,,
28/06/2013,CLP Holdings Ltd,62.75,,
28/06/2013,Cnooc Ltd,13.16,,
28/06/2013,COSCO Pacific Ltd,10.08,,
28/06/2013,Esprit Holdings Ltd,11.56,,
28/06/2013,Hang Lung Properties Ltd,27.05,,
28/06/2013,Hang Seng Bank Ltd,114.7,,
28/06/2013,Henderson Land Development Co Ltd,46.3,,
28/06/2013,Hengan International Group Co Ltd,84.5,,
28/06/2013,Hong Kong Exchanges And Clearing Ltd,117.1,,
28/06/2013,HSBC Holdings PLC,81.25,,
28/06/2013,Hutchison Whampoa Ltd,81.55,,
28/06/2013,Industrial and Commercial Bank of China Ltd,4.89,,
28/06/2013,Li & Fung Ltd,10.66,,
28/06/2013,MTR Corp Ltd,28.6,,
28/06/2013,New World Development Co Ltd,10.74,,
28/06/2013,PetroChina Co Ltd,8.25,,
28/06/2013,Ping An Insurance Co Of China Ltd,52.2,,
28/06/2013,Power Assets Holdings Ltd,66.9,,
28/06/2013,Sino Land Co Ltd,10.92,,
28/06/2013,Sun Hung Kai Properties Ltd,100.1,,
28/06/2013,Swire Pacific Ltd,93.9,,
28/06/2013,Tencent Holdings Ltd,304.2,,
28/06/2013,The Bank Of East Asia Ltd,27.95,,
28/06/2013,The Hong Kong and China Gas Co Ltd,18.96,,
28/06/2013,Wharf Ltd,65.2,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
28/06/2013,adidas AG,83.14,,
28/06/2013,Allianz Se,112.25,,
28/06/2013,BASF SE,68.63,,
28/06/2013,Bayer AG,81.93,,
28/06/2013,Beiersdorf AG,67,,
28/06/2013,BMW AG,67.18,,
28/06/2013,COMMERZBANK AG,6.698,,
28/06/2013,Daimler AG,46.485,,
28/06/2013,Deutsche Bank AG,32.155,,
28/06/2013,Deutsche Boerse AG,50.57,,
28/06/2013,Deutsche Lufthansa AG,15.595,,
28/06/2013,Deutsche Post AG,19.095,,
28/06/2013,Deutsche Telekom AG,8.964,,
28/06/2013,EON AG,12.61,,
28/06/2013,Fresenius Medical Care AG & Co Kgaa,54.53,,
28/06/2013,Fresenius SE & Co KGaA,94.71,,
28/06/2013,Heidelbergcement AG,51.67,,
28/06/2013,Henkel AG & Co KGaA,72.25,,
28/06/2013,Infineon Technologies AG,6.43,,
28/06/2013,K+S AG,28.405,,
28/06/2013,Linde AG,143.35,,
28/06/2013,MAN SE,83.9,,
28/06/2013,Merck KGaA,117.05,,
28/06/2013,METRO AG,24.32,,
28/06/2013,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,141.4,,
28/06/2013,Rwe AG,24.52,,
28/06/2013,SAP AG,56.26,,
28/06/2013,Siemens AG,77.65,,
28/06/2013,ThyssenKrupp AG,15.095,,
28/06/2013,Volkswagen AG,155.55,,
28/06/2013,Singapore Telecom,2.201,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
28/06/2013,Advantest Corp,"1,632",,
28/06/2013,AEON Co Ltd,"1,302",,
28/06/2013,Ajinomoto Co Inc,"1,456",,
28/06/2013,All Nippon Airways Co Ltd,206,,
28/06/2013,Alps Electric Co Ltd,742,,
28/06/2013,Asahi Breweries Ltd,"2,461",,
28/06/2013,Asahi Glass Co Ltd,646,,
28/06/2013,Asahi Kasei Corp,656,,
28/06/2013,Astellas Pharma Inc,"5,390",,
28/06/2013,Bank Of Yokohama Ltd,512,,
28/06/2013,Bridgestone Corp,"3,380",,
28/06/2013,Canon Inc,"3,235",,
28/06/2013,Casio Computer Co Ltd,874,,
28/06/2013,Central Japan Railway Co,"12,130",,
28/06/2013,Chiba Bank Ltd,676,,
28/06/2013,Chiyoda Corp,"1,167",,
28/06/2013,Chubu Electric Power Co Inc,"1,406",,
28/06/2013,Chugai Pharmaceutical Co Ltd,"2,056",,
28/06/2013,Citizen Holdings Co Ltd,554,,
28/06/2013,Comsys Holdings Corp,"1,267",,
28/06/2013,Credit Saison Co Ltd,"2,489",,
27/09/2011,CSK Corp,279,,
28/06/2013,Dai Nippon Printing Co Ltd,907,,
28/06/2013,Daiichi Sankyo Co Ltd,"1,656",,
28/06/2013,Daiichi Sankyo Co Ltd,"1,656",,
28/06/2013,Daikin Industries Ltd,"4,010",,
28/06/2013,Dainippon Screen Mfg Co Ltd,524,,
28/06/2013,Dainippon Sumitomo Pharma Co Ltd,"1,311",,
28/06/2013,Daiwa House Industry Co Ltd,"1,851",,
28/06/2013,Daiwa Securities Group Inc,833,,
28/06/2013,Denki Kagaku Kogyo KK,360,,
