Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2012-12-09T16:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
07/12/2012,AIA Group Ltd,30,,
07/12/2012,Aluminum Corp Of China Ltd,3.4,,
07/12/2012,Bank of China Ltd,3.3,,
07/12/2012,Bank of Communications Co Ltd,5.74,,
07/12/2012,Belle International Holdings Ltd,16.16,,
07/12/2012,BOC Hong Kong Ltd,24,,
07/12/2012,Cathay Pacific Airways Ltd,13.64,,
07/12/2012,Cheung Kong  Ltd,118.5,,
07/12/2012,China Coal Energy Co Ltd,7.9,,
07/12/2012,China Construction Bank Corp,6.07,,
07/12/2012,China Life Insurance Co Ltd,23.45,,
07/12/2012,China Merchants Holdings Co Ltd,23.65,,
07/12/2012,China Mobile Ltd,88.15,,
07/12/2012,China Overseas Land & Investment Ltd,23.65,,
07/12/2012,China Petroleum & Chemical Corp,8.51,,
07/12/2012,China Resources Enterprise Ltd,27.95,,
07/12/2012,China Resources Land Ltd,21.15,,
07/12/2012,China Resources Power Holdings Co Ltd,17.5,,
07/12/2012,China Shenhua Energy Co Ltd,32.2,,
07/12/2012,China Unicom  Ltd,12.22,,
07/12/2012,Citic Pacific Ltd,10,,
07/12/2012,CLP Holdings Ltd,67,,
07/12/2012,Cnooc Ltd,16.6,,
07/12/2012,COSCO Pacific Ltd,11.36,,
07/12/2012,Esprit Holdings Ltd,12.26,,
07/12/2012,Hang Lung Properties Ltd,29.15,,
07/12/2012,Hang Seng Bank Ltd,118,,
07/12/2012,Henderson Land Development Co Ltd,55.6,,
07/12/2012,Hengan International Group Co Ltd,71.15,,
07/12/2012,Hong Kong Exchanges And Clearing Ltd,127.4,,
07/12/2012,HSBC Holdings PLC,79.25,,
07/12/2012,Hutchison Whampoa Ltd,80.1,,
07/12/2012,Industrial and Commercial Bank of China Ltd,5.31,,
07/12/2012,Li & Fung Ltd,12.96,,
07/12/2012,MTR Corp Ltd,30.65,,
07/12/2012,New World Development Co Ltd,12.42,,
07/12/2012,PetroChina Co Ltd,10.68,,
07/12/2012,Ping An Insurance Co Of China Ltd,60,,
07/12/2012,Power Assets Holdings Ltd,67.1,,
07/12/2012,Sino Land Co Ltd,13.92,,
07/12/2012,Sun Hung Kai Properties Ltd,114.4,,
07/12/2012,Swire Pacific Ltd,95.85,,
07/12/2012,Tencent Holdings Ltd,251,,
07/12/2012,The Bank Of East Asia Ltd,29.95,,
07/12/2012,The Hong Kong and China Gas Co Ltd,21.05,,
07/12/2012,Wharf Ltd,60.3,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
07/12/2012,adidas AG,67.65,,
07/12/2012,Allianz Se,102.8,,
07/12/2012,BASF SE,70.01,,
07/12/2012,Bayer AG,71.9,,
07/12/2012,Beiersdorf AG,61.97,,
07/12/2012,BMW AG,69.04,,
07/12/2012,COMMERZBANK AG,1.401,,
07/12/2012,Daimler AG,38.8,,
07/12/2012,Deutsche Bank AG,34.55,,
07/12/2012,Deutsche Boerse AG,44.615,,
07/12/2012,Deutsche Lufthansa AG,13.3,,
07/12/2012,Deutsche Post AG,16.545,,
07/12/2012,Deutsche Telekom AG,8.415,,
07/12/2012,EON AG,13.895,,
07/12/2012,Fresenius Medical Care AG & Co Kgaa,53.91,,
07/12/2012,Fresenius SE & Co KGaA,87.48,,
07/12/2012,Heidelbergcement AG,43.2,,
07/12/2012,Henkel AG & Co KGaA,62.03,,
07/12/2012,Infineon Technologies AG,5.813,,
07/12/2012,K+S AG,34.595,,
07/12/2012,Linde AG,133.7,,
07/12/2012,MAN SE,81.88,,
07/12/2012,Merck KGaA,104.2,,
07/12/2012,METRO AG,21.345,,
07/12/2012,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,133.4,,
07/12/2012,Rwe AG,31.535,,
07/12/2012,SAP AG,61.23,,
07/12/2012,Siemens AG,80.7,,
07/12/2012,ThyssenKrupp AG,16.225,,
07/12/2012,Volkswagen AG,166.5,,
07/12/2012,Singapore Telecom,2.061,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
07/12/2012,Advantest Corp,"1,066",,
07/12/2012,AEON Co Ltd,940,,
07/12/2012,Ajinomoto Co Inc,"1,175",,
07/12/2012,All Nippon Airways Co Ltd,177,,
07/12/2012,Alps Electric Co Ltd,529,,
07/12/2012,Asahi Breweries Ltd,"1,905",,
07/12/2012,Asahi Glass Co Ltd,638,,
07/12/2012,Asahi Kasei Corp,479,,
07/12/2012,Astellas Pharma Inc,"4,090",,
07/12/2012,Bank Of Yokohama Ltd,396,,
07/12/2012,Bridgestone Corp,"2,012",,
07/12/2012,Canon Inc,"3,010",,
07/12/2012,Casio Computer Co Ltd,637,,
07/12/2012,Central Japan Railway Co,"6,720",,
07/12/2012,Chiba Bank Ltd,492,,
07/12/2012,Chiyoda Corp,"1,237",,
07/12/2012,Chubu Electric Power Co Inc,"1,120",,
07/12/2012,Chugai Pharmaceutical Co Ltd,"1,637",,
