Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2014-07-19T14:00:00+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
18/07/2014,AIA Group Ltd,39.55,,
18/07/2014,Aluminum Corp Of China Ltd,3.08,,
18/07/2014,Bank of China Ltd,3.52,,
18/07/2014,Bank of Communications Co Ltd,5.22,,
18/07/2014,Belle International Holdings Ltd,8.8,,
18/07/2014,BOC Hong Kong Ltd,23.6,,
18/07/2014,Cathay Pacific Airways Ltd,14.4,,
18/07/2014,Cheung Kong  Ltd,138.6,,
18/07/2014,China Coal Energy Co Ltd,4.12,,
18/07/2014,China Construction Bank Corp,5.58,,
18/07/2014,China Life Insurance Co Ltd,20.5,,
18/07/2014,China Merchants Holdings Co Ltd,25.7,,
18/07/2014,China Mobile Ltd,81.6,,
18/07/2014,China Overseas Land & Investment Ltd,20.7,,
18/07/2014,China Petroleum & Chemical Corp,7.32,,
18/07/2014,China Resources Enterprise Ltd,21.9,,
18/07/2014,China Resources Land Ltd,15.34,,
18/07/2014,China Resources Power Holdings Co Ltd,22.25,,
18/07/2014,China Shenhua Energy Co Ltd,20.85,,
18/07/2014,China Unicom  Ltd,12.8,,
18/07/2014,Citic Pacific Ltd,14.52,,
18/07/2014,CLP Holdings Ltd,63.85,,
18/07/2014,Cnooc Ltd,13.48,,
18/07/2014,COSCO Pacific Ltd,10.98,,
18/07/2014,Esprit Holdings Ltd,11.4,,
18/07/2014,Hang Lung Properties Ltd,23.45,,
18/07/2014,Hang Seng Bank Ltd,128.7,,
18/07/2014,Henderson Land Development Co Ltd,46.55,,
18/07/2014,Hengan International Group Co Ltd,83.25,,
18/07/2014,Hong Kong Exchanges And Clearing Ltd,154,,
18/07/2014,HSBC Holdings PLC,79.35,,
18/07/2014,Hutchison Whampoa Ltd,104.6,,
18/07/2014,Industrial and Commercial Bank of China Ltd,4.97,,
18/07/2014,Li & Fung Ltd,10.26,,
18/07/2014,MTR Corp Ltd,29.6,,
18/07/2014,New World Development Co Ltd,9.11,,
18/07/2014,PetroChina Co Ltd,10.18,,
18/07/2014,Ping An Insurance Co Of China Ltd,58.6,,
18/07/2014,Power Assets Holdings Ltd,68.65,,
18/07/2014,Sino Land Co Ltd,12.58,,
18/07/2014,Sun Hung Kai Properties Ltd,106.6,,
18/07/2014,Swire Pacific Ltd,97.4,,
18/07/2014,Tencent Holdings Ltd,122.9,,
18/07/2014,The Bank Of East Asia Ltd,32.1,,
18/07/2014,The Hong Kong and China Gas Co Ltd,16.94,,
18/07/2014,Wharf Ltd,57.2,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
18/07/2014,adidas AG,73.68,,
18/07/2014,Allianz Se,129.65,,
18/07/2014,BASF SE,83.35,,
18/07/2014,Bayer AG,100.85,,
18/07/2014,Beiersdorf AG,67.93,,
18/07/2014,BMW AG,93.61,,
18/07/2014,COMMERZBANK AG,10.95,,
