Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2015-09-12T13:30:01+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
11/09/2015,AIA Group Ltd,42.4,,
11/09/2015,Aluminum Corp Of China Ltd,2.62,,
11/09/2015,Bank of China Ltd,3.57,,
11/09/2015,Bank of Communications Co Ltd,5.54,,
11/09/2015,Belle International Holdings Ltd,7.44,,
11/09/2015,BOC Hong Kong Ltd,24.3,,
11/09/2015,Cathay Pacific Airways Ltd,14.14,,
10/03/2015,Cheung Kong  Ltd,153.1,,
11/09/2015,China Coal Energy Co Ltd,3.37,,
11/09/2015,China Construction Bank Corp,5.41,,
11/09/2015,China Life Insurance Co Ltd,26.2,,
11/09/2015,China Merchants Holdings Co Ltd,25,,
11/09/2015,China Mobile Ltd,91.55,,
11/09/2015,China Overseas Land & Investment Ltd,22.5,,
11/09/2015,China Petroleum & Chemical Corp,5.15,,
11/09/2015,China Resources Enterprise Ltd,24.4,,
11/09/2015,China Resources Land Ltd,19.1,,
11/09/2015,China Resources Power Holdings Co Ltd,19.56,,
11/09/2015,China Shenhua Energy Co Ltd,12.68,,
11/09/2015,China Unicom  Ltd,10.34,,
11/09/2015,Citic Pacific Ltd,14.3,,
11/09/2015,CLP Holdings Ltd,64.1,,
11/09/2015,Cnooc Ltd,8.57,,
07/08/2015,COSCO Pacific Ltd,10.2,,
11/09/2015,Esprit Holdings Ltd,6.56,,
11/09/2015,Hang Lung Properties Ltd,17.76,,
11/09/2015,Hang Seng Bank Ltd,145.5,,
11/09/2015,Henderson Land Development Co Ltd,49.1,,
11/09/2015,Hengan International Group Co Ltd,75,,
11/09/2015,Hong Kong Exchanges And Clearing Ltd,186.3,,
11/09/2015,HSBC Holdings PLC,60.45,,
26/05/2015,Hutchison Whampoa Ltd,115,,
11/09/2015,Industrial and Commercial Bank of China Ltd,4.7,,
11/09/2015,Li & Fung Ltd,4.96,,
11/09/2015,MTR Corp Ltd,35.05,,
11/09/2015,New World Development Co Ltd,7.86,,
11/09/2015,PetroChina Co Ltd,5.75,,
11/09/2015,Ping An Insurance Co Of China Ltd,38.1,,
11/09/2015,Power Assets Holdings Ltd,70,,
11/09/2015,Sino Land Co Ltd,11.58,,
11/09/2015,Sun Hung Kai Properties Ltd,103.1,,
11/09/2015,Swire Pacific Ltd,85.7,,
11/09/2015,Tencent Holdings Ltd,127.4,,
11/09/2015,The Bank Of East Asia Ltd,26.45,,
11/09/2015,The Hong Kong and China Gas Co Ltd,14.9,,
11/09/2015,Wharf Ltd,42.95,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
11/09/2015,adidas AG,65.61,,
11/09/2015,Allianz Se,140.85,,
11/09/2015,BASF SE,69.7,,
11/09/2015,Bayer AG,118.9,,
11/09/2015,Beiersdorf AG,72.48,,
11/09/2015,BMW AG,85.53,,
11/09/2015,COMMERZBANK AG,10.135,,
11/09/2015,Daimler AG,73.56,,
11/09/2015,Deutsche Bank AG,25.635,,
11/09/2015,Deutsche Boerse AG,78.96,,
11/09/2015,Deutsche Lufthansa AG,11.77,,
11/09/2015,Deutsche Post AG,23.84,,
11/09/2015,Deutsche Telekom AG,15.565,,
11/09/2015,EON AG,8.543,,
11/09/2015,Fresenius Medical Care AG & Co Kgaa,70.26,,
11/09/2015,Fresenius SE & Co KGaA,63.2,,
11/09/2015,Heidelbergcement AG,66.12,,
11/09/2015,Henkel AG & Co KGaA,91.16,,
11/09/2015,Infineon Technologies AG,9.582,,
11/09/2015,K+S AG,35.25,,
11/09/2015,Linde AG,148.6,,
11/09/2015,MAN SE,94.91,,
11/09/2015,Merck KGaA,82.84,,
11/09/2015,METRO AG,25.24,,
11/09/2015,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,165.7,,
11/09/2015,Rwe AG,12.06,,
11/09/2015,SAP AG,57.94,,
11/09/2015,Siemens AG,85.47,,
11/09/2015,ThyssenKrupp AG,18.13,,
11/09/2015,Volkswagen AG,167.95,,
11/09/2015,Singapore Telecom,2.263,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
11/09/2015,Advantest Corp,930,,
11/09/2015,AEON Co Ltd,"1,776.5",,
11/09/2015,Ajinomoto Co Inc,"2,456",,
11/09/2015,All Nippon Airways Co Ltd,346.5,,
11/09/2015,Alps Electric Co Ltd,"3,540",,
11/09/2015,Asahi Breweries Ltd,"3,569",,
11/09/2015,Asahi Glass Co Ltd,744,,
11/09/2015,Asahi Kasei Corp,916.2,,
11/09/2015,Astellas Pharma Inc,"1,686",,
11/09/2015,Bank Of Yokohama Ltd,744.8,,
11/09/2015,Bridgestone Corp,"4,126",,
11/09/2015,Canon Inc,"3,633.5",,
11/09/2015,Casio Computer Co Ltd,"2,226",,
11/09/2015,Central Japan Railway Co,"19,155",,
11/09/2015,Chiba Bank Ltd,880,,
11/09/2015,Chiyoda Corp,877,,
11/09/2015,Chubu Electric Power Co Inc,"1,820.5",,
11/09/2015,Chugai Pharmaceutical Co Ltd,"4,260",,
11/09/2015,Citizen Holdings Co Ltd,841,,
11/09/2015,Comsys Holdings Corp,"1,475",,
11/09/2015,Credit Saison Co Ltd,"2,290",,
27/09/2011,CSK Corp,279,,
11/09/2015,Dai Nippon Printing Co Ltd,"1,224",,
11/09/2015,Daiichi Sankyo Co Ltd,"2,233",,
11/09/2015,Daiichi Sankyo Co Ltd,"2,233",,
11/09/2015,Daikin Industries Ltd,"6,925",,
11/09/2015,Dainippon Screen Mfg Co Ltd,615,,
11/09/2015,Dainippon Sumitomo Pharma Co Ltd,"1,350",,
11/09/2015,Daiwa House Industry Co Ltd,"3,048",,
11/09/2015,Daiwa Securities Group Inc,827.2,,
11/09/2015,Denki Kagaku Kogyo KK,491,,
11/09/2015,Denso Corp,"5,474",,
11/09/2015,Dentsu Inc,"6,270",,
11/09/2015,DOWA Holdings Co Ltd,995,,
11/09/2015,East Japan Railway Co,"10,325",,
11/09/2015,Ebara Corp,483,,
11/09/2015,Eisai Co Ltd,"8,071",,
11/09/2015,Fanuc Ltd,"19,870",,
11/09/2015,Fast Retailing Co Ltd,"47,620",,
11/09/2015,Fuji Electric Co Ltd,468,,
11/09/2015,Fuji Heavy Industries Ltd,"4,236.5",,
11/09/2015,Fujifilm Holdings Corp,"4,752",,
11/09/2015,Fujikura Ltd,570,,
11/09/2015,Fujitsu Ltd,572,,
11/09/2015,Fukuoka Financial Group Inc,584,,
11/09/2015,Furukawa Co Ltd,264,,
11/09/2015,Furukawa Electric Co Ltd,198,,
11/09/2015,GS Yuasa Corp,448,,
11/09/2015,Heiwa Real Estate Co Ltd,"1,301",,
11/09/2015,Hino Motors Ltd,"1,317",,
11/09/2015,Hitachi Construction Machinery Co Ltd,"1,814",,
11/09/2015,Hitachi Ltd,628.4,,
11/09/2015,Hitachi Zosen Corp,649,,
11/09/2015,Hokuetsu Kishu Paper Co Ltd,718,,
11/09/2015,Honda Motor Co Ltd,"3,719.5",,
11/09/2015,Ihi Corp,348,,
11/09/2015,Inpex Corp,"1,141.5",,
11/09/2015,Isetan Mitsukoshi Holdings Ltd,"1,807",,
11/09/2015,Isuzu Motors Ltd,"1,303",,
11/09/2015,Itochu Corp,"1,413",,
11/09/2015,J.Front Retailing Co Ltd,"1,811",,
11/09/2015,Japan Steel Works Ltd,396,,
11/09/2015,Japan Tobacco Inc,"4,060.5",,
11/09/2015,JFE Holdings Inc,"1,840",,
11/09/2015,JGC CORP,"1,750.5",,
11/09/2015,Jtekt Corp,"1,689",,
11/09/2015,JX Holdings Inc,451.1,,
11/09/2015,Kajima Corp,655,,
11/09/2015,Kansai Electric Power Co Inc,"1,420",,
11/09/2015,Kao Corp,"5,235",,
11/09/2015,Kawasaki Heavy Industries Ltd,450,,
11/09/2015,Kawasaki Kisen Kaisha Ltd,276,,
11/09/2015,Kddi Corp,"3,019.5",,
11/09/2015,Keio Corp,867,,
11/09/2015,Keisei Electric Railway Co Ltd,"1,280",,
11/09/2015,Kikkoman Corp,"3,325",,
11/09/2015,Kirin Holdings Co Ltd,"1,628.5",,
11/09/2015,Kobe Steel Ltd,158,,
11/09/2015,KOMATSU Ltd,"2,002",,
11/09/2015,Konami Corp,"2,673",,
11/09/2015,Konica Minolta Holdings Inc,"1,312",,
11/09/2015,Kubota Corp,"1,814.5",,
11/09/2015,Kuraray Co Ltd,"1,425",,
11/09/2015,Kyocera Corp,"5,827",,
11/09/2015,Kyowa Hakko Kirin Co Ltd,"1,886",,
11/09/2015,Marubeni Corp,664.3,,
26/03/2014,Maruha Nichiro Holdings Inc,170,,
11/09/2015,Marui Group Co Ltd,"1,400",,
11/09/2015,Matsui Securities Co Ltd,"1,076",,
11/09/2015,Mazda Motor Corp,"1,911",,
11/09/2015,Meidensha Corp,398,,
11/09/2015,Meiji Holding Co Ltd,"17,050",,
11/09/2015,Minebea Co Ltd,"1,428",,
11/09/2015,Mitsubishi Chemical Hldg Corp,657.1,,
11/09/2015,Mitsubishi Corp,"2,190.5",,
