Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2014-02-15T14:00:01+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
14/02/2014,AIA Group Ltd,36.6,,
14/02/2014,Aluminum Corp Of China Ltd,2.83,,
14/02/2014,Bank of China Ltd,3.27,,
14/02/2014,Bank of Communications Co Ltd,5.11,,
14/02/2014,Belle International Holdings Ltd,8.37,,
14/02/2014,BOC Hong Kong Ltd,23.8,,
14/02/2014,Cathay Pacific Airways Ltd,15.52,,
14/02/2014,Cheung Kong  Ltd,118.2,,
14/02/2014,China Coal Energy Co Ltd,3.96,,
14/02/2014,China Construction Bank Corp,5.39,,
14/02/2014,China Life Insurance Co Ltd,21.6,,
14/02/2014,China Merchants Holdings Co Ltd,27,,
14/02/2014,China Mobile Ltd,73.85,,
14/02/2014,China Overseas Land & Investment Ltd,21.6,,
14/02/2014,China Petroleum & Chemical Corp,6.03,,
14/02/2014,China Resources Enterprise Ltd,22.95,,
14/02/2014,China Resources Land Ltd,18.7,,
14/02/2014,China Resources Power Holdings Co Ltd,19.04,,
14/02/2014,China Shenhua Energy Co Ltd,21,,
14/02/2014,China Unicom  Ltd,10.48,,
14/02/2014,Citic Pacific Ltd,10.04,,
14/02/2014,CLP Holdings Ltd,59.6,,
14/02/2014,Cnooc Ltd,12.74,,
14/02/2014,COSCO Pacific Ltd,10.48,,
14/02/2014,Esprit Holdings Ltd,14.38,,
14/02/2014,Hang Lung Properties Ltd,21.95,,
14/02/2014,Hang Seng Bank Ltd,122.6,,
14/02/2014,Henderson Land Development Co Ltd,42.45,,
14/02/2014,Hengan International Group Co Ltd,83,,
14/02/2014,Hong Kong Exchanges And Clearing Ltd,123.5,,
14/02/2014,HSBC Holdings PLC,82.1,,
14/02/2014,Hutchison Whampoa Ltd,102,,
14/02/2014,Industrial and Commercial Bank of China Ltd,4.79,,
14/02/2014,Li & Fung Ltd,10.48,,
14/02/2014,MTR Corp Ltd,27.35,,
14/02/2014,New World Development Co Ltd,9.71,,
14/02/2014,PetroChina Co Ltd,7.82,,
14/02/2014,Ping An Insurance Co Of China Ltd,64.1,,
14/02/2014,Power Assets Holdings Ltd,62.9,,
14/02/2014,Sino Land Co Ltd,10.56,,
14/02/2014,Sun Hung Kai Properties Ltd,96.5,,
14/02/2014,Swire Pacific Ltd,86.5,,
14/02/2014,Tencent Holdings Ltd,548.5,,
14/02/2014,The Bank Of East Asia Ltd,30.1,,
14/02/2014,The Hong Kong and China Gas Co Ltd,16.02,,
14/02/2014,Wharf Ltd,54.5,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
14/02/2014,adidas AG,86.7,,
14/02/2014,Allianz Se,129.65,,
