Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2013-05-12T20:30:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
10/05/2013,AIA Group Ltd,36,,
10/05/2013,Aluminum Corp Of China Ltd,3.24,,
10/05/2013,Bank of China Ltd,3.82,,
10/05/2013,Bank of Communications Co Ltd,6.26,,
10/05/2013,Belle International Holdings Ltd,13.2,,
10/05/2013,BOC Hong Kong Ltd,27.95,,
10/05/2013,Cathay Pacific Airways Ltd,14.4,,
10/05/2013,Cheung Kong  Ltd,118.8,,
10/05/2013,China Coal Energy Co Ltd,5.9,,
10/05/2013,China Construction Bank Corp,6.64,,
10/05/2013,China Life Insurance Co Ltd,22.2,,
10/05/2013,China Merchants Holdings Co Ltd,25,,
10/05/2013,China Mobile Ltd,86.2,,
10/05/2013,China Overseas Land & Investment Ltd,24.2,,
10/05/2013,China Petroleum & Chemical Corp,8.69,,
10/05/2013,China Resources Enterprise Ltd,26.55,,
10/05/2013,China Resources Land Ltd,23.9,,
10/05/2013,China Resources Power Holdings Co Ltd,22.85,,
10/05/2013,China Shenhua Energy Co Ltd,28.05,,
10/05/2013,China Unicom  Ltd,11.46,,
10/05/2013,Citic Pacific Ltd,10.04,,
10/05/2013,CLP Holdings Ltd,68.9,,
10/05/2013,Cnooc Ltd,14.76,,
10/05/2013,COSCO Pacific Ltd,10.42,,
10/05/2013,Esprit Holdings Ltd,10.3,,
10/05/2013,Hang Lung Properties Ltd,30,,
10/05/2013,Hang Seng Bank Ltd,130.5,,
10/05/2013,Henderson Land Development Co Ltd,57.6,,
10/05/2013,Hengan International Group Co Ltd,85,,
10/05/2013,Hong Kong Exchanges And Clearing Ltd,132.4,,
10/05/2013,HSBC Holdings PLC,88.05,,
10/05/2013,Hutchison Whampoa Ltd,85.95,,
10/05/2013,Industrial and Commercial Bank of China Ltd,5.64,,
10/05/2013,Li & Fung Ltd,10.12,,
10/05/2013,MTR Corp Ltd,32.5,,
10/05/2013,New World Development Co Ltd,13.96,,
10/05/2013,PetroChina Co Ltd,10.26,,
10/05/2013,Ping An Insurance Co Of China Ltd,63.6,,
10/05/2013,Power Assets Holdings Ltd,77.55,,
10/05/2013,Sino Land Co Ltd,12.74,,
10/05/2013,Sun Hung Kai Properties Ltd,111.5,,
10/05/2013,Swire Pacific Ltd,101,,
10/05/2013,Tencent Holdings Ltd,276.8,,
10/05/2013,The Bank Of East Asia Ltd,31.95,,
10/05/2013,The Hong Kong and China Gas Co Ltd,23.55,,
10/05/2013,Wharf Ltd,73.55,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
10/05/2013,adidas AG,82.9,,
10/05/2013,Allianz Se,116.85,,
10/05/2013,BASF SE,73.81,,
