Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2014-04-12T14:00:01+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
11/04/2014,AIA Group Ltd,39.65,,
11/04/2014,Aluminum Corp Of China Ltd,3.15,,
11/04/2014,Bank of China Ltd,3.51,,
11/04/2014,Bank of Communications Co Ltd,5.08,,
11/04/2014,Belle International Holdings Ltd,8.36,,
11/04/2014,BOC Hong Kong Ltd,23.3,,
11/04/2014,Cathay Pacific Airways Ltd,15.26,,
11/04/2014,Cheung Kong  Ltd,136.6,,
11/04/2014,China Coal Energy Co Ltd,4.53,,
11/04/2014,China Construction Bank Corp,5.47,,
11/04/2014,China Life Insurance Co Ltd,21.55,,
11/04/2014,China Merchants Holdings Co Ltd,26.8,,
11/04/2014,China Mobile Ltd,74.6,,
11/04/2014,China Overseas Land & Investment Ltd,21,,
11/04/2014,China Petroleum & Chemical Corp,7.23,,
11/04/2014,China Resources Enterprise Ltd,23.35,,
11/04/2014,China Resources Land Ltd,17.78,,
11/04/2014,China Resources Power Holdings Co Ltd,21.8,,
11/04/2014,China Shenhua Energy Co Ltd,22.25,,
11/04/2014,China Unicom  Ltd,10.7,,
11/04/2014,Citic Pacific Ltd,14.24,,
11/04/2014,CLP Holdings Ltd,61.45,,
11/04/2014,Cnooc Ltd,12.8,,
11/04/2014,COSCO Pacific Ltd,10.8,,
11/04/2014,Esprit Holdings Ltd,12.94,,
11/04/2014,Hang Lung Properties Ltd,23.8,,
11/04/2014,Hang Seng Bank Ltd,128,,
11/04/2014,Henderson Land Development Co Ltd,46.9,,
11/04/2014,Hengan International Group Co Ltd,84.05,,
11/04/2014,Hong Kong Exchanges And Clearing Ltd,146,,
11/04/2014,HSBC Holdings PLC,80.8,,
11/04/2014,Hutchison Whampoa Ltd,108.2,,
11/04/2014,Industrial and Commercial Bank of China Ltd,4.81,,
11/04/2014,Li & Fung Ltd,11.92,,
11/04/2014,MTR Corp Ltd,29.7,,
11/04/2014,New World Development Co Ltd,8.14,,
11/04/2014,PetroChina Co Ltd,8.85,,
11/04/2014,Ping An Insurance Co Of China Ltd,61.4,,
11/04/2014,Power Assets Holdings Ltd,68.45,,
11/04/2014,Sino Land Co Ltd,12.06,,
11/04/2014,Sun Hung Kai Properties Ltd,99.65,,
11/04/2014,Swire Pacific Ltd,90.8,,
11/04/2014,Tencent Holdings Ltd,525,,
11/04/2014,The Bank Of East Asia Ltd,32.9,,
11/04/2014,The Hong Kong and China Gas Co Ltd,17.82,,
11/04/2014,Wharf Ltd,56.9,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
11/04/2014,adidas AG,78.17,,
11/04/2014,Allianz Se,119.5,,
11/04/2014,BASF SE,77.62,,
11/04/2014,Bayer AG,92.81,,
11/04/2014,Beiersdorf AG,69.66,,
11/04/2014,BMW AG,90.21,,
11/04/2014,COMMERZBANK AG,13.28,,
11/04/2014,Daimler AG,66.15,,
11/04/2014,Deutsche Bank AG,31.455,,
11/04/2014,Deutsche Boerse AG,53.56,,
11/04/2014,Deutsche Lufthansa AG,19.015,,
11/04/2014,Deutsche Post AG,26.445,,
11/04/2014,Deutsche Telekom AG,11.225,,
11/04/2014,EON AG,13.66,,
11/04/2014,Fresenius Medical Care AG & Co Kgaa,49.15,,
11/04/2014,Fresenius SE & Co KGaA,106.65,,
11/04/2014,Heidelbergcement AG,62.82,,
11/04/2014,Henkel AG & Co KGaA,75.5,,
11/04/2014,Infineon Technologies AG,8.143,,
11/04/2014,K+S AG,22.77,,
11/04/2014,Linde AG,141.9,,
11/04/2014,MAN SE,92.53,,
11/04/2014,Merck KGaA,113.9,,
11/04/2014,METRO AG,28.895,,
11/04/2014,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,159.55,,
11/04/2014,Rwe AG,28.73,,
11/04/2014,SAP AG,56.96,,
11/04/2014,Siemens AG,96.53,,
11/04/2014,ThyssenKrupp AG,19.68,,
11/04/2014,Volkswagen AG,194.45,,
11/04/2014,Singapore Telecom,2.035,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
11/04/2014,Advantest Corp,"1,097",,
11/04/2014,AEON Co Ltd,"1,142",,
11/04/2014,Ajinomoto Co Inc,"1,448",,
11/04/2014,All Nippon Airways Co Ltd,221,,
11/04/2014,Alps Electric Co Ltd,"1,117",,
11/04/2014,Asahi Breweries Ltd,"2,775",,
11/04/2014,Asahi Glass Co Ltd,571,,
11/04/2014,Asahi Kasei Corp,668,,
11/04/2014,Astellas Pharma Inc,"1,092",,
11/04/2014,Bank Of Yokohama Ltd,491,,
11/04/2014,Bridgestone Corp,"3,525",,
11/04/2014,Canon Inc,"3,134",,
11/04/2014,Casio Computer Co Ltd,"1,123",,
11/04/2014,Central Japan Railway Co,"11,460",,
11/04/2014,Chiba Bank Ltd,607,,
