Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2014-06-14T13:30:01+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
13/06/2014,AIA Group Ltd,39.3,,
13/06/2014,Aluminum Corp Of China Ltd,2.85,,
13/06/2014,Bank of China Ltd,3.76,,
13/06/2014,Bank of Communications Co Ltd,5.38,,
13/06/2014,Belle International Holdings Ltd,7.99,,
13/06/2014,BOC Hong Kong Ltd,23.1,,
13/06/2014,Cathay Pacific Airways Ltd,14.52,,
13/06/2014,Cheung Kong  Ltd,136.2,,
13/06/2014,China Coal Energy Co Ltd,4.21,,
13/06/2014,China Construction Bank Corp,5.87,,
13/06/2014,China Life Insurance Co Ltd,21.4,,
13/06/2014,China Merchants Holdings Co Ltd,24.15,,
13/06/2014,China Mobile Ltd,75.8,,
13/06/2014,China Overseas Land & Investment Ltd,19.86,,
13/06/2014,China Petroleum & Chemical Corp,7.44,,
13/06/2014,China Resources Enterprise Ltd,21.6,,
13/06/2014,China Resources Land Ltd,14.82,,
13/06/2014,China Resources Power Holdings Co Ltd,21.45,,
13/06/2014,China Shenhua Energy Co Ltd,22.15,,
13/06/2014,China Unicom  Ltd,11.96,,
13/06/2014,Citic Pacific Ltd,13.34,,
13/06/2014,CLP Holdings Ltd,63.6,,
13/06/2014,Cnooc Ltd,13.86,,
13/06/2014,COSCO Pacific Ltd,10.86,,
13/06/2014,Esprit Holdings Ltd,11.16,,
13/06/2014,Hang Lung Properties Ltd,23.45,,
13/06/2014,Hang Seng Bank Ltd,128.5,,
13/06/2014,Henderson Land Development Co Ltd,46.4,,
13/06/2014,Hengan International Group Co Ltd,80.55,,
13/06/2014,Hong Kong Exchanges And Clearing Ltd,146.3,,
13/06/2014,HSBC Holdings PLC,81.35,,
13/06/2014,Hutchison Whampoa Ltd,105.6,,
13/06/2014,Industrial and Commercial Bank of China Ltd,4.96,,
13/06/2014,Li & Fung Ltd,11.14,,
13/06/2014,MTR Corp Ltd,29.45,,
13/06/2014,New World Development Co Ltd,8.9,,
13/06/2014,PetroChina Co Ltd,9.49,,
13/06/2014,Ping An Insurance Co Of China Ltd,61.7,,
13/06/2014,Power Assets Holdings Ltd,66.5,,
13/06/2014,Sino Land Co Ltd,12.66,,
13/06/2014,Sun Hung Kai Properties Ltd,107,,
13/06/2014,Swire Pacific Ltd,95,,
13/06/2014,Tencent Holdings Ltd,116.1,,
13/06/2014,The Bank Of East Asia Ltd,32.35,,
13/06/2014,The Hong Kong and China Gas Co Ltd,16.84,,
13/06/2014,Wharf Ltd,57.55,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
13/06/2014,adidas AG,78.17,,
13/06/2014,Allianz Se,123.85,,
13/06/2014,BASF SE,85.5,,
13/06/2014,Bayer AG,103.6,,
13/06/2014,Beiersdorf AG,72.95,,
13/06/2014,BMW AG,90.76,,
13/06/2014,COMMERZBANK AG,12.485,,
13/06/2014,Daimler AG,69.12,,
13/06/2014,Deutsche Bank AG,27.855,,
13/06/2014,Deutsche Boerse AG,55.83,,
13/06/2014,Deutsche Lufthansa AG,16.27,,
13/06/2014,Deutsche Post AG,26.405,,
13/06/2014,Deutsche Telekom AG,12.665,,
13/06/2014,EON AG,14.42,,
13/06/2014,Fresenius Medical Care AG & Co Kgaa,47.475,,
13/06/2014,Fresenius SE & Co KGaA,110.35,,
13/06/2014,Heidelbergcement AG,63.96,,
13/06/2014,Henkel AG & Co KGaA,84.7,,
13/06/2014,Infineon Technologies AG,9.1,,
13/06/2014,K+S AG,24.675,,
13/06/2014,Linde AG,155.55,,
13/06/2014,MAN SE,89.8,,
13/06/2014,Merck KGaA,127.4,,
13/06/2014,METRO AG,30.54,,
13/06/2014,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,160.55,,
13/06/2014,Rwe AG,29.735,,
13/06/2014,SAP AG,56.17,,
13/06/2014,Siemens AG,98.8,,
13/06/2014,ThyssenKrupp AG,21.27,,
13/06/2014,Volkswagen AG,196.35,,
13/06/2014,Singapore Telecom,2.27,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
13/06/2014,Advantest Corp,"1,253",,
13/06/2014,AEON Co Ltd,"1,237",,
13/06/2014,Ajinomoto Co Inc,"1,613",,
13/06/2014,All Nippon Airways Co Ltd,231,,
13/06/2014,Alps Electric Co Ltd,"1,330",,
13/06/2014,Asahi Breweries Ltd,"3,096",,
13/06/2014,Asahi Glass Co Ltd,579,,
13/06/2014,Asahi Kasei Corp,756,,
13/06/2014,Astellas Pharma Inc,"1,324",,
13/06/2014,Bank Of Yokohama Ltd,578,,
13/06/2014,Bridgestone Corp,"3,704",,
13/06/2014,Canon Inc,"3,390",,
13/06/2014,Casio Computer Co Ltd,"1,464",,
13/06/2014,Central Japan Railway Co,"13,945",,
13/06/2014,Chiba Bank Ltd,698,,
13/06/2014,Chiyoda Corp,"1,210",,
13/06/2014,Chubu Electric Power Co Inc,"1,242",,
13/06/2014,Chugai Pharmaceutical Co Ltd,"2,772",,
13/06/2014,Citizen Holdings Co Ltd,793,,
13/06/2014,Comsys Holdings Corp,"1,832",,
13/06/2014,Credit Saison Co Ltd,"1,969",,
27/09/2011,CSK Corp,279,,
13/06/2014,Dai Nippon Printing Co Ltd,"1,039",,
13/06/2014,Daiichi Sankyo Co Ltd,"1,796",,
13/06/2014,Daiichi Sankyo Co Ltd,"1,796",,
13/06/2014,Daikin Industries Ltd,"6,345",,
13/06/2014,Dainippon Screen Mfg Co Ltd,479,,
13/06/2014,Dainippon Sumitomo Pharma Co Ltd,"1,149",,
13/06/2014,Daiwa House Industry Co Ltd,"1,991",,
13/06/2014,Daiwa Securities Group Inc,856,,
13/06/2014,Denki Kagaku Kogyo KK,367,,
13/06/2014,Denso Corp,"4,839",,
13/06/2014,Dentsu Inc,"4,180",,
13/06/2014,DOWA Holdings Co Ltd,959,,
13/06/2014,East Japan Railway Co,"7,787",,
13/06/2014,Ebara Corp,635,,
13/06/2014,Eisai Co Ltd,"4,145",,
13/06/2014,Fanuc Ltd,"17,585",,
13/06/2014,Fast Retailing Co Ltd,"33,975",,
13/06/2014,Fuji Electric Co Ltd,470,,
13/06/2014,Fuji Heavy Industries Ltd,"2,799",,
13/06/2014,Fujifilm Holdings Corp,"2,741",,
13/06/2014,Fujikura Ltd,473,,
13/06/2014,Fujitsu Ltd,723,,
13/06/2014,Fukuoka Financial Group Inc,466,,
13/06/2014,Furukawa Co Ltd,190,,
13/06/2014,Furukawa Electric Co Ltd,215,,
13/06/2014,GS Yuasa Corp,622,,
13/06/2014,Heiwa Real Estate Co Ltd,"1,652",,
13/06/2014,Hino Motors Ltd,"1,369",,
13/06/2014,Hitachi Construction Machinery Co Ltd,"1,948",,
13/06/2014,Hitachi Ltd,718,,
13/06/2014,Hitachi Zosen Corp,511,,
13/06/2014,Hokuetsu Kishu Paper Co Ltd,484,,
13/06/2014,Honda Motor Co Ltd,"3,556",,
13/06/2014,Ihi Corp,443,,
13/06/2014,Inpex Corp,"1,635",,
13/06/2014,Isetan Mitsukoshi Holdings Ltd,"1,317",,
13/06/2014,Isuzu Motors Ltd,643,,
13/06/2014,Itochu Corp,"1,248",,
13/06/2014,J.Front Retailing Co Ltd,717,,
13/06/2014,Japan Steel Works Ltd,413,,
13/06/2014,Japan Tobacco Inc,"3,670",,
13/06/2014,JFE Holdings Inc,"2,043",,
13/06/2014,JGC CORP,"3,109",,
13/06/2014,Jtekt Corp,"1,710",,
13/06/2014,JX Holdings Inc,540,,
13/06/2014,Kajima Corp,439,,
13/06/2014,Kansai Electric Power Co Inc,916,,
13/06/2014,Kao Corp,"3,989",,
13/06/2014,Kawasaki Heavy Industries Ltd,397,,
13/06/2014,Kawasaki Kisen Kaisha Ltd,217,,
13/06/2014,Kddi Corp,"6,149",,
13/06/2014,Keio Corp,767,,
13/06/2014,Keisei Electric Railway Co Ltd,980,,
13/06/2014,Kikkoman Corp,"2,101",,
13/06/2014,Kirin Holdings Co Ltd,"1,495",,
13/06/2014,Kobe Steel Ltd,148,,
13/06/2014,KOMATSU Ltd,"2,291",,
13/06/2014,Konami Corp,"2,262",,
13/06/2014,Konica Minolta Holdings Inc,884,,
13/06/2014,Kubota Corp,"1,416",,
13/06/2014,Kuraray Co Ltd,"1,267",,
13/06/2014,Kyocera Corp,"4,766",,
13/06/2014,Kyowa Hakko Kirin Co Ltd,"1,318",,
13/06/2014,Marubeni Corp,728,,
26/03/2014,Maruha Nichiro Holdings Inc,170,,
13/06/2014,Marui Group Co Ltd,935,,
13/06/2014,Matsui Securities Co Ltd,"1,077",,
13/06/2014,Mazda Motor Corp,480,,
13/06/2014,Meidensha Corp,420,,
13/06/2014,Meiji Holding Co Ltd,"6,650",,
13/06/2014,Minebea Co Ltd,"1,109",,
13/06/2014,Mitsubishi Chemical Hldg Corp,423,,
13/06/2014,Mitsubishi Corp,"2,084",,
13/06/2014,Mitsubishi Electric Corp,"1,212",,
13/06/2014,Mitsubishi Estate Co Ltd,"2,502",,
13/06/2014,Mitsubishi Heavy Industries Ltd,654,,
