Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2012-12-30T20:30:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
28/12/2012,AIA Group Ltd,30.3,,
28/12/2012,Aluminum Corp Of China Ltd,3.56,,
28/12/2012,Bank of China Ltd,3.46,,
28/12/2012,Bank of Communications Co Ltd,5.79,,
28/12/2012,Belle International Holdings Ltd,16.88,,
28/12/2012,BOC Hong Kong Ltd,24.1,,
28/12/2012,Cathay Pacific Airways Ltd,14.16,,
28/12/2012,Cheung Kong  Ltd,118.9,,
28/12/2012,China Coal Energy Co Ltd,8.36,,
28/12/2012,China Construction Bank Corp,6.24,,
28/12/2012,China Life Insurance Co Ltd,24.55,,
28/12/2012,China Merchants Holdings Co Ltd,25,,
28/12/2012,China Mobile Ltd,90.25,,
28/12/2012,China Overseas Land & Investment Ltd,22.95,,
28/12/2012,China Petroleum & Chemical Corp,8.75,,
28/12/2012,China Resources Enterprise Ltd,27.75,,
28/12/2012,China Resources Land Ltd,21.1,,
28/12/2012,China Resources Power Holdings Co Ltd,19.5,,
28/12/2012,China Shenhua Energy Co Ltd,33.95,,
28/12/2012,China Unicom  Ltd,12.54,,
28/12/2012,Citic Pacific Ltd,11.28,,
28/12/2012,CLP Holdings Ltd,64.8,,
28/12/2012,Cnooc Ltd,16.84,,
28/12/2012,COSCO Pacific Ltd,11.28,,
28/12/2012,Esprit Holdings Ltd,10.88,,
28/12/2012,Hang Lung Properties Ltd,30.4,,
28/12/2012,Hang Seng Bank Ltd,118.5,,
28/12/2012,Henderson Land Development Co Ltd,55.45,,
28/12/2012,Hengan International Group Co Ltd,69.85,,
28/12/2012,Hong Kong Exchanges And Clearing Ltd,131.9,,
28/12/2012,HSBC Holdings PLC,81.9,,
28/12/2012,Hutchison Whampoa Ltd,81.2,,
28/12/2012,Industrial and Commercial Bank of China Ltd,5.53,,
28/12/2012,Li & Fung Ltd,13.52,,
28/12/2012,MTR Corp Ltd,30.5,,
28/12/2012,New World Development Co Ltd,12.06,,
28/12/2012,PetroChina Co Ltd,11.02,,
28/12/2012,Ping An Insurance Co Of China Ltd,63.7,,
28/12/2012,Power Assets Holdings Ltd,65.8,,
28/12/2012,Sino Land Co Ltd,14.06,,
28/12/2012,Sun Hung Kai Properties Ltd,116.1,,
28/12/2012,Swire Pacific Ltd,95.7,,
28/12/2012,Tencent Holdings Ltd,250,,
28/12/2012,The Bank Of East Asia Ltd,29.7,,
28/12/2012,The Hong Kong and China Gas Co Ltd,21.25,,
28/12/2012,Wharf Ltd,60.05,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
28/12/2012,adidas AG,67.33,,
28/12/2012,Allianz Se,104.8,,
28/12/2012,BASF SE,71.15,,
28/12/2012,Bayer AG,71.89,,
28/12/2012,Beiersdorf AG,61.88,,
28/12/2012,BMW AG,72.93,,
28/12/2012,COMMERZBANK AG,1.434,,
28/12/2012,Daimler AG,41.32,,
28/12/2012,Deutsche Bank AG,32.95,,
28/12/2012,Deutsche Boerse AG,46.21,,
28/12/2012,Deutsche Lufthansa AG,14.24,,
28/12/2012,Deutsche Post AG,16.6,,
28/12/2012,Deutsche Telekom AG,8.595,,
28/12/2012,EON AG,14.09,,
28/12/2012,Fresenius Medical Care AG & Co Kgaa,52.31,,
28/12/2012,Fresenius SE & Co KGaA,87.1,,
28/12/2012,Heidelbergcement AG,45.83,,
28/12/2012,Henkel AG & Co KGaA,62.2,,
28/12/2012,Infineon Technologies AG,6.129,,
28/12/2012,K+S AG,35,,
28/12/2012,Linde AG,132,,
28/12/2012,MAN SE,80.75,,
28/12/2012,Merck KGaA,99.83,,
28/12/2012,METRO AG,21,,
28/12/2012,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,136,,
28/12/2012,Rwe AG,31.24,,
28/12/2012,SAP AG,60.69,,
28/12/2012,Siemens AG,82.2,,
28/12/2012,ThyssenKrupp AG,17.76,,
28/12/2012,Volkswagen AG,172.15,,
28/12/2012,Singapore Telecom,1.992,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
28/12/2012,Advantest Corp,"1,348",,
28/12/2012,AEON Co Ltd,987,,
28/12/2012,Ajinomoto Co Inc,"1,143",,
28/12/2012,All Nippon Airways Co Ltd,181,,
28/12/2012,Alps Electric Co Ltd,516,,
28/12/2012,Asahi Breweries Ltd,"1,837",,
28/12/2012,Asahi Glass Co Ltd,626,,
28/12/2012,Asahi Kasei Corp,507,,
28/12/2012,Astellas Pharma Inc,"3,875",,
28/12/2012,Bank Of Yokohama Ltd,400,,
28/12/2012,Bridgestone Corp,"2,224",,
28/12/2012,Canon Inc,"3,340",,
28/12/2012,Casio Computer Co Ltd,753,,
28/12/2012,Central Japan Railway Co,"7,000",,
28/12/2012,Chiba Bank Ltd,504,,
28/12/2012,Chiyoda Corp,"1,228",,
28/12/2012,Chubu Electric Power Co Inc,"1,150",,
28/12/2012,Chugai Pharmaceutical Co Ltd,"1,651",,
28/12/2012,Citizen Holdings Co Ltd,452,,
28/12/2012,Comsys Holdings Corp,"1,106",,
28/12/2012,Credit Saison Co Ltd,"2,144",,
27/09/2011,CSK Corp,279,,
28/12/2012,Dai Nippon Printing Co Ltd,673,,
28/12/2012,Daiichi Sankyo Co Ltd,"1,322",,
28/12/2012,Daiichi Sankyo Co Ltd,"1,322",,
28/12/2012,Daikin Industries Ltd,"2,942",,
28/12/2012,Dainippon Screen Mfg Co Ltd,523,,
28/12/2012,Dainippon Sumitomo Pharma Co Ltd,"1,035",,
28/12/2012,Daiwa House Industry Co Ltd,"1,479",,
28/12/2012,Daiwa Securities Group Inc,475,,
28/12/2012,Denki Kagaku Kogyo KK,293,,
28/12/2012,Denso Corp,"2,973",,
28/12/2012,Dentsu Inc,"2,305",,
28/12/2012,DOWA Holdings Co Ltd,555,,
28/12/2012,East Japan Railway Co,"5,580",,
28/12/2012,Ebara Corp,360,,
28/12/2012,Eisai Co Ltd,"3,600",,
28/12/2012,Fanuc Ltd,"15,920",,
28/12/2012,Fast Retailing Co Ltd,"21,840",,
28/12/2012,Fuji Electric Co Ltd,211,,
28/12/2012,Fuji Heavy Industries Ltd,"1,076",,
28/12/2012,Fujifilm Holdings Corp,"1,723",,
28/12/2012,Fujikura Ltd,267,,
28/12/2012,Fujitsu Ltd,360,,
28/12/2012,Fukuoka Financial Group Inc,344,,
28/12/2012,Furukawa Co Ltd,87,,
28/12/2012,Furukawa Electric Co Ltd,192,,
28/12/2012,GS Yuasa Corp,346,,
28/12/2012,Heiwa Real Estate Co Ltd,"1,171",,
28/12/2012,Hino Motors Ltd,773,,
28/12/2012,Hitachi Construction Machinery Co Ltd,"1,792",,
28/12/2012,Hitachi Ltd,504,,
28/12/2012,Hitachi Zosen Corp,121,,
28/12/2012,Hokuetsu Kishu Paper Co Ltd,499,,
28/12/2012,Honda Motor Co Ltd,"3,145",,
28/12/2012,Ihi Corp,222,,
28/12/2012,Inpex Corp,"457,500",,
28/12/2012,Isetan Mitsukoshi Holdings Ltd,842,,
28/12/2012,Isuzu Motors Ltd,511,,
28/12/2012,Itochu Corp,907,,
28/12/2012,J.Front Retailing Co Ltd,477,,
28/12/2012,Japan Steel Works Ltd,558,,
28/12/2012,Japan Tobacco Inc,"2,440",,
28/12/2012,JFE Holdings Inc,"1,602",,
28/12/2012,JGC CORP,"2,676",,
28/12/2012,Jtekt Corp,814,,
28/12/2012,JX Holdings Inc,483,,
28/12/2012,Kajima Corp,284,,
28/12/2012,Kansai Electric Power Co Inc,907,,
28/12/2012,Kao Corp,"2,249",,
28/12/2012,Kawasaki Heavy Industries Ltd,232,,
28/12/2012,Kawasaki Kisen Kaisha Ltd,131,,
28/12/2012,Kddi Corp,"6,090",,
28/12/2012,Keio Corp,643,,
28/12/2012,Keisei Electric Railway Co Ltd,728,,
28/12/2012,Kikkoman Corp,"1,230",,
28/12/2012,Kirin Holdings Co Ltd,"1,012",,
28/12/2012,Kobe Steel Ltd,109,,
28/12/2012,KOMATSU Ltd,"2,184",,
28/12/2012,Konami Corp,"1,932",,
28/12/2012,Konica Minolta Holdings Inc,616,,
28/12/2012,Kubota Corp,986,,
28/12/2012,Kuraray Co Ltd,"1,125",,
28/12/2012,Kyocera Corp,"7,770",,
28/12/2012,Kyowa Hakko Kirin Co Ltd,849,,
28/12/2012,Marubeni Corp,614,,
28/12/2012,Maruha Nichiro Holdings Inc,151,,
28/12/2012,Marui Group Co Ltd,687,,
28/12/2012,Matsui Securities Co Ltd,780,,
28/12/2012,Mazda Motor Corp,174,,
28/12/2012,Meidensha Corp,291,,
28/12/2012,Meiji Holding Co Ltd,"3,740",,
28/12/2012,Minebea Co Ltd,304,,
28/12/2012,Mitsubishi Chemical Hldg Corp,426,,
28/12/2012,Mitsubishi Corp,"1,647",,
28/12/2012,Mitsubishi Electric Corp,731,,
28/12/2012,Mitsubishi Estate Co Ltd,"2,049",,
28/12/2012,Mitsubishi Heavy Industries Ltd,415,,
28/12/2012,Mitsubishi Logistics Corp,"1,231",,
28/12/2012,Mitsubishi Materials Corp,292,,
28/12/2012,Mitsubishi Motors Corp,89,,
28/12/2012,Mitsubishi Paper Mills Ltd,86,,
28/12/2012,Mitsubishi UFJ Financial Group Inc,461,,
28/12/2012,Mitsui & Co Ltd,"1,283",,
28/12/2012,Mitsui Chemicals Inc,223,,
28/12/2012,Mitsui Engineering and Shipbuilding Co Ltd,132,,
28/12/2012,Mitsui Fudosan Co Ltd,"2,090",,
28/12/2012,Mitsui Mining And Smelting Co Ltd,211,,
28/12/2012,Mitsui OSK Lines Ltd,254,,
28/12/2012,Mitsumi Electric Co Ltd,499,,
28/12/2012,Mizuho Financial Group Inc,157,,
26/08/2011,Mizuho Securities Co Ltd,165,,
26/08/2011,Mizuho Trust & Banking Co Ltd,59,,
28/12/2012,Ms&Ad Insurance Group Holding Inc,"1,705",,
28/12/2012,Nec Corp,181,,
28/12/2012,NGK Insulators Ltd,"1,016",,
28/12/2012,Nichirei Corp,450,,
28/12/2012,Nikon Corp,"2,526",,
28/12/2012,Nippon Electric Glass Co Ltd,487,,
28/12/2012,Nippon Express Co Ltd,355,,
28/12/2012,Nippon Kayaku Co Ltd,947,,
25/09/2012,Nippon Light Metal Co Ltd,76,,
28/12/2012,Nippon Meat Packers Inc,"1,195",,
28/12/2012,Nippon Paper Group Inc,"1,193",,
28/12/2012,Nippon Sheet Glass Co Ltd,113,,
28/12/2012,Nippon Soda Co Ltd,394,,
28/12/2012,Nippon Steel Corp,210,,
28/12/2012,Nippon Suisan Kaisha Ltd,178,,
28/12/2012,Nippon Telegraph And Telephone Corp,"3,630",,
28/12/2012,Nippon Yusen KK,201,,
28/12/2012,Nissan Chemical Industries Ltd,"1,016",,
28/12/2012,Nissan Motor Co Ltd,811,,
28/12/2012,Nisshin Seifun Group Inc,"1,078",,
25/09/2012,Nisshin Steel Co Ltd,84,,
28/12/2012,Nisshinbo Holdings Inc,724,,
28/12/2012,Nitto Boseki Co Ltd,339,,
28/12/2012,NKSJ Holdings Inc,"1,835",,
28/12/2012,Nomura Hldg Inc,503,,
28/12/2012,NSK Ltd,609,,
28/12/2012,Ntn Corp,231,,
28/12/2012,NTT Data Corp,"268,700",,
28/12/2012,NTT Docomo Inc,"124,000",,
28/12/2012,Obayashi Corp,484,,
28/12/2012,Odakyu Electric Railway Co Ltd,898,,
28/12/2012,Oji Paper Co Ltd,296,,
28/12/2012,Oki Electric Industry Co Ltd,105,,
28/12/2012,Okuma Corp,588,,
28/12/2012,Olympus Corp,"1,665",,
28/12/2012,Osaka Gas Co Ltd,314,,
28/12/2012,Pacific Metals Co Ltd,404,,
28/12/2012,Panasonic Corp,522,,
28/12/2012,Pioneer Corp,214,,
28/12/2012,Resona Holdings Inc,392,,
28/12/2012,Ricoh Co Ltd,907,,
28/12/2012,Sapporo Holdings Ltd,279,,
28/12/2012,Secom Co Ltd,"4,335",,
28/12/2012,Sekisui House Ltd,942,,
28/12/2012,Seven & I Holdings Co Ltd,"2,437",,
28/12/2012,Sharp Corp,303,,
28/12/2012,Shimizu Corp,323,,
28/12/2012,Shin Etsu Chemical Co Ltd,"5,230",,
28/12/2012,Shinsei Bank Ltd,171,,
28/12/2012,Shionogi & Co Ltd,"1,437",,
28/12/2012,Shiseido Co Ltd,"1,217",,
28/12/2012,Showa Denko KK,131,,
28/12/2012,Showa Shell Sekiyu KK,488,,
28/12/2012,Sky Perfect Jsat Hldg Inc,"35,950",,
28/12/2012,Softbank Corp,"3,140",,
28/12/2012,Sojitz Corp,127,,
28/12/2012,Sony Corp,958,,
28/12/2012,SumCo Corp,840,,
28/12/2012,Sumitomo Chemical Co Ltd,269,,
28/12/2012,Sumitomo Corp,"1,100",,
28/12/2012,Sumitomo Electric Industries Ltd,988,,
28/12/2012,Sumitomo Heavy Industries Ltd,407,,
25/09/2012,Sumitomo Metal Industries Ltd,117,,
28/12/2012,Sumitomo Metal Mining Co Ltd,"1,208",,
28/12/2012,Sumitomo Mitsui Financial Group Inc,"3,115",,
28/12/2012,Sumitomo Mitsui Trust Holdings Inc,301,,
28/12/2012,Sumitomo Osaka Cement Co Ltd,313,,
28/12/2012,Sumitomo Realty & Development Co Ltd,"2,847",,
28/12/2012,Suzuki Motor Corp,"2,242",,
28/12/2012,T&D Holdings Inc,"1,041",,
28/12/2012,Taiheiyo Cement Corp,236,,
28/12/2012,Taisei Corp,286,,
28/12/2012,Taiyo Yuden Co Ltd,754,,
28/12/2012,Takara Holdings Inc,684,,
28/12/2012,Takashimaya Co Ltd,613,,
