Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Monday at 2013-04-01T17:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
28/10/2011,Bank East Asia,28.85,,
28/10/2011,Bank of China,2.85,,
28/10/2011,Cafe de Coral,17.68,,
28/10/2011,Cathay Pacific,14.58,,
28/10/2011,Cheung Kong,98.15,,
28/10/2011,Cheung Kong Infra,42.95,,
28/10/2011,China Life,19.98,,
28/10/2011,China Mobile,74.65,,
28/10/2011,China Res,27.7,,
28/10/2011,China Unicom,15.82,,
28/10/2011,Citic Pacific,14.6,,
28/10/2011,City Telecom,3.73,,
28/10/2011,CLP,69.75,,
28/10/2011,Cosco Pacific,11.4,,
28/10/2011,Esprit,12.54,,
28/10/2011,Hang Lung,49.05,,
28/10/2011,Hang Lung Prop,29.3,,
28/10/2011,Hang Seng Bank,102.2,,
28/10/2011,Henderson Inv,.58,,
28/10/2011,Henderson Land,42.45,,
28/10/2011,HK & China Gas,17.74,,
28/10/2011,HK Exch,136.8,,
28/10/2011,Hongkong Electric,59.25,,
28/10/2011,HSBC,70.1,,
28/10/2011,Hutchison Whampoa,73.25,,
28/10/2011,Hysan Development,27.9,,
28/10/2011,I-Cable Comms,.44,,
28/10/2011,Johnson Electric,4.51,,
28/10/2011,Century Legend,.26,,
28/10/2011,Li Fung,15.56,,
28/10/2011,MTR Corp,25.55,,
28/10/2011,New World Dev,8.33,,
28/10/2011,Shanghai Industrial,25.2,,
28/10/2011,Shanghai Petro,2.89,,
28/10/2011,Sino Land,12.56,,
28/10/2011,Sino-Ocean Land,3.48,,
28/10/2011,Sun Hung Kai,109.6,,
28/10/2011,Swire Pacific,92.15,,
28/10/2011,Television Broadcasts,45.35,,
28/10/2011,Tsingtao Brewery,41.2,,
28/10/2011,Vtech,74.45,,
28/10/2011,Wharf,42.95,,
28/10/2011,Wheelock and Co,23.4,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
28/10/2011,Adidas,52.31,,
28/10/2011,Allianz,83.11,,
27/08/2010,Altana,16.25,,
28/10/2011,Arcandor,.06,,
28/10/2011,Bayer,47.83,,
28/10/2011,Beiersdorf,42.335,,
28/10/2011,BMW,61.81,,
28/10/2011,Celesio,11.775,,
28/10/2011,Commerzbank,1.948,,
28/10/2011,Daimler,39.2,,
28/10/2011,Deutsche Bank,33.2,,
28/10/2011,Deutsche Boerse,41.49,,
28/10/2011,Deutsche Post,11.32,,
28/10/2011,Deutsche Telekom,9.35,,
28/10/2011,E.ON,17.98,,
28/10/2011,Fresenius Medical Care,53.54,,
11/04/2011,HeidelbergCement,44,,
28/10/2011,Henkel KGAA,44.715,,
28/10/2011,Infineon Tech,6.581,,
28/10/2011,K+S,46.97,,
28/10/2011,Linde,117.1,,
28/10/2011,Lufthansa,10.4,,
28/10/2011,MAN,67.42,,
28/10/2011,Merck KGAA,69.63,,
28/10/2011,Metro,34.655,,
28/10/2011,Munich Re,98.93,,
28/10/2011,RWE,32.07,,
