Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2013-04-14T20:30:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
12/04/2013,AIA Group Ltd,33.2,,
12/04/2013,Aluminum Corp Of China Ltd,3.01,,
12/04/2013,Bank of China Ltd,3.54,,
12/04/2013,Bank of Communications Co Ltd,5.83,,
12/04/2013,Belle International Holdings Ltd,13.4,,
12/04/2013,BOC Hong Kong Ltd,25.8,,
12/04/2013,Cathay Pacific Airways Ltd,12.68,,
12/04/2013,Cheung Kong  Ltd,114.9,,
12/04/2013,China Coal Energy Co Ltd,6.45,,
12/04/2013,China Construction Bank Corp,6.2,,
12/04/2013,China Life Insurance Co Ltd,20.45,,
12/04/2013,China Merchants Holdings Co Ltd,24.65,,
12/04/2013,China Mobile Ltd,82.95,,
12/04/2013,China Overseas Land & Investment Ltd,21.85,,
12/04/2013,China Petroleum & Chemical Corp,8.87,,
12/04/2013,China Resources Enterprise Ltd,24.7,,
12/04/2013,China Resources Land Ltd,21.75,,
12/04/2013,China Resources Power Holdings Co Ltd,24.2,,
12/04/2013,China Shenhua Energy Co Ltd,27.3,,
12/04/2013,China Unicom  Ltd,9.98,,
12/04/2013,Citic Pacific Ltd,9.73,,
12/04/2013,CLP Holdings Ltd,67.95,,
12/04/2013,Cnooc Ltd,14.18,,
12/04/2013,COSCO Pacific Ltd,10.22,,
12/04/2013,Esprit Holdings Ltd,9.99,,
12/04/2013,Hang Lung Properties Ltd,29.65,,
12/04/2013,Hang Seng Bank Ltd,125.1,,
12/04/2013,Henderson Land Development Co Ltd,55.05,,
12/04/2013,Hengan International Group Co Ltd,77.45,,
12/04/2013,Hong Kong Exchanges And Clearing Ltd,130.5,,
12/04/2013,HSBC Holdings PLC,82.05,,
12/04/2013,Hutchison Whampoa Ltd,81.25,,
12/04/2013,Industrial and Commercial Bank of China Ltd,5.25,,
12/04/2013,Li & Fung Ltd,10.52,,
12/04/2013,MTR Corp Ltd,30.85,,
12/04/2013,New World Development Co Ltd,12.88,,
12/04/2013,PetroChina Co Ltd,9.9,,
12/04/2013,Ping An Insurance Co Of China Ltd,59.2,,
12/04/2013,Power Assets Holdings Ltd,74.4,,
12/04/2013,Sino Land Co Ltd,12.72,,
12/04/2013,Sun Hung Kai Properties Ltd,107.5,,
12/04/2013,Swire Pacific Ltd,94.6,,
12/04/2013,Tencent Holdings Ltd,250,,
12/04/2013,The Bank Of East Asia Ltd,30.05,,
12/04/2013,The Hong Kong and China Gas Co Ltd,22.85,,
12/04/2013,Wharf Ltd,68.3,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
12/04/2013,adidas AG,77.95,,
12/04/2013,Allianz Se,107.3,,
12/04/2013,BASF SE,68.4,,
12/04/2013,Bayer AG,80.32,,
12/04/2013,Beiersdorf AG,69.4,,
12/04/2013,BMW AG,67.4,,
12/04/2013,COMMERZBANK AG,1.168,,
12/04/2013,Daimler AG,40.12,,
12/04/2013,Deutsche Bank AG,31.295,,
12/04/2013,Deutsche Boerse AG,46.61,,
12/04/2013,Deutsche Lufthansa AG,14.23,,
12/04/2013,Deutsche Post AG,17.565,,
12/04/2013,Deutsche Telekom AG,8.779,,
12/04/2013,EON AG,14.48,,
12/04/2013,Fresenius Medical Care AG & Co Kgaa,54.84,,
12/04/2013,Fresenius SE & Co KGaA,98.54,,
12/04/2013,Heidelbergcement AG,54.13,,
12/04/2013,Henkel AG & Co KGaA,73.07,,
12/04/2013,Infineon Technologies AG,5.939,,
12/04/2013,K+S AG,34.275,,
