Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2012-09-23T16:00:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
21/09/2012,AIA Group Ltd,28.45,,
21/09/2012,Aluminum Corp Of China Ltd,3.27,,
21/09/2012,Bank of China Ltd,2.96,,
21/09/2012,Bank of Communications Co Ltd,5.28,,
21/09/2012,Belle International Holdings Ltd,14.18,,
21/09/2012,BOC Hong Kong Ltd,24.3,,
21/09/2012,Cathay Pacific Airways Ltd,13,,
21/09/2012,Cheung Kong  Ltd,112.9,,
21/09/2012,China Coal Energy Co Ltd,7.13,,
21/09/2012,China Construction Bank Corp,5.3,,
21/09/2012,China Life Insurance Co Ltd,22.65,,
21/09/2012,China Merchants Holdings Co Ltd,24,,
21/09/2012,China Mobile Ltd,85.6,,
21/09/2012,China Overseas Land & Investment Ltd,19.34,,
21/09/2012,China Petroleum & Chemical Corp,7.18,,
21/09/2012,China Resources Enterprise Ltd,25.95,,
21/09/2012,China Resources Land Ltd,16.46,,
21/09/2012,China Resources Power Holdings Co Ltd,17,,
21/09/2012,China Shenhua Energy Co Ltd,30.05,,
21/09/2012,China Unicom  Ltd,12.7,,
21/09/2012,Citic Pacific Ltd,9.76,,
21/09/2012,CLP Holdings Ltd,65.85,,
21/09/2012,Cnooc Ltd,15.74,,
21/09/2012,COSCO Pacific Ltd,10.88,,
21/09/2012,Esprit Holdings Ltd,12.76,,
21/09/2012,Hang Lung Properties Ltd,26.65,,
21/09/2012,Hang Seng Bank Ltd,116.1,,
21/09/2012,Henderson Land Development Co Ltd,53.85,,
21/09/2012,Hengan International Group Co Ltd,76.5,,
21/09/2012,Hong Kong Exchanges And Clearing Ltd,119.3,,
21/09/2012,HSBC Holdings PLC,74.1,,
21/09/2012,Hutchison Whampoa Ltd,73.8,,
21/09/2012,Industrial and Commercial Bank of China Ltd,4.58,,
21/09/2012,Li & Fung Ltd,12.2,,
21/09/2012,MTR Corp Ltd,29.2,,
21/09/2012,New World Development Co Ltd,11.28,,
21/09/2012,PetroChina Co Ltd,10.18,,
21/09/2012,Ping An Insurance Co Of China Ltd,58.1,,
21/09/2012,Power Assets Holdings Ltd,64.45,,
21/09/2012,Sino Land Co Ltd,14.06,,
21/09/2012,Sun Hung Kai Properties Ltd,110.8,,
21/09/2012,Swire Pacific Ltd,94.2,,
21/09/2012,Tencent Holdings Ltd,254,,
21/09/2012,The Bank Of East Asia Ltd,29.25,,
21/09/2012,The Hong Kong and China Gas Co Ltd,19.26,,
21/09/2012,Wharf Ltd,52.35,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
21/09/2012,adidas AG,65.2,,
21/09/2012,Allianz Se,94.98,,
21/09/2012,BASF SE,67.9,,
21/09/2012,Bayer AG,67.5,,
21/09/2012,Beiersdorf AG,57.35,,
21/09/2012,BMW AG,59.79,,
21/09/2012,COMMERZBANK AG,1.574,,
21/09/2012,Daimler AG,40.205,,
21/09/2012,Deutsche Bank AG,33.095,,
21/09/2012,Deutsche Boerse AG,45.235,,
21/09/2012,Deutsche Lufthansa AG,10.94,,
21/09/2012,Deutsche Post AG,15.565,,
21/09/2012,Deutsche Telekom AG,10.04,,
21/09/2012,EON AG,19.1,,
21/09/2012,Fresenius Medical Care AG & Co Kgaa,55.32,,
21/09/2012,Fresenius SE & Co KGaA,87.29,,
21/09/2012,Heidelbergcement AG,43.745,,
21/09/2012,Henkel AG & Co KGaA,62.78,,
21/09/2012,Infineon Technologies AG,5.602,,
21/09/2012,K+S AG,38.355,,
21/09/2012,Linde AG,135.3,,
21/09/2012,MAN SE,73.33,,
21/09/2012,Merck KGaA,95.11,,
21/09/2012,METRO AG,25.3,,
21/09/2012,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,124.95,,
21/09/2012,Rwe AG,35.01,,
21/09/2012,SAP AG,56.3,,
21/09/2012,Siemens AG,79.15,,
21/09/2012,ThyssenKrupp AG,17.12,,
21/09/2012,Volkswagen AG,155.05,,
21/09/2012,Singapore Telecom,2.05,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
21/09/2012,Advantest Corp,"1,139",,
21/09/2012,AEON Co Ltd,895,,
