Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2011-12-11T16:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
09/12/2011,AIA Group Ltd,23.5,,
09/12/2011,Aluminum Corp Of China Ltd,3.64,,
09/12/2011,Bank of China Ltd,2.8,,
09/12/2011,Bank of Communications Co Ltd,5.3,,
09/12/2011,Belle International Holdings Ltd,14.02,,
09/12/2011,BOC Hong Kong Ltd,17.88,,
09/12/2011,Cathay Pacific Airways Ltd,13.1,,
09/12/2011,Cheung Kong  Ltd,88.85,,
09/12/2011,China Coal Energy Co Ltd,9.1,,
09/12/2011,China Construction Bank Corp,5.54,,
09/12/2011,China Life Insurance Co Ltd,20.25,,
09/12/2011,China Merchants Holdings Co Ltd,22.6,,
09/12/2011,China Mobile Ltd,74.8,,
09/12/2011,China Overseas Land & Investment Ltd,13.74,,
09/12/2011,China Petroleum & Chemical Corp,7.99,,
09/12/2011,China Resources Enterprise Ltd,26.8,,
09/12/2011,China Resources Land Ltd,12.7,,
09/12/2011,China Resources Power Holdings Co Ltd,13.92,,
09/12/2011,China Shenhua Energy Co Ltd,34.45,,
09/12/2011,China Unicom  Ltd,16.3,,
09/12/2011,Citic Pacific Ltd,13.58,,
09/12/2011,CLP Holdings Ltd,66.6,,
09/12/2011,Cnooc Ltd,14.78,,
09/12/2011,COSCO Pacific Ltd,9.06,,
09/12/2011,Esprit Holdings Ltd,10.76,,
09/12/2011,Hang Lung Properties Ltd,23.05,,
09/12/2011,Hang Seng Bank Ltd,92.8,,
09/12/2011,Henderson Land Development Co Ltd,36.7,,
09/12/2011,Hengan International Group Co Ltd,69.25,,
09/12/2011,Hong Kong Exchanges And Clearing Ltd,127.3,,
09/12/2011,HSBC Holdings PLC,60.05,,
09/12/2011,Hutchison Whampoa Ltd,66.05,,
09/12/2011,Industrial and Commercial Bank of China Ltd,4.7,,
09/12/2011,Li & Fung Ltd,15.68,,
09/12/2011,MTR Corp Ltd,24.9,,
09/12/2011,New World Development Co Ltd,6.56,,
09/12/2011,PetroChina Co Ltd,9.47,,
09/12/2011,Ping An Insurance Co Of China Ltd,55.9,,
09/12/2011,Power Assets Holdings Ltd,56.7,,
09/12/2011,Sino Land Co Ltd,10.14,,
09/12/2011,Sun Hung Kai Properties Ltd,98.45,,
09/12/2011,Swire Pacific Ltd,90.95,,
09/12/2011,Tencent Holdings Ltd,148.8,,
09/12/2011,The Bank Of East Asia Ltd,28.1,,
09/12/2011,The Hong Kong and China Gas Co Ltd,17.6,,
09/12/2011,Wharf Ltd,35.9,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
09/12/2011,adidas AG,50.12,,
09/12/2011,Allianz Se,79.39,,
09/12/2011,BASF SE,53.9,,
09/12/2011,Bayer AG,47.375,,
09/12/2011,Beiersdorf AG,42.645,,
09/12/2011,BMW AG,53.8,,
09/12/2011,COMMERZBANK AG,1.327,,
09/12/2011,Daimler AG,34.16,,
09/12/2011,Deutsche Bank AG,29.585,,
09/12/2011,Deutsche Boerse AG,43.935,,
09/12/2011,Deutsche Lufthansa AG,9.11,,
09/12/2011,Deutsche Post AG,10.84,,
09/12/2011,Deutsche Telekom AG,9.288,,
09/12/2011,EON AG,17.81,,
09/12/2011,Fresenius Medical Care AG & Co Kgaa,50.32,,
09/12/2011,Fresenius SE & Co KGaA,70.12,,
09/12/2011,Heidelbergcement AG,31.755,,
09/12/2011,Henkel AG & Co KGaA,44.11,,
09/12/2011,Infineon Technologies AG,5.877,,
09/12/2011,K+S AG,35.075,,
09/12/2011,Linde AG,110.6,,
09/12/2011,MAN SE,62.86,,
09/12/2011,Merck KGaA,73.42,,
09/12/2011,METRO AG,30.15,,
09/12/2011,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,95,,
09/12/2011,Rwe AG,27.94,,
09/12/2011,SAP AG,43.805,,
09/12/2011,Siemens AG,74.75,,
09/12/2011,ThyssenKrupp AG,18.015,,
09/12/2011,Volkswagen AG,124.65,,
09/12/2011,Singapore Telecom,1.77,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
09/12/2011,Advantest Corp,822,,
09/12/2011,AEON Co Ltd,"1,053",,
09/12/2011,Ajinomoto Co Inc,928,,
09/12/2011,All Nippon Airways Co Ltd,224,,
09/12/2011,Alps Electric Co Ltd,543,,
09/12/2011,Asahi Breweries Ltd,"1,695",,
09/12/2011,Asahi Glass Co Ltd,656,,
09/12/2011,Asahi Kasei Corp,459,,
09/12/2011,Astellas Pharma Inc,"3,050",,
09/12/2011,Bank Of Yokohama Ltd,374,,
09/12/2011,Bridgestone Corp,"1,714",,
09/12/2011,Canon Inc,"3,445",,
09/12/2011,Casio Computer Co Ltd,485,,
09/12/2011,Central Japan Railway Co,"628,000",,
09/12/2011,Chiba Bank Ltd,495,,
09/12/2011,Chiyoda Corp,860,,
09/12/2011,Chubu Electric Power Co Inc,"1,446",,
