Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2012-04-01T16:30:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
30/03/2012,AIA Group Ltd,28.45,,
30/03/2012,Aluminum Corp Of China Ltd,3.74,,
30/03/2012,Bank of China Ltd,3.13,,
30/03/2012,Bank of Communications Co Ltd,5.87,,
30/03/2012,Belle International Holdings Ltd,13.94,,
30/03/2012,BOC Hong Kong Ltd,21.45,,
30/03/2012,Cathay Pacific Airways Ltd,14.38,,
30/03/2012,Cheung Kong  Ltd,100.3,,
30/03/2012,China Coal Energy Co Ltd,8.71,,
30/03/2012,China Construction Bank Corp,6,,
30/03/2012,China Life Insurance Co Ltd,20.15,,
30/03/2012,China Merchants Holdings Co Ltd,26,,
30/03/2012,China Mobile Ltd,85.45,,
30/03/2012,China Overseas Land & Investment Ltd,14.76,,
30/03/2012,China Petroleum & Chemical Corp,8.46,,
30/03/2012,China Resources Enterprise Ltd,27.1,,
30/03/2012,China Resources Land Ltd,13.42,,
30/03/2012,China Resources Power Holdings Co Ltd,14.38,,
30/03/2012,China Shenhua Energy Co Ltd,32.75,,
30/03/2012,China Unicom  Ltd,13.16,,
30/03/2012,Citic Pacific Ltd,13.08,,
30/03/2012,CLP Holdings Ltd,67,,
30/03/2012,Cnooc Ltd,15.96,,
30/03/2012,COSCO Pacific Ltd,11.72,,
30/03/2012,Esprit Holdings Ltd,15.6,,
30/03/2012,Hang Lung Properties Ltd,28.45,,
30/03/2012,Hang Seng Bank Ltd,103.2,,
30/03/2012,Henderson Land Development Co Ltd,42.85,,
30/03/2012,Hengan International Group Co Ltd,78.5,,
30/03/2012,Hong Kong Exchanges And Clearing Ltd,130.5,,
30/03/2012,HSBC Holdings PLC,68.5,,
30/03/2012,Hutchison Whampoa Ltd,77.6,,
30/03/2012,Industrial and Commercial Bank of China Ltd,5.01,,
30/03/2012,Li & Fung Ltd,17.82,,
30/03/2012,MTR Corp Ltd,27.8,,
30/03/2012,New World Development Co Ltd,9.33,,
30/03/2012,PetroChina Co Ltd,10.98,,
30/03/2012,Ping An Insurance Co Of China Ltd,58.7,,
30/03/2012,Power Assets Holdings Ltd,57,,
30/03/2012,Sino Land Co Ltd,12.4,,
30/03/2012,Sun Hung Kai Properties Ltd,96.5,,
30/03/2012,Swire Pacific Ltd,87.05,,
30/03/2012,Tencent Holdings Ltd,216.6,,
30/03/2012,The Bank Of East Asia Ltd,29.2,,
30/03/2012,The Hong Kong and China Gas Co Ltd,19.9,,
30/03/2012,Wharf Ltd,42.2,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
30/03/2012,adidas AG,58.54,,
30/03/2012,Allianz Se,89.47,,
30/03/2012,BASF SE,65.59,,
30/03/2012,Bayer AG,52.74,,
30/03/2012,Beiersdorf AG,48.925,,
30/03/2012,BMW AG,67.43,,
30/03/2012,COMMERZBANK AG,1.897,,
30/03/2012,Daimler AG,45.21,,
30/03/2012,Deutsche Bank AG,37.305,,
30/03/2012,Deutsche Boerse AG,50.48,,
30/03/2012,Deutsche Lufthansa AG,10.495,,
30/03/2012,Deutsche Post AG,14.435,,
30/03/2012,Deutsche Telekom AG,9.027,,
30/03/2012,EON AG,17.96,,
30/03/2012,Fresenius Medical Care AG & Co Kgaa,53.14,,
30/03/2012,Fresenius SE & Co KGaA,76.89,,
30/03/2012,Heidelbergcement AG,45.385,,
30/03/2012,Henkel AG & Co KGaA,54.94,,
30/03/2012,Infineon Technologies AG,7.666,,
30/03/2012,K+S AG,39.225,,
30/03/2012,Linde AG,134.55,,
30/03/2012,MAN SE,99.83,,
30/03/2012,Merck KGaA,82.98,,
30/03/2012,METRO AG,28.99,,
30/03/2012,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,113.05,,
30/03/2012,Rwe AG,35.805,,
30/03/2012,SAP AG,52.36,,
30/03/2012,Siemens AG,75.59,,
30/03/2012,ThyssenKrupp AG,18.665,,
30/03/2012,Volkswagen AG,131.85,,
30/03/2012,Singapore Telecom,1.83,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
30/03/2012,Advantest Corp,"1,304",,
