Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2012-06-17T17:00:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
15/06/2012,AIA Group Ltd,26,,
15/06/2012,Aluminum Corp Of China Ltd,3.25,,
15/06/2012,Bank of China Ltd,2.87,,
15/06/2012,Bank of Communications Co Ltd,5.18,,
15/06/2012,Belle International Holdings Ltd,12.26,,
15/06/2012,BOC Hong Kong Ltd,23.3,,
15/06/2012,Cathay Pacific Airways Ltd,12.1,,
15/06/2012,Cheung Kong  Ltd,92.3,,
15/06/2012,China Coal Energy Co Ltd,6.85,,
15/06/2012,China Construction Bank Corp,5.28,,
15/06/2012,China Life Insurance Co Ltd,19.28,,
15/06/2012,China Merchants Holdings Co Ltd,22.15,,
15/06/2012,China Mobile Ltd,80,,
15/06/2012,China Overseas Land & Investment Ltd,17.72,,
15/06/2012,China Petroleum & Chemical Corp,7.07,,
15/06/2012,China Resources Enterprise Ltd,23.1,,
15/06/2012,China Resources Land Ltd,15.72,,
15/06/2012,China Resources Power Holdings Co Ltd,14.46,,
15/06/2012,China Shenhua Energy Co Ltd,27.45,,
15/06/2012,China Unicom  Ltd,10.96,,
15/06/2012,Citic Pacific Ltd,11.14,,
15/06/2012,CLP Holdings Ltd,63.95,,
15/06/2012,Cnooc Ltd,15.2,,
15/06/2012,COSCO Pacific Ltd,9.94,,
15/06/2012,Esprit Holdings Ltd,10.14,,
15/06/2012,Hang Lung Properties Ltd,25.45,,
15/06/2012,Hang Seng Bank Ltd,103.7,,
15/06/2012,Henderson Land Development Co Ltd,41.05,,
15/06/2012,Hengan International Group Co Ltd,78.6,,
15/06/2012,Hong Kong Exchanges And Clearing Ltd,112.4,,
15/06/2012,HSBC Holdings PLC,66.8,,
15/06/2012,Hutchison Whampoa Ltd,65.8,,
15/06/2012,Industrial and Commercial Bank of China Ltd,4.44,,
15/06/2012,Li & Fung Ltd,15.2,,
15/06/2012,MTR Corp Ltd,25.25,,
15/06/2012,New World Development Co Ltd,8.92,,
15/06/2012,PetroChina Co Ltd,10.52,,
15/06/2012,Ping An Insurance Co Of China Ltd,61,,
15/06/2012,Power Assets Holdings Ltd,55.95,,
15/06/2012,Sino Land Co Ltd,11.08,,
15/06/2012,Sun Hung Kai Properties Ltd,90.2,,
15/06/2012,Swire Pacific Ltd,88.35,,
15/06/2012,Tencent Holdings Ltd,230.2,,
15/06/2012,The Bank Of East Asia Ltd,26.05,,
15/06/2012,The Hong Kong and China Gas Co Ltd,16.56,,
15/06/2012,Wharf Ltd,41.95,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
15/06/2012,adidas AG,57.9,,
15/06/2012,Allianz Se,74.7,,
15/06/2012,BASF SE,55.91,,
15/06/2012,Bayer AG,53.51,,
15/06/2012,Beiersdorf AG,52.08,,
15/06/2012,BMW AG,55.96,,
15/06/2012,COMMERZBANK AG,1.42,,
15/06/2012,Daimler AG,34.03,,
15/06/2012,Deutsche Bank AG,28.48,,
15/06/2012,Deutsche Boerse AG,39.75,,
15/06/2012,Deutsche Lufthansa AG,8.174,,
15/06/2012,Deutsche Post AG,13.29,,
15/06/2012,Deutsche Telekom AG,8.121,,
15/06/2012,EON AG,15.22,,
15/06/2012,Fresenius Medical Care AG & Co Kgaa,52.4,,
15/06/2012,Fresenius SE & Co KGaA,81.33,,
15/06/2012,Heidelbergcement AG,33.935,,
15/06/2012,Henkel AG & Co KGaA,51.38,,
15/06/2012,Infineon Technologies AG,5.934,,
15/06/2012,K+S AG,31.03,,
15/06/2012,Linde AG,119.3,,
15/06/2012,MAN SE,78.54,,
15/06/2012,Merck KGaA,76.17,,
15/06/2012,METRO AG,22.74,,
15/06/2012,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,103.9,,
15/06/2012,Rwe AG,29.73,,
15/06/2012,SAP AG,46.465,,
15/06/2012,Siemens AG,66.59,,
15/06/2012,ThyssenKrupp AG,11.98,,
15/06/2012,Volkswagen AG,123.65,,
15/06/2012,Singapore Telecom,1.934,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
15/06/2012,Advantest Corp,"1,199",,
15/06/2012,AEON Co Ltd,955,,
15/06/2012,Ajinomoto Co Inc,"1,101",,
15/06/2012,All Nippon Airways Co Ltd,222,,
15/06/2012,Alps Electric Co Ltd,583,,
15/06/2012,Asahi Breweries Ltd,"1,664",,
15/06/2012,Asahi Glass Co Ltd,531,,
15/06/2012,Asahi Kasei Corp,407,,
15/06/2012,Astellas Pharma Inc,"3,175",,
15/06/2012,Bank Of Yokohama Ltd,351,,
15/06/2012,Bridgestone Corp,"1,691",,
15/06/2012,Canon Inc,"3,195",,
15/06/2012,Casio Computer Co Ltd,475,,
15/06/2012,Central Japan Railway Co,"621,000",,
15/06/2012,Chiba Bank Ltd,443,,
15/06/2012,Chiyoda Corp,"1,016",,
15/06/2012,Chubu Electric Power Co Inc,"1,201",,
15/06/2012,Chugai Pharmaceutical Co Ltd,"1,413",,
15/06/2012,Citizen Holdings Co Ltd,460,,
15/06/2012,Comsys Holdings Corp,876,,
15/06/2012,Credit Saison Co Ltd,"1,526",,
27/09/2011,CSK Corp,279,,
15/06/2012,Dai Nippon Printing Co Ltd,578,,
15/06/2012,Daiichi Sankyo Co Ltd,"1,229",,
