Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2012-06-03T17:00:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
01/06/2012,AIA Group Ltd,25.25,,
01/06/2012,Aluminum Corp Of China Ltd,3.2,,
01/06/2012,Bank of China Ltd,2.98,,
01/06/2012,Bank of Communications Co Ltd,5.04,,
01/06/2012,Belle International Holdings Ltd,12.38,,
01/06/2012,BOC Hong Kong Ltd,21.55,,
01/06/2012,Cathay Pacific Airways Ltd,12.48,,
01/06/2012,Cheung Kong  Ltd,88.7,,
01/06/2012,China Coal Energy Co Ltd,7.02,,
01/06/2012,China Construction Bank Corp,5.42,,
01/06/2012,China Life Insurance Co Ltd,17.94,,
01/06/2012,China Merchants Holdings Co Ltd,23.3,,
01/06/2012,China Mobile Ltd,77.9,,
01/06/2012,China Overseas Land & Investment Ltd,15.76,,
01/06/2012,China Petroleum & Chemical Corp,6.86,,
01/06/2012,China Resources Enterprise Ltd,24.25,,
01/06/2012,China Resources Land Ltd,14.6,,
01/06/2012,China Resources Power Holdings Co Ltd,14.12,,
01/06/2012,China Shenhua Energy Co Ltd,27.45,,
01/06/2012,China Unicom  Ltd,10.64,,
01/06/2012,Citic Pacific Ltd,11.64,,
01/06/2012,CLP Holdings Ltd,63.75,,
01/06/2012,Cnooc Ltd,13.74,,
01/06/2012,COSCO Pacific Ltd,9.28,,
01/06/2012,Esprit Holdings Ltd,12.28,,
01/06/2012,Hang Lung Properties Ltd,24.75,,
01/06/2012,Hang Seng Bank Ltd,100,,
01/06/2012,Henderson Land Development Co Ltd,39.3,,
01/06/2012,Hengan International Group Co Ltd,73.85,,
01/06/2012,Hong Kong Exchanges And Clearing Ltd,106.6,,
01/06/2012,HSBC Holdings PLC,60.85,,
01/06/2012,Hutchison Whampoa Ltd,64,,
