Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2012-09-09T17:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
07/09/2012,AIA Group Ltd,28.1,,
07/09/2012,Aluminum Corp Of China Ltd,3,,
07/09/2012,Bank of China Ltd,2.87,,
07/09/2012,Bank of Communications Co Ltd,5.18,,
07/09/2012,Belle International Holdings Ltd,14.4,,
07/09/2012,BOC Hong Kong Ltd,23.7,,
07/09/2012,Cathay Pacific Airways Ltd,12.5,,
07/09/2012,Cheung Kong  Ltd,107.9,,
07/09/2012,China Coal Energy Co Ltd,6.72,,
07/09/2012,China Construction Bank Corp,5.18,,
07/09/2012,China Life Insurance Co Ltd,21.8,,
07/09/2012,China Merchants Holdings Co Ltd,23.2,,
07/09/2012,China Mobile Ltd,82.3,,
07/09/2012,China Overseas Land & Investment Ltd,18.36,,
07/09/2012,China Petroleum & Chemical Corp,6.99,,
07/09/2012,China Resources Enterprise Ltd,23.75,,
07/09/2012,China Resources Land Ltd,16.14,,
07/09/2012,China Resources Power Holdings Co Ltd,17.46,,
07/09/2012,China Shenhua Energy Co Ltd,28.7,,
07/09/2012,China Unicom  Ltd,12.5,,
07/09/2012,Citic Pacific Ltd,9.2,,
07/09/2012,CLP Holdings Ltd,64.5,,
07/09/2012,Cnooc Ltd,14.38,,
07/09/2012,COSCO Pacific Ltd,10.02,,
07/09/2012,Esprit Holdings Ltd,12.58,,
07/09/2012,Hang Lung Properties Ltd,26.5,,
07/09/2012,Hang Seng Bank Ltd,111.7,,
07/09/2012,Henderson Land Development Co Ltd,49.75,,
07/09/2012,Hengan International Group Co Ltd,79.5,,
07/09/2012,Hong Kong Exchanges And Clearing Ltd,106.7,,
07/09/2012,HSBC Holdings PLC,68.9,,
07/09/2012,Hutchison Whampoa Ltd,69.4,,
07/09/2012,Industrial and Commercial Bank of China Ltd,4.35,,
07/09/2012,Li & Fung Ltd,12.16,,
07/09/2012,MTR Corp Ltd,28.2,,
07/09/2012,New World Development Co Ltd,9.84,,
07/09/2012,PetroChina Co Ltd,9.37,,
07/09/2012,Ping An Insurance Co Of China Ltd,57.05,,
07/09/2012,Power Assets Holdings Ltd,63.55,,
07/09/2012,Sino Land Co Ltd,13.04,,
07/09/2012,Sun Hung Kai Properties Ltd,102.9,,
07/09/2012,Swire Pacific Ltd,91.4,,
07/09/2012,Tencent Holdings Ltd,243.2,,
07/09/2012,The Bank Of East Asia Ltd,27.9,,
07/09/2012,The Hong Kong and China Gas Co Ltd,18.4,,
07/09/2012,Wharf Ltd,48.7,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
07/09/2012,adidas AG,64.05,,
07/09/2012,Allianz Se,92.34,,
07/09/2012,BASF SE,64.2,,
07/09/2012,Bayer AG,65.22,,
07/09/2012,Beiersdorf AG,56.86,,
07/09/2012,BMW AG,58.03,,
07/09/2012,COMMERZBANK AG,1.391,,
07/09/2012,Daimler AG,39.1,,
07/09/2012,Deutsche Bank AG,31.355,,
07/09/2012,Deutsche Boerse AG,42.425,,
07/09/2012,Deutsche Lufthansa AG,10.125,,
07/09/2012,Deutsche Post AG,15.4,,
07/09/2012,Deutsche Telekom AG,9.674,,
07/09/2012,EON AG,19.05,,
07/09/2012,Fresenius Medical Care AG & Co Kgaa,57.01,,
07/09/2012,Fresenius SE & Co KGaA,88.07,,
07/09/2012,Heidelbergcement AG,43.065,,
07/09/2012,Henkel AG & Co KGaA,61.62,,
07/09/2012,Infineon Technologies AG,5.628,,
07/09/2012,K+S AG,38.885,,
07/09/2012,Linde AG,129.75,,
07/09/2012,MAN SE,72.91,,
07/09/2012,Merck KGaA,95.17,,
07/09/2012,METRO AG,24.8,,
07/09/2012,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,120.3,,
07/09/2012,Rwe AG,35.2,,
07/09/2012,SAP AG,53.79,,
07/09/2012,Siemens AG,77.38,,
07/09/2012,ThyssenKrupp AG,16.68,,
07/09/2012,Volkswagen AG,141.3,,
07/09/2012,Singapore Telecom,2.155,,
,
