Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2012-12-23T18:30:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
21/12/2012,AIA Group Ltd,30.3,,
21/12/2012,Aluminum Corp Of China Ltd,3.48,,
21/12/2012,Bank of China Ltd,3.41,,
21/12/2012,Bank of Communications Co Ltd,5.68,,
21/12/2012,Belle International Holdings Ltd,16.36,,
21/12/2012,BOC Hong Kong Ltd,24,,
21/12/2012,Cathay Pacific Airways Ltd,14.02,,
21/12/2012,Cheung Kong  Ltd,119.3,,
21/12/2012,China Coal Energy Co Ltd,8.16,,
21/12/2012,China Construction Bank Corp,6.14,,
21/12/2012,China Life Insurance Co Ltd,24.2,,
21/12/2012,China Merchants Holdings Co Ltd,24.95,,
21/12/2012,China Mobile Ltd,90.15,,
21/12/2012,China Overseas Land & Investment Ltd,23.25,,
21/12/2012,China Petroleum & Chemical Corp,8.75,,
21/12/2012,China Resources Enterprise Ltd,27.55,,
21/12/2012,China Resources Land Ltd,21,,
21/12/2012,China Resources Power Holdings Co Ltd,18.94,,
21/12/2012,China Shenhua Energy Co Ltd,33.7,,
21/12/2012,China Unicom  Ltd,12.16,,
21/12/2012,Citic Pacific Ltd,10.72,,
21/12/2012,CLP Holdings Ltd,64.25,,
21/12/2012,Cnooc Ltd,16.78,,
21/12/2012,COSCO Pacific Ltd,11.5,,
21/12/2012,Esprit Holdings Ltd,10.72,,
21/12/2012,Hang Lung Properties Ltd,30.25,,
21/12/2012,Hang Seng Bank Ltd,118.8,,
21/12/2012,Henderson Land Development Co Ltd,56.15,,
21/12/2012,Hengan International Group Co Ltd,69.35,,
21/12/2012,Hong Kong Exchanges And Clearing Ltd,130,,
21/12/2012,HSBC Holdings PLC,81.05,,
21/12/2012,Hutchison Whampoa Ltd,80.65,,
21/12/2012,Industrial and Commercial Bank of China Ltd,5.48,,
21/12/2012,Li & Fung Ltd,13.48,,
21/12/2012,MTR Corp Ltd,30.55,,
21/12/2012,New World Development Co Ltd,12.1,,
21/12/2012,PetroChina Co Ltd,11.06,,
21/12/2012,Ping An Insurance Co Of China Ltd,63.25,,
21/12/2012,Power Assets Holdings Ltd,65.15,,
21/12/2012,Sino Land Co Ltd,13.86,,
21/12/2012,Sun Hung Kai Properties Ltd,116.1,,
21/12/2012,Swire Pacific Ltd,93.95,,
21/12/2012,Tencent Holdings Ltd,247.8,,
21/12/2012,The Bank Of East Asia Ltd,29.4,,
21/12/2012,The Hong Kong and China Gas Co Ltd,20.95,,
21/12/2012,Wharf Ltd,60.05,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
21/12/2012,adidas AG,67.3,,
21/12/2012,Allianz Se,105.35,,
21/12/2012,BASF SE,71.17,,
21/12/2012,Bayer AG,72.95,,
21/12/2012,Beiersdorf AG,61.64,,
21/12/2012,BMW AG,72.7,,
21/12/2012,COMMERZBANK AG,1.443,,
21/12/2012,Daimler AG,41.56,,
21/12/2012,Deutsche Bank AG,32.995,,
21/12/2012,Deutsche Boerse AG,46.515,,
21/12/2012,Deutsche Lufthansa AG,14.465,,
21/12/2012,Deutsche Post AG,16.615,,
21/12/2012,Deutsche Telekom AG,8.644,,
21/12/2012,EON AG,14.01,,
21/12/2012,Fresenius Medical Care AG & Co Kgaa,52.21,,
21/12/2012,Fresenius SE & Co KGaA,87.8,,
21/12/2012,Heidelbergcement AG,45.82,,
21/12/2012,Henkel AG & Co KGaA,62.17,,
21/12/2012,Infineon Technologies AG,6.188,,
21/12/2012,K+S AG,35.295,,
21/12/2012,Linde AG,132.65,,
21/12/2012,MAN SE,82.37,,
21/12/2012,Merck KGaA,100.9,,
21/12/2012,METRO AG,21.36,,
21/12/2012,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,137.55,,
21/12/2012,Rwe AG,31.24,,
21/12/2012,SAP AG,60.34,,
21/12/2012,Siemens AG,82.47,,
21/12/2012,ThyssenKrupp AG,18.005,,
21/12/2012,Volkswagen AG,171,,
21/12/2012,Singapore Telecom,2.055,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
21/12/2012,Advantest Corp,"1,200",,
21/12/2012,AEON Co Ltd,960,,
21/12/2012,Ajinomoto Co Inc,"1,153",,
21/12/2012,All Nippon Airways Co Ltd,176,,
21/12/2012,Alps Electric Co Ltd,490,,
21/12/2012,Asahi Breweries Ltd,"1,866",,
21/12/2012,Asahi Glass Co Ltd,640,,
21/12/2012,Asahi Kasei Corp,497,,
21/12/2012,Astellas Pharma Inc,"3,960",,
21/12/2012,Bank Of Yokohama Ltd,402,,
21/12/2012,Bridgestone Corp,"2,135",,
21/12/2012,Canon Inc,"3,305",,
21/12/2012,Casio Computer Co Ltd,772,,
21/12/2012,Central Japan Railway Co,"6,830",,
21/12/2012,Chiba Bank Ltd,501,,
21/12/2012,Chiyoda Corp,"1,191",,
21/12/2012,Chubu Electric Power Co Inc,"1,158",,
21/12/2012,Chugai Pharmaceutical Co Ltd,"1,640",,
21/12/2012,Citizen Holdings Co Ltd,428,,
21/12/2012,Comsys Holdings Corp,"1,086",,
21/12/2012,Credit Saison Co Ltd,"1,895",,
27/09/2011,CSK Corp,279,,
21/12/2012,Dai Nippon Printing Co Ltd,632,,
21/12/2012,Daiichi Sankyo Co Ltd,"1,309",,
21/12/2012,Daiichi Sankyo Co Ltd,"1,309",,
21/12/2012,Daikin Industries Ltd,"2,858",,
21/12/2012,Dainippon Screen Mfg Co Ltd,499,,
21/12/2012,Dainippon Sumitomo Pharma Co Ltd,"1,010",,
21/12/2012,Daiwa House Industry Co Ltd,"1,403",,
21/12/2012,Daiwa Securities Group Inc,443,,
21/12/2012,Denki Kagaku Kogyo KK,278,,
21/12/2012,Denso Corp,"2,840",,
21/12/2012,Dentsu Inc,"2,142",,
21/12/2012,DOWA Holdings Co Ltd,543,,
21/12/2012,East Japan Railway Co,"5,550",,
21/12/2012,Ebara Corp,353,,
21/12/2012,Eisai Co Ltd,"3,585",,
21/12/2012,Fanuc Ltd,"14,830",,
21/12/2012,Fast Retailing Co Ltd,"20,090",,
21/12/2012,Fuji Electric Co Ltd,195,,
21/12/2012,Fuji Heavy Industries Ltd,"1,023",,
