Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2013-05-05T16:30:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
03/05/2013,AIA Group Ltd,34.2,,
03/05/2013,Aluminum Corp Of China Ltd,2.87,,
03/05/2013,Bank of China Ltd,3.65,,
03/05/2013,Bank of Communications Co Ltd,6.06,,
03/05/2013,Belle International Holdings Ltd,12.78,,
03/05/2013,BOC Hong Kong Ltd,26.85,,
03/05/2013,Cathay Pacific Airways Ltd,13.52,,
03/05/2013,Cheung Kong  Ltd,116.1,,
03/05/2013,China Coal Energy Co Ltd,5.75,,
03/05/2013,China Construction Bank Corp,6.46,,
03/05/2013,China Life Insurance Co Ltd,21.05,,
03/05/2013,China Merchants Holdings Co Ltd,24,,
03/05/2013,China Mobile Ltd,84.8,,
03/05/2013,China Overseas Land & Investment Ltd,23.85,,
03/05/2013,China Petroleum & Chemical Corp,8.37,,
03/05/2013,China Resources Enterprise Ltd,26.85,,
03/05/2013,China Resources Land Ltd,23.5,,
03/05/2013,China Resources Power Holdings Co Ltd,25.4,,
03/05/2013,China Shenhua Energy Co Ltd,26.7,,
03/05/2013,China Unicom  Ltd,11.12,,
03/05/2013,Citic Pacific Ltd,9.51,,
03/05/2013,CLP Holdings Ltd,68.6,,
03/05/2013,Cnooc Ltd,14.18,,
03/05/2013,COSCO Pacific Ltd,10.2,,
03/05/2013,Esprit Holdings Ltd,10.92,,
03/05/2013,Hang Lung Properties Ltd,30.35,,
03/05/2013,Hang Seng Bank Ltd,128.8,,
03/05/2013,Henderson Land Development Co Ltd,56.05,,
03/05/2013,Hengan International Group Co Ltd,80.4,,
03/05/2013,Hong Kong Exchanges And Clearing Ltd,131.3,,
03/05/2013,HSBC Holdings PLC,85.25,,
03/05/2013,Hutchison Whampoa Ltd,85.1,,
03/05/2013,Industrial and Commercial Bank of China Ltd,5.43,,
03/05/2013,Li & Fung Ltd,10,,
03/05/2013,MTR Corp Ltd,31.95,,
03/05/2013,New World Development Co Ltd,13.92,,
03/05/2013,PetroChina Co Ltd,9.53,,
03/05/2013,Ping An Insurance Co Of China Ltd,61.5,,
03/05/2013,Power Assets Holdings Ltd,75.85,,
03/05/2013,Sino Land Co Ltd,12.86,,
03/05/2013,Sun Hung Kai Properties Ltd,110.6,,
03/05/2013,Swire Pacific Ltd,98.8,,
03/05/2013,Tencent Holdings Ltd,271,,
03/05/2013,The Bank Of East Asia Ltd,31.4,,
03/05/2013,The Hong Kong and China Gas Co Ltd,23.35,,
03/05/2013,Wharf Ltd,70.5,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
03/05/2013,adidas AG,85.5,,
03/05/2013,Allianz Se,116.2,,
03/05/2013,BASF SE,73.34,,
03/05/2013,Bayer AG,81.71,,
03/05/2013,Beiersdorf AG,70.4,,
03/05/2013,BMW AG,72.12,,
03/05/2013,COMMERZBANK AG,10.84,,
03/05/2013,Daimler AG,43.625,,
03/05/2013,Deutsche Bank AG,36.695,,
03/05/2013,Deutsche Boerse AG,47.745,,
03/05/2013,Deutsche Lufthansa AG,15.82,,
03/05/2013,Deutsche Post AG,18.275,,
03/05/2013,Deutsche Telekom AG,9.089,,
03/05/2013,EON AG,14.205,,
03/05/2013,Fresenius Medical Care AG & Co Kgaa,51.7,,
03/05/2013,Fresenius SE & Co KGaA,93.99,,
03/05/2013,Heidelbergcement AG,54.94,,
03/05/2013,Henkel AG & Co KGaA,72.2,,
03/05/2013,Infineon Technologies AG,6.681,,
03/05/2013,K+S AG,33.82,,
03/05/2013,Linde AG,142.7,,
03/05/2013,MAN SE,85.36,,
03/05/2013,Merck KGaA,116.5,,
03/05/2013,METRO AG,24.76,,
03/05/2013,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,150,,
03/05/2013,Rwe AG,27.775,,
03/05/2013,SAP AG,61.82,,
03/05/2013,Siemens AG,80.59,,
03/05/2013,ThyssenKrupp AG,14.33,,
03/05/2013,Volkswagen AG,158,,
03/05/2013,Singapore Telecom,2.347,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
02/05/2013,Advantest Corp,"1,416",,
02/05/2013,AEON Co Ltd,"1,358",,
02/05/2013,Ajinomoto Co Inc,"1,378",,
02/05/2013,All Nippon Airways Co Ltd,207,,
02/05/2013,Alps Electric Co Ltd,654,,
02/05/2013,Asahi Breweries Ltd,"2,392",,
02/05/2013,Asahi Glass Co Ltd,750,,
02/05/2013,Asahi Kasei Corp,661,,
02/05/2013,Astellas Pharma Inc,"5,600",,
02/05/2013,Bank Of Yokohama Ltd,602,,
02/05/2013,Bridgestone Corp,"3,540",,
02/05/2013,Canon Inc,"3,445",,
02/05/2013,Casio Computer Co Ltd,771,,
02/05/2013,Central Japan Railway Co,"12,700",,
02/05/2013,Chiba Bank Ltd,765,,
02/05/2013,Chiyoda Corp,995,,
02/05/2013,Chubu Electric Power Co Inc,"1,256",,
02/05/2013,Chugai Pharmaceutical Co Ltd,"2,401",,
02/05/2013,Citizen Holdings Co Ltd,565,,
02/05/2013,Comsys Holdings Corp,"1,282",,
02/05/2013,Credit Saison Co Ltd,"2,744",,
27/09/2011,CSK Corp,279,,
02/05/2013,Dai Nippon Printing Co Ltd,940,,
02/05/2013,Daiichi Sankyo Co Ltd,"1,903",,
02/05/2013,Daiichi Sankyo Co Ltd,"1,903",,
02/05/2013,Daikin Industries Ltd,"3,760",,
02/05/2013,Dainippon Screen Mfg Co Ltd,477,,
02/05/2013,Dainippon Sumitomo Pharma Co Ltd,"1,782",,
02/05/2013,Daiwa House Industry Co Ltd,"2,153",,
02/05/2013,Daiwa Securities Group Inc,849,,
02/05/2013,Denki Kagaku Kogyo KK,343,,
02/05/2013,Denso Corp,"4,300",,
02/05/2013,Dentsu Inc,"3,425",,
02/05/2013,DOWA Holdings Co Ltd,668,,
02/05/2013,East Japan Railway Co,"8,340",,
02/05/2013,Ebara Corp,438,,
02/05/2013,Eisai Co Ltd,"4,360",,
02/05/2013,Fanuc Ltd,"14,560",,
02/05/2013,Fast Retailing Co Ltd,"35,350",,
02/05/2013,Fuji Electric Co Ltd,326,,
02/05/2013,Fuji Heavy Industries Ltd,"1,799",,
02/05/2013,Fujifilm Holdings Corp,"2,056",,
02/05/2013,Fujikura Ltd,356,,
02/05/2013,Fujitsu Ltd,387,,
02/05/2013,Fukuoka Financial Group Inc,495,,
02/05/2013,Furukawa Co Ltd,123,,
02/05/2013,Furukawa Electric Co Ltd,238,,
02/05/2013,GS Yuasa Corp,407,,
02/05/2013,Heiwa Real Estate Co Ltd,"2,286",,
02/05/2013,Hino Motors Ltd,"1,404",,
02/05/2013,Hitachi Construction Machinery Co Ltd,"2,194",,
02/05/2013,Hitachi Ltd,610,,
02/05/2013,Hitachi Zosen Corp,162,,
02/05/2013,Hokuetsu Kishu Paper Co Ltd,446,,
02/05/2013,Honda Motor Co Ltd,"3,820",,
02/05/2013,Ihi Corp,353,,
02/05/2013,Inpex Corp,"468,500",,
02/05/2013,Isetan Mitsukoshi Holdings Ltd,"1,524",,
02/05/2013,Isuzu Motors Ltd,633,,
02/05/2013,Itochu Corp,"1,172",,
02/05/2013,J.Front Retailing Co Ltd,797,,
02/05/2013,Japan Steel Works Ltd,499,,
02/05/2013,Japan Tobacco Inc,"3,605",,
02/05/2013,JFE Holdings Inc,"1,985",,
02/05/2013,JGC CORP,"2,918",,
02/05/2013,Jtekt Corp,985,,
02/05/2013,JX Holdings Inc,524,,
02/05/2013,Kajima Corp,307,,
02/05/2013,Kansai Electric Power Co Inc,"1,225",,
02/05/2013,Kao Corp,"3,405",,
02/05/2013,Kawasaki Heavy Industries Ltd,303,,
02/05/2013,Kawasaki Kisen Kaisha Ltd,225,,
02/05/2013,Kddi Corp,"4,710",,
02/05/2013,Keio Corp,831,,
02/05/2013,Keisei Electric Railway Co Ltd,"1,016",,
02/05/2013,Kikkoman Corp,"1,862",,
02/05/2013,Kirin Holdings Co Ltd,"1,713",,
02/05/2013,Kobe Steel Ltd,124,,
02/05/2013,KOMATSU Ltd,"2,507",,
02/05/2013,Konami Corp,"2,153",,
02/05/2013,Konica Minolta Holdings Inc,678,,
02/05/2013,Kubota Corp,"1,339",,
02/05/2013,Kuraray Co Ltd,"1,436",,
02/05/2013,Kyocera Corp,"9,640",,
02/05/2013,Kyowa Hakko Kirin Co Ltd,"1,159",,
02/05/2013,Marubeni Corp,695,,
02/05/2013,Maruha Nichiro Holdings Inc,196,,
02/05/2013,Marui Group Co Ltd,"1,113",,
02/05/2013,Matsui Securities Co Ltd,"1,205",,
02/05/2013,Mazda Motor Corp,329,,
02/05/2013,Meidensha Corp,293,,
02/05/2013,Meiji Holding Co Ltd,"4,310",,
02/05/2013,Minebea Co Ltd,298,,
02/05/2013,Mitsubishi Chemical Hldg Corp,462,,
02/05/2013,Mitsubishi Corp,"1,735",,
02/05/2013,Mitsubishi Electric Corp,970,,
02/05/2013,Mitsubishi Estate Co Ltd,"3,175",,
02/05/2013,Mitsubishi Heavy Industries Ltd,652,,
02/05/2013,Mitsubishi Logistics Corp,"1,678",,
02/05/2013,Mitsubishi Materials Corp,275,,
02/05/2013,Mitsubishi Motors Corp,114,,
02/05/2013,Mitsubishi Paper Mills Ltd,96,,
02/05/2013,Mitsubishi UFJ Financial Group Inc,653,,
02/05/2013,Mitsui & Co Ltd,"1,318",,
02/05/2013,Mitsui Chemicals Inc,227,,
02/05/2013,Mitsui Engineering and Shipbuilding Co Ltd,176,,
02/05/2013,Mitsui Fudosan Co Ltd,"3,340",,
02/05/2013,Mitsui Mining And Smelting Co Ltd,216,,
02/05/2013,Mitsui OSK Lines Ltd,402,,
02/05/2013,Mitsumi Electric Co Ltd,540,,
02/05/2013,Mizuho Financial Group Inc,215,,
26/08/2011,Mizuho Securities Co Ltd,165,,
26/08/2011,Mizuho Trust & Banking Co Ltd,59,,
02/05/2013,Ms&Ad Insurance Group Holding Inc,"2,579",,
02/05/2013,Nec Corp,249,,
02/05/2013,NGK Insulators Ltd,"1,158",,
02/05/2013,Nichirei Corp,568,,
02/05/2013,Nikon Corp,"2,113",,
02/05/2013,Nippon Electric Glass Co Ltd,479,,
02/05/2013,Nippon Express Co Ltd,505,,
02/05/2013,Nippon Kayaku Co Ltd,"1,403",,
25/09/2012,Nippon Light Metal Co Ltd,76,,
02/05/2013,Nippon Meat Packers Inc,"1,490",,
26/03/2013,Nippon Paper Group Inc,"1,466",,
02/05/2013,Nippon Sheet Glass Co Ltd,113,,
02/05/2013,Nippon Soda Co Ltd,439,,
02/05/2013,Nippon Steel Corp,248,,
02/05/2013,Nippon Suisan Kaisha Ltd,189,,
02/05/2013,Nippon Telegraph And Telephone Corp,"4,770",,
02/05/2013,Nippon Yusen KK,257,,
02/05/2013,Nissan Chemical Industries Ltd,"1,271",,
02/05/2013,Nissan Motor Co Ltd,979,,
02/05/2013,Nisshin Seifun Group Inc,"1,248",,
