Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2012-08-12T18:30:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
10/08/2012,AIA Group Ltd,26.75,,
10/08/2012,Aluminum Corp Of China Ltd,3.4,,
10/08/2012,Bank of China Ltd,2.99,,
10/08/2012,Bank of Communications Co Ltd,5.27,,
10/08/2012,Belle International Holdings Ltd,14.78,,
10/08/2012,BOC Hong Kong Ltd,24.35,,
10/08/2012,Cathay Pacific Airways Ltd,12.72,,
10/08/2012,Cheung Kong  Ltd,109,,
10/08/2012,China Coal Energy Co Ltd,7.65,,
10/08/2012,China Construction Bank Corp,5.33,,
10/08/2012,China Life Insurance Co Ltd,21.85,,
10/08/2012,China Merchants Holdings Co Ltd,24.1,,
10/08/2012,China Mobile Ltd,90.7,,
10/08/2012,China Overseas Land & Investment Ltd,18.08,,
10/08/2012,China Petroleum & Chemical Corp,7.37,,
10/08/2012,China Resources Enterprise Ltd,23,,
10/08/2012,China Resources Land Ltd,15.6,,
10/08/2012,China Resources Power Holdings Co Ltd,15.9,,
10/08/2012,China Shenhua Energy Co Ltd,30.4,,
10/08/2012,China Unicom  Ltd,12.42,,
10/08/2012,Citic Pacific Ltd,11.76,,
10/08/2012,CLP Holdings Ltd,67.3,,
10/08/2012,Cnooc Ltd,15.84,,
10/08/2012,COSCO Pacific Ltd,10.7,,
10/08/2012,Esprit Holdings Ltd,11.48,,
10/08/2012,Hang Lung Properties Ltd,27.75,,
10/08/2012,Hang Seng Bank Ltd,111.8,,
10/08/2012,Henderson Land Development Co Ltd,46.95,,
10/08/2012,Hengan International Group Co Ltd,71.85,,
10/08/2012,Hong Kong Exchanges And Clearing Ltd,106.9,,
10/08/2012,HSBC Holdings PLC,68.4,,
10/08/2012,Hutchison Whampoa Ltd,69.2,,
10/08/2012,Industrial and Commercial Bank of China Ltd,4.51,,
10/08/2012,Li & Fung Ltd,12.9,,
10/08/2012,MTR Corp Ltd,27.65,,
10/08/2012,New World Development Co Ltd,10.26,,
10/08/2012,PetroChina Co Ltd,9.82,,
10/08/2012,Ping An Insurance Co Of China Ltd,62,,
10/08/2012,Power Assets Holdings Ltd,61.3,,
10/08/2012,Sino Land Co Ltd,13.64,,
10/08/2012,Sun Hung Kai Properties Ltd,101.9,,
10/08/2012,Swire Pacific Ltd,93.9,,
10/08/2012,Tencent Holdings Ltd,232.8,,
10/08/2012,The Bank Of East Asia Ltd,28.65,,
10/08/2012,The Hong Kong and China Gas Co Ltd,18.12,,
10/08/2012,Wharf Ltd,47.35,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
10/08/2012,adidas AG,61.41,,
10/08/2012,Allianz Se,86.55,,
10/08/2012,BASF SE,60.93,,
10/08/2012,Bayer AG,62.65,,
10/08/2012,Beiersdorf AG,56.73,,
10/08/2012,BMW AG,59.9,,
10/08/2012,COMMERZBANK AG,1.19,,
10/08/2012,Daimler AG,41.365,,
10/08/2012,Deutsche Bank AG,25.345,,
10/08/2012,Deutsche Boerse AG,41.345,,
10/08/2012,Deutsche Lufthansa AG,9.958,,
10/08/2012,Deutsche Post AG,15.425,,
10/08/2012,Deutsche Telekom AG,9.204,,
10/08/2012,EON AG,17.805,,
10/08/2012,Fresenius Medical Care AG & Co Kgaa,58.11,,
10/08/2012,Fresenius SE & Co KGaA,86.42,,
10/08/2012,Heidelbergcement AG,40.46,,
10/08/2012,Henkel AG & Co KGaA,60.91,,
10/08/2012,Infineon Technologies AG,5.963,,
10/08/2012,K+S AG,39.365,,
10/08/2012,Linde AG,123.6,,
10/08/2012,MAN SE,76.65,,
10/08/2012,Merck KGaA,81.08,,
10/08/2012,METRO AG,23.88,,
10/08/2012,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,119,,
10/08/2012,Rwe AG,33.175,,
10/08/2012,SAP AG,51.65,,
10/08/2012,Siemens AG,74.17,,
10/08/2012,ThyssenKrupp AG,16.45,,
10/08/2012,Volkswagen AG,147.85,,
10/08/2012,Singapore Telecom,2.168,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
10/08/2012,Advantest Corp,"1,068",,
10/08/2012,AEON Co Ltd,950,,
10/08/2012,Ajinomoto Co Inc,"1,127",,
10/08/2012,All Nippon Airways Co Ltd,177,,
10/08/2012,Alps Electric Co Ltd,460,,
10/08/2012,Asahi Breweries Ltd,"1,815",,
10/08/2012,Asahi Glass Co Ltd,510,,
10/08/2012,Asahi Kasei Corp,416,,
10/08/2012,Astellas Pharma Inc,"3,825",,
10/08/2012,Bank Of Yokohama Ltd,364,,
10/08/2012,Bridgestone Corp,"1,844",,
10/08/2012,Canon Inc,"2,658",,
10/08/2012,Casio Computer Co Ltd,560,,
10/08/2012,Central Japan Railway Co,"668,000",,
10/08/2012,Chiba Bank Ltd,458,,
10/08/2012,Chiyoda Corp,"1,059",,
10/08/2012,Chubu Electric Power Co Inc,947,,
10/08/2012,Chugai Pharmaceutical Co Ltd,"1,545",,
10/08/2012,Citizen Holdings Co Ltd,432,,
10/08/2012,Comsys Holdings Corp,"1,042",,
10/08/2012,Credit Saison Co Ltd,"1,837",,
27/09/2011,CSK Corp,279,,
10/08/2012,Dai Nippon Printing Co Ltd,575,,
10/08/2012,Daiichi Sankyo Co Ltd,"1,305",,
10/08/2012,Daiichi Sankyo Co Ltd,"1,305",,
10/08/2012,Daikin Industries Ltd,"2,052",,
10/08/2012,Dainippon Screen Mfg Co Ltd,471,,
10/08/2012,Dainippon Sumitomo Pharma Co Ltd,878,,
10/08/2012,Daiwa House Industry Co Ltd,"1,143",,
10/08/2012,Daiwa Securities Group Inc,293,,
10/08/2012,Denki Kagaku Kogyo KK,278,,
10/08/2012,Denso Corp,"2,611",,
10/08/2012,Dentsu Inc,"1,974",,
10/08/2012,DOWA Holdings Co Ltd,547,,
10/08/2012,East Japan Railway Co,"5,180",,
10/08/2012,Ebara Corp,302,,
10/08/2012,Eisai Co Ltd,"3,545",,
10/08/2012,Fanuc Ltd,"12,670",,
10/08/2012,Fast Retailing Co Ltd,"17,220",,
10/08/2012,Fuji Electric Co Ltd,175,,
10/08/2012,Fuji Heavy Industries Ltd,625,,
10/08/2012,Fujifilm Holdings Corp,"1,371",,
10/08/2012,Fujikura Ltd,245,,
10/08/2012,Fujitsu Ltd,310,,
10/08/2012,Fukuoka Financial Group Inc,305,,
10/08/2012,Furukawa Co Ltd,69,,
10/08/2012,Furukawa Electric Co Ltd,154,,
10/08/2012,GS Yuasa Corp,313,,
