Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2015-08-29T13:45:00+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
28/08/2015,AIA Group Ltd,43.05,,
28/08/2015,Aluminum Corp Of China Ltd,2.63,,
28/08/2015,Bank of China Ltd,3.55,,
28/08/2015,Bank of Communications Co Ltd,5.64,,
28/08/2015,Belle International Holdings Ltd,7.02,,
28/08/2015,BOC Hong Kong Ltd,26.45,,
28/08/2015,Cathay Pacific Airways Ltd,14.32,,
10/03/2015,Cheung Kong  Ltd,153.1,,
28/08/2015,China Coal Energy Co Ltd,3.7,,
28/08/2015,China Construction Bank Corp,5.37,,
28/08/2015,China Life Insurance Co Ltd,27.05,,
28/08/2015,China Merchants Holdings Co Ltd,24.85,,
28/08/2015,China Mobile Ltd,91.8,,
28/08/2015,China Overseas Land & Investment Ltd,23.15,,
28/08/2015,China Petroleum & Chemical Corp,5.18,,
28/08/2015,China Resources Enterprise Ltd,24,,
28/08/2015,China Resources Land Ltd,19.42,,
28/08/2015,China Resources Power Holdings Co Ltd,18.9,,
28/08/2015,China Shenhua Energy Co Ltd,13.58,,
28/08/2015,China Unicom  Ltd,10.34,,
28/08/2015,Citic Pacific Ltd,14.52,,
28/08/2015,CLP Holdings Ltd,64,,
28/08/2015,Cnooc Ltd,9.24,,
07/08/2015,COSCO Pacific Ltd,10.2,,
28/08/2015,Esprit Holdings Ltd,6.27,,
28/08/2015,Hang Lung Properties Ltd,17.7,,
28/08/2015,Hang Seng Bank Ltd,138.1,,
28/08/2015,Henderson Land Development Co Ltd,48.3,,
28/08/2015,Hengan International Group Co Ltd,76.05,,
28/08/2015,Hong Kong Exchanges And Clearing Ltd,183.9,,
28/08/2015,HSBC Holdings PLC,61.15,,
26/05/2015,Hutchison Whampoa Ltd,115,,
28/08/2015,Industrial and Commercial Bank of China Ltd,4.52,,
28/08/2015,Li & Fung Ltd,5.16,,
28/08/2015,MTR Corp Ltd,34.9,,
28/08/2015,New World Development Co Ltd,7.8,,
28/08/2015,PetroChina Co Ltd,6.49,,
28/08/2015,Ping An Insurance Co Of China Ltd,37.6,,
28/08/2015,Power Assets Holdings Ltd,66.8,,
28/08/2015,Sino Land Co Ltd,11.46,,
28/08/2015,Sun Hung Kai Properties Ltd,98.05,,
28/08/2015,Swire Pacific Ltd,83.8,,
28/08/2015,Tencent Holdings Ltd,130.7,,
28/08/2015,The Bank Of East Asia Ltd,26.55,,
28/08/2015,The Hong Kong and China Gas Co Ltd,14.6,,
28/08/2015,Wharf Ltd,43.5,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
28/08/2015,adidas AG,66.99,,
28/08/2015,Allianz Se,141.9,,
28/08/2015,BASF SE,71.88,,
28/08/2015,Bayer AG,121.5,,
28/08/2015,Beiersdorf AG,73.89,,
28/08/2015,BMW AG,82.94,,
28/08/2015,COMMERZBANK AG,10.1,,
28/08/2015,Daimler AG,72.45,,
28/08/2015,Deutsche Bank AG,26.375,,
28/08/2015,Deutsche Boerse AG,79.62,,
28/08/2015,Deutsche Lufthansa AG,11.03,,
28/08/2015,Deutsche Post AG,24.73,,
28/08/2015,Deutsche Telekom AG,15.215,,
28/08/2015,EON AG,10.285,,
28/08/2015,Fresenius Medical Care AG & Co Kgaa,68.15,,
28/08/2015,Fresenius SE & Co KGaA,62.59,,
28/08/2015,Heidelbergcement AG,67.56,,
28/08/2015,Henkel AG & Co KGaA,93.64,,
28/08/2015,Infineon Technologies AG,9.552,,
28/08/2015,K+S AG,33.615,,
28/08/2015,Linde AG,154.8,,
28/08/2015,MAN SE,93.28,,
28/08/2015,Merck KGaA,85.02,,
28/08/2015,METRO AG,26.065,,
28/08/2015,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,164.05,,
28/08/2015,Rwe AG,14.015,,
28/08/2015,SAP AG,60.17,,
28/08/2015,Siemens AG,88.72,,
28/08/2015,ThyssenKrupp AG,19.5,,
28/08/2015,Volkswagen AG,171.35,,
28/08/2015,Singapore Telecom,2.328,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
28/08/2015,Advantest Corp,"1,021",,
28/08/2015,AEON Co Ltd,"1,844",,
28/08/2015,Ajinomoto Co Inc,"2,642",,
28/08/2015,All Nippon Airways Co Ltd,354.9,,
28/08/2015,Alps Electric Co Ltd,"3,870",,
28/08/2015,Asahi Breweries Ltd,"3,922.5",,
28/08/2015,Asahi Glass Co Ltd,737,,
28/08/2015,Asahi Kasei Corp,983.7,,
28/08/2015,Astellas Pharma Inc,"1,804",,
28/08/2015,Bank Of Yokohama Ltd,754.3,,
28/08/2015,Bridgestone Corp,"4,145.5",,
28/08/2015,Canon Inc,"3,773.5",,
28/08/2015,Casio Computer Co Ltd,"2,368",,
28/08/2015,Central Japan Railway Co,"19,960",,
28/08/2015,Chiba Bank Ltd,901,,
28/08/2015,Chiyoda Corp,898,,
28/08/2015,Chubu Electric Power Co Inc,"1,883",,
28/08/2015,Chugai Pharmaceutical Co Ltd,"4,610",,
28/08/2015,Citizen Holdings Co Ltd,920,,
28/08/2015,Comsys Holdings Corp,"1,524",,
28/08/2015,Credit Saison Co Ltd,"2,456",,
27/09/2011,CSK Corp,279,,
28/08/2015,Dai Nippon Printing Co Ltd,"1,249",,
28/08/2015,Daiichi Sankyo Co Ltd,"2,310",,
28/08/2015,Daiichi Sankyo Co Ltd,"2,310",,
28/08/2015,Daikin Industries Ltd,"7,406",,
28/08/2015,Dainippon Screen Mfg Co Ltd,600,,
28/08/2015,Dainippon Sumitomo Pharma Co Ltd,"1,328",,
28/08/2015,Daiwa House Industry Co Ltd,"2,994",,
28/08/2015,Daiwa Securities Group Inc,850,,
28/08/2015,Denki Kagaku Kogyo KK,520,,
28/08/2015,Denso Corp,"5,495",,
28/08/2015,Dentsu Inc,"6,320",,
28/08/2015,DOWA Holdings Co Ltd,"1,078",,
28/08/2015,East Japan Railway Co,"11,265",,
28/08/2015,Ebara Corp,497,,
28/08/2015,Eisai Co Ltd,"8,045",,
28/08/2015,Fanuc Ltd,"20,370",,
28/08/2015,Fast Retailing Co Ltd,"50,830",,
28/08/2015,Fuji Electric Co Ltd,492,,
28/08/2015,Fuji Heavy Industries Ltd,"4,294",,
28/08/2015,Fujifilm Holdings Corp,"4,991.5",,
28/08/2015,Fujikura Ltd,616,,
28/08/2015,Fujitsu Ltd,588.2,,
28/08/2015,Fukuoka Financial Group Inc,602,,
28/08/2015,Furukawa Co Ltd,292,,
28/08/2015,Furukawa Electric Co Ltd,199,,
28/08/2015,GS Yuasa Corp,462,,
28/08/2015,Heiwa Real Estate Co Ltd,"1,537",,
28/08/2015,Hino Motors Ltd,"1,347",,
28/08/2015,Hitachi Construction Machinery Co Ltd,"1,800",,
28/08/2015,Hitachi Ltd,697.6,,
28/08/2015,Hitachi Zosen Corp,626,,
