Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2012-05-20T16:30:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
18/05/2012,AIA Group Ltd,25.85,,
18/05/2012,Aluminum Corp Of China Ltd,3.19,,
18/05/2012,Bank of China Ltd,2.84,,
18/05/2012,Bank of Communications Co Ltd,5.13,,
18/05/2012,Belle International Holdings Ltd,13.54,,
18/05/2012,BOC Hong Kong Ltd,21.95,,
18/05/2012,Cathay Pacific Airways Ltd,12.4,,
18/05/2012,Cheung Kong  Ltd,91.7,,
18/05/2012,China Coal Energy Co Ltd,7.44,,
18/05/2012,China Construction Bank Corp,5.18,,
18/05/2012,China Life Insurance Co Ltd,18.26,,
18/05/2012,China Merchants Holdings Co Ltd,23,,
18/05/2012,China Mobile Ltd,83.1,,
18/05/2012,China Overseas Land & Investment Ltd,14.8,,
18/05/2012,China Petroleum & Chemical Corp,7.18,,
18/05/2012,China Resources Enterprise Ltd,25.8,,
18/05/2012,China Resources Land Ltd,12.92,,
18/05/2012,China Resources Power Holdings Co Ltd,14,,
18/05/2012,China Shenhua Energy Co Ltd,28.3,,
18/05/2012,China Unicom  Ltd,11.64,,
18/05/2012,Citic Pacific Ltd,11.54,,
18/05/2012,CLP Holdings Ltd,64.3,,
18/05/2012,Cnooc Ltd,14.34,,
18/05/2012,COSCO Pacific Ltd,9.47,,
18/05/2012,Esprit Holdings Ltd,12.56,,
18/05/2012,Hang Lung Properties Ltd,24.2,,
18/05/2012,Hang Seng Bank Ltd,102.1,,
18/05/2012,Henderson Land Development Co Ltd,38.35,,
18/05/2012,Hengan International Group Co Ltd,77.35,,
18/05/2012,Hong Kong Exchanges And Clearing Ltd,109.6,,
18/05/2012,HSBC Holdings PLC,63.75,,
18/05/2012,Hutchison Whampoa Ltd,66.95,,
18/05/2012,Industrial and Commercial Bank of China Ltd,4.64,,
18/05/2012,Li & Fung Ltd,14.26,,
18/05/2012,MTR Corp Ltd,25.55,,
18/05/2012,New World Development Co Ltd,8.35,,
18/05/2012,PetroChina Co Ltd,10.1,,
18/05/2012,Ping An Insurance Co Of China Ltd,57.9,,
18/05/2012,Power Assets Holdings Ltd,58.1,,
18/05/2012,Sino Land Co Ltd,11.38,,
18/05/2012,Sun Hung Kai Properties Ltd,87.15,,
18/05/2012,Swire Pacific Ltd,82.75,,
18/05/2012,Tencent Holdings Ltd,224,,
18/05/2012,The Bank Of East Asia Ltd,26.55,,
18/05/2012,The Hong Kong and China Gas Co Ltd,18.06,,
18/05/2012,Wharf Ltd,40.3,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
18/05/2012,adidas AG,59.2,,
18/05/2012,Allianz Se,75.31,,
18/05/2012,BASF SE,56.94,,
18/05/2012,Bayer AG,50.67,,
18/05/2012,Beiersdorf AG,51.53,,
18/05/2012,BMW AG,61.31,,
18/05/2012,COMMERZBANK AG,1.391,,
18/05/2012,Daimler AG,37.04,,
18/05/2012,Deutsche Bank AG,28.465,,
18/05/2012,Deutsche Boerse AG,40.73,,
18/05/2012,Deutsche Lufthansa AG,8.483,,
18/05/2012,Deutsche Post AG,12.98,,
18/05/2012,Deutsche Telekom AG,8.75,,
18/05/2012,EON AG,15.2,,
18/05/2012,Fresenius Medical Care AG & Co Kgaa,52.21,,
18/05/2012,Fresenius SE & Co KGaA,75.58,,
18/05/2012,Heidelbergcement AG,34.945,,
18/05/2012,Henkel AG & Co KGaA,54.35,,
