Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2015-03-28T14:00:01+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
27/03/2015,AIA Group Ltd,48.85,,
27/03/2015,Aluminum Corp Of China Ltd,3.76,,
27/03/2015,Bank of China Ltd,4.32,,
27/03/2015,Bank of Communications Co Ltd,6.38,,
27/03/2015,Belle International Holdings Ltd,8.76,,
27/03/2015,BOC Hong Kong Ltd,28.2,,
27/03/2015,Cathay Pacific Airways Ltd,17.74,,
10/03/2015,Cheung Kong  Ltd,153.1,,
27/03/2015,China Coal Energy Co Ltd,4.02,,
27/03/2015,China Construction Bank Corp,6.31,,
27/03/2015,China Life Insurance Co Ltd,32.3,,
27/03/2015,China Merchants Holdings Co Ltd,29,,
27/03/2015,China Mobile Ltd,99.95,,
27/03/2015,China Overseas Land & Investment Ltd,24.95,,
27/03/2015,China Petroleum & Chemical Corp,6.03,,
27/03/2015,China Resources Enterprise Ltd,15.04,,
27/03/2015,China Resources Land Ltd,21.9,,
27/03/2015,China Resources Power Holdings Co Ltd,19.4,,
27/03/2015,China Shenhua Energy Co Ltd,18.82,,
27/03/2015,China Unicom  Ltd,11.52,,
27/03/2015,Citic Pacific Ltd,13.12,,
27/03/2015,CLP Holdings Ltd,67,,
27/03/2015,Cnooc Ltd,10.5,,
27/03/2015,COSCO Pacific Ltd,10.04,,
27/03/2015,Esprit Holdings Ltd,7.77,,
27/03/2015,Hang Lung Properties Ltd,21.4,,
27/03/2015,Hang Seng Bank Ltd,140.6,,
27/03/2015,Henderson Land Development Co Ltd,53.9,,
27/03/2015,Hengan International Group Co Ltd,90.35,,
27/03/2015,Hong Kong Exchanges And Clearing Ltd,178.8,,
27/03/2015,HSBC Holdings PLC,67.35,,
27/03/2015,Hutchison Whampoa Ltd,107.3,,
27/03/2015,Industrial and Commercial Bank of China Ltd,5.5,,
27/03/2015,Li & Fung Ltd,7.42,,
27/03/2015,MTR Corp Ltd,36.3,,
27/03/2015,New World Development Co Ltd,8.91,,
27/03/2015,PetroChina Co Ltd,8.34,,
27/03/2015,Ping An Insurance Co Of China Ltd,91.2,,
