Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2012-01-08T17:30:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
06/01/2012,AIA Group Ltd,24.15,,
06/01/2012,Aluminum Corp Of China Ltd,3.35,,
06/01/2012,Bank of China Ltd,2.86,,
06/01/2012,Bank of Communications Co Ltd,5.34,,
06/01/2012,Belle International Holdings Ltd,12.48,,
06/01/2012,BOC Hong Kong Ltd,18.36,,
06/01/2012,Cathay Pacific Airways Ltd,13.18,,
06/01/2012,Cheung Kong  Ltd,91.6,,
06/01/2012,China Coal Energy Co Ltd,8.39,,
06/01/2012,China Construction Bank Corp,5.43,,
06/01/2012,China Life Insurance Co Ltd,18.8,,
06/01/2012,China Merchants Holdings Co Ltd,23.85,,
06/01/2012,China Mobile Ltd,75.6,,
06/01/2012,China Overseas Land & Investment Ltd,12.4,,
06/01/2012,China Petroleum & Chemical Corp,8.81,,
06/01/2012,China Resources Enterprise Ltd,26.95,,
06/01/2012,China Resources Land Ltd,12.08,,
06/01/2012,China Resources Power Holdings Co Ltd,14.68,,
06/01/2012,China Shenhua Energy Co Ltd,33.25,,
06/01/2012,China Unicom  Ltd,16.42,,
06/01/2012,Citic Pacific Ltd,13.52,,
06/01/2012,CLP Holdings Ltd,66.5,,
06/01/2012,Cnooc Ltd,15.08,,
06/01/2012,COSCO Pacific Ltd,9.83,,
06/01/2012,Esprit Holdings Ltd,10.32,,
06/01/2012,Hang Lung Properties Ltd,22.75,,
06/01/2012,Hang Seng Bank Ltd,92.9,,
06/01/2012,Henderson Land Development Co Ltd,38.7,,
06/01/2012,Hengan International Group Co Ltd,72.35,,
06/01/2012,Hong Kong Exchanges And Clearing Ltd,122,,
06/01/2012,HSBC Holdings PLC,59.5,,
06/01/2012,Hutchison Whampoa Ltd,65.25,,
06/01/2012,Industrial and Commercial Bank of China Ltd,4.71,,
06/01/2012,Li & Fung Ltd,15.44,,
06/01/2012,MTR Corp Ltd,25,,
06/01/2012,New World Development Co Ltd,6.65,,
06/01/2012,PetroChina Co Ltd,10.62,,
06/01/2012,Ping An Insurance Co Of China Ltd,48.7,,
06/01/2012,Power Assets Holdings Ltd,57.7,,
06/01/2012,Sino Land Co Ltd,11.36,,
06/01/2012,Sun Hung Kai Properties Ltd,98.2,,
06/01/2012,Swire Pacific Ltd,75.45,,
06/01/2012,Tencent Holdings Ltd,154.5,,
06/01/2012,The Bank Of East Asia Ltd,28.25,,
06/01/2012,The Hong Kong and China Gas Co Ltd,18.22,,
06/01/2012,Wharf Ltd,37,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
06/01/2012,adidas AG,51.74,,
06/01/2012,Allianz Se,73.88,,
06/01/2012,BASF SE,55.92,,
06/01/2012,Bayer AG,51.77,,
06/01/2012,Beiersdorf AG,44.165,,
06/01/2012,BMW AG,55.55,,
06/01/2012,COMMERZBANK AG,1.225,,
06/01/2012,Daimler AG,36.47,,
06/01/2012,Deutsche Bank AG,27,,
06/01/2012,Deutsche Boerse AG,39.92,,
06/01/2012,Deutsche Lufthansa AG,9.126,,
06/01/2012,Deutsche Post AG,12.235,,
06/01/2012,Deutsche Telekom AG,8.855,,
06/01/2012,EON AG,17.01,,
06/01/2012,Fresenius Medical Care AG & Co Kgaa,54.92,,
06/01/2012,Fresenius SE & Co KGaA,75.03,,
06/01/2012,Heidelbergcement AG,33.78,,
06/01/2012,Henkel AG & Co KGaA,46.06,,
06/01/2012,Infineon Technologies AG,6.19,,
06/01/2012,K+S AG,36.71,,
06/01/2012,Linde AG,118.35,,
06/01/2012,MAN SE,74.35,,
06/01/2012,Merck KGaA,77.74,,
06/01/2012,METRO AG,29,,
06/01/2012,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,93.28,,
06/01/2012,Rwe AG,28.375,,
06/01/2012,SAP AG,42.195,,
06/01/2012,Siemens AG,76.12,,
06/01/2012,ThyssenKrupp AG,19.295,,
06/01/2012,Volkswagen AG,124,,
06/01/2012,Singapore Telecom,1.858,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
06/01/2012,Advantest Corp,706,,
06/01/2012,AEON Co Ltd,"1,058",,
06/01/2012,Ajinomoto Co Inc,919,,
06/01/2012,All Nippon Airways Co Ltd,217,,
06/01/2012,Alps Electric Co Ltd,527,,
06/01/2012,Asahi Breweries Ltd,"1,697",,
06/01/2012,Asahi Glass Co Ltd,637,,
06/01/2012,Asahi Kasei Corp,460,,
06/01/2012,Astellas Pharma Inc,"3,095",,
06/01/2012,Bank Of Yokohama Ltd,363,,
06/01/2012,Bridgestone Corp,"1,740",,
06/01/2012,Canon Inc,"3,365",,
06/01/2012,Casio Computer Co Ltd,436,,
06/01/2012,Central Japan Railway Co,"643,000",,
06/01/2012,Chiba Bank Ltd,493,,
06/01/2012,Chiyoda Corp,763,,
06/01/2012,Chubu Electric Power Co Inc,"1,447",,
06/01/2012,Chugai Pharmaceutical Co Ltd,"1,206",,
06/01/2012,Citizen Holdings Co Ltd,452,,
06/01/2012,Comsys Holdings Corp,789,,
06/01/2012,Credit Saison Co Ltd,"1,502",,
27/09/2011,CSK Corp,279,,
06/01/2012,Dai Nippon Printing Co Ltd,743,,
06/01/2012,Daiichi Sankyo Co Ltd,"1,490",,
06/01/2012,Daiichi Sankyo Co Ltd,"1,490",,
06/01/2012,Daikin Industries Ltd,"2,049",,
06/01/2012,Dainippon Screen Mfg Co Ltd,625,,
06/01/2012,Dainippon Sumitomo Pharma Co Ltd,870,,
06/01/2012,Daiwa House Industry Co Ltd,927,,
06/01/2012,Daiwa Securities Group Inc,243,,
06/01/2012,Denki Kagaku Kogyo KK,281,,
06/01/2012,Denso Corp,"2,113",,
06/01/2012,Dentsu Inc,"2,317",,
06/01/2012,DOWA Holdings Co Ltd,492,,
06/01/2012,East Japan Railway Co,"4,815",,
06/01/2012,Ebara Corp,262,,
06/01/2012,Eisai Co Ltd,"3,150",,
06/01/2012,Fanuc Ltd,"11,740",,
06/01/2012,Fast Retailing Co Ltd,"13,850",,
06/01/2012,Fuji Electric Co Ltd,219,,
06/01/2012,Fuji Heavy Industries Ltd,476,,
06/01/2012,Fujifilm Holdings Corp,"1,871",,
06/01/2012,Fujikura Ltd,223,,
06/01/2012,Fujitsu Ltd,405,,
06/01/2012,Fukuoka Financial Group Inc,322,,
06/01/2012,Furukawa Co Ltd,64,,
06/01/2012,Furukawa Electric Co Ltd,171,,
06/01/2012,GS Yuasa Corp,409,,
06/01/2012,Heiwa Real Estate Co Ltd,155,,
06/01/2012,Hino Motors Ltd,459,,
06/01/2012,Hitachi Construction Machinery Co Ltd,"1,279",,
06/01/2012,Hitachi Ltd,417,,
06/01/2012,Hitachi Zosen Corp,101,,
06/01/2012,Hokuetsu Kishu Paper Co Ltd,514,,
06/01/2012,Honda Motor Co Ltd,"2,453",,
06/01/2012,Ihi Corp,187,,
06/01/2012,Inpex Corp,"490,000",,
06/01/2012,Isetan Mitsukoshi Holdings Ltd,795,,
06/01/2012,Isuzu Motors Ltd,367,,
