Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2014-03-29T14:00:01+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
28/03/2014,AIA Group Ltd,36.95,,
28/03/2014,Aluminum Corp Of China Ltd,2.66,,
28/03/2014,Bank of China Ltd,3.4,,
28/03/2014,Bank of Communications Co Ltd,5.05,,
28/03/2014,Belle International Holdings Ltd,7.73,,
28/03/2014,BOC Hong Kong Ltd,21.7,,
28/03/2014,Cathay Pacific Airways Ltd,14.52,,
28/03/2014,Cheung Kong  Ltd,127.5,,
28/03/2014,China Coal Energy Co Ltd,4.26,,
28/03/2014,China Construction Bank Corp,5.36,,
28/03/2014,China Life Insurance Co Ltd,21.65,,
28/03/2014,China Merchants Holdings Co Ltd,26.65,,
28/03/2014,China Mobile Ltd,69.9,,
28/03/2014,China Overseas Land & Investment Ltd,19.82,,
28/03/2014,China Petroleum & Chemical Corp,6.91,,
28/03/2014,China Resources Enterprise Ltd,21.9,,
28/03/2014,China Resources Land Ltd,16.9,,
28/03/2014,China Resources Power Holdings Co Ltd,19.66,,
28/03/2014,China Shenhua Energy Co Ltd,22.1,,
28/03/2014,China Unicom  Ltd,10.22,,
28/03/2014,Citic Pacific Ltd,13.62,,
28/03/2014,CLP Holdings Ltd,58.65,,
28/03/2014,Cnooc Ltd,12.32,,
28/03/2014,COSCO Pacific Ltd,9.98,,
28/03/2014,Esprit Holdings Ltd,12.9,,
28/03/2014,Hang Lung Properties Ltd,22,,
28/03/2014,Hang Seng Bank Ltd,122.7,,
28/03/2014,Henderson Land Development Co Ltd,44,,
28/03/2014,Hengan International Group Co Ltd,80,,
28/03/2014,Hong Kong Exchanges And Clearing Ltd,118.7,,
28/03/2014,HSBC Holdings PLC,78.55,,
28/03/2014,Hutchison Whampoa Ltd,103.2,,
28/03/2014,Industrial and Commercial Bank of China Ltd,4.72,,
28/03/2014,Li & Fung Ltd,11.68,,
28/03/2014,MTR Corp Ltd,28.35,,
28/03/2014,New World Development Co Ltd,7.52,,
28/03/2014,PetroChina Co Ltd,8.49,,
28/03/2014,Ping An Insurance Co Of China Ltd,64.25,,
28/03/2014,Power Assets Holdings Ltd,67.55,,
28/03/2014,Sino Land Co Ltd,11.14,,
28/03/2014,Sun Hung Kai Properties Ltd,93.65,,
28/03/2014,Swire Pacific Ltd,90,,
28/03/2014,Tencent Holdings Ltd,535,,
28/03/2014,The Bank Of East Asia Ltd,30.5,,
28/03/2014,The Hong Kong and China Gas Co Ltd,16.76,,
28/03/2014,Wharf Ltd,50.2,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
28/03/2014,adidas AG,78.54,,
28/03/2014,Allianz Se,123,,
28/03/2014,BASF SE,80.41,,
28/03/2014,Bayer AG,99.3,,
28/03/2014,Beiersdorf AG,71.34,,
28/03/2014,BMW AG,92.23,,
28/03/2014,COMMERZBANK AG,13.15,,
28/03/2014,Daimler AG,68.83,,
28/03/2014,Deutsche Bank AG,32.305,,
28/03/2014,Deutsche Boerse AG,57.99,,
28/03/2014,Deutsche Lufthansa AG,19.055,,
28/03/2014,Deutsche Post AG,27.545,,
28/03/2014,Deutsche Telekom AG,11.75,,
28/03/2014,EON AG,14.21,,
28/03/2014,Fresenius Medical Care AG & Co Kgaa,50.86,,
28/03/2014,Fresenius SE & Co KGaA,113.7,,
28/03/2014,Heidelbergcement AG,61.09,,
28/03/2014,Henkel AG & Co KGaA,78.45,,
28/03/2014,Infineon Technologies AG,8.579,,
28/03/2014,K+S AG,23.82,,
28/03/2014,Linde AG,145.3,,
28/03/2014,MAN SE,92.37,,
28/03/2014,Merck KGaA,122.9,,
28/03/2014,METRO AG,29.47,,
28/03/2014,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,159.05,,
28/03/2014,Rwe AG,29.84,,
28/03/2014,SAP AG,58.7,,
28/03/2014,Siemens AG,98.97,,
28/03/2014,ThyssenKrupp AG,19.38,,
28/03/2014,Volkswagen AG,188.65,,
28/03/2014,Singapore Telecom,2.048,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
28/03/2014,Advantest Corp,"1,112",,
28/03/2014,AEON Co Ltd,"1,146",,
28/03/2014,Ajinomoto Co Inc,"1,488",,
28/03/2014,All Nippon Airways Co Ltd,223,,
28/03/2014,Alps Electric Co Ltd,"1,242",,
28/03/2014,Asahi Breweries Ltd,"2,861",,
28/03/2014,Asahi Glass Co Ltd,596,,
28/03/2014,Asahi Kasei Corp,701,,
28/03/2014,Astellas Pharma Inc,"1,209",,
28/03/2014,Bank Of Yokohama Ltd,512,,
28/03/2014,Bridgestone Corp,"3,588",,
28/03/2014,Canon Inc,"3,164",,
28/03/2014,Casio Computer Co Ltd,"1,206",,
28/03/2014,Central Japan Railway Co,"11,910",,
28/03/2014,Chiba Bank Ltd,633,,
28/03/2014,Chiyoda Corp,"1,321",,
28/03/2014,Chubu Electric Power Co Inc,"1,216",,
28/03/2014,Chugai Pharmaceutical Co Ltd,"2,612",,
28/03/2014,Citizen Holdings Co Ltd,780,,
28/03/2014,Comsys Holdings Corp,"1,638",,
28/03/2014,Credit Saison Co Ltd,"2,054",,
27/09/2011,CSK Corp,279,,
28/03/2014,Dai Nippon Printing Co Ltd,981,,
28/03/2014,Daiichi Sankyo Co Ltd,"1,720",,
28/03/2014,Daiichi Sankyo Co Ltd,"1,720",,
28/03/2014,Daikin Industries Ltd,"5,654",,
28/03/2014,Dainippon Screen Mfg Co Ltd,477,,
28/03/2014,Dainippon Sumitomo Pharma Co Ltd,"1,645",,
28/03/2014,Daiwa House Industry Co Ltd,"1,741",,
28/03/2014,Daiwa Securities Group Inc,881,,
28/03/2014,Denki Kagaku Kogyo KK,352,,
28/03/2014,Denso Corp,"4,796",,
28/03/2014,Dentsu Inc,"3,885",,
28/03/2014,DOWA Holdings Co Ltd,820,,
28/03/2014,East Japan Railway Co,"7,487",,
28/03/2014,Ebara Corp,634,,
28/03/2014,Eisai Co Ltd,"4,012",,
28/03/2014,Fanuc Ltd,"18,125",,
28/03/2014,Fast Retailing Co Ltd,"37,885",,
