Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2012-12-02T16:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
30/11/2012,AIA Group Ltd,30.15,,
30/11/2012,Aluminum Corp Of China Ltd,3.3,,
30/11/2012,Bank of China Ltd,3.27,,
30/11/2012,Bank of Communications Co Ltd,5.68,,
30/11/2012,Belle International Holdings Ltd,16.28,,
30/11/2012,BOC Hong Kong Ltd,23.8,,
30/11/2012,Cathay Pacific Airways Ltd,13.62,,
30/11/2012,Cheung Kong  Ltd,118.3,,
30/11/2012,China Coal Energy Co Ltd,7.82,,
30/11/2012,China Construction Bank Corp,5.94,,
30/11/2012,China Life Insurance Co Ltd,22.85,,
30/11/2012,China Merchants Holdings Co Ltd,23.5,,
30/11/2012,China Mobile Ltd,88.6,,
30/11/2012,China Overseas Land & Investment Ltd,22.95,,
30/11/2012,China Petroleum & Chemical Corp,8.22,,
30/11/2012,China Resources Enterprise Ltd,27.65,,
30/11/2012,China Resources Land Ltd,20.7,,
30/11/2012,China Resources Power Holdings Co Ltd,17.38,,
30/11/2012,China Shenhua Energy Co Ltd,31.75,,
30/11/2012,China Unicom  Ltd,12.08,,
30/11/2012,Citic Pacific Ltd,9.79,,
30/11/2012,CLP Holdings Ltd,67.95,,
30/11/2012,Cnooc Ltd,16.58,,
30/11/2012,COSCO Pacific Ltd,10.94,,
30/11/2012,Esprit Holdings Ltd,12.04,,
30/11/2012,Hang Lung Properties Ltd,28.4,,
30/11/2012,Hang Seng Bank Ltd,118.4,,
30/11/2012,Henderson Land Development Co Ltd,55.2,,
30/11/2012,Hengan International Group Co Ltd,70,,
30/11/2012,Hong Kong Exchanges And Clearing Ltd,123.8,,
30/11/2012,HSBC Holdings PLC,78.75,,
30/11/2012,Hutchison Whampoa Ltd,79.7,,
30/11/2012,Industrial and Commercial Bank of China Ltd,5.23,,
30/11/2012,Li & Fung Ltd,12.76,,
30/11/2012,MTR Corp Ltd,30.95,,
30/11/2012,New World Development Co Ltd,12.28,,
30/11/2012,PetroChina Co Ltd,10.38,,
30/11/2012,Ping An Insurance Co Of China Ltd,58.65,,
30/11/2012,Power Assets Holdings Ltd,68.2,,
30/11/2012,Sino Land Co Ltd,14,,
30/11/2012,Sun Hung Kai Properties Ltd,113.4,,
30/11/2012,Swire Pacific Ltd,95,,
30/11/2012,Tencent Holdings Ltd,253.2,,
30/11/2012,The Bank Of East Asia Ltd,29.9,,
30/11/2012,The Hong Kong and China Gas Co Ltd,21,,
30/11/2012,Wharf Ltd,59.65,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
30/11/2012,adidas AG,67.62,,
30/11/2012,Allianz Se,99.95,,
30/11/2012,BASF SE,68.9,,
30/11/2012,Bayer AG,69.55,,
30/11/2012,Beiersdorf AG,60.3,,
30/11/2012,BMW AG,68.19,,
30/11/2012,COMMERZBANK AG,1.381,,
30/11/2012,Daimler AG,37.98,,
30/11/2012,Deutsche Bank AG,33.94,,
30/11/2012,Deutsche Boerse AG,43.31,,
30/11/2012,Deutsche Lufthansa AG,12.76,,
30/11/2012,Deutsche Post AG,15.96,,
30/11/2012,Deutsche Telekom AG,8.47,,
30/11/2012,EON AG,13.85,,
30/11/2012,Fresenius Medical Care AG & Co Kgaa,52.8,,
30/11/2012,Fresenius SE & Co KGaA,88.88,,
30/11/2012,Heidelbergcement AG,41.785,,
30/11/2012,Henkel AG & Co KGaA,64.25,,
30/11/2012,Infineon Technologies AG,5.896,,
30/11/2012,K+S AG,34.74,,
30/11/2012,Linde AG,132.95,,
30/11/2012,MAN SE,80.8,,
30/11/2012,Merck KGaA,102.85,,
30/11/2012,METRO AG,21.53,,
30/11/2012,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,131.25,,
30/11/2012,Rwe AG,32.065,,
30/11/2012,SAP AG,60.04,,
30/11/2012,Siemens AG,79.3,,
30/11/2012,ThyssenKrupp AG,15.57,,
30/11/2012,Volkswagen AG,166.45,,
30/11/2012,Singapore Telecom,2.03,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
30/11/2012,Advantest Corp,"1,100",,
30/11/2012,AEON Co Ltd,922,,
30/11/2012,Ajinomoto Co Inc,"1,179",,
30/11/2012,All Nippon Airways Co Ltd,177,,
30/11/2012,Alps Electric Co Ltd,518,,
30/11/2012,Asahi Breweries Ltd,"1,853",,
30/11/2012,Asahi Glass Co Ltd,628,,
30/11/2012,Asahi Kasei Corp,470,,
30/11/2012,Astellas Pharma Inc,"4,170",,
30/11/2012,Bank Of Yokohama Ltd,391,,
30/11/2012,Bridgestone Corp,"1,989",,
30/11/2012,Canon Inc,"2,883",,
30/11/2012,Casio Computer Co Ltd,617,,
30/11/2012,Central Japan Railway Co,"6,530",,
30/11/2012,Chiba Bank Ltd,492,,
30/11/2012,Chiyoda Corp,"1,186",,
30/11/2012,Chubu Electric Power Co Inc,"1,114",,
30/11/2012,Chugai Pharmaceutical Co Ltd,"1,634",,
30/11/2012,Citizen Holdings Co Ltd,412,,
30/11/2012,Comsys Holdings Corp,969,,
30/11/2012,Credit Saison Co Ltd,"1,832",,
27/09/2011,CSK Corp,279,,
30/11/2012,Dai Nippon Printing Co Ltd,617,,
30/11/2012,Daiichi Sankyo Co Ltd,"1,272",,
30/11/2012,Daiichi Sankyo Co Ltd,"1,272",,
30/11/2012,Daikin Industries Ltd,"2,592",,
30/11/2012,Dainippon Screen Mfg Co Ltd,452,,
30/11/2012,Dainippon Sumitomo Pharma Co Ltd,970,,
30/11/2012,Daiwa House Industry Co Ltd,"1,260",,
30/11/2012,Daiwa Securities Group Inc,365,,
30/11/2012,Denki Kagaku Kogyo KK,269,,
30/11/2012,Denso Corp,"2,709",,
30/11/2012,Dentsu Inc,"2,016",,
30/11/2012,DOWA Holdings Co Ltd,536,,
30/11/2012,East Japan Railway Co,"5,410",,
30/11/2012,Ebara Corp,317,,
30/11/2012,Eisai Co Ltd,"3,460",,
30/11/2012,Fanuc Ltd,"13,900",,
30/11/2012,Fast Retailing Co Ltd,"18,720",,
30/11/2012,Fuji Electric Co Ltd,176,,
30/11/2012,Fuji Heavy Industries Ltd,925,,
30/11/2012,Fujifilm Holdings Corp,"1,511",,
30/11/2012,Fujikura Ltd,232,,
30/11/2012,Fujitsu Ltd,312,,
30/11/2012,Fukuoka Financial Group Inc,325,,
30/11/2012,Furukawa Co Ltd,71,,
30/11/2012,Furukawa Electric Co Ltd,157,,
30/11/2012,GS Yuasa Corp,319,,
30/11/2012,Heiwa Real Estate Co Ltd,972,,
30/11/2012,Hino Motors Ltd,708,,
30/11/2012,Hitachi Construction Machinery Co Ltd,"1,443",,
30/11/2012,Hitachi Ltd,476,,
30/11/2012,Hitachi Zosen Corp,106,,
30/11/2012,Hokuetsu Kishu Paper Co Ltd,443,,
30/11/2012,Honda Motor Co Ltd,"2,732",,
30/11/2012,Ihi Corp,183,,
30/11/2012,Inpex Corp,"442,000",,
30/11/2012,Isetan Mitsukoshi Holdings Ltd,734,,
30/11/2012,Isuzu Motors Ltd,483,,
30/11/2012,Itochu Corp,824,,
30/11/2012,J.Front Retailing Co Ltd,398,,
30/11/2012,Japan Steel Works Ltd,454,,
30/11/2012,Japan Tobacco Inc,"2,470",,
30/11/2012,JFE Holdings Inc,"1,277",,
30/11/2012,JGC CORP,"2,715",,
30/11/2012,Jtekt Corp,666,,
30/11/2012,JX Holdings Inc,440,,
30/11/2012,Kajima Corp,237,,
30/11/2012,Kansai Electric Power Co Inc,784,,
30/11/2012,Kao Corp,"2,263",,
30/11/2012,Kawasaki Heavy Industries Ltd,191,,
30/11/2012,Kawasaki Kisen Kaisha Ltd,109,,
30/11/2012,Kddi Corp,"6,100",,
30/11/2012,Keio Corp,604,,
30/11/2012,Keisei Electric Railway Co Ltd,696,,
30/11/2012,Kikkoman Corp,"1,166",,
30/11/2012,Kirin Holdings Co Ltd,"1,011",,
30/11/2012,Kobe Steel Ltd,77,,
30/11/2012,KOMATSU Ltd,"1,847",,
30/11/2012,Konami Corp,"1,989",,
30/11/2012,Konica Minolta Holdings Inc,588,,
30/11/2012,Kubota Corp,875,,
30/11/2012,Kuraray Co Ltd,"1,015",,
30/11/2012,Kyocera Corp,"7,590",,
30/11/2012,Kyowa Hakko Kirin Co Ltd,841,,
30/11/2012,Marubeni Corp,543,,
30/11/2012,Maruha Nichiro Holdings Inc,137,,
30/11/2012,Marui Group Co Ltd,557,,
30/11/2012,Matsui Securities Co Ltd,652,,
30/11/2012,Mazda Motor Corp,130,,
30/11/2012,Meidensha Corp,262,,
30/11/2012,Meiji Holding Co Ltd,"3,665",,
30/11/2012,Minebea Co Ltd,297,,
30/11/2012,Mitsubishi Chemical Hldg Corp,360,,
30/11/2012,Mitsubishi Corp,"1,561",,
30/11/2012,Mitsubishi Electric Corp,642,,
30/11/2012,Mitsubishi Estate Co Ltd,"1,589",,
30/11/2012,Mitsubishi Heavy Industries Ltd,383,,
30/11/2012,Mitsubishi Logistics Corp,"1,058",,
30/11/2012,Mitsubishi Materials Corp,235,,
30/11/2012,Mitsubishi Motors Corp,77,,
30/11/2012,Mitsubishi Paper Mills Ltd,77,,
30/11/2012,Mitsubishi UFJ Financial Group Inc,377,,
30/11/2012,Mitsui & Co Ltd,"1,139",,
30/11/2012,Mitsui Chemicals Inc,186,,
30/11/2012,Mitsui Engineering and Shipbuilding Co Ltd,109,,
30/11/2012,Mitsui Fudosan Co Ltd,"1,719",,
30/11/2012,Mitsui Mining And Smelting Co Ltd,163,,
30/11/2012,Mitsui OSK Lines Ltd,207,,
30/11/2012,Mitsumi Electric Co Ltd,418,,
30/11/2012,Mizuho Financial Group Inc,132,,
26/08/2011,Mizuho Securities Co Ltd,165,,
26/08/2011,Mizuho Trust & Banking Co Ltd,59,,
30/11/2012,Ms&Ad Insurance Group Holding Inc,"1,430",,
30/11/2012,Nec Corp,144,,
30/11/2012,NGK Insulators Ltd,882,,
30/11/2012,Nichirei Corp,447,,
30/11/2012,Nikon Corp,"2,284",,
30/11/2012,Nippon Electric Glass Co Ltd,470,,
30/11/2012,Nippon Express Co Ltd,296,,
30/11/2012,Nippon Kayaku Co Ltd,924,,
25/09/2012,Nippon Light Metal Co Ltd,76,,
30/11/2012,Nippon Meat Packers Inc,"1,229",,
30/11/2012,Nippon Paper Group Inc,"1,010",,
30/11/2012,Nippon Sheet Glass Co Ltd,92,,
30/11/2012,Nippon Soda Co Ltd,361,,
30/11/2012,Nippon Steel Corp,189,,
30/11/2012,Nippon Suisan Kaisha Ltd,146,,
30/11/2012,Nippon Telegraph And Telephone Corp,"3,685",,
30/11/2012,Nippon Yusen KK,175,,
30/11/2012,Nissan Chemical Industries Ltd,991,,
30/11/2012,Nissan Motor Co Ltd,799,,
30/11/2012,Nisshin Seifun Group Inc,"1,054",,
25/09/2012,Nisshin Steel Co Ltd,84,,
30/11/2012,Nisshinbo Holdings Inc,582,,
30/11/2012,Nitto Boseki Co Ltd,280,,
30/11/2012,NKSJ Holdings Inc,"1,563",,
30/11/2012,Nomura Hldg Inc,341,,
30/11/2012,NSK Ltd,490,,
30/11/2012,Ntn Corp,171,,
30/11/2012,NTT Data Corp,"238,800",,
30/11/2012,NTT Docomo Inc,"118,900",,
30/11/2012,Obayashi Corp,389,,
30/11/2012,Odakyu Electric Railway Co Ltd,841,,
30/11/2012,Oji Paper Co Ltd,260,,
30/11/2012,Oki Electric Industry Co Ltd,79,,
30/11/2012,Okuma Corp,478,,
30/11/2012,Olympus Corp,"1,375",,
30/11/2012,Osaka Gas Co Ltd,324,,
30/11/2012,Pacific Metals Co Ltd,278,,
30/11/2012,Panasonic Corp,403,,
30/11/2012,Pioneer Corp,193,,
30/11/2012,Resona Holdings Inc,345,,
30/11/2012,Ricoh Co Ltd,765,,
30/11/2012,Sapporo Holdings Ltd,249,,
30/11/2012,Secom Co Ltd,"4,220",,
30/11/2012,Sekisui House Ltd,773,,
30/11/2012,Seven & I Holdings Co Ltd,"2,402",,
30/11/2012,Sharp Corp,172,,
30/11/2012,Shimizu Corp,248,,
30/11/2012,Shin Etsu Chemical Co Ltd,"4,850",,
30/11/2012,Shinsei Bank Ltd,140,,
30/11/2012,Shionogi & Co Ltd,"1,396",,
30/11/2012,Shiseido Co Ltd,"1,195",,
30/11/2012,Showa Denko KK,119,,
30/11/2012,Showa Shell Sekiyu KK,480,,
30/11/2012,Sky Perfect Jsat Hldg Inc,"35,050",,
30/11/2012,Softbank Corp,"3,090",,
30/11/2012,Sojitz Corp,104,,
30/11/2012,Sony Corp,801,,
30/11/2012,SumCo Corp,576,,
30/11/2012,Sumitomo Chemical Co Ltd,235,,
30/11/2012,Sumitomo Corp,"1,023",,
30/11/2012,Sumitomo Electric Industries Ltd,889,,
30/11/2012,Sumitomo Heavy Industries Ltd,346,,
25/09/2012,Sumitomo Metal Industries Ltd,117,,
30/11/2012,Sumitomo Metal Mining Co Ltd,"1,129",,
30/11/2012,Sumitomo Mitsui Financial Group Inc,"2,654",,
30/11/2012,Sumitomo Mitsui Trust Holdings Inc,250,,
30/11/2012,Sumitomo Osaka Cement Co Ltd,260,,
30/11/2012,Sumitomo Realty & Development Co Ltd,"2,243",,
30/11/2012,Suzuki Motor Corp,"1,956",,
30/11/2012,T&D Holdings Inc,886,,
30/11/2012,Taiheiyo Cement Corp,184,,
30/11/2012,Taisei Corp,224,,
30/11/2012,Taiyo Yuden Co Ltd,716,,
30/11/2012,Takara Holdings Inc,618,,
30/11/2012,Takashimaya Co Ltd,522,,
30/11/2012,Takeda Pharmaceutical Co Ltd,"3,770",,
30/11/2012,Tdk Corp,"3,225",,
30/11/2012,Teijin Ltd,189,,
30/11/2012,Terumo Corp,"3,490",,
30/11/2012,The Shizuoka Bank Ltd,815,,
30/11/2012,Tobu Railway Co Ltd,426,,
30/11/2012,Toho Co Ltd,"1,386",,
30/11/2012,Toho Zinc Co Ltd,308,,
30/11/2012,Tokai Carbon Co Ltd,289,,
30/11/2012,Tokio Marine Hldgs Inc,"2,114",,
30/11/2012,Tokyo Dome Corp,265,,
30/11/2012,Tokyo Electric Power Co Incorporated,130,,
30/11/2012,Tokyo Electron Ltd,"3,675",,
30/11/2012,Tokyo Gas Co Ltd,405,,
30/11/2012,Tokyo Tatemono Co Ltd,329,,
30/11/2012,Tokyu Corp,423,,
30/11/2012,Tokyu Land Corp,483,,
30/11/2012,Toppan Printing Co Ltd,510,,
30/11/2012,Toray Industries Inc,488,,
30/11/2012,Toshiba Corp,281,,
30/11/2012,Tosoh Corp,177,,
30/11/2012,Toto Ltd,564,,
30/11/2012,Toyo Seikan Kaisha Ltd,984,,
30/11/2012,Toyobo Co Ltd,112,,
