Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Monday at 2012-01-02T18:30:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
30/12/2011,Bank East Asia,29.4,,
30/12/2011,Bank of China,2.86,,
30/12/2011,Cafe de Coral,17.8,,
30/12/2011,Cathay Pacific,13.32,,
30/12/2011,Cheung Kong,92.4,,
30/12/2011,Cheung Kong Infra,45.5,,
30/12/2011,China Life,19.2,,
30/12/2011,China Mobile,75.9,,
30/12/2011,China Res,26.65,,
30/12/2011,China Unicom,16.34,,
30/12/2011,Citic Pacific,14,,
30/12/2011,City Telecom,4.06,,
30/12/2011,CLP,66.05,,
30/12/2011,Cosco Pacific,9.07,,
30/12/2011,Esprit,10.02,,
30/12/2011,Hang Lung,42.55,,
30/12/2011,Hang Lung Prop,22.1,,
30/12/2011,Hang Seng Bank,92.15,,
30/12/2011,Henderson Inv,.57,,
30/12/2011,Henderson Land,38.6,,
30/12/2011,HK & China Gas,18,,
30/12/2011,HK Exch,124.1,,
30/12/2011,Hongkong Electric,57.45,,
30/12/2011,HSBC,59,,
30/12/2011,Hutchison Whampoa,65.05,,
30/12/2011,Hysan Development,25.5,,
30/12/2011,I-Cable Comms,.4,,
30/12/2011,Johnson Electric,4.29,,
30/12/2011,Century Legend,.23,,
30/12/2011,Li Fung,14.38,,
30/12/2011,MTR Corp,25.15,,
30/12/2011,New World Dev,6.26,,
30/12/2011,Shanghai Industrial,21.55,,
30/12/2011,Shanghai Petro,2.59,,
30/12/2011,Sino Land,11.06,,
30/12/2011,Sino-Ocean Land,3.6,,
30/12/2011,Sun Hung Kai,97.35,,
30/12/2011,Swire Pacific,93.75,,
30/12/2011,Television Broadcasts,47.1,,
30/12/2011,Tsingtao Brewery,43,,
30/12/2011,Vtech,77.8,,
30/12/2011,Wharf,35.1,,
30/12/2011,Wheelock and Co,19.24,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
30/12/2011,Adidas,50.26,,
30/12/2011,Allianz,73.91,,
27/08/2010,Altana,16.25,,
30/12/2011,Arcandor,.05,,
30/12/2011,Bayer,49.4,,
30/12/2011,Beiersdorf,43.82,,
30/12/2011,BMW,51.76,,
30/12/2011,Celesio,12.24,,
30/12/2011,Commerzbank,1.303,,
30/12/2011,Daimler,33.92,,
30/12/2011,Deutsche Bank,29.435,,
30/12/2011,Deutsche Boerse,43.12,,
30/12/2011,Deutsche Post,11.88,,
30/12/2011,Deutsche Telekom,8.865,,
30/12/2011,E.ON,16.67,,
30/12/2011,Fresenius Medical Care,52.5,,
11/04/2011,HeidelbergCement,44,,
30/12/2011,Henkel KGAA,44.59,,
30/12/2011,Infineon Tech,5.816,,
30/12/2011,K+S,34.92,,
30/12/2011,Linde,114.95,,
30/12/2011,Lufthansa,9.185,,
30/12/2011,MAN,68.7,,
30/12/2011,Merck KGAA,77.03,,
30/12/2011,Metro,28.2,,
30/12/2011,Munich Re,94.78,,
30/12/2011,RWE,27.15,,
30/12/2011,Salzgitter,38.63,,
30/12/2011,SAP,40.85,,
30/12/2011,Siemens,73.94,,
30/12/2011,ThyssenKrupp,17.725,,
30/12/2011,Volkswagen,115.75,,
30/12/2011,Wincor,34.53,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
30/12/2011,Advantest,733,,
30/12/2011,Aeon,"1,057",,
30/12/2011,Ajinmoto,924,,
30/12/2011,Asahi Breweries,"1,690",,
30/12/2011,Asahi Glass,646,,
30/12/2011,Bridgestone,"1,745",,
30/12/2011,Canon,"3,410",,
30/12/2011,Casio,467,,
30/12/2011,Chugai Pharm,"1,269",,
30/12/2011,Citizen,447,,
30/12/2011,Clarion,137,,
30/12/2011,Daiichi Sankyo,"1,526",,
30/12/2011,Daiwa House,918,,
30/12/2011,Daiwa Securities,240,,
30/12/2011,Denso,"2,126",,
30/12/2011,Eisai,"3,185",,
30/12/2011,Fanuc,"11,780",,
