Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2012-03-25T16:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
23/03/2012,AIA Group Ltd,27.8,,
23/03/2012,Aluminum Corp Of China Ltd,3.72,,
23/03/2012,Bank of China Ltd,3.16,,
23/03/2012,Bank of Communications Co Ltd,5.82,,
23/03/2012,Belle International Holdings Ltd,14.68,,
23/03/2012,BOC Hong Kong Ltd,21.3,,
23/03/2012,Cathay Pacific Airways Ltd,15,,
23/03/2012,Cheung Kong  Ltd,101.3,,
23/03/2012,China Coal Energy Co Ltd,8.81,,
23/03/2012,China Construction Bank Corp,5.99,,
23/03/2012,China Life Insurance Co Ltd,20.15,,
23/03/2012,China Merchants Holdings Co Ltd,26.2,,
23/03/2012,China Mobile Ltd,83.2,,
23/03/2012,China Overseas Land & Investment Ltd,14.64,,
23/03/2012,China Petroleum & Chemical Corp,8.64,,
23/03/2012,China Resources Enterprise Ltd,27.45,,
23/03/2012,China Resources Land Ltd,12.88,,
23/03/2012,China Resources Power Holdings Co Ltd,14.16,,
23/03/2012,China Shenhua Energy Co Ltd,33.85,,
23/03/2012,China Unicom  Ltd,13.24,,
23/03/2012,Citic Pacific Ltd,13.02,,
23/03/2012,CLP Holdings Ltd,65.5,,
23/03/2012,Cnooc Ltd,16.38,,
23/03/2012,COSCO Pacific Ltd,11.44,,
23/03/2012,Esprit Holdings Ltd,16.44,,
23/03/2012,Hang Lung Properties Ltd,27.9,,
23/03/2012,Hang Seng Bank Ltd,103.5,,
23/03/2012,Henderson Land Development Co Ltd,44.25,,
23/03/2012,Hengan International Group Co Ltd,72.85,,
23/03/2012,Hong Kong Exchanges And Clearing Ltd,131.6,,
23/03/2012,HSBC Holdings PLC,69.1,,
23/03/2012,Hutchison Whampoa Ltd,77.8,,
23/03/2012,Industrial and Commercial Bank of China Ltd,5.02,,
23/03/2012,Li & Fung Ltd,19.86,,
23/03/2012,MTR Corp Ltd,27.05,,
23/03/2012,New World Development Co Ltd,8.92,,
23/03/2012,PetroChina Co Ltd,11.04,,
23/03/2012,Ping An Insurance Co Of China Ltd,59.6,,
23/03/2012,Power Assets Holdings Ltd,56.35,,
23/03/2012,Sino Land Co Ltd,12.14,,
23/03/2012,Sun Hung Kai Properties Ltd,107,,
23/03/2012,Swire Pacific Ltd,85.75,,
23/03/2012,Tencent Holdings Ltd,222,,
23/03/2012,The Bank Of East Asia Ltd,28.75,,
23/03/2012,The Hong Kong and China Gas Co Ltd,20.1,,
23/03/2012,Wharf Ltd,42.65,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
23/03/2012,adidas AG,57.81,,
23/03/2012,Allianz Se,91.18,,
23/03/2012,BASF SE,65.85,,
23/03/2012,Bayer AG,53.44,,
23/03/2012,Beiersdorf AG,48.165,,
23/03/2012,BMW AG,67.9,,
23/03/2012,COMMERZBANK AG,1.943,,
23/03/2012,Daimler AG,45.49,,
23/03/2012,Deutsche Bank AG,38.335,,
23/03/2012,Deutsche Boerse AG,50.62,,
23/03/2012,Deutsche Lufthansa AG,10.305,,
23/03/2012,Deutsche Post AG,14.36,,
23/03/2012,Deutsche Telekom AG,9.106,,
23/03/2012,EON AG,18.03,,
23/03/2012,Fresenius Medical Care AG & Co Kgaa,51.75,,
23/03/2012,Fresenius SE & Co KGaA,77.69,,
23/03/2012,Heidelbergcement AG,44.92,,
23/03/2012,Henkel AG & Co KGaA,52.95,,
23/03/2012,Infineon Technologies AG,7.44,,
23/03/2012,K+S AG,39.475,,
23/03/2012,Linde AG,130.65,,
23/03/2012,MAN SE,98.33,,
23/03/2012,Merck KGaA,81.4,,
23/03/2012,METRO AG,29.995,,
23/03/2012,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,114.75,,
23/03/2012,Rwe AG,35.94,,
23/03/2012,SAP AG,53.01,,
23/03/2012,Siemens AG,77.36,,
23/03/2012,ThyssenKrupp AG,19.42,,
23/03/2012,Volkswagen AG,132.35,,
23/03/2012,Singapore Telecom,1.83,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
23/03/2012,Advantest Corp,"1,229",,
23/03/2012,AEON Co Ltd,"1,049",,
23/03/2012,Ajinomoto Co Inc,986,,
23/03/2012,All Nippon Airways Co Ltd,257,,
23/03/2012,Alps Electric Co Ltd,716,,
23/03/2012,Asahi Breweries Ltd,"1,806",,
23/03/2012,Asahi Glass Co Ltd,707,,
23/03/2012,Asahi Kasei Corp,499,,
23/03/2012,Astellas Pharma Inc,"3,435",,
23/03/2012,Bank Of Yokohama Ltd,414,,
23/03/2012,Bridgestone Corp,"1,993",,
23/03/2012,Canon Inc,"3,870",,
23/03/2012,Casio Computer Co Ltd,579,,
23/03/2012,Central Japan Railway Co,"690,000",,
23/03/2012,Chiba Bank Ltd,528,,
23/03/2012,Chiyoda Corp,"1,041",,
23/03/2012,Chubu Electric Power Co Inc,"1,531",,
23/03/2012,Chugai Pharmaceutical Co Ltd,"1,474",,
23/03/2012,Citizen Holdings Co Ltd,513,,
23/03/2012,Comsys Holdings Corp,898,,
23/03/2012,Credit Saison Co Ltd,"1,719",,
27/09/2011,CSK Corp,279,,
23/03/2012,Dai Nippon Printing Co Ltd,841,,
23/03/2012,Daiichi Sankyo Co Ltd,"1,562",,
23/03/2012,Daiichi Sankyo Co Ltd,"1,562",,
23/03/2012,Daikin Industries Ltd,"2,205",,
23/03/2012,Dainippon Screen Mfg Co Ltd,754,,
23/03/2012,Dainippon Sumitomo Pharma Co Ltd,870,,
23/03/2012,Daiwa House Industry Co Ltd,"1,097",,
23/03/2012,Daiwa Securities Group Inc,337,,
23/03/2012,Denki Kagaku Kogyo KK,334,,
23/03/2012,Denso Corp,"2,728",,
23/03/2012,Dentsu Inc,"2,618",,
23/03/2012,DOWA Holdings Co Ltd,564,,
23/03/2012,East Japan Railway Co,"5,370",,
23/03/2012,Ebara Corp,306,,
23/03/2012,Eisai Co Ltd,"3,365",,
23/03/2012,Fanuc Ltd,"15,020",,
23/03/2012,Fast Retailing Co Ltd,"18,030",,
23/03/2012,Fuji Electric Co Ltd,214,,
23/03/2012,Fuji Heavy Industries Ltd,666,,
23/03/2012,Fujifilm Holdings Corp,"1,993",,
23/03/2012,Fujikura Ltd,275,,
23/03/2012,Fujitsu Ltd,434,,
23/03/2012,Fukuoka Financial Group Inc,367,,
23/03/2012,Furukawa Co Ltd,80,,
23/03/2012,Furukawa Electric Co Ltd,217,,
23/03/2012,GS Yuasa Corp,453,,
23/03/2012,Heiwa Real Estate Co Ltd,213,,
23/03/2012,Hino Motors Ltd,573,,
23/03/2012,Hitachi Construction Machinery Co Ltd,"1,795",,
23/03/2012,Hitachi Ltd,500,,
23/03/2012,Hitachi Zosen Corp,113,,
23/03/2012,Hokuetsu Kishu Paper Co Ltd,544,,
23/03/2012,Honda Motor Co Ltd,"3,180",,
23/03/2012,Ihi Corp,207,,
23/03/2012,Inpex Corp,"566,000",,
23/03/2012,Isetan Mitsukoshi Holdings Ltd,949,,
23/03/2012,Isuzu Motors Ltd,478,,
23/03/2012,Itochu Corp,934,,
23/03/2012,J.Front Retailing Co Ltd,441,,
23/03/2012,Japan Steel Works Ltd,550,,
23/03/2012,Japan Tobacco Inc,"452,500",,
23/03/2012,JFE Holdings Inc,"1,751",,
23/03/2012,JGC CORP,"2,539",,
23/03/2012,Jtekt Corp,985,,
23/03/2012,JX Holdings Inc,520,,
23/03/2012,Kajima Corp,252,,
23/03/2012,Kansai Electric Power Co Inc,"1,340",,
23/03/2012,Kao Corp,"2,144",,
23/03/2012,Kawasaki Heavy Industries Ltd,250,,
23/03/2012,Kawasaki Kisen Kaisha Ltd,175,,
23/03/2012,Kddi Corp,"537,000",,
23/03/2012,Keio Corp,608,,
23/03/2012,Keisei Electric Railway Co Ltd,640,,
23/03/2012,Kikkoman Corp,943,,
23/03/2012,Kirin Holdings Co Ltd,"1,025",,
23/03/2012,Kobe Steel Ltd,135,,
23/03/2012,KOMATSU Ltd,"2,344",,
23/03/2012,Konami Corp,"2,280",,
23/03/2012,Konica Minolta Holdings Inc,704,,
23/03/2012,Kubota Corp,796,,
23/03/2012,Kuraray Co Ltd,"1,204",,
23/03/2012,Kyocera Corp,"7,480",,
23/03/2012,Kyowa Hakko Kirin Co Ltd,882,,
23/03/2012,Marubeni Corp,603,,
23/03/2012,Maruha Nichiro Holdings Inc,147,,
23/03/2012,Marui Group Co Ltd,688,,
23/03/2012,Matsui Securities Co Ltd,551,,
23/03/2012,Mazda Motor Corp,139,,
23/03/2012,Meidensha Corp,292,,
23/03/2012,Meiji Holding Co Ltd,"3,610",,
23/03/2012,Minebea Co Ltd,367,,
23/03/2012,Mitsubishi Chemical Hldg Corp,436,,
23/03/2012,Mitsubishi Corp,"1,952",,
23/03/2012,Mitsubishi Electric Corp,700,,
23/03/2012,Mitsubishi Estate Co Ltd,"1,429",,
23/03/2012,Mitsubishi Heavy Industries Ltd,398,,
23/03/2012,Mitsubishi Logistics Corp,967,,
23/03/2012,Mitsubishi Materials Corp,270,,
23/03/2012,Mitsubishi Motors Corp,94,,
23/03/2012,Mitsubishi Paper Mills Ltd,85,,
23/03/2012,Mitsubishi UFJ Financial Group Inc,426,,
23/03/2012,Mitsui & Co Ltd,"1,392",,
23/03/2012,Mitsui Chemicals Inc,252,,
23/03/2012,Mitsui Engineering and Shipbuilding Co Ltd,146,,
23/03/2012,Mitsui Fudosan Co Ltd,"1,559",,
23/03/2012,Mitsui Mining And Smelting Co Ltd,237,,
23/03/2012,Mitsui OSK Lines Ltd,357,,
23/03/2012,Mitsumi Electric Co Ltd,774,,
23/03/2012,Mizuho Financial Group Inc,142,,
26/08/2011,Mizuho Securities Co Ltd,165,,
26/08/2011,Mizuho Trust & Banking Co Ltd,59,,
23/03/2012,Ms&Ad Insurance Group Holding Inc,"1,733",,
23/03/2012,Nec Corp,170,,
23/03/2012,NGK Insulators Ltd,"1,133",,
23/03/2012,Nichirei Corp,393,,
23/03/2012,Nikon Corp,"2,447",,
23/03/2012,Nippon Electric Glass Co Ltd,731,,
23/03/2012,Nippon Express Co Ltd,325,,
23/03/2012,Nippon Kayaku Co Ltd,833,,
23/03/2012,Nippon Light Metal Co Ltd,132,,
23/03/2012,Nippon Meat Packers Inc,"1,077",,
23/03/2012,Nippon Paper Group Inc,"1,727",,
23/03/2012,Nippon Sheet Glass Co Ltd,126,,
23/03/2012,Nippon Soda Co Ltd,374,,
23/03/2012,Nippon Steel Corp,228,,
23/03/2012,Nippon Suisan Kaisha Ltd,287,,
23/03/2012,Nippon Telegraph And Telephone Corp,"3,815",,
23/03/2012,Nippon Yusen KK,257,,
23/03/2012,Nissan Chemical Industries Ltd,784,,
23/03/2012,Nissan Motor Co Ltd,855,,
23/03/2012,Nisshin Seifun Group Inc,991,,
23/03/2012,Nisshin Steel Co Ltd,137,,
23/03/2012,Nisshinbo Holdings Inc,792,,
23/03/2012,Nitto Boseki Co Ltd,313,,
23/03/2012,NKSJ Holdings Inc,"1,903",,
23/03/2012,Nomura Hldg Inc,376,,
23/03/2012,NSK Ltd,632,,
23/03/2012,Ntn Corp,356,,
23/03/2012,NTT Data Corp,"286,900",,
23/03/2012,NTT Docomo Inc,"141,000",,
23/03/2012,Obayashi Corp,368,,
23/03/2012,Odakyu Electric Railway Co Ltd,797,,
23/03/2012,Oji Paper Co Ltd,403,,
23/03/2012,Oki Electric Industry Co Ltd,107,,
23/03/2012,Okuma Corp,670,,
23/03/2012,Olympus Corp,"1,311",,
23/03/2012,Osaka Gas Co Ltd,329,,
23/03/2012,Pacific Metals Co Ltd,447,,
23/03/2012,Panasonic Corp,745,,
23/03/2012,Pioneer Corp,386,,
23/03/2012,Resona Holdings Inc,405,,
23/03/2012,Ricoh Co Ltd,799,,
23/03/2012,Sapporo Holdings Ltd,302,,
23/03/2012,Secom Co Ltd,"4,030",,
23/03/2012,Sekisui House Ltd,800,,
23/03/2012,Seven & I Holdings Co Ltd,"2,346",,
23/03/2012,Sharp Corp,476,,
23/03/2012,Shimizu Corp,330,,
23/03/2012,Shin Etsu Chemical Co Ltd,"4,710",,
23/03/2012,Shinsei Bank Ltd,107,,
23/03/2012,Shionogi & Co Ltd,"1,141",,
23/03/2012,Shiseido Co Ltd,"1,451",,
23/03/2012,Showa Denko KK,190,,
23/03/2012,Showa Shell Sekiyu KK,536,,
23/03/2012,Sky Perfect Jsat Hldg Inc,"37,200",,
23/03/2012,Softbank Corp,"2,474",,
23/03/2012,Sojitz Corp,149,,
23/03/2012,Sony Corp,"1,680",,
23/03/2012,SumCo Corp,978,,
23/03/2012,Sumitomo Chemical Co Ltd,356,,
23/03/2012,Sumitomo Corp,"1,236",,
23/03/2012,Sumitomo Electric Industries Ltd,"1,116",,
23/03/2012,Sumitomo Heavy Industries Ltd,474,,
23/03/2012,Sumitomo Metal Industries Ltd,167,,
23/03/2012,Sumitomo Metal Mining Co Ltd,"1,152",,
23/03/2012,Sumitomo Mitsui Financial Group Inc,"2,828",,
23/03/2012,Sumitomo Mitsui Trust Holdings Inc,278,,
23/03/2012,Sumitomo Osaka Cement Co Ltd,237,,
23/03/2012,Sumitomo Realty & Development Co Ltd,"1,922",,
23/03/2012,Suzuki Motor Corp,"1,975",,
23/03/2012,T&D Holdings Inc,"1,003",,
23/03/2012,Taiheiyo Cement Corp,179,,
23/03/2012,Taisei Corp,217,,
23/03/2012,Taiyo Yuden Co Ltd,871,,
23/03/2012,Takara Holdings Inc,562,,
23/03/2012,Takashimaya Co Ltd,664,,
23/03/2012,Takeda Pharmaceutical Co Ltd,"3,770",,
23/03/2012,Tdk Corp,"4,585",,
23/03/2012,Teijin Ltd,286,,
23/03/2012,Terumo Corp,"3,960",,
23/03/2012,The Shizuoka Bank Ltd,849,,
23/03/2012,Tobu Railway Co Ltd,449,,
23/03/2012,Toho Co Ltd,"1,496",,
23/03/2012,Toho Zinc Co Ltd,374,,
23/03/2012,Tokai Carbon Co Ltd,440,,
23/03/2012,Tokio Marine Hldgs Inc,"2,269",,
23/03/2012,Tokyo Dome Corp,270,,
23/03/2012,Tokyo Electric Power Co Incorporated,215,,
23/03/2012,Tokyo Electron Ltd,"4,755",,
23/03/2012,Tokyo Gas Co Ltd,392,,
23/03/2012,Tokyo Tatemono Co Ltd,326,,
23/03/2012,Tokyu Corp,407,,
23/03/2012,Tokyu Land Corp,400,,
23/03/2012,Toppan Printing Co Ltd,625,,
23/03/2012,Toray Industries Inc,610,,
23/03/2012,Toshiba Corp,368,,
23/03/2012,Tosoh Corp,230,,
23/03/2012,Toto Ltd,624,,
23/03/2012,Toyo Seikan Kaisha Ltd,"1,187",,
23/03/2012,Toyobo Co Ltd,123,,
23/03/2012,Toyota Motor Corp,"3,465",,
23/03/2012,Toyota Tsusho Corp,"1,676",,
23/03/2012,Trend Micro Inc,"2,529",,
23/03/2012,Ube Industries Ltd,228,,
23/03/2012,Unitika Ltd,53,,
23/03/2012,Uny Co Ltd,869,,
23/03/2012,West Japan Railway Co,"3,415",,
23/03/2012,Yahoo! Japan Corp,"26,950",,
23/03/2012,Yamaha Corp,815,,
23/03/2012,Yamato Holdings Co Ltd,"1,288",,
23/03/2012,Yaskawa Electric Corp,773,,
23/03/2012,Yokogawa Electric Corp,825,,
23/03/2012,Yokohama Rubber Co Ltd,584,,
,
Kuala Lumpur Stock Exchange,
Quoted in Ringgit,
,
Trading date,Company name,Last sale,,
23/03/2012,Ammb Hldg Bhd,6.2,,
23/03/2012,Axiata Group Bhd,5.12,,
23/03/2012,British American Tobacco Bhd,53.8,,
23/03/2012,CIMB Group Holdings Berhad,7.58,,
23/03/2012,Digi.com Bhd,3.92,,
23/03/2012,Gamuda Bhd,3.55,,
23/03/2012,Genting Bhd,11,,
23/03/2012,Genting Malaysia Bhd,3.86,,
23/03/2012,Hong Leong Bank Bhd,12.2,,
23/03/2012,Hong Leong Financial Group Bhd,12,,
23/03/2012,IOI Corporation Bhd,5.38,,
23/03/2012,Kuala Lumpur Kepong Bhd,23.9,,
23/03/2012,Malayan Banking Bhd,8.75,,
23/03/2012,Malaysia Marine and Heavy Engineering Holdings Bhd,5.36,,
23/03/2012,Maxis Bhd,5.99,,
23/03/2012,MISC Berhad,5.41,,
23/03/2012,MMC Corporation Bhd,2.87,,
23/03/2012,Petronas Chemicals Group Bhd,6.72,,
23/03/2012,Petronas Dagangan Bhd,18.48,,
23/03/2012,Petronas Gas Bhd,16.7,,
07/12/2011,PLUS Expressways Bhd,4.43,,
23/03/2012,PPB Group Bhd,16.64,,
23/03/2012,Public Bank Bhd,13.66,,
23/03/2012,RHB Capital Bhd,7.91,,
23/03/2012,Sime Darby Berhad,9.73,,
23/03/2012,Telekom Malaysia Bhd,5.23,,
23/03/2012,Tenaga Nasional Bhd,6.68,,
23/03/2012,Umw Holdings Bhd,7.23,,
23/03/2012,YTL Corp Bhd,1.77,,
23/03/2012,YTL Power International Bhd,1.82,,
,
New Zealand Exchange,
Quoted in NZ Dollars,
,
Trading date,Company name,Last sale,,
23/03/2012,Air New Zealand Ltd,.86,,
23/03/2012,AMP Ltd,5.45,,
23/03/2012,AMP NZ Office Ltd,.93,,
20/03/2012,Apn News & Media Ltd,1.15,,
23/03/2012,Auckland International Airport Ltd,2.42,,
23/03/2012,Australia and New Zealand Banking Group Ltd,29.25,,
23/03/2012,Cavalier Corp Ltd,2.12,,
23/03/2012,Contact Energy Ltd,4.63,,
23/03/2012,DNZ Property Fund Ltd,1.365,,
23/03/2012,Ebos Group Ltd,7.35,,
23/03/2012,Fisher and Paykel Appliances Holdings Ltd,.48,,
23/03/2012,Fisher and Paykel Healthcare Corp Ltd,2.25,,
23/03/2012,Fletcher Building Ltd,6.8,,
23/03/2012,Freightways Ltd,3.88,,
23/03/2012,Goodman Fielder Ltd,.85,,
23/03/2012,Goodman Property Trust,1.03,,
23/03/2012,Guinness Peat Group PLC,.5,,
23/03/2012,Hallenstein Glasson Holdings Ltd,3.86,,
23/03/2012,Heartland New Zealand Ltd,.45,,
23/03/2012,Infratil Ltd,1.915,,
23/03/2012,Kathmandu Holdings Ltd,1.6,,
23/03/2012,Kiwi Income Property Trust,1.06,,
23/03/2012,Mainfreight Ltd,9.55,,
