Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2013-06-16T18:15:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
14/06/2013,AIA Group Ltd,33.05,,
14/06/2013,Aluminum Corp Of China Ltd,2.6,,
14/06/2013,Bank of China Ltd,3.18,,
14/06/2013,Bank of Communications Co Ltd,5.52,,
14/06/2013,Belle International Holdings Ltd,11.42,,
14/06/2013,BOC Hong Kong Ltd,24.4,,
14/06/2013,Cathay Pacific Airways Ltd,13.44,,
14/06/2013,Cheung Kong  Ltd,104.7,,
14/06/2013,China Coal Energy Co Ltd,4.61,,
14/06/2013,China Construction Bank Corp,5.47,,
14/06/2013,China Life Insurance Co Ltd,19.02,,
14/06/2013,China Merchants Holdings Co Ltd,23.9,,
14/06/2013,China Mobile Ltd,75.85,,
14/06/2013,China Overseas Land & Investment Ltd,20.75,,
14/06/2013,China Petroleum & Chemical Corp,5.48,,
14/06/2013,China Resources Enterprise Ltd,24.4,,
14/06/2013,China Resources Land Ltd,21.1,,
14/06/2013,China Resources Power Holdings Co Ltd,18.9,,
14/06/2013,China Shenhua Energy Co Ltd,23.35,,
14/06/2013,China Unicom  Ltd,10.36,,
14/06/2013,Citic Pacific Ltd,8.36,,
14/06/2013,CLP Holdings Ltd,63,,
14/06/2013,Cnooc Ltd,13.04,,
14/06/2013,COSCO Pacific Ltd,10.4,,
14/06/2013,Esprit Holdings Ltd,11.34,,
14/06/2013,Hang Lung Properties Ltd,26.6,,
14/06/2013,Hang Seng Bank Ltd,117.4,,
14/06/2013,Henderson Land Development Co Ltd,45,,
14/06/2013,Hengan International Group Co Ltd,80.1,,
14/06/2013,Hong Kong Exchanges And Clearing Ltd,123.9,,
14/06/2013,HSBC Holdings PLC,83.15,,
14/06/2013,Hutchison Whampoa Ltd,78.8,,
14/06/2013,Industrial and Commercial Bank of China Ltd,5.07,,
14/06/2013,Li & Fung Ltd,11.22,,
14/06/2013,MTR Corp Ltd,28.45,,
14/06/2013,New World Development Co Ltd,11.16,,
14/06/2013,PetroChina Co Ltd,8.27,,
14/06/2013,Ping An Insurance Co Of China Ltd,55,,
14/06/2013,Power Assets Holdings Ltd,67.55,,
14/06/2013,Sino Land Co Ltd,10.72,,
14/06/2013,Sun Hung Kai Properties Ltd,97.25,,
14/06/2013,Swire Pacific Ltd,90.6,,
14/06/2013,Tencent Holdings Ltd,300.8,,
14/06/2013,The Bank Of East Asia Ltd,28,,
14/06/2013,The Hong Kong and China Gas Co Ltd,18.56,,
14/06/2013,Wharf Ltd,68.05,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
14/06/2013,adidas AG,82.39,,
14/06/2013,Allianz Se,114,,
14/06/2013,BASF SE,72.81,,
14/06/2013,Bayer AG,81.77,,
14/06/2013,Beiersdorf AG,66.91,,
14/06/2013,BMW AG,70.03,,
14/06/2013,COMMERZBANK AG,7.455,,
14/06/2013,Daimler AG,47.255,,
14/06/2013,Deutsche Bank AG,34.585,,
14/06/2013,Deutsche Boerse AG,48.39,,
14/06/2013,Deutsche Lufthansa AG,15.95,,
14/06/2013,Deutsche Post AG,19.3,,
14/06/2013,Deutsche Telekom AG,8.757,,
14/06/2013,EON AG,13.02,,
14/06/2013,Fresenius Medical Care AG & Co Kgaa,52.67,,
14/06/2013,Fresenius SE & Co KGaA,92.53,,
14/06/2013,Heidelbergcement AG,53.76,,
14/06/2013,Henkel AG & Co KGaA,74.6,,
14/06/2013,Infineon Technologies AG,6.56,,
14/06/2013,K+S AG,30.06,,
14/06/2013,Linde AG,144,,
14/06/2013,MAN SE,84,,
14/06/2013,Merck KGaA,122.2,,
14/06/2013,METRO AG,26.29,,
14/06/2013,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,141.55,,
14/06/2013,Rwe AG,26.04,,
14/06/2013,SAP AG,57.26,,
14/06/2013,Siemens AG,79.29,,
14/06/2013,ThyssenKrupp AG,14.915,,
14/06/2013,Volkswagen AG,159.15,,
14/06/2013,Singapore Telecom,2.116,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
14/06/2013,Advantest Corp,"1,463",,
14/06/2013,AEON Co Ltd,"1,142",,
14/06/2013,Ajinomoto Co Inc,"1,360",,
14/06/2013,All Nippon Airways Co Ltd,195,,
14/06/2013,Alps Electric Co Ltd,661,,
14/06/2013,Asahi Breweries Ltd,"2,365",,
14/06/2013,Asahi Glass Co Ltd,670,,
14/06/2013,Asahi Kasei Corp,620,,
14/06/2013,Astellas Pharma Inc,"4,880",,
14/06/2013,Bank Of Yokohama Ltd,460,,
14/06/2013,Bridgestone Corp,"3,065",,
14/06/2013,Canon Inc,"3,125",,
14/06/2013,Casio Computer Co Ltd,861,,
14/06/2013,Central Japan Railway Co,"10,520",,
14/06/2013,Chiba Bank Ltd,585,,
14/06/2013,Chiyoda Corp,"1,056",,
14/06/2013,Chubu Electric Power Co Inc,"1,260",,
14/06/2013,Chugai Pharmaceutical Co Ltd,"1,971",,
14/06/2013,Citizen Holdings Co Ltd,527,,
14/06/2013,Comsys Holdings Corp,"1,198",,
14/06/2013,Credit Saison Co Ltd,"2,237",,
27/09/2011,CSK Corp,279,,
14/06/2013,Dai Nippon Printing Co Ltd,801,,
14/06/2013,Daiichi Sankyo Co Ltd,"1,577",,
14/06/2013,Daiichi Sankyo Co Ltd,"1,577",,
