Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2014-05-17T13:30:01+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
16/05/2014,AIA Group Ltd,38.25,,
16/05/2014,Aluminum Corp Of China Ltd,2.83,,
16/05/2014,Bank of China Ltd,3.51,,
16/05/2014,Bank of Communications Co Ltd,4.99,,
16/05/2014,Belle International Holdings Ltd,8.54,,
16/05/2014,BOC Hong Kong Ltd,22.5,,
16/05/2014,Cathay Pacific Airways Ltd,14.94,,
16/05/2014,Cheung Kong  Ltd,134.6,,
16/05/2014,China Coal Energy Co Ltd,4.29,,
16/05/2014,China Construction Bank Corp,5.51,,
16/05/2014,China Life Insurance Co Ltd,20.05,,
16/05/2014,China Merchants Holdings Co Ltd,23.85,,
16/05/2014,China Mobile Ltd,76.45,,
16/05/2014,China Overseas Land & Investment Ltd,19.24,,
16/05/2014,China Petroleum & Chemical Corp,7.03,,
16/05/2014,China Resources Enterprise Ltd,22.65,,
16/05/2014,China Resources Land Ltd,15.3,,
16/05/2014,China Resources Power Holdings Co Ltd,19.38,,
16/05/2014,China Shenhua Energy Co Ltd,21.45,,
16/05/2014,China Unicom  Ltd,12,,
16/05/2014,Citic Pacific Ltd,13.78,,
16/05/2014,CLP Holdings Ltd,63.25,,
16/05/2014,Cnooc Ltd,13.3,,
16/05/2014,COSCO Pacific Ltd,10.22,,
16/05/2014,Esprit Holdings Ltd,11.72,,
16/05/2014,Hang Lung Properties Ltd,23.9,,
16/05/2014,Hang Seng Bank Ltd,127.1,,
16/05/2014,Henderson Land Development Co Ltd,48.7,,
16/05/2014,Hengan International Group Co Ltd,82.65,,
16/05/2014,Hong Kong Exchanges And Clearing Ltd,141.2,,
16/05/2014,HSBC Holdings PLC,81.35,,
16/05/2014,Hutchison Whampoa Ltd,102.6,,
16/05/2014,Industrial and Commercial Bank of China Ltd,4.82,,
16/05/2014,Li & Fung Ltd,10.96,,
16/05/2014,MTR Corp Ltd,28.65,,
16/05/2014,New World Development Co Ltd,8.58,,
16/05/2014,PetroChina Co Ltd,9.23,,
16/05/2014,Ping An Insurance Co Of China Ltd,57.3,,
16/05/2014,Power Assets Holdings Ltd,69.65,,
16/05/2014,Sino Land Co Ltd,12.1,,
16/05/2014,Sun Hung Kai Properties Ltd,101.9,,
