Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2012-02-26T16:00:15+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
24/02/2012,AIA Group Ltd,28.3,,
24/02/2012,Aluminum Corp Of China Ltd,4.18,,
24/02/2012,Bank of China Ltd,3.34,,
24/02/2012,Bank of Communications Co Ltd,6.19,,
24/02/2012,Belle International Holdings Ltd,12.68,,
24/02/2012,BOC Hong Kong Ltd,21.75,,
24/02/2012,Cathay Pacific Airways Ltd,14.72,,
24/02/2012,Cheung Kong  Ltd,111,,
24/02/2012,China Coal Energy Co Ltd,10.04,,
24/02/2012,China Construction Bank Corp,6.49,,
24/02/2012,China Life Insurance Co Ltd,24.2,,
24/02/2012,China Merchants Holdings Co Ltd,27.4,,
24/02/2012,China Mobile Ltd,81.45,,
24/02/2012,China Overseas Land & Investment Ltd,16.52,,
24/02/2012,China Petroleum & Chemical Corp,8.7,,
24/02/2012,China Resources Enterprise Ltd,29,,
24/02/2012,China Resources Land Ltd,15.06,,
24/02/2012,China Resources Power Holdings Co Ltd,15.02,,
24/02/2012,China Shenhua Energy Co Ltd,35.65,,
24/02/2012,China Unicom  Ltd,14.14,,
24/02/2012,Citic Pacific Ltd,14.54,,
24/02/2012,CLP Holdings Ltd,66.45,,
24/02/2012,Cnooc Ltd,17.28,,
24/02/2012,COSCO Pacific Ltd,11.58,,
24/02/2012,Esprit Holdings Ltd,17.78,,
24/02/2012,Hang Lung Properties Ltd,28.75,,
24/02/2012,Hang Seng Bank Ltd,103.1,,
24/02/2012,Henderson Land Development Co Ltd,48.05,,
24/02/2012,Hengan International Group Co Ltd,68.6,,
24/02/2012,Hong Kong Exchanges And Clearing Ltd,144.5,,
24/02/2012,HSBC Holdings PLC,70.45,,
24/02/2012,Hutchison Whampoa Ltd,76.8,,
24/02/2012,Industrial and Commercial Bank of China Ltd,5.54,,
24/02/2012,Li & Fung Ltd,18,,
24/02/2012,MTR Corp Ltd,26.9,,
24/02/2012,New World Development Co Ltd,10.46,,
24/02/2012,PetroChina Co Ltd,11.56,,
24/02/2012,Ping An Insurance Co Of China Ltd,67.2,,
24/02/2012,Power Assets Holdings Ltd,56.1,,
24/02/2012,Sino Land Co Ltd,13.92,,
24/02/2012,Sun Hung Kai Properties Ltd,119.4,,
24/02/2012,Swire Pacific Ltd,86.5,,
24/02/2012,Tencent Holdings Ltd,199.9,,
24/02/2012,The Bank Of East Asia Ltd,30.25,,
24/02/2012,The Hong Kong and China Gas Co Ltd,19.18,,
24/02/2012,Wharf Ltd,46.25,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
24/02/2012,adidas AG,58.75,,
24/02/2012,Allianz Se,91.17,,
24/02/2012,BASF SE,64.7,,
24/02/2012,Bayer AG,55.9,,
24/02/2012,Beiersdorf AG,46.835,,
24/02/2012,BMW AG,70.32,,
24/02/2012,COMMERZBANK AG,1.941,,
24/02/2012,Daimler AG,47.445,,
24/02/2012,Deutsche Bank AG,34.855,,
24/02/2012,Deutsche Boerse AG,50.32,,
24/02/2012,Deutsche Lufthansa AG,10.42,,
24/02/2012,Deutsche Post AG,13.16,,
24/02/2012,Deutsche Telekom AG,8.793,,
24/02/2012,EON AG,16.96,,
24/02/2012,Fresenius Medical Care AG & Co Kgaa,53.77,,
24/02/2012,Fresenius SE & Co KGaA,77.96,,
24/02/2012,Heidelbergcement AG,39.735,,
24/02/2012,Henkel AG & Co KGaA,47.55,,
24/02/2012,Infineon Technologies AG,7.586,,
24/02/2012,K+S AG,38.625,,
24/02/2012,Linde AG,126.35,,
24/02/2012,MAN SE,85.61,,
24/02/2012,Merck KGaA,79.48,,
24/02/2012,METRO AG,29.38,,
24/02/2012,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,109.6,,
24/02/2012,Rwe AG,33.24,,
24/02/2012,SAP AG,50.29,,
24/02/2012,Siemens AG,75.02,,
24/02/2012,ThyssenKrupp AG,20.535,,
24/02/2012,Volkswagen AG,139.25,,
24/02/2012,Singapore Telecom,1.81,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
24/02/2012,Advantest Corp,"1,118",,
