Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2013-01-13T16:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
11/01/2013,AIA Group Ltd,29.95,,
11/01/2013,Aluminum Corp Of China Ltd,3.95,,
11/01/2013,Bank of China Ltd,3.65,,
11/01/2013,Bank of Communications Co Ltd,6.1,,
11/01/2013,Belle International Holdings Ltd,16.92,,
11/01/2013,BOC Hong Kong Ltd,24.95,,
11/01/2013,Cathay Pacific Airways Ltd,14.82,,
11/01/2013,Cheung Kong  Ltd,125.9,,
11/01/2013,China Coal Energy Co Ltd,8.72,,
11/01/2013,China Construction Bank Corp,6.46,,
11/01/2013,China Life Insurance Co Ltd,26,,
11/01/2013,China Merchants Holdings Co Ltd,26.25,,
11/01/2013,China Mobile Ltd,89.85,,
11/01/2013,China Overseas Land & Investment Ltd,24.6,,
11/01/2013,China Petroleum & Chemical Corp,9.21,,
11/01/2013,China Resources Enterprise Ltd,27.3,,
11/01/2013,China Resources Land Ltd,22.65,,
11/01/2013,China Resources Power Holdings Co Ltd,19.88,,
11/01/2013,China Shenhua Energy Co Ltd,33.25,,
11/01/2013,China Unicom  Ltd,13.02,,
11/01/2013,Citic Pacific Ltd,13.22,,
11/01/2013,CLP Holdings Ltd,65.05,,
11/01/2013,Cnooc Ltd,16.22,,
11/01/2013,COSCO Pacific Ltd,11.8,,
11/01/2013,Esprit Holdings Ltd,11.26,,
11/01/2013,Hang Lung Properties Ltd,30.85,,
11/01/2013,Hang Seng Bank Ltd,119.4,,
11/01/2013,Henderson Land Development Co Ltd,57.95,,
11/01/2013,Hengan International Group Co Ltd,74.3,,
11/01/2013,Hong Kong Exchanges And Clearing Ltd,144,,
11/01/2013,HSBC Holdings PLC,83.85,,
11/01/2013,Hutchison Whampoa Ltd,84.2,,
11/01/2013,Industrial and Commercial Bank of China Ltd,5.76,,
11/01/2013,Li & Fung Ltd,13.88,,
11/01/2013,MTR Corp Ltd,31.2,,
11/01/2013,New World Development Co Ltd,13.7,,
11/01/2013,PetroChina Co Ltd,10.88,,
11/01/2013,Ping An Insurance Co Of China Ltd,66.95,,
11/01/2013,Power Assets Holdings Ltd,65.5,,
11/01/2013,Sino Land Co Ltd,15.26,,
11/01/2013,Sun Hung Kai Properties Ltd,123.2,,
11/01/2013,Swire Pacific Ltd,98,,
11/01/2013,Tencent Holdings Ltd,255.2,,
11/01/2013,The Bank Of East Asia Ltd,30.95,,
11/01/2013,The Hong Kong and China Gas Co Ltd,21.15,,
11/01/2013,Wharf Ltd,63.55,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
11/01/2013,adidas AG,67.09,,
11/01/2013,Allianz Se,105.6,,
11/01/2013,BASF SE,71,,
11/01/2013,Bayer AG,72.87,,
11/01/2013,Beiersdorf AG,61.2,,
11/01/2013,BMW AG,73.22,,
11/01/2013,COMMERZBANK AG,1.639,,
11/01/2013,Daimler AG,43.09,,
11/01/2013,Deutsche Bank AG,37.255,,
11/01/2013,Deutsche Boerse AG,46.5,,
11/01/2013,Deutsche Lufthansa AG,14.51,,
11/01/2013,Deutsche Post AG,16.955,,
11/01/2013,Deutsche Telekom AG,9.024,,
11/01/2013,EON AG,14.265,,
11/01/2013,Fresenius Medical Care AG & Co Kgaa,48.205,,
11/01/2013,Fresenius SE & Co KGaA,81.91,,
11/01/2013,Heidelbergcement AG,46.945,,
11/01/2013,Henkel AG & Co KGaA,60.39,,
11/01/2013,Infineon Technologies AG,6.54,,
11/01/2013,K+S AG,33.525,,
11/01/2013,Linde AG,128.6,,
11/01/2013,MAN SE,87.09,,
11/01/2013,Merck KGaA,101.55,,
11/01/2013,METRO AG,23.2,,
11/01/2013,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,135.25,,
11/01/2013,Rwe AG,29.98,,
11/01/2013,SAP AG,61.32,,
11/01/2013,Siemens AG,83.65,,
11/01/2013,ThyssenKrupp AG,18.68,,
11/01/2013,Volkswagen AG,176.05,,
11/01/2013,Singapore Telecom,2.137,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
11/01/2013,Advantest Corp,"1,391",,
11/01/2013,AEON Co Ltd,"1,003",,
11/01/2013,Ajinomoto Co Inc,"1,182",,
11/01/2013,All Nippon Airways Co Ltd,184,,
11/01/2013,Alps Electric Co Ltd,502,,
11/01/2013,Asahi Breweries Ltd,"1,840",,
11/01/2013,Asahi Glass Co Ltd,637,,
11/01/2013,Asahi Kasei Corp,515,,
11/01/2013,Astellas Pharma Inc,"4,420",,
11/01/2013,Bank Of Yokohama Ltd,427,,
11/01/2013,Bridgestone Corp,"2,398",,
11/01/2013,Canon Inc,"3,370",,
11/01/2013,Casio Computer Co Ltd,789,,
11/01/2013,Central Japan Railway Co,"7,260",,
11/01/2013,Chiba Bank Ltd,533,,
11/01/2013,Chiyoda Corp,"1,213",,
11/01/2013,Chubu Electric Power Co Inc,"1,160",,
11/01/2013,Chugai Pharmaceutical Co Ltd,"1,744",,
11/01/2013,Citizen Holdings Co Ltd,467,,
11/01/2013,Comsys Holdings Corp,"1,101",,
11/01/2013,Credit Saison Co Ltd,"2,062",,
27/09/2011,CSK Corp,279,,
11/01/2013,Dai Nippon Printing Co Ltd,705,,
11/01/2013,Daiichi Sankyo Co Ltd,"1,423",,
11/01/2013,Daiichi Sankyo Co Ltd,"1,423",,
11/01/2013,Daikin Industries Ltd,"3,110",,
11/01/2013,Dainippon Screen Mfg Co Ltd,473,,
11/01/2013,Dainippon Sumitomo Pharma Co Ltd,"1,104",,
11/01/2013,Daiwa House Industry Co Ltd,"1,548",,
11/01/2013,Daiwa Securities Group Inc,464,,
11/01/2013,Denki Kagaku Kogyo KK,308,,
11/01/2013,Denso Corp,"3,180",,
11/01/2013,Dentsu Inc,"2,435",,
11/01/2013,DOWA Holdings Co Ltd,567,,
11/01/2013,East Japan Railway Co,"5,790",,
11/01/2013,Ebara Corp,366,,
11/01/2013,Eisai Co Ltd,"3,755",,
11/01/2013,Fanuc Ltd,"15,630",,
11/01/2013,Fast Retailing Co Ltd,"23,640",,
11/01/2013,Fuji Electric Co Ltd,210,,
11/01/2013,Fuji Heavy Industries Ltd,"1,175",,
11/01/2013,Fujifilm Holdings Corp,"1,803",,
11/01/2013,Fujikura Ltd,275,,
11/01/2013,Fujitsu Ltd,347,,
11/01/2013,Fukuoka Financial Group Inc,360,,
11/01/2013,Furukawa Co Ltd,98,,
11/01/2013,Furukawa Electric Co Ltd,195,,
11/01/2013,GS Yuasa Corp,337,,
11/01/2013,Heiwa Real Estate Co Ltd,"1,233",,
11/01/2013,Hino Motors Ltd,838,,
11/01/2013,Hitachi Construction Machinery Co Ltd,"1,902",,
11/01/2013,Hitachi Ltd,539,,
11/01/2013,Hitachi Zosen Corp,129,,
11/01/2013,Hokuetsu Kishu Paper Co Ltd,496,,
11/01/2013,Honda Motor Co Ltd,"3,380",,
11/01/2013,Ihi Corp,245,,
11/01/2013,Inpex Corp,"466,500",,
11/01/2013,Isetan Mitsukoshi Holdings Ltd,874,,
11/01/2013,Isuzu Motors Ltd,541,,
11/01/2013,Itochu Corp,962,,
11/01/2013,J.Front Retailing Co Ltd,499,,
11/01/2013,Japan Steel Works Ltd,564,,
11/01/2013,Japan Tobacco Inc,"2,649",,
11/01/2013,JFE Holdings Inc,"1,678",,
11/01/2013,JGC CORP,"2,761",,
11/01/2013,Jtekt Corp,878,,
11/01/2013,JX Holdings Inc,517,,
11/01/2013,Kajima Corp,296,,
11/01/2013,Kansai Electric Power Co Inc,922,,
11/01/2013,Kao Corp,"2,370",,
11/01/2013,Kawasaki Heavy Industries Ltd,242,,
11/01/2013,Kawasaki Kisen Kaisha Ltd,155,,
11/01/2013,Kddi Corp,"6,100",,
11/01/2013,Keio Corp,654,,
11/01/2013,Keisei Electric Railway Co Ltd,771,,
11/01/2013,Kikkoman Corp,"1,319",,
11/01/2013,Kirin Holdings Co Ltd,"1,033",,
11/01/2013,Kobe Steel Ltd,110,,
11/01/2013,KOMATSU Ltd,"2,330",,
11/01/2013,Konami Corp,"1,815",,
11/01/2013,Konica Minolta Holdings Inc,665,,
11/01/2013,Kubota Corp,"1,013",,
11/01/2013,Kuraray Co Ltd,"1,145",,
11/01/2013,Kyocera Corp,"7,960",,
11/01/2013,Kyowa Hakko Kirin Co Ltd,886,,
11/01/2013,Marubeni Corp,642,,
11/01/2013,Maruha Nichiro Holdings Inc,153,,
11/01/2013,Marui Group Co Ltd,676,,
11/01/2013,Matsui Securities Co Ltd,804,,
11/01/2013,Mazda Motor Corp,204,,
11/01/2013,Meidensha Corp,299,,
11/01/2013,Meiji Holding Co Ltd,"3,890",,
11/01/2013,Minebea Co Ltd,301,,
11/01/2013,Mitsubishi Chemical Hldg Corp,437,,
11/01/2013,Mitsubishi Corp,"1,761",,
11/01/2013,Mitsubishi Electric Corp,770,,
11/01/2013,Mitsubishi Estate Co Ltd,"2,104",,
11/01/2013,Mitsubishi Heavy Industries Ltd,467,,
11/01/2013,Mitsubishi Logistics Corp,"1,298",,
11/01/2013,Mitsubishi Materials Corp,292,,
11/01/2013,Mitsubishi Motors Corp,94,,
11/01/2013,Mitsubishi Paper Mills Ltd,90,,
11/01/2013,Mitsubishi UFJ Financial Group Inc,479,,
11/01/2013,Mitsui & Co Ltd,"1,366",,
11/01/2013,Mitsui Chemicals Inc,217,,
11/01/2013,Mitsui Engineering and Shipbuilding Co Ltd,147,,
11/01/2013,Mitsui Fudosan Co Ltd,"2,067",,
11/01/2013,Mitsui Mining And Smelting Co Ltd,216,,
11/01/2013,Mitsui OSK Lines Ltd,280,,
11/01/2013,Mitsumi Electric Co Ltd,533,,
11/01/2013,Mizuho Financial Group Inc,169,,
26/08/2011,Mizuho Securities Co Ltd,165,,
26/08/2011,Mizuho Trust & Banking Co Ltd,59,,
11/01/2013,Ms&Ad Insurance Group Holding Inc,"1,881",,
11/01/2013,Nec Corp,196,,
11/01/2013,NGK Insulators Ltd,"1,068",,
11/01/2013,Nichirei Corp,465,,
11/01/2013,Nikon Corp,"2,721",,
11/01/2013,Nippon Electric Glass Co Ltd,475,,
