Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2014-06-07T13:30:01+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
06/06/2014,AIA Group Ltd,38.65,,
06/06/2014,Aluminum Corp Of China Ltd,2.81,,
06/06/2014,Bank of China Ltd,3.63,,
06/06/2014,Bank of Communications Co Ltd,5.23,,
06/06/2014,Belle International Holdings Ltd,7.62,,
06/06/2014,BOC Hong Kong Ltd,23.15,,
06/06/2014,Cathay Pacific Airways Ltd,14.34,,
06/06/2014,Cheung Kong  Ltd,135.4,,
06/06/2014,China Coal Energy Co Ltd,4.26,,
06/06/2014,China Construction Bank Corp,5.69,,
06/06/2014,China Life Insurance Co Ltd,21.3,,
06/06/2014,China Merchants Holdings Co Ltd,22.75,,
06/06/2014,China Mobile Ltd,75.55,,
06/06/2014,China Overseas Land & Investment Ltd,19.36,,
06/06/2014,China Petroleum & Chemical Corp,7.14,,
06/06/2014,China Resources Enterprise Ltd,21.3,,
06/06/2014,China Resources Land Ltd,15.34,,
06/06/2014,China Resources Power Holdings Co Ltd,20.9,,
06/06/2014,China Shenhua Energy Co Ltd,21.65,,
06/06/2014,China Unicom  Ltd,11.34,,
06/06/2014,Citic Pacific Ltd,13.42,,
06/06/2014,CLP Holdings Ltd,62.95,,
06/06/2014,Cnooc Ltd,13.16,,
06/06/2014,COSCO Pacific Ltd,10.66,,
06/06/2014,Esprit Holdings Ltd,11.24,,
06/06/2014,Hang Lung Properties Ltd,24.15,,
06/06/2014,Hang Seng Bank Ltd,128.1,,
06/06/2014,Henderson Land Development Co Ltd,51.6,,
06/06/2014,Hengan International Group Co Ltd,80.45,,
06/06/2014,Hong Kong Exchanges And Clearing Ltd,144.9,,
