Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2012-01-29T16:00:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
27/01/2012,AIA Group Ltd,26.4,,
27/01/2012,Aluminum Corp Of China Ltd,4.07,,
27/01/2012,Bank of China Ltd,3.37,,
27/01/2012,Bank of Communications Co Ltd,6.34,,
27/01/2012,Belle International Holdings Ltd,12.3,,
27/01/2012,BOC Hong Kong Ltd,20.75,,
27/01/2012,Cathay Pacific Airways Ltd,14.84,,
27/01/2012,Cheung Kong  Ltd,103.1,,
27/01/2012,China Coal Energy Co Ltd,10.06,,
27/01/2012,China Construction Bank Corp,6.23,,
27/01/2012,China Life Insurance Co Ltd,22.9,,
27/01/2012,China Merchants Holdings Co Ltd,26.9,,
27/01/2012,China Mobile Ltd,79,,
27/01/2012,China Overseas Land & Investment Ltd,14.98,,
27/01/2012,China Petroleum & Chemical Corp,9.23,,
27/01/2012,China Resources Enterprise Ltd,27.25,,
27/01/2012,China Resources Land Ltd,14.1,,
27/01/2012,China Resources Power Holdings Co Ltd,14.9,,
27/01/2012,China Shenhua Energy Co Ltd,34.85,,
27/01/2012,China Unicom  Ltd,14.98,,
27/01/2012,Citic Pacific Ltd,14.88,,
27/01/2012,CLP Holdings Ltd,63,,
27/01/2012,Cnooc Ltd,15.84,,
27/01/2012,COSCO Pacific Ltd,11.22,,
27/01/2012,Esprit Holdings Ltd,11.74,,
27/01/2012,Hang Lung Properties Ltd,27.05,,
27/01/2012,Hang Seng Bank Ltd,102.4,,
27/01/2012,Henderson Land Development Co Ltd,43.35,,
27/01/2012,Hengan International Group Co Ltd,68.3,,
27/01/2012,Hong Kong Exchanges And Clearing Ltd,134.3,,
27/01/2012,HSBC Holdings PLC,65.65,,
27/01/2012,Hutchison Whampoa Ltd,73.5,,
27/01/2012,Industrial and Commercial Bank of China Ltd,5.59,,
27/01/2012,Li & Fung Ltd,18.4,,
27/01/2012,MTR Corp Ltd,25.75,,
27/01/2012,New World Development Co Ltd,8.62,,
27/01/2012,PetroChina Co Ltd,11.44,,
27/01/2012,Ping An Insurance Co Of China Ltd,61.6,,
27/01/2012,Power Assets Holdings Ltd,54.7,,
27/01/2012,Sino Land Co Ltd,13.1,,
27/01/2012,Sun Hung Kai Properties Ltd,109.7,,
27/01/2012,Swire Pacific Ltd,82.05,,
27/01/2012,Tencent Holdings Ltd,181.3,,
27/01/2012,The Bank Of East Asia Ltd,32.05,,
27/01/2012,The Hong Kong and China Gas Co Ltd,18.2,,
