Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2015-12-05T13:45:01+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
04/12/2015,AIA Group Ltd,48.45,,
04/12/2015,Aluminum Corp Of China Ltd,2.45,,
04/12/2015,Bank of China Ltd,3.47,,
04/12/2015,Bank of Communications Co Ltd,5.42,,
04/12/2015,Belle International Holdings Ltd,6.89,,
04/12/2015,BOC Hong Kong Ltd,24,,
04/12/2015,Cathay Pacific Airways Ltd,13.12,,
10/03/2015,Cheung Kong  Ltd,153.1,,
04/12/2015,China Coal Energy Co Ltd,3.2,,
04/12/2015,China Construction Bank Corp,5.33,,
04/12/2015,China Life Insurance Co Ltd,26.1,,
04/12/2015,China Merchants Holdings Co Ltd,25.9,,
04/12/2015,China Mobile Ltd,90.3,,
04/12/2015,China Overseas Land & Investment Ltd,27.55,,
04/12/2015,China Petroleum & Chemical Corp,4.81,,
04/12/2015,China Resources Enterprise Ltd,14.98,,
04/12/2015,China Resources Land Ltd,22.6,,
04/12/2015,China Resources Power Holdings Co Ltd,15.22,,
04/12/2015,China Shenhua Energy Co Ltd,12.72,,
04/12/2015,China Unicom  Ltd,9.42,,
04/12/2015,Citic Pacific Ltd,13.92,,
04/12/2015,CLP Holdings Ltd,64.95,,
04/12/2015,Cnooc Ltd,9.04,,
07/08/2015,COSCO Pacific Ltd,10.2,,
04/12/2015,Esprit Holdings Ltd,8.58,,
04/12/2015,Hang Lung Properties Ltd,18.54,,
04/12/2015,Hang Seng Bank Ltd,143,,
04/12/2015,Henderson Land Development Co Ltd,48.05,,
04/12/2015,Hengan International Group Co Ltd,78.6,,
04/12/2015,Hong Kong Exchanges And Clearing Ltd,206,,
04/12/2015,HSBC Holdings PLC,61.5,,
26/05/2015,Hutchison Whampoa Ltd,115,,
04/12/2015,Industrial and Commercial Bank of China Ltd,4.65,,
04/12/2015,Li & Fung Ltd,5.28,,
04/12/2015,MTR Corp Ltd,36.45,,
04/12/2015,New World Development Co Ltd,7.84,,
04/12/2015,PetroChina Co Ltd,5.54,,
